event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential,month
Washing_Machine_2013-10-11_01,Washing Machine,Appliance4,Shiftable,2013-10-11 10:19:00,2013-10-13 12:44:00,3025.0,73095.07,False,"{""0"": 145, ""1"": 0, ""2"": 0}",0,0,0,0.0,10
Washing_Machine_2013-10-27_01,Washing Machine,Appliance4,Shiftable,2013-10-27 07:35:00,2013-10-27 08:41:00,66.0,53621.24,False,"{""0"": 66, ""1"": 0, ""2"": 0}",0,0,0,0.0,10
Washing_Machine_2013-11-04_01,Washing Machine,Appliance4,Shiftable,2013-11-04 10:06:00,2013-11-04 12:28:00,142.0,59431.49,False,"{""0"": 142, ""1"": 0, ""2"": 0}",0,0,0,0.0,11
Washing_Machine_2013-11-11_01,Washing Machine,Appliance4,Shiftable,2013-11-11 10:04:00,2013-11-11 11:05:00,61.0,47981.84,False,"{""0"": 61, ""1"": 0, ""2"": 0}",0,0,0,0.0,11
Washing_Machine_2013-11-18_01,Washing Machine,Appliance4,Shiftable,2013-11-18 09:27:00,2013-11-18 10:49:00,82.0,62592.24,False,"{""0"": 82, ""1"": 0, ""2"": 0}",0,0,0,0.0,11
Washing_Machine_2013-11-25_01,Washing Machine,Appliance4,Shiftable,2013-11-25 14:00:00,2013-11-25 15:02:00,62.0,58381.14,False,"{""0"": 62, ""1"": 0, ""2"": 0}",0,0,0,0.0,11
Washing_Machine_2013-12-02_01,Washing Machine,Appliance4,Shiftable,2013-12-02 08:04:00,2013-12-02 09:16:00,72.0,64970.52,False,"{""0"": 72, ""1"": 0, ""2"": 0}",0,0,0,0.0,12
Washing_Machine_2013-12-09_01,Washing Machine,Appliance4,Shiftable,2013-12-09 10:53:00,2013-12-09 13:15:00,142.0,53413.18,False,"{""0"": 142, ""1"": 0, ""2"": 0}",0,0,0,0.0,12
Washing_Machine_2013-12-24_01,Washing Machine,Appliance4,Shiftable,2013-12-24 16:04:00,2013-12-24 17:09:00,65.0,42182.76,True,"{""0"": 56, ""1"": 0, ""2"": 9}",0,0,2,0.0,12
Washing_Machine_2014-01-02_01,Washing Machine,Appliance4,Shiftable,2014-01-02 10:46:00,2014-01-02 12:53:00,127.0,59320.21,False,"{""0"": 127, ""1"": 0, ""2"": 0}",0,0,0,0.0,1
Washing_Machine_2014-01-13_01,Washing Machine,Appliance4,Shiftable,2014-01-13 10:29:00,2014-01-13 11:59:00,90.0,73502.82,False,"{""0"": 90, ""1"": 0, ""2"": 0}",0,0,0,0.0,1
Washing_Machine_2014-01-20_01,Washing Machine,Appliance4,Shiftable,2014-01-20 09:50:00,2014-01-20 10:51:00,61.0,53443.58,False,"{""0"": 61, ""1"": 0, ""2"": 0}",0,0,0,0.0,1
Washing_Machine_2014-01-27_01,Washing Machine,Appliance4,Shiftable,2014-01-27 15:47:00,2014-01-27 16:09:00,22.0,1076.93,False,"{""0"": 22, ""1"": 0, ""2"": 0}",0,0,0,0.0,1
Washing_Machine_2014-04-03_01,Washing Machine,Appliance4,Shiftable,2014-04-03 09:06:00,2014-04-03 11:29:00,143.0,62660.64,False,"{""0"": 143, ""1"": 0, ""2"": 0}",0,0,0,0.0,4
Washing_Machine_2014-04-06_01,Washing Machine,Appliance4,Shiftable,2014-04-06 07:45:00,2014-04-06 09:01:00,76.0,56330.49,False,"{""0"": 76, ""1"": 0, ""2"": 0}",0,0,0,0.0,4
Washing_Machine_2014-04-10_01,Washing Machine,Appliance4,Shiftable,2014-04-10 09:24:00,2014-04-10 10:30:00,66.0,51474.1,False,"{""0"": 66, ""1"": 0, ""2"": 0}",0,0,0,0.0,4
Washing_Machine_2014-04-17_01,Washing Machine,Appliance4,Shiftable,2014-04-17 08:39:00,2014-04-17 09:34:00,55.0,48698.33,False,"{""0"": 55, ""1"": 0, ""2"": 0}",0,0,0,0.0,4
Washing_Machine_2014-04-24_01,Washing Machine,Appliance4,Shiftable,2014-04-24 09:21:00,2014-04-24 10:59:00,98.0,53230.14,False,"{""0"": 98, ""1"": 0, ""2"": 0}",0,0,0,0.0,4
Washing_Machine_2014-05-01_02,Washing Machine,Appliance4,Shiftable,2014-05-01 18:16:00,2014-05-05 08:11:00,5155.0,117223.25,True,"{""0"": 120, ""1"": 120, ""2"": 104}",0,2,0,0.0,5
Washing_Machine_2014-05-10_01,Washing Machine,Appliance4,Shiftable,2014-05-10 14:05:00,2014-05-10 16:10:00,125.0,52518.13,False,"{""0"": 125, ""1"": 0, ""2"": 0}",0,0,0,0.0,5
Washing_Machine_2014-05-15_01,Washing Machine,Appliance4,Shiftable,2014-05-15 10:29:00,2014-05-29 10:18:00,20149.0,165038.5,True,"{""0"": 511, ""1"": 120, ""2"": 180}",0,0,0,0.0,5
