event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,duration(min),energy(W)
Tumble_Dryer_2013-12-19_01,Tumble Dryer,2013-12-19 11:32:00,2013-12-19 12:33:00,2013-12-19 13:00:00,2013-12-19 14:01:00,SUCCESS,61.0,119218.68
Tumble_Dryer_2013-12-21_01,Tumble Dryer,2013-12-21 16:50:00,2013-12-21 17:53:00,2013-12-21 20:00:00,2013-12-21 21:03:00,SUCCESS,63.0,133775.97
Tumble_Dryer_2013-12-21_02,Tumble Dryer,2013-12-21 18:16:00,2013-12-21 19:38:00,2013-12-21 18:21:00,2013-12-21 19:43:00,SUCCESS,82.0,161894.47
Tumble_Dryer_2014-01-03_01,Tumble Dryer,2014-01-03 18:44:00,2014-01-03 20:12:00,2014-01-03 20:00:00,2014-01-03 21:28:00,SUCCESS,88.0,140441.23
Tumble_Dryer_2014-01-04_01,Tumble Dryer,2014-01-04 12:52:00,2014-01-04 14:13:00,2014-01-04 13:00:00,2014-01-04 14:21:00,SUCCESS,81.0,173261.37
Tumble_Dryer_2014-01-04_02,Tumble Dryer,2014-01-04 14:58:00,2014-01-04 16:19:00,2014-01-04 20:00:00,2014-01-04 21:21:00,SUCCESS,81.0,147768.86
Tumble_Dryer_2014-01-10_01,Tumble Dryer,2014-01-10 10:16:00,2014-01-10 11:42:00,2014-01-10 13:00:00,2014-01-10 14:26:00,SUCCESS,86.0,143807.4
Tumble_Dryer_2014-01-11_02,Tumble Dryer,2014-01-11 17:59:00,2014-01-11 18:35:00,2014-01-11 20:00:00,2014-01-11 20:36:00,SUCCESS,36.0,61761.73
Tumble_Dryer_2014-01-12_01,Tumble Dryer,2014-01-12 15:56:00,2014-01-12 17:17:00,2014-01-12 20:00:00,2014-01-12 21:21:00,SUCCESS,81.0,139038.46
Tumble_Dryer_2014-01-21_01,Tumble Dryer,2014-01-21 10:46:00,2014-01-21 12:07:00,2014-01-21 13:00:00,2014-01-21 14:21:00,SUCCESS,81.0,122112.33
Tumble_Dryer_2014-01-22_01,Tumble Dryer,2014-01-22 12:44:00,2014-01-22 14:00:00,2014-01-22 13:00:00,2014-01-22 14:16:00,SUCCESS,76.0,104501.45
Tumble_Dryer_2014-01-22_02,Tumble Dryer,2014-01-22 18:45:00,2014-01-22 19:46:00,2014-01-22 20:00:00,2014-01-22 21:01:00,SUCCESS,61.0,69882.21
Tumble_Dryer_2014-01-23_01,Tumble Dryer,2014-01-23 11:09:00,2014-01-23 12:55:00,2014-01-23 13:00:00,2014-01-23 14:46:00,SUCCESS,106.0,211498.96
Tumble_Dryer_2014-01-29_01,Tumble Dryer,2014-01-29 12:49:00,2014-01-29 13:03:00,2014-01-29 13:00:00,2014-01-29 13:14:00,SUCCESS,14.0,8245.67
Tumble_Dryer_2014-02-03_01,Tumble Dryer,2014-02-03 08:44:00,2014-02-03 10:55:00,2014-02-03 13:00:00,2014-02-03 15:11:00,SUCCESS,131.0,23788.33
Tumble_Dryer_2014-02-12_01,Tumble Dryer,2014-02-12 19:29:00,2014-02-12 20:22:00,2014-02-12 20:00:00,2014-02-12 20:53:00,SUCCESS,53.0,7366.13
Tumble_Dryer_2014-02-24_01,Tumble Dryer,2014-02-24 12:30:00,2014-02-24 14:56:00,2014-02-24 13:00:00,2014-02-24 15:26:00,SUCCESS,146.0,187920.66
Tumble_Dryer_2014-03-03_02,Tumble Dryer,2014-03-03 16:50:00,2014-03-03 18:16:00,2014-03-03 20:00:00,2014-03-03 21:26:00,SUCCESS,86.0,1373.71
Tumble_Dryer_2014-03-23_01,Tumble Dryer,2014-03-23 19:07:00,2014-03-23 19:52:00,2014-03-23 20:00:00,2014-03-23 20:45:00,SUCCESS,45.0,76567.4
Tumble_Dryer_2014-03-23_02,Tumble Dryer,2014-03-23 19:58:00,2014-03-23 20:29:00,2014-03-23 20:45:00,2014-03-23 21:16:00,SUCCESS,31.0,38093.37
Tumble_Dryer_2014-03-24_01,Tumble Dryer,2014-03-24 18:10:00,2014-03-24 18:51:00,2014-03-24 20:00:00,2014-03-24 20:41:00,SUCCESS,41.0,51276.97
Tumble_Dryer_2014-04-07_01,Tumble Dryer,2014-04-07 12:51:00,2014-04-07 14:47:00,2014-04-07 13:00:00,2014-04-07 14:56:00,SUCCESS,116.0,149334.95
Tumble_Dryer_2014-04-17_01,Tumble Dryer,2014-04-17 18:07:00,2014-04-17 20:08:00,2014-04-17 20:00:00,2014-04-17 22:01:00,SUCCESS,121.0,122970.06
Tumble_Dryer_2014-04-24_01,Tumble Dryer,2014-04-24 08:31:00,2014-04-24 09:02:00,2014-04-24 13:00:00,2014-04-24 13:31:00,SUCCESS,31.0,24684.82
Tumble_Dryer_2014-04-24_02,Tumble Dryer,2014-04-24 09:24:00,2014-04-24 10:10:00,2014-04-24 13:31:00,2014-04-24 14:17:00,SUCCESS,46.0,38356.45
Tumble_Dryer_2014-04-24_03,Tumble Dryer,2014-04-24 10:30:00,2014-04-24 11:12:00,2014-04-24 14:17:00,2014-04-24 14:59:00,SUCCESS,42.0,41013.83
Tumble_Dryer_2014-04-24_04,Tumble Dryer,2014-04-24 11:14:00,2014-04-24 12:04:00,2014-04-24 14:59:00,2014-04-24 15:49:00,SUCCESS,50.0,37105.61
Tumble_Dryer_2014-05-08_01,Tumble Dryer,2014-05-08 12:25:00,2014-05-08 13:27:00,2014-05-08 13:00:00,2014-05-08 14:02:00,SUCCESS,62.0,140831.93
Tumble_Dryer_2014-05-10_01,Tumble Dryer,2014-05-10 17:42:00,2014-05-10 19:17:00,2014-05-10 20:00:00,2014-05-10 21:35:00,SUCCESS,95.0,156510.81
Tumble_Dryer_2014-05-22_01,Tumble Dryer,2014-05-22 08:12:00,2014-05-22 09:19:00,2014-05-22 13:00:00,2014-05-22 14:07:00,SUCCESS,67.0,133126.06
Tumble_Dryer_2014-05-22_02,Tumble Dryer,2014-05-22 10:39:00,2014-05-22 11:05:00,2014-05-22 14:07:00,2014-05-22 14:33:00,SUCCESS,26.0,39528.54
Tumble_Dryer_2014-05-22_03,Tumble Dryer,2014-05-22 11:42:00,2014-05-22 12:17:00,2014-05-22 14:33:00,2014-05-22 15:08:00,SUCCESS,35.0,80084.78
