event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Washing_Machine_2014-01-18_01,Washing Machine,Appliance3,2014-01-18 08:26:00,2014-01-18 10:56:00,2014-01-18 13:11:00,2014-01-18 15:41:00,150,0.14695423357686851,0.07347711678843426,0.07347711678843426,50.0,4.75,60
Washing_Machine_2014-01-18_02,Washing Machine,Appliance3,2014-01-18 11:56:00,2014-01-18 13:03:00,2014-01-18 20:11:00,2014-01-18 21:18:00,67,0.12038953517316016,0.060320642586580084,0.060068892586580075,49.89544357005868,8.25,67
Washing_Machine_2014-01-19_01,Washing Machine,Appliance3,2014-01-19 08:59:00,2014-01-19 10:08:00,2014-01-19 13:14:00,2014-01-19 14:23:00,69,0.12615525198412694,0.06307762599206347,0.06307762599206347,50.0,4.25,69
Washing_Machine_2014-01-19_02,Washing Machine,Appliance3,2014-01-19 10:15:00,2014-01-19 11:23:00,2014-01-19 14:30:00,2014-01-19 15:38:00,68,0.1582032720820846,0.0791016360410423,0.0791016360410423,50.0,4.25,56
Washing_Machine_2014-01-19_03,Washing Machine,Appliance3,2014-01-19 11:53:00,2014-01-19 13:04:00,2014-01-19 20:08:00,2014-01-19 21:19:00,71,0.13661090343518714,0.06874045171759358,0.06787045171759357,49.68157739312047,8.25,63
Washing_Machine_2014-01-20_01,Washing Machine,Appliance3,2014-01-20 16:58:00,2014-01-20 18:07:00,2014-01-20 20:13:00,2014-01-20 21:22:00,69,0.1521447202380952,0.0760723601190476,0.0760723601190476,50.0,3.25,63
Washing_Machine_2014-01-21_01,Washing Machine,Appliance3,2014-01-21 08:43:00,2014-01-21 09:42:00,2014-01-21 13:13:00,2014-01-21 14:12:00,59,0.0009200000000000011,0.00046000000000000056,0.00046000000000000056,50.0,4.5,46
Washing_Machine_2014-01-21_02,Washing Machine,Appliance3,2014-01-21 16:00:00,2014-01-21 16:10:00,2014-01-21 20:00:00,2014-01-21 20:10:00,10,0.001511111111111111,0.0007555555555555555,0.0007555555555555555,50.0,4.0,10
Washing_Machine_2014-01-23_01,Washing Machine,Appliance3,2014-01-23 17:29:00,2014-01-23 18:06:00,2014-01-23 20:14:00,2014-01-23 20:51:00,37,0.07747811850403032,0.03873905925201516,0.03873905925201516,50.0,2.75,16
Washing_Machine_2014-03-06_01,Washing Machine,Appliance3,2014-03-06 16:36:00,2014-03-06 17:48:00,2014-03-06 20:06:00,2014-03-06 21:18:00,72,0.1269667935259185,0.06348339676295925,0.06348339676295925,50.0,3.5,72
Washing_Machine_2014-03-06_02,Washing Machine,Appliance3,2014-03-06 18:23:00,2014-03-06 18:42:00,2014-03-06 21:23:00,2014-03-06 21:42:00,19,0.011975146825396825,0.005987573412698412,0.005987573412698412,50.0,3.0,19
Washing_Machine_2014-03-06_03,Washing Machine,Appliance3,2014-03-06 19:12:00,2014-03-06 20:25:00,2014-03-06 21:42:00,2014-03-06 22:55:00,73,0.1291949186507936,0.08700094642857141,0.042193972222222195,32.659157699746736,2.5,73
Washing_Machine_2014-03-07_01,Washing Machine,Appliance3,2014-03-07 07:15:00,2014-03-07 08:26:00,2014-03-07 13:00:00,2014-03-07 14:11:00,71,0.14109251785714277,0.07054625892857139,0.07054625892857139,50.0,5.75,70
Washing_Machine_2014-03-08_01,Washing Machine,Appliance3,2014-03-08 09:25:00,2014-03-08 10:33:00,2014-03-08 13:10:00,2014-03-08 14:18:00,68,0.1274775912698412,0.0637387956349206,0.0637387956349206,50.0,3.75,67
Washing_Machine_2014-03-08_02,Washing Machine,Appliance3,2014-03-08 11:16:00,2014-03-08 12:25:00,2014-03-08 14:31:00,2014-03-08 15:40:00,69,0.12986689880952382,0.06493344940476191,0.06493344940476191,50.0,3.25,68
Washing_Machine_2014-03-08_04,Washing Machine,Appliance3,2014-03-08 14:56:00,2014-03-08 16:02:00,2014-03-08 20:11:00,2014-03-08 21:17:00,66,0.0609880257936508,0.060800338293650794,0.00018768750000000556,0.3077448360683695,5.25,62
Washing_Machine_2014-03-09_01,Washing Machine,Appliance3,2014-03-09 08:08:00,2014-03-09 09:21:00,2014-03-09 13:08:00,2014-03-09 14:21:00,73,0.1453866190476191,0.07269330952380955,0.07269330952380955,50.0,5.0,70
Washing_Machine_2014-03-09_02,Washing Machine,Appliance3,2014-03-09 09:22:00,2014-03-09 10:29:00,2014-03-09 14:22:00,2014-03-09 15:29:00,67,0.1759170535714286,0.0879585267857143,0.0879585267857143,50.0,5.0,65
Washing_Machine_2014-03-09_03,Washing Machine,Appliance3,2014-03-09 11:27:00,2014-03-09 12:39:00,2014-03-09 20:12:00,2014-03-09 21:24:00,72,0.20336307738095236,0.10168153869047618,0.10168153869047618,50.0,8.75,72
Washing_Machine_2014-03-15_01,Washing Machine,Appliance3,2014-03-15 08:51:00,2014-03-15 10:00:00,2014-03-15 13:06:00,2014-03-15 14:15:00,69,0.15755671626984122,0.07877835813492061,0.07877835813492061,50.0,4.25,69
Washing_Machine_2014-03-15_02,Washing Machine,Appliance3,2014-03-15 10:44:00,2014-03-15 11:53:00,2014-03-15 14:29:00,2014-03-15 15:38:00,69,0.12104081349206348,0.06052040674603174,0.06052040674603174,50.0,3.75,64
