event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost,level_2_minutes,level_2_W,level_2_rate,level_2_cost
Fridge_2014-06-01_01,Fridge,original,summer,2014-06-01 00:01:00,2014-06-01 00:14:00,13,1073.03,0.007153533333333333,13,1073.03,0.4,0.007153533333333333,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_02,Fridge,original,summer,2014-06-01 00:47:00,2014-06-01 01:00:00,13,1086.45,0.0072429999999999994,13,1086.4499999999998,0.4,0.0072429999999999994,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_03,Fridge,original,summer,2014-06-01 01:35:00,2014-06-01 01:48:00,13,1091.95,0.007279666666666668,13,1091.9500000000003,0.4,0.007279666666666668,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_04,Fridge,original,summer,2014-06-01 02:23:00,2014-06-01 02:35:00,12,1044.35,0.006962333333333334,12,1044.3500000000001,0.4,0.006962333333333334,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_05,Fridge,original,summer,2014-06-01 03:10:00,2014-06-01 03:22:00,12,1052.82,0.0070188,12,1052.82,0.4,0.0070188,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_06,Fridge,original,summer,2014-06-01 03:57:00,2014-06-01 04:10:00,13,1026.72,0.0068448,13,1026.7199999999998,0.4,0.0068448,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_07,Fridge,original,summer,2014-06-01 04:44:00,2014-06-01 04:57:00,13,1045.19,0.006967933333333335,13,1045.1900000000003,0.4,0.006967933333333335,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_08,Fridge,original,summer,2014-06-01 05:31:00,2014-06-01 05:44:00,13,1030.87,0.006872466666666666,13,1030.8699999999997,0.4,0.006872466666666666,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_09,Fridge,original,summer,2014-06-01 06:19:00,2014-06-01 06:31:00,12,1045.55,0.006970333333333333,12,1045.5499999999997,0.4,0.006970333333333333,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_10,Fridge,original,summer,2014-06-01 06:53:00,2014-06-01 07:10:00,17,1392.68,0.009284533333333336,17,1392.68,0.4,0.009284533333333336,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_11,Fridge,original,summer,2014-06-01 07:37:00,2014-06-01 07:53:00,16,1309.69,0.008731266666666668,16,1309.69,0.4,0.008731266666666668,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_12,Fridge,original,summer,2014-06-01 08:27:00,2014-06-01 08:41:00,14,1155.42,0.007702799999999999,14,1155.4199999999998,0.4,0.007702799999999999,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_13,Fridge,original,summer,2014-06-01 09:16:00,2014-06-01 09:30:00,14,1151.11,0.0076740666666666665,14,1151.1100000000001,0.4,0.0076740666666666665,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_14,Fridge,original,summer,2014-06-01 10:05:00,2014-06-01 10:18:00,13,1110.08,0.007400533333333333,13,1110.08,0.4,0.007400533333333333,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_15,Fridge,original,summer,2014-06-01 10:46:00,2014-06-01 11:00:00,14,1209.02,0.008060133333333332,14,1209.0199999999998,0.4,0.008060133333333332,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_16,Fridge,original,summer,2014-06-01 11:36:00,2014-06-01 11:50:00,14,1120.53,0.0074702,14,1120.5299999999997,0.4,0.0074702,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_17,Fridge,original,summer,2014-06-01 12:21:00,2014-06-01 12:39:00,18,1483.16,0.00988773333333333,18,1483.1599999999994,0.4,0.00988773333333333,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_18,Fridge,original,summer,2014-06-01 12:57:00,2014-06-01 13:21:00,24,2072.11,0.013814066666666661,24,2072.109999999999,0.4,0.013814066666666661,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-01_19,Fridge,original,summer,2014-06-01 13:56:00,2014-06-01 14:11:00,15,1261.13,0.009640638222222223,4,336.3013333333334,0.4,0.0022420088888888893,11,924.8286666666668,0.48,0.0073986293333333335,0,0.0,0.6,0.0
Fridge_2014-06-01_20,Fridge,original,summer,2014-06-01 14:44:00,2014-06-01 14:59:00,15,1257.77,0.010062159999999999,0,0.0,0.4,0.0,15,1257.7699999999998,0.48,0.010062159999999999,0,0.0,0.6,0.0
Fridge_2014-06-01_21,Fridge,original,summer,2014-06-01 15:34:00,2014-06-01 15:48:00,14,1140.06,0.00912048,0,0.0,0.4,0.0,14,1140.0600000000002,0.48,0.00912048,0,0.0,0.6,0.0
Fridge_2014-06-01_22,Fridge,original,summer,2014-06-01 16:18:00,2014-06-01 16:37:00,19,1458.36,0.01166688,0,0.0,0.4,0.0,19,1458.36,0.48,0.01166688,0,0.0,0.6,0.0
Fridge_2014-06-01_23,Fridge,original,summer,2014-06-01 17:09:00,2014-06-01 17:24:00,15,1240.04,0.012400399999999995,0,0.0,0.4,0.0,0,0.0,0.48,0.0,15,1240.0399999999995,0.6,0.012400399999999995
Fridge_2014-06-01_24,Fridge,original,summer,2014-06-01 17:58:00,2014-06-01 18:13:00,15,1256.81,0.012568100000000002,0,0.0,0.4,0.0,0,0.0,0.48,0.0,15,1256.8100000000002,0.6,0.012568100000000002
Fridge_2014-06-01_25,Fridge,original,summer,2014-06-01 18:34:00,2014-06-01 19:03:00,29,2433.12,0.02433119999999998,0,0.0,0.4,0.0,0,0.0,0.48,0.0,29,2433.119999999998,0.6,0.02433119999999998
Fridge_2014-06-01_26,Fridge,original,summer,2014-06-01 19:40:00,2014-06-01 19:56:00,16,1306.23,0.013062299999999997,0,0.0,0.4,0.0,0,0.0,0.48,0.0,16,1306.2299999999998,0.6,0.013062299999999997
Fridge_2014-06-01_27,Fridge,original,summer,2014-06-01 20:23:00,2014-06-01 20:41:00,18,1500.7,0.012005600000000002,0,0.0,0.4,0.0,18,1500.7000000000003,0.48,0.012005600000000002,0,0.0,0.6,0.0
Fridge_2014-06-01_28,Fridge,original,summer,2014-06-01 21:15:00,2014-06-01 21:31:00,16,1329.29,0.010634320000000003,0,0.0,0.4,0.0,16,1329.2900000000004,0.48,0.010634320000000003,0,0.0,0.6,0.0
Fridge_2014-06-01_29,Fridge,original,summer,2014-06-01 22:04:00,2014-06-01 22:20:00,16,1359.55,0.010876399999999996,0,0.0,0.4,0.0,16,1359.5499999999997,0.48,0.010876399999999996,0,0.0,0.6,0.0
Fridge_2014-06-01_30,Fridge,original,summer,2014-06-01 22:54:00,2014-06-01 23:10:00,16,1353.97,0.010831760000000001,0,0.0,0.4,0.0,16,1353.97,0.48,0.010831760000000001,0,0.0,0.6,0.0
Fridge_2014-06-01_31,Fridge,original,summer,2014-06-01 23:43:00,2014-06-01 23:59:00,16,1298.28,0.010386239999999998,0,0.0,0.4,0.0,16,1298.28,0.48,0.010386239999999998,0,0.0,0.6,0.0
Fridge_2014-06-02_01,Fridge,original,summer,2014-06-02 00:32:00,2014-06-02 00:47:00,15,1240.91,0.008272733333333334,15,1240.91,0.4,0.008272733333333334,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_02,Fridge,original,summer,2014-06-02 01:20:00,2014-06-02 01:34:00,14,1205.68,0.008037866666666666,14,1205.6799999999998,0.4,0.008037866666666666,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_03,Fridge,original,summer,2014-06-02 02:08:00,2014-06-02 02:22:00,14,1167.76,0.0077850666666666665,14,1167.76,0.4,0.0077850666666666665,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_04,Fridge,original,summer,2014-06-02 02:55:00,2014-06-02 03:10:00,15,1196.38,0.007975866666666664,15,1196.3799999999997,0.4,0.007975866666666664,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_05,Fridge,original,summer,2014-06-02 03:43:00,2014-06-02 03:57:00,14,1135.33,0.0075688666666666685,14,1135.3300000000002,0.4,0.0075688666666666685,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_06,Fridge,original,summer,2014-06-02 04:31:00,2014-06-02 04:45:00,14,1169.1,0.007794,14,1169.1,0.4,0.007794,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_07,Fridge,original,summer,2014-06-02 05:19:00,2014-06-02 05:35:00,16,1132.66,0.0075510666666666676,16,1132.66,0.4,0.0075510666666666676,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_08,Fridge,original,summer,2014-06-02 05:49:00,2014-06-02 06:35:00,46,3817.16,0.025447733333333302,46,3817.1599999999953,0.4,0.025447733333333302,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_09,Fridge,original,summer,2014-06-02 07:07:00,2014-06-02 07:25:00,18,1516.08,0.010107200000000004,18,1516.0800000000002,0.4,0.010107200000000004,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_10,Fridge,original,summer,2014-06-02 08:01:00,2014-06-02 08:17:00,16,1284.84,0.0085656,16,1284.84,0.4,0.0085656,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_11,Fridge,original,summer,2014-06-02 08:45:00,2014-06-02 09:04:00,19,1563.31,0.010422066666666674,19,1563.3100000000009,0.4,0.010422066666666674,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_12,Fridge,original,summer,2014-06-02 09:38:00,2014-06-02 09:54:00,16,1310.67,0.008737799999999997,16,1310.6699999999996,0.4,0.008737799999999997,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_13,Fridge,original,summer,2014-06-02 10:27:00,2014-06-02 10:44:00,17,1372.83,0.0091522,17,1372.83,0.4,0.0091522,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_14,Fridge,original,summer,2014-06-02 11:07:00,2014-06-02 11:39:00,32,2647.58,0.017650533333333343,32,2647.5800000000013,0.4,0.017650533333333343,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_15,Fridge,original,summer,2014-06-02 12:17:00,2014-06-02 12:33:00,16,1330.04,0.008866933333333335,16,1330.0400000000004,0.4,0.008866933333333335,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_16,Fridge,original,summer,2014-06-02 13:00:00,2014-06-02 13:22:00,22,1844.27,0.012295133333333338,22,1844.2700000000004,0.4,0.012295133333333338,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-02_17,Fridge,original,summer,2014-06-02 13:51:00,2014-06-02 14:22:00,31,2538.44,0.019324898064516136,9,736.9664516129033,0.4,0.0049131096774193556,22,1801.4735483870977,0.48,0.01441178838709678,0,0.0,0.6,0.0
Fridge_2014-06-02_18,Fridge,original,summer,2014-06-02 15:00:00,2014-06-02 15:15:00,15,1265.76,0.010126079999999999,0,0.0,0.4,0.0,15,1265.76,0.48,0.010126079999999999,0,0.0,0.6,0.0
Fridge_2014-06-02_19,Fridge,original,summer,2014-06-02 15:44:00,2014-06-02 16:05:00,21,1620.2,0.012961600000000005,0,0.0,0.4,0.0,21,1620.2000000000007,0.48,0.012961600000000005,0,0.0,0.6,0.0
Fridge_2014-06-02_20,Fridge,original,summer,2014-06-02 16:40:00,2014-06-02 17:11:00,31,2541.5,0.022135645161290324,0,0.0,0.4,0.0,20,1639.6774193548388,0.48,0.01311741935483871,11,901.8225806451613,0.6,0.009018225806451613
Fridge_2014-06-02_21,Fridge,original,summer,2014-06-02 17:43:00,2014-06-02 19:02:00,79,6451.43,0.06451430000000005,0,0.0,0.4,0.0,0,0.0,0.48,0.0,79,6451.430000000005,0.6,0.06451430000000005
Fridge_2014-06-02_22,Fridge,original,summer,2014-06-02 19:57:00,2014-06-02 20:13:00,16,1324.6,0.011093525000000002,0,0.0,0.4,0.0,13,1076.2375000000002,0.48,0.008609900000000002,3,248.36249999999998,0.6,0.0024836249999999993
Fridge_2014-06-02_23,Fridge,original,summer,2014-06-02 20:42:00,2014-06-02 20:59:00,17,1445.6,0.011564799999999997,0,0.0,0.4,0.0,17,1445.5999999999997,0.48,0.011564799999999997,0,0.0,0.6,0.0
Fridge_2014-06-02_24,Fridge,original,summer,2014-06-02 21:33:00,2014-06-02 21:49:00,16,1303.0,0.010424,0,0.0,0.4,0.0,16,1303.0,0.48,0.010424,0,0.0,0.6,0.0
Fridge_2014-06-02_25,Fridge,original,summer,2014-06-02 22:23:00,2014-06-02 22:39:00,16,1319.87,0.010558959999999996,0,0.0,0.4,0.0,16,1319.8699999999994,0.48,0.010558959999999996,0,0.0,0.6,0.0
Fridge_2014-06-02_26,Fridge,original,summer,2014-06-02 23:12:00,2014-06-02 23:28:00,16,1300.01,0.010400079999999997,0,0.0,0.4,0.0,16,1300.0099999999998,0.48,0.010400079999999997,0,0.0,0.6,0.0
Fridge_2014-06-03_01,Fridge,original,summer,2014-06-03 00:01:00,2014-06-03 00:17:00,16,1312.2,0.008748000000000002,16,1312.2000000000003,0.4,0.008748000000000002,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-03_02,Fridge,original,summer,2014-06-03 00:50:00,2014-06-03 01:05:00,15,1277.7,0.008518000000000003,15,1277.7000000000005,0.4,0.008518000000000003,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-03_03,Fridge,original,summer,2014-06-03 01:38:00,2014-06-03 01:53:00,15,1292.86,0.008619066666666664,15,1292.8599999999997,0.4,0.008619066666666664,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-03_04,Fridge,original,summer,2014-06-03 02:27:00,2014-06-03 02:42:00,15,1267.49,0.008449933333333335,15,1267.49,0.4,0.008449933333333335,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-03_05,Fridge,original,summer,2014-06-03 03:15:00,2014-06-03 03:30:00,15,1284.53,0.008563533333333337,15,1284.5300000000004,0.4,0.008563533333333337,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-03_06,Fridge,original,summer,2014-06-03 04:04:00,2014-06-03 04:18:00,14,1221.18,0.008141200000000001,14,1221.18,0.4,0.008141200000000001,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-03_07,Fridge,original,summer,2014-06-03 04:51:00,2014-06-03 05:06:00,15,1216.24,0.008108266666666667,15,1216.24,0.4,0.008108266666666667,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-03_08,Fridge,original,summer,2014-06-03 05:35:00,2014-06-03 07:14:00,99,8183.43,0.05455619999999989,99,8183.429999999984,0.4,0.05455619999999989,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-03_09,Fridge,original,summer,2014-06-03 08:06:00,2014-06-03 08:24:00,18,1497.69,0.0099846,18,1497.6899999999998,0.4,0.0099846,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge_2014-06-03_10,Fridge,original,summer,2014-06-03 09:03:00,2014-06-03 09:19:00,16,1350.06,0.009000399999999999,16,1350.06,0.4,0.009000399999999999,0,0.0,0.48,0.0,0,0.0,0.6,0.0
