event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Tumble_Dryer_2014-03-21_01,Tumble Dryer,Appliance3,Shiftable,2014-03-21 09:38:00,2014-03-21 10:57:00,79.0,96376.99,True,"{""0"": 0, ""1"": 79}",1,1,1,0.0
Tumble_Dryer_2014-03-21_02,Tumble Dryer,Appliance3,Shiftable,2014-03-21 11:05:00,2014-03-21 11:56:00,51.0,54475.48,True,"{""0"": 0, ""1"": 51}",1,1,1,0.0
Tumble_Dryer_2014-03-24_01,Tumble Dryer,Appliance3,Shiftable,2014-03-24 10:30:00,2014-03-24 11:20:00,50.0,52689.9,True,"{""0"": 0, ""1"": 50}",1,1,1,0.0
Tumble_Dryer_2014-03-30_01,Tumble Dryer,Appliance3,Shiftable,2014-03-30 12:52:00,2014-03-30 13:19:00,27.0,37126.05,True,"{""0"": 0, ""1"": 27}",1,1,1,0.0
Tumble_Dryer_2014-03-30_02,Tumble Dryer,Appliance3,Shiftable,2014-03-30 14:07:00,2014-03-30 15:14:00,67.0,74987.32,True,"{""0"": 0, ""1"": 67}",1,1,1,0.0
Tumble_Dryer_2014-03-31_01,Tumble Dryer,Appliance3,Shiftable,2014-03-31 08:08:00,2014-03-31 08:51:00,43.0,43806.26,True,"{""0"": 0, ""1"": 43}",1,1,1,0.0
Tumble_Dryer_2014-03-31_02,Tumble Dryer,Appliance3,Shiftable,2014-03-31 10:29:00,2014-03-31 11:12:00,43.0,47962.16,True,"{""0"": 0, ""1"": 43}",1,1,1,0.0
Tumble_Dryer_2014-04-07_01,Tumble Dryer,Appliance3,Shiftable,2014-04-07 08:38:00,2014-04-07 09:00:00,22.0,30862.91,True,"{""0"": 0, ""1"": 22}",1,1,1,0.0
Tumble_Dryer_2014-04-07_02,Tumble Dryer,Appliance3,Shiftable,2014-04-07 08:54:00,2014-04-07 09:39:00,45.0,33670.42,True,"{""0"": 0, ""1"": 45}",1,1,1,0.0
Tumble_Dryer_2014-04-07_03,Tumble Dryer,Appliance3,Shiftable,2014-04-07 10:08:00,2014-04-07 11:01:00,53.0,57816.76,True,"{""0"": 0, ""1"": 53}",1,1,1,0.0
Tumble_Dryer_2014-04-09_02,Tumble Dryer,Appliance3,Shiftable,2014-04-09 23:12:00,2014-04-09 23:17:00,5.0,288.0,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Tumble_Dryer_2014-04-10_02,Tumble Dryer,Appliance3,Shiftable,2014-04-10 01:01:00,2014-04-10 01:07:00,6.0,287.09,False,"{""0"": 6, ""1"": 0}",0,0,0,0.0
Tumble_Dryer_2014-04-10_04,Tumble Dryer,Appliance3,Shiftable,2014-04-10 03:34:00,2014-04-10 04:11:00,37.0,298.14,False,"{""0"": 37, ""1"": 0}",0,0,0,0.0
Tumble_Dryer_2014-04-11_01,Tumble Dryer,Appliance3,Shiftable,2014-04-11 08:34:00,2014-04-11 09:54:00,80.0,95855.2,True,"{""0"": 0, ""1"": 80}",1,1,1,0.0
Tumble_Dryer_2014-04-14_01,Tumble Dryer,Appliance3,Shiftable,2014-04-14 09:01:00,2014-04-14 09:51:00,50.0,53128.7,True,"{""0"": 0, ""1"": 50}",1,1,1,0.0
Tumble_Dryer_2014-04-14_02,Tumble Dryer,Appliance3,Shiftable,2014-04-14 11:02:00,2014-04-14 11:52:00,50.0,56430.06,True,"{""0"": 0, ""1"": 50}",1,1,1,0.0
Tumble_Dryer_2014-04-19_01,Tumble Dryer,Appliance3,Shiftable,2014-04-19 15:48:00,2014-04-19 17:00:00,72.0,86043.16,True,"{""0"": 0, ""1"": 72}",1,1,1,0.0
Tumble_Dryer_2014-04-22_02,Tumble Dryer,Appliance3,Shiftable,2014-04-22 09:57:00,2014-04-22 10:49:00,52.0,58666.42,True,"{""0"": 0, ""1"": 52}",1,1,1,0.0
Tumble_Dryer_2014-04-22_04,Tumble Dryer,Appliance3,Shiftable,2014-04-22 11:00:00,2014-04-22 11:07:00,7.0,44.48,True,"{""0"": 0, ""1"": 7}",1,1,1,0.0
Tumble_Dryer_2014-04-22_06,Tumble Dryer,Appliance3,Shiftable,2014-04-22 11:26:00,2014-04-22 12:17:00,51.0,54480.37,True,"{""0"": 0, ""1"": 51}",1,1,1,0.0
Tumble_Dryer_2014-04-25_01,Tumble Dryer,Appliance3,Shiftable,2014-04-25 08:37:00,2014-04-25 09:53:00,76.0,83844.79,True,"{""0"": 0, ""1"": 76}",1,1,1,0.0
Tumble_Dryer_2014-04-28_01,Tumble Dryer,Appliance3,Shiftable,2014-04-28 08:34:00,2014-04-28 09:22:00,48.0,47147.96,True,"{""0"": 0, ""1"": 48}",1,1,1,0.0
Tumble_Dryer_2014-04-28_02,Tumble Dryer,Appliance3,Shiftable,2014-04-28 10:56:00,2014-04-28 11:01:00,5.0,284.0,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Tumble_Dryer_2014-05-01_01,Tumble Dryer,Appliance3,Shiftable,2014-05-01 10:01:00,2014-05-01 10:53:00,52.0,58265.91,True,"{""0"": 0, ""1"": 52}",1,1,1,0.0
Tumble_Dryer_2014-05-09_01,Tumble Dryer,Appliance3,Shiftable,2014-05-09 08:33:00,2014-05-09 09:49:00,76.0,93295.34,True,"{""0"": 0, ""1"": 76}",1,1,1,0.0
Tumble_Dryer_2014-05-09_02,Tumble Dryer,Appliance3,Shiftable,2014-05-09 09:55:00,2014-05-09 10:31:00,36.0,36529.97,True,"{""0"": 0, ""1"": 36}",1,1,1,0.0
Tumble_Dryer_2014-05-09_03,Tumble Dryer,Appliance3,Shiftable,2014-05-09 11:26:00,2014-05-09 11:56:00,30.0,25463.31,True,"{""0"": 0, ""1"": 30}",1,1,1,0.0
Tumble_Dryer_2014-05-18_01,Tumble Dryer,Appliance3,Shiftable,2014-05-18 05:41:00,2014-05-18 05:59:00,18.0,1664.0,False,"{""0"": 18, ""1"": 0}",0,0,0,0.0
Tumble_Dryer_2014-05-23_02,Tumble Dryer,Appliance3,Shiftable,2014-05-23 22:55:00,2014-05-23 22:59:00,4.0,202.67,True,"{""0"": 0, ""1"": 4}",1,1,1,0.0
Tumble_Dryer_2014-05-27_01,Tumble Dryer,Appliance3,Shiftable,2014-05-27 08:07:00,2014-05-27 08:51:00,44.0,47713.64,True,"{""0"": 0, ""1"": 44}",1,1,1,0.0
Tumble_Dryer_2014-05-27_08,Tumble Dryer,Appliance3,Shiftable,2014-05-27 09:28:00,2014-05-27 10:12:00,44.0,48115.07,True,"{""0"": 0, ""1"": 44}",1,1,1,0.0
Tumble_Dryer_2014-05-27_09,Tumble Dryer,Appliance3,Shiftable,2014-05-27 11:12:00,2014-05-27 11:48:00,36.0,28550.44,True,"{""0"": 0, ""1"": 36}",1,1,1,0.0
Tumble_Dryer_2014-05-27_10,Tumble Dryer,Appliance3,Shiftable,2014-05-27 11:56:00,2014-05-27 12:23:00,27.0,22360.83,True,"{""0"": 0, ""1"": 27}",1,1,1,0.0
Tumble_Dryer_2014-05-27_11,Tumble Dryer,Appliance3,Shiftable,2014-05-27 12:26:00,2014-05-27 13:44:00,78.0,95971.75,True,"{""0"": 0, ""1"": 78}",1,1,1,0.0
Tumble_Dryer_2014-05-30_02,Tumble Dryer,Appliance3,Shiftable,2014-05-30 09:01:00,2014-05-30 10:13:00,72.0,74099.89,True,"{""0"": 0, ""1"": 72}",1,1,1,0.0
Tumble_Dryer_2014-06-02_01,Tumble Dryer,Appliance3,Shiftable,2014-06-02 09:09:00,2014-06-02 10:07:00,58.0,62458.01,True,"{""0"": 0, ""1"": 58}",1,1,1,0.0
