event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Washer_Dryer_2014-03-16_03,Washer Dryer,Appliance4,2014-03-16 11:29:00,2014-03-16 11:36:00,2014-03-16 13:14:00,2014-03-16 13:21:00,7,0.000252,0.000126,0.000126,50.0,1.75,7
Washer_Dryer_2014-03-20_03,Washer Dryer,Appliance4,2014-03-20 12:08:00,2014-03-20 12:13:00,2014-03-20 13:08:00,2014-03-20 13:13:00,5,0.0030080000000000003,0.0015040000000000001,0.0015040000000000001,50.0,1.0,5
Washer_Dryer_2014-05-06_01,Washer Dryer,Appliance4,2014-05-06 07:19:00,2014-05-06 07:34:00,2014-05-06 13:04:00,2014-05-06 13:19:00,15,0.00132,0.00066,0.00066,50.0,5.75,1
Washer_Dryer_2014-05-22_02,Washer Dryer,Appliance4,2014-05-22 16:33:00,2014-05-22 16:40:00,2014-05-22 20:03:00,2014-05-22 20:10:00,7,0.000472,0.000236,0.000236,50.0,3.5,7
Washer_Dryer_2014-06-06_01,Washer Dryer,Appliance4,2014-06-06 15:55:00,2014-06-06 16:07:00,2014-06-06 20:10:00,2014-06-06 20:22:00,12,0.07040108585858586,0.046849724747474744,0.023551361111111113,33.45312195669618,4.25,12
Washer_Dryer_2014-06-09_01,Washer Dryer,Appliance4,2014-06-09 10:06:00,2014-06-09 10:22:00,2014-06-09 13:06:00,2014-06-09 13:22:00,16,0.029352919191919194,0.014676459595959597,0.014676459595959597,50.0,3.0,16
Washer_Dryer_2014-06-11_01,Washer Dryer,Appliance4,2014-06-11 10:31:00,2014-06-11 10:43:00,2014-06-11 13:01:00,2014-06-11 13:13:00,12,0.054847809523809514,0.027423904761904757,0.027423904761904757,50.0,2.5,12
Washer_Dryer_2014-06-11_02,Washer Dryer,Appliance4,2014-06-11 11:54:00,2014-06-11 12:17:00,2014-06-11 13:24:00,2014-06-11 13:47:00,23,0.1358393035714286,0.0679196517857143,0.0679196517857143,50.0,1.5,23
Washer_Dryer_2014-06-11_03,Washer Dryer,Appliance4,2014-06-11 12:48:00,2014-06-11 13:02:00,2014-06-11 13:48:00,2014-06-11 14:02:00,14,0.07227896626984127,0.03712376884920635,0.03515519742063492,48.63821279539188,1.0,14
Washer_Dryer_2014-06-12_01,Washer Dryer,Appliance4,2014-06-12 10:20:00,2014-06-12 11:32:00,2014-06-12 13:05:00,2014-06-12 14:17:00,72,0.33546232359307354,0.16773116179653677,0.16773116179653677,50.0,2.75,61
Washer_Dryer_2014-07-18_01,Washer Dryer,Appliance4,2014-07-18 12:10:00,2014-07-18 12:20:00,2014-07-18 13:10:00,2014-07-18 13:20:00,10,0.09028341071428572,0.04514170535714286,0.04514170535714286,50.0,1.0,10
Washer_Dryer_2014-08-20_01,Washer Dryer,Appliance4,2014-08-20 12:51:00,2014-08-20 13:36:00,2014-08-20 13:06:00,2014-08-20 13:51:00,45,0.18109337545093787,0.13223316116522363,0.04886021428571424,26.980674563080047,0.25,45
Washer_Dryer_2014-09-22_02,Washer Dryer,Appliance4,2014-09-22 09:37:00,2014-09-22 10:28:00,2014-09-22 13:07:00,2014-09-22 13:58:00,51,0.2505420714285715,0.12527103571428574,0.12527103571428574,50.0,3.5,51
Washer_Dryer_2014-10-25_01,Washer Dryer,Appliance4,2014-10-25 15:26:00,2014-10-25 16:10:00,2014-10-25 20:11:00,2014-10-25 20:55:00,44,0.16792850694444442,0.13750663194444446,0.03042187499999996,18.115968249550622,4.75,44
Washer_Dryer_2014-12-14_01,Washer Dryer,Appliance4,2014-12-14 09:08:00,2014-12-14 09:51:00,2014-12-14 13:08:00,2014-12-14 13:51:00,43,0.23948349206349215,0.11974174603174607,0.11974174603174607,50.0,4.0,43
Washer_Dryer_2014-12-26_01,Washer Dryer,Appliance4,2014-12-26 19:57:00,2014-12-26 20:42:00,2014-12-26 20:12:00,2014-12-26 20:57:00,45,0.0019200000000000003,0.00128,0.0006400000000000002,33.333333333333336,0.25,2
