event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,duration(min),energy(W)
house20_event_17933,Tumble Dryer,2014-03-22 19:53:00,2014-03-22 20:31:00,2014-03-22 20:00:00,2014-03-22 20:38:00,SUCCESS,38.0,20028.97
house20_event_17941,Tumble Dryer,2014-03-25 07:44:00,2014-03-25 08:55:00,2014-03-25 13:00:00,2014-03-25 14:11:00,SUCCESS,71.0,51301.71
house20_event_17943,Tumble Dryer,2014-03-29 07:17:00,2014-03-29 08:27:00,2014-03-29 13:00:00,2014-03-29 14:10:00,SUCCESS,70.0,53614.33
house20_event_17948,Tumble Dryer,2014-03-31 18:03:00,2014-03-31 18:42:00,2014-03-31 20:00:00,2014-03-31 20:39:00,SUCCESS,39.0,20230.17
house20_event_17952,Tumble Dryer,2014-04-03 19:12:00,2014-04-03 20:22:00,2014-04-03 20:00:00,2014-04-03 21:10:00,SUCCESS,70.0,50700.47
house20_event_17955,Tumble Dryer,2014-04-08 12:32:00,2014-04-08 13:41:00,2014-04-08 13:00:00,2014-04-08 14:09:00,SUCCESS,69.0,50726.95
house20_event_17960,Tumble Dryer,2014-04-11 06:43:00,2014-04-11 07:50:00,2014-04-11 13:00:00,2014-04-11 14:07:00,SUCCESS,67.0,50748.18
house20_event_17963,Tumble Dryer,2014-04-14 05:54:00,2014-04-14 07:08:00,2014-04-14 13:00:00,2014-04-14 14:14:00,SUCCESS,74.0,52642.79
house20_event_17970,Tumble Dryer,2014-04-16 18:53:00,2014-04-16 20:03:00,2014-04-16 20:00:00,2014-04-16 21:10:00,SUCCESS,70.0,52702.18
house20_event_17977,Tumble Dryer,2014-04-19 19:07:00,2014-04-19 20:15:00,2014-04-19 20:00:00,2014-04-19 21:08:00,SUCCESS,68.0,50825.43
house20_event_17984,Tumble Dryer,2014-04-22 07:01:00,2014-04-22 08:10:00,2014-04-22 13:00:00,2014-04-22 14:09:00,SUCCESS,69.0,50518.74
house20_event_17990,Tumble Dryer,2014-04-25 06:42:00,2014-04-25 07:55:00,2014-04-25 13:00:00,2014-04-25 14:13:00,SUCCESS,73.0,51462.36
house20_event_17995,Tumble Dryer,2014-04-28 06:41:00,2014-04-28 07:51:00,2014-04-28 13:00:00,2014-04-28 14:10:00,SUCCESS,70.0,50098.66
house20_event_18000,Tumble Dryer,2014-04-30 18:04:00,2014-04-30 19:10:00,2014-04-30 20:00:00,2014-04-30 21:06:00,SUCCESS,66.0,48382.17
house20_event_18007,Tumble Dryer,2014-05-01 06:11:00,2014-05-01 07:48:00,2014-05-01 13:00:00,2014-05-01 14:37:00,SUCCESS,97.0,59274.96
house20_event_18010,Tumble Dryer,2014-05-29 18:24:00,2014-05-29 19:34:00,2014-05-29 20:00:00,2014-05-29 21:10:00,SUCCESS,70.0,50235.69
house20_event_18016,Tumble Dryer,2014-06-01 18:51:00,2014-06-01 19:56:00,2014-06-01 20:00:00,2014-06-01 21:05:00,SUCCESS,65.0,50313.15
house20_event_18021,Tumble Dryer,2014-06-04 11:58:00,2014-06-04 13:03:00,2014-06-04 13:00:00,2014-06-04 14:05:00,SUCCESS,65.0,49974.83
house20_event_18029,Tumble Dryer,2014-06-06 18:57:00,2014-06-06 20:02:00,2014-06-06 20:00:00,2014-06-06 21:05:00,SUCCESS,65.0,48493.65
house20_event_18035,Tumble Dryer,2014-06-08 18:25:00,2014-06-08 19:34:00,2014-06-08 20:00:00,2014-06-08 21:09:00,SUCCESS,69.0,48797.45
house20_event_18036,Tumble Dryer,2014-06-11 06:37:00,2014-06-11 08:29:00,2014-06-11 13:00:00,2014-06-11 14:52:00,SUCCESS,112.0,70868.34
house20_event_18041,Tumble Dryer,2014-06-13 18:57:00,2014-06-13 20:17:00,2014-06-13 20:00:00,2014-06-13 21:20:00,SUCCESS,80.0,49564.58
house20_event_18045,Tumble Dryer,2014-06-16 06:43:00,2014-06-16 07:54:00,2014-06-16 13:00:00,2014-06-16 14:11:00,SUCCESS,71.0,47713.28
house20_event_18051,Tumble Dryer,2014-06-18 06:49:00,2014-06-18 07:55:00,2014-06-18 13:00:00,2014-06-18 14:06:00,SUCCESS,66.0,49279.79
house20_event_18055,Tumble Dryer,2014-06-20 06:21:00,2014-06-20 07:25:00,2014-06-20 13:00:00,2014-06-20 14:04:00,SUCCESS,64.0,24599.22
house20_event_18061,Tumble Dryer,2014-06-22 18:51:00,2014-06-22 19:56:00,2014-06-22 20:00:00,2014-06-22 21:05:00,SUCCESS,65.0,47242.71
house20_event_18066,Tumble Dryer,2014-06-26 12:45:00,2014-06-26 13:54:00,2014-06-26 13:00:00,2014-06-26 14:09:00,SUCCESS,69.0,48397.32
house20_event_18069,Tumble Dryer,2014-06-29 18:37:00,2014-06-29 19:42:00,2014-06-29 20:00:00,2014-06-29 21:05:00,SUCCESS,65.0,50210.8
house20_event_18076,Tumble Dryer,2014-07-02 18:34:00,2014-07-02 19:39:00,2014-07-02 20:00:00,2014-07-02 21:05:00,SUCCESS,65.0,49687.68
house20_event_18081,Tumble Dryer,2014-07-05 06:57:00,2014-07-05 07:44:00,2014-07-05 13:00:00,2014-07-05 13:47:00,SUCCESS,47.0,16966.99
house20_event_18088,Tumble Dryer,2014-07-08 06:43:00,2014-07-08 07:53:00,2014-07-08 13:00:00,2014-07-08 14:10:00,SUCCESS,70.0,49494.73
house20_event_18093,Tumble Dryer,2014-07-16 06:46:00,2014-07-16 07:51:00,2014-07-16 13:00:00,2014-07-16 14:05:00,SUCCESS,65.0,45836.24
house20_event_18100,Tumble Dryer,2014-07-19 07:26:00,2014-07-19 08:31:00,2014-07-19 13:00:00,2014-07-19 14:05:00,SUCCESS,65.0,44535.33
house20_event_18106,Tumble Dryer,2014-07-22 06:54:00,2014-07-22 07:59:00,2014-07-22 13:00:00,2014-07-22 14:05:00,SUCCESS,65.0,44798.33
house20_event_18111,Tumble Dryer,2014-07-26 07:17:00,2014-07-26 08:28:00,2014-07-26 13:00:00,2014-07-26 14:11:00,SUCCESS,71.0,44634.34
house20_event_18118,Tumble Dryer,2014-07-29 05:42:00,2014-07-29 06:46:00,2014-07-29 13:00:00,2014-07-29 14:04:00,SUCCESS,64.0,45166.58
