event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,is_shifted,is_low_rate_period,search_start,search_end
Tumble_Dryer_2014-03-31_01,Tumble Dryer,Appliance3,2014-03-31 16:50:00,2014-03-31 17:05:00,2014-03-31 20:05:00,2014-03-31 20:20:00,15,0.03263235912698412,0.01631617956349206,0.01631617956349206,50.0,True,True,2014-03-31 16:50:00,2014-04-01 14:00:00
Tumble_Dryer_2014-06-05_01,Tumble Dryer,Appliance3,2014-06-05 16:08:00,2014-06-05 16:15:00,2014-06-05 20:08:00,2014-06-05 20:15:00,7,0.006807777777777778,0.003403888888888889,0.003403888888888889,50.0,True,True,2014-06-05 16:08:00,2014-06-06 14:00:00
Tumble_Dryer_2014-06-09_01,Tumble Dryer,Appliance3,2014-06-09 09:30:00,2014-06-09 09:37:00,2014-06-09 13:00:00,2014-06-09 13:07:00,7,0.033368875,0.0166844375,0.0166844375,50.0,True,True,2014-06-09 09:30:00,2014-06-10 14:00:00
Tumble_Dryer_2014-07-17_02,Tumble Dryer,Appliance3,2014-07-17 14:42:00,2014-07-17 16:47:00,2014-07-17 19:57:00,2014-07-17 22:02:00,125,0.005629551587301589,0.004194123015873017,0.0014354285714285719,25.498097835472812,True,False,2014-07-17 14:42:00,2014-07-18 14:00:00
Tumble_Dryer_2014-11-03_01,Tumble Dryer,Appliance3,2014-11-03 18:03:00,2014-11-03 19:10:00,2014-11-03 20:03:00,2014-11-03 21:10:00,67,0.6813750317460318,0.3406875158730159,0.3406875158730159,50.0,True,True,2014-11-03 18:03:00,2014-11-04 14:00:00
Tumble_Dryer_2014-12-05_01,Tumble Dryer,Appliance3,2014-12-05 19:12:00,2014-12-05 19:50:00,2014-12-05 20:12:00,2014-12-05 20:50:00,38,0.4094374166666666,0.2047187083333333,0.2047187083333333,50.0,True,True,2014-12-05 19:12:00,2014-12-06 14:00:00
Tumble_Dryer_2014-12-10_01,Tumble Dryer,Appliance3,2014-12-10 12:41:00,2014-12-10 12:56:00,2014-12-10 13:11:00,2014-12-10 13:26:00,15,0.1753320436507937,0.08766602182539684,0.08766602182539684,50.0,True,True,2014-12-10 12:41:00,2014-12-11 14:00:00
Tumble_Dryer_2014-12-13_01,Tumble Dryer,Appliance3,2014-12-13 15:59:00,2014-12-13 17:39:00,2014-12-13 20:14:00,2014-12-13 21:54:00,100,0.9511449404761904,0.4769659424603174,0.47417899801587293,49.85349528101105,True,True,2014-12-13 15:59:00,2014-12-14 14:00:00
Tumble_Dryer_2014-12-24_01,Tumble Dryer,Appliance3,2014-12-24 17:11:00,2014-12-24 17:27:00,2014-12-24 20:11:00,2014-12-24 20:27:00,16,0.1701579861111111,0.08507899305555555,0.08507899305555555,50.0,True,True,2014-12-24 17:11:00,2014-12-25 14:00:00
Tumble_Dryer_2014-12-30_01,Tumble Dryer,Appliance3,2014-12-30 10:43:00,2014-12-30 12:42:00,2014-12-30 13:13:00,2014-12-30 15:12:00,119,0.9892160416666668,0.4946080208333334,0.4946080208333334,50.0,True,True,2014-12-30 10:43:00,2014-12-31 14:00:00
Tumble_Dryer_2015-01-03_01,Tumble Dryer,Appliance3,2015-01-03 19:21:00,2015-01-03 19:41:00,2015-01-03 20:06:00,2015-01-03 20:26:00,20,0.20787920634920637,0.10393960317460318,0.10393960317460318,50.0,True,True,2015-01-03 19:21:00,2015-01-04 14:00:00
Tumble_Dryer_2015-01-06_01,Tumble Dryer,Appliance3,2015-01-06 11:23:00,2015-01-06 12:25:00,2015-01-06 13:08:00,2015-01-06 14:10:00,62,0.46846844642857144,0.23423422321428572,0.23423422321428572,50.0,True,True,2015-01-06 11:23:00,2015-01-07 14:00:00
Tumble_Dryer_2015-01-11_01,Tumble Dryer,Appliance3,2015-01-11 17:27:00,2015-01-11 17:45:00,2015-01-11 20:12:00,2015-01-11 20:30:00,18,0.18049988888888888,0.09024994444444444,0.09024994444444444,50.0,True,True,2015-01-11 17:27:00,2015-01-12 14:00:00
Tumble_Dryer_2015-01-17_01,Tumble Dryer,Appliance3,2015-01-17 15:37:00,2015-01-17 16:04:00,2015-01-17 20:07:00,2015-01-17 20:34:00,27,0.1389111111111111,0.13380399305555557,0.005107118055555526,3.6765367541193203,True,True,2015-01-17 15:37:00,2015-01-18 14:00:00
Tumble_Dryer_2015-01-22_01,Tumble Dryer,Appliance3,2015-01-22 15:19:00,2015-01-22 16:26:00,2015-01-22 20:04:00,2015-01-22 21:11:00,67,0.4389174117063493,0.34182004563492063,0.09709736607142866,22.122012816477216,True,True,2015-01-22 15:19:00,2015-01-23 14:00:00
Tumble_Dryer_2015-01-27_01,Tumble Dryer,Appliance3,2015-01-27 12:45:00,2015-01-27 13:03:00,2015-01-27 13:00:00,2015-01-27 13:18:00,18,0.1736513354978355,0.08980233261183262,0.08384900288600289,48.28583819733884,True,True,2015-01-27 12:45:00,2015-01-28 14:00:00
Tumble_Dryer_2015-01-31_01,Tumble Dryer,Appliance3,2015-01-31 11:16:00,2015-01-31 13:05:00,2015-01-31 13:01:00,2015-01-31 14:50:00,109,0.8412246250000001,0.4213633958333335,0.41986122916666657,49.91071548418671,True,True,2015-01-31 11:16:00,2015-02-01 14:00:00
Tumble_Dryer_2015-02-02_01,Tumble Dryer,Appliance3,2015-02-02 09:30:00,2015-02-02 10:19:00,2015-02-02 13:00:00,2015-02-02 13:49:00,49,0.40763147817460316,0.20381573908730158,0.20381573908730158,50.0,True,True,2015-02-02 09:30:00,2015-02-03 14:00:00
Tumble_Dryer_2015-02-06_01,Tumble Dryer,Appliance3,2015-02-06 12:56:00,2015-02-06 13:20:00,2015-02-06 13:11:00,2015-02-06 13:35:00,24,0.13941271130952382,0.11845125297619048,0.020961458333333335,15.035543126906662,True,True,2015-02-06 12:56:00,2015-02-07 14:00:00
Tumble_Dryer_2015-02-09_01,Tumble Dryer,Appliance3,2015-02-09 15:40:00,2015-02-09 17:07:00,2015-02-09 20:10:00,2015-02-09 21:37:00,87,0.7506592475579973,0.4343429521520145,0.3163162954059828,42.13846647929873,True,True,2015-02-09 15:40:00,2015-02-10 14:00:00
Tumble_Dryer_2015-02-17_01,Tumble Dryer,Appliance3,2015-02-17 17:40:00,2015-02-17 18:12:00,2015-02-17 20:10:00,2015-02-17 20:42:00,32,0.3154191111111112,0.1577095555555556,0.1577095555555556,50.0,True,True,2015-02-17 17:40:00,2015-02-18 14:00:00
Tumble_Dryer_2015-02-21_01,Tumble Dryer,Appliance3,2015-02-21 16:23:00,2015-02-21 16:50:00,2015-02-21 20:08:00,2015-02-21 20:35:00,27,0.2624703194444445,0.13123515972222224,0.13123515972222224,50.0,True,True,2015-02-21 16:23:00,2015-02-22 14:00:00
