event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost_reported,optimized_cost_reported,original_cost_calculated,optimized_cost_calculated,cost_savings_calculated,savings_percentage_calculated,is_shifted,original_low_price_power,original_high_price_power,original_missing_minutes,optimized_low_price_power,optimized_high_price_power,optimized_missing_minutes
Dishwasher_2013-12-21_01,Dishwasher,Appliance4,2013-12-21 18:28:00,2013-12-21 19:59:00,2013-12-22 06:13:00,2013-12-22 07:44:00,91,0.2384652083333334,0.1739553234126984,0.23846520833333343,0.17395532341269845,0.06450988492063497,27.052116059824222,True,0.0,47.69304166666667,0,25.803953968253964,21.8890876984127,0
Dishwasher_2013-12-25_01,Dishwasher,Appliance4,2013-12-25 16:29:00,2013-12-25 18:01:00,2013-12-26 06:14:00,2013-12-26 07:46:00,92,0.2524197678571429,0.184954869047619,0.2524197678571429,0.18495486904761904,0.06746489880952383,26.727264422375047,True,0.0,50.48395357142857,0,26.985959523809523,23.497994047619045,0
Dishwasher_2013-12-26_03,Dishwasher,Appliance4,2013-12-26 08:14:00,2013-12-26 08:36:00,2013-12-27 06:14:00,2013-12-27 06:36:00,22,0.000455,0.0002275,0.000455,0.0002275,0.0002275,50.0,True,0.0,0.09100000000000005,0,0.09100000000000005,0.0,0
Dishwasher_2013-12-31_02,Dishwasher,Appliance4,2013-12-31 10:27:00,2013-12-31 10:37:00,2014-01-01 06:12:00,2014-01-01 06:22:00,10,0.000848,0.000424,0.000848,0.000424,0.000424,50.0,True,0.0,0.1696,4,0.1696,0.0,4
Dishwasher_2014-01-12_01,Dishwasher,Appliance4,2014-01-12 19:00:00,2014-01-12 20:31:00,2014-01-13 06:00:00,2014-01-13 07:31:00,91,0.2508356035353536,0.1254289128787879,0.25083560353535367,0.12542891287878796,0.1254066906565657,49.99557036124278,True,0.0,50.1671207070707,0,50.162676262626256,0.0044444444444444444,0
Dishwasher_2014-02-02_01,Dishwasher,Appliance4,2014-02-02 19:15:00,2014-02-02 20:57:00,2014-02-03 06:00:00,2014-02-03 07:42:00,102,0.0560233333333333,0.0280116666666666,0.05602333333333333,0.028011666666666664,0.028011666666666664,50.0,True,0.0,11.204666666666666,84,11.204666666666666,0.0,84
Dishwasher_2014-04-20_01,Dishwasher,Appliance4,2014-04-20 18:03:00,2014-04-20 19:19:00,2014-04-21 06:03:00,2014-04-21 07:19:00,76,0.3580800436507936,0.1790400218253968,0.35808004365079366,0.17904002182539683,0.17904002182539683,50.0,True,0.0,71.61600873015873,0,71.61600873015873,0.0,0
Dishwasher_2014-05-31_01,Dishwasher,Appliance4,2014-05-31 18:10:00,2014-05-31 18:58:00,2014-06-01 06:10:00,2014-06-01 06:58:00,48,0.2817036507936507,0.1408518253968253,0.28170365079365073,0.14085182539682536,0.14085182539682536,50.0,True,0.0,56.34073015873017,0,56.34073015873017,0.0,0
Dishwasher_2014-11-06_02,Dishwasher,Appliance4,2014-11-06 19:20:00,2014-11-06 20:38:00,2014-11-07 06:05:00,2014-11-07 07:23:00,78,0.3684444861111111,0.1842222430555555,0.3684444861111111,0.18422224305555554,0.18422224305555554,50.0,True,0.0,73.68889722222218,0,73.68889722222218,0.0,0
Dishwasher_2015-01-16_01,Dishwasher,Appliance4,2015-01-16 10:27:00,2015-01-16 12:01:00,2015-01-17 06:12:00,2015-01-17 07:46:00,94,0.2656687777777778,0.193208,0.2656687777777778,0.193208,0.07246077777777782,27.274856452416323,True,0.0,53.13375555555555,0,28.984311111111122,24.149444444444452,0
Dishwasher_2015-01-17_10,Dishwasher,Appliance4,2015-01-17 09:59:00,2015-01-17 10:04:00,2015-01-18 06:14:00,2015-01-18 06:19:00,5,0.00064,0.00032,0.0006399999999999999,0.00031999999999999997,0.00031999999999999997,50.0,True,0.0,0.128,0,0.128,0.0,0
Dishwasher_2015-01-18_01,Dishwasher,Appliance4,2015-01-18 12:20:00,2015-01-18 13:53:00,2015-01-19 06:05:00,2015-01-19 07:38:00,93,0.2585036666666667,0.1573020416666667,0.25850366666666674,0.1573020416666667,0.10120162500000005,39.149009491806055,True,0.0,51.700733333333325,0,40.48065,11.220083333333335,0
Dishwasher_2015-01-29_01,Dishwasher,Appliance4,2015-01-29 11:09:00,2015-01-29 12:44:00,2015-01-30 06:09:00,2015-01-30 07:44:00,95,0.2704478333333333,0.1860648888888888,0.27044783333333333,0.18606488888888886,0.08438294444444447,31.20119078212045,True,0.0,54.08956666666668,0,33.75317777777778,20.336388888888887,0
Dishwasher_2015-01-30_01,Dishwasher,Appliance4,2015-01-30 12:47:00,2015-01-30 14:22:00,2015-01-31 06:02:00,2015-01-31 07:37:00,95,0.262249261904762,0.1467957420634921,0.26224926190476205,0.14679574206349216,0.11545351984126989,44.02434500776508,True,0.0,52.44985238095237,0,46.181407936507924,6.268444444444445,0
Dishwasher_2015-02-05_01,Dishwasher,Appliance4,2015-02-05 13:02:00,2015-02-05 14:36:00,2015-02-06 06:02:00,2015-02-06 07:36:00,94,0.2721406785714286,0.1559587073412698,0.2721406785714286,0.15595870734126988,0.11618197123015872,42.69187974397753,True,0.0,54.42813571428575,0,46.47278849206352,7.955347222222223,0
Dishwasher_2015-02-09_01,Dishwasher,Appliance4,2015-02-09 20:59:00,2015-02-09 22:32:00,2015-02-10 06:14:00,2015-02-10 07:47:00,93,0.2520726010101008,0.1839382796717171,0.25207260101010087,0.18393827967171714,0.06813432133838374,27.02964188307539,True,0.0,50.414520202020185,0,27.25372853535353,23.160791666666668,0
