event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost
house20_event_17933,Tumble Dryer,original,,2014-03-22 19:49:00,2014-03-22 20:28:00,38,20028.97,0.06456707434210528,27,14231.1102631579,0.15,0.035577775657894745,11,5797.859736842106,0.3,0.02898929868421053,scheduled,,2014-03-22 20:00:00,2014-03-22 20:39:00,38,20028.97,0.050072425,38,20028.969999999998,0.15,0.050072425,0,0.0,0.3,0.0
house20_event_17941,Tumble Dryer,original,,2014-03-25 07:44:00,2014-03-25 08:54:00,71,51301.71,0.2565085500000001,0,0.0,0.15,0.0,71,51301.71000000003,0.3,0.2565085500000001,scheduled,,2014-03-25 13:00:00,2014-03-25 14:10:00,71,51301.71,0.12825427500000006,71,51301.71000000003,0.15,0.12825427500000006,0,0.0,0.3,0.0
house20_event_17943,Tumble Dryer,original,,2014-03-29 07:17:00,2014-03-29 08:27:00,70,53614.33,0.2680716500000004,0,0.0,0.15,0.0,70,53614.33000000008,0.3,0.2680716500000004,scheduled,,2014-03-29 13:00:00,2014-03-29 14:10:00,70,53614.33,0.1340358250000002,70,53614.33000000008,0.15,0.1340358250000002,0,0.0,0.3,0.0
house20_event_17949,Tumble Dryer,original,,2014-03-31 18:47:00,2014-03-31 19:20:00,33,32856.6,0.16428299999999998,0,0.0,0.15,0.0,33,32856.59999999999,0.3,0.16428299999999998,scheduled,,2014-03-31 20:00:00,2014-03-31 20:33:00,33,32856.6,0.08214149999999999,33,32856.59999999999,0.15,0.08214149999999999,0,0.0,0.3,0.0
house20_event_17952,Tumble Dryer,original,,2014-04-03 19:16:00,2014-04-03 20:26:00,70,50700.47,0.2064233421428572,26,18831.603142857148,0.15,0.04707900785714287,44,31868.866857142868,0.3,0.15934433428571435,scheduled,,2014-04-03 20:00:00,2014-04-03 21:10:00,70,50700.47,0.1267511749999998,70,50700.46999999993,0.15,0.1267511749999998,0,0.0,0.3,0.0
house20_event_17955,Tumble Dryer,original,,2014-04-08 12:35:00,2014-04-08 13:44:00,69,50726.95,0.1727656992753622,44,32347.620289855036,0.15,0.08086905072463758,25,18379.329710144924,0.3,0.09189664855072462,scheduled,,2014-04-08 13:00:00,2014-04-08 14:09:00,69,50726.95,0.1268173749999998,69,50726.949999999924,0.15,0.1268173749999998,0,0.0,0.3,0.0
house20_event_17960,Tumble Dryer,original,,2014-04-11 06:43:00,2014-04-11 07:47:00,67,50748.18,0.2537409000000003,0,0.0,0.15,0.0,67,50748.180000000066,0.3,0.2537409000000003,scheduled,,2014-04-11 13:00:00,2014-04-11 14:04:00,67,50748.18,0.12687045000000016,67,50748.180000000066,0.15,0.12687045000000016,0,0.0,0.3,0.0
house20_event_17963,Tumble Dryer,original,,2014-04-14 05:55:00,2014-04-14 07:12:00,74,52642.79,0.25432158682432393,5,3556.9452702702706,0.15,0.008892363175675676,69,49085.84472972966,0.3,0.24542922364864828,scheduled,,2014-04-14 13:00:00,2014-04-14 14:17:00,74,52642.79,0.1316069749999998,74,52642.78999999992,0.15,0.1316069749999998,0,0.0,0.3,0.0
house20_event_17970,Tumble Dryer,original,,2014-04-16 18:50:00,2014-04-16 20:03:00,70,52702.18,0.2635109000000003,0,0.0,0.15,0.0,70,52702.18000000007,0.3,0.2635109000000003,scheduled,,2014-04-16 20:00:00,2014-04-16 21:13:00,70,52702.18,0.13175545000000016,70,52702.18000000007,0.15,0.13175545000000016,0,0.0,0.3,0.0
house20_event_17977,Tumble Dryer,original,,2014-04-19 19:07:00,2014-04-19 20:15:00,68,50825.43,0.22609842022058796,15,11211.491911764706,0.15,0.028028729779411763,53,39613.93808823524,0.3,0.1980696904411762,scheduled,,2014-04-19 20:00:00,2014-04-19 21:08:00,68,50825.43,0.1270635749999998,68,50825.42999999992,0.15,0.1270635749999998,0,0.0,0.3,0.0
