appliance_id,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W),event_id,is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Appliance5,Tumble Dryer,Shiftable,2013-09-23 03:21:00,2013-09-23 03:27:00,6.0,46.4,house2_event_9204,False,"{""0"": 6, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-24 11:20:00,2013-09-24 11:28:00,8.0,2515.47,house2_event_9209,True,"{""0"": 0, ""1"": 8}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-26 16:53:00,2013-09-26 17:04:00,11.0,5832.65,house2_event_9217,True,"{""0"": 0, ""1"": 11}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-26 17:33:00,2013-09-26 17:39:00,6.0,3833.29,house2_event_9218,True,"{""0"": 0, ""1"": 6}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-28 16:35:00,2013-09-28 16:40:00,5.0,955.37,house2_event_9223,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-28 19:51:00,2013-09-28 19:56:00,5.0,2886.28,house2_event_9225,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-29 09:45:00,2013-09-29 09:50:00,5.0,913.93,house2_event_9227,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-29 16:27:00,2013-09-29 16:31:00,4.0,1372.84,house2_event_9228,True,"{""0"": 0, ""1"": 4}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-29 16:28:00,2013-09-29 16:36:00,8.0,6803.25,house2_event_9229,True,"{""0"": 0, ""1"": 8}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-29 16:39:00,2013-09-29 16:46:00,7.0,402.26,house2_event_9230,True,"{""0"": 0, ""1"": 7}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-02 15:24:00,2013-10-02 15:29:00,5.0,3984.13,house2_event_9243,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-04 12:04:00,2013-10-04 12:12:00,8.0,1434.85,house2_event_9248,True,"{""0"": 0, ""1"": 8}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-06 15:54:00,2013-10-06 15:59:00,5.0,92.54,house2_event_9260,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-07 16:20:00,2013-10-07 16:28:00,8.0,2498.52,house2_event_9266,True,"{""0"": 0, ""1"": 8}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-09 16:44:00,2013-10-09 16:57:00,13.0,13733.7,house2_event_9279,True,"{""0"": 0, ""1"": 13}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-10 12:07:00,2013-10-10 12:13:00,6.0,1067.58,house2_event_9282,True,"{""0"": 0, ""1"": 6}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-10 16:17:00,2013-10-10 16:23:00,6.0,750.45,house2_event_9283,True,"{""0"": 0, ""1"": 6}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-11 12:13:00,2013-10-11 12:23:00,10.0,2989.74,house2_event_9285,True,"{""0"": 0, ""1"": 10}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-15 17:40:00,2013-10-15 17:52:00,12.0,10754.67,house2_event_9306,True,"{""0"": 0, ""1"": 12}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-16 10:21:00,2013-10-16 10:26:00,5.0,253.53,house2_event_9307,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-20 13:53:00,2013-10-20 13:58:00,5.0,50.25,house2_event_9309,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-21 06:43:00,2013-10-21 06:48:00,5.0,531.77,house2_event_9313,False,"{""0"": 5, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-21 15:46:00,2013-10-21 15:51:00,5.0,1025.38,house2_event_9317,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-23 09:46:00,2013-10-23 09:51:00,5.0,176.31,house2_event_9325,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-23 09:57:00,2013-10-23 10:02:00,5.0,94.23,house2_event_9326,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-23 10:26:00,2013-10-23 10:31:00,5.0,662.14,house2_event_9327,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-02-21 11:58:00,2014-02-21 12:04:00,6.0,1825.32,house2_event_9338,True,"{""0"": 0, ""1"": 6}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-06 18:29:00,2014-03-06 18:42:00,13.0,393.84,house2_event_9353,True,"{""0"": 0, ""1"": 13}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-10 18:06:00,2014-03-10 18:09:00,3.0,3420.36,house2_event_9364,True,"{""0"": 0, ""1"": 3}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-13 12:03:00,2014-03-13 12:11:00,8.0,4950.8,house2_event_9366,True,"{""0"": 0, ""1"": 8}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-16 18:30:00,2014-03-16 18:35:00,5.0,3912.93,house2_event_9376,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-16 18:40:00,2014-03-16 18:45:00,5.0,4512.73,house2_event_9377,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-28 17:12:00,2014-03-28 17:18:00,6.0,3976.93,house2_event_9402,True,"{""0"": 0, ""1"": 6}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-29 17:07:00,2014-03-29 17:22:00,15.0,10704.15,house2_event_9405,True,"{""0"": 0, ""1"": 15}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-30 17:22:00,2014-03-30 17:29:00,7.0,6317.43,house2_event_9408,True,"{""0"": 0, ""1"": 7}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-01 17:05:00,2014-04-01 17:15:00,10.0,6545.27,house2_event_9415,True,"{""0"": 0, ""1"": 10}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-11 16:14:00,2014-04-11 16:19:00,5.0,2918.37,house2_event_9422,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-16 16:05:00,2014-04-16 16:42:00,37.0,4335.13,house2_event_9430,True,"{""0"": 0, ""1"": 37}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-16 16:41:00,2014-04-16 16:52:00,11.0,8163.02,house2_event_9431,True,"{""0"": 0, ""1"": 11}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-17 08:05:00,2014-04-18 15:42:00,1897.0,63712.8,house2_event_9432,True,"{""0"": 421, ""1"": 1476}",1,1,1,0.22192936215076436
Appliance5,Tumble Dryer,Shiftable,2014-04-23 16:59:00,2014-04-23 17:04:00,5.0,4204.2,house2_event_9436,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-24 17:17:00,2014-04-24 17:19:00,2.0,4641.64,house2_event_9437,True,"{""0"": 0, ""1"": 2}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-28 16:39:00,2014-04-28 16:52:00,13.0,10511.58,house2_event_9444,True,"{""0"": 0, ""1"": 13}",1,1,1,0.0
