event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,duration(min),energy(W)
Tumble_Dryer_2013-09-26_01,Tumble Dryer,2013-09-26 13:09:00,2013-09-26 14:01:00,2013-09-27 06:00:00,2013-09-27 06:52:00,SUCCESS,54.0,3951.64
Tumble_Dryer_2013-09-27_01,Tumble Dryer,2013-09-27 10:15:00,2013-09-27 10:37:00,2013-09-28 06:00:00,2013-09-28 06:22:00,SUCCESS,21.0,8930.8
Tumble_Dryer_2013-09-28_01,Tumble Dryer,2013-09-28 08:16:00,2013-09-28 08:43:00,2013-09-29 06:00:00,2013-09-29 06:27:00,SUCCESS,24.0,22535.31
Tumble_Dryer_2013-09-29_02,Tumble Dryer,2013-09-29 07:57:00,2013-09-29 08:40:00,2013-09-30 06:00:00,2013-09-30 06:43:00,SUCCESS,43.0,57498.77
Tumble_Dryer_2013-10-23_01,Tumble Dryer,2013-10-23 16:18:00,2013-10-23 16:41:00,2013-10-24 06:00:00,2013-10-24 06:23:00,SUCCESS,20.0,17108.16
Tumble_Dryer_2013-10-25_01,Tumble Dryer,2013-10-25 09:56:00,2013-10-25 10:34:00,2013-10-26 06:00:00,2013-10-26 06:38:00,SUCCESS,38.0,47827.89
Tumble_Dryer_2013-10-26_01,Tumble Dryer,2013-10-26 16:33:00,2013-10-26 17:09:00,2013-10-27 06:00:00,2013-10-27 06:36:00,SUCCESS,34.0,48242.94
Tumble_Dryer_2013-10-27_01,Tumble Dryer,2013-10-27 06:48:00,2013-10-27 07:27:00,2013-10-27 06:53:00,2013-10-27 07:32:00,SUCCESS,39.0,60912.39
Tumble_Dryer_2013-10-29_01,Tumble Dryer,2013-10-29 09:51:00,2013-10-29 10:31:00,2013-10-30 06:00:00,2013-10-30 06:40:00,SUCCESS,40.0,53154.37
Tumble_Dryer_2013-10-30_01,Tumble Dryer,2013-10-30 09:13:00,2013-10-30 09:18:00,2013-10-31 06:00:00,2013-10-31 06:05:00,SUCCESS,7.0,15208.91
Tumble_Dryer_2013-11-01_01,Tumble Dryer,2013-11-01 09:17:00,2013-11-01 09:42:00,2013-11-02 06:00:00,2013-11-02 06:25:00,SUCCESS,25.0,24995.02
Tumble_Dryer_2013-11-02_01,Tumble Dryer,2013-11-02 09:01:00,2013-11-02 09:55:00,2013-11-03 06:00:00,2013-11-03 06:54:00,SUCCESS,54.0,61402.0
Tumble_Dryer_2013-11-03_01,Tumble Dryer,2013-11-03 08:09:00,2013-11-03 08:30:00,2013-11-04 06:00:00,2013-11-04 06:21:00,SUCCESS,21.0,10912.78
Tumble_Dryer_2013-11-04_01,Tumble Dryer,2013-11-04 16:12:00,2013-11-04 17:00:00,2013-11-05 06:00:00,2013-11-05 06:48:00,SUCCESS,49.0,78602.45
Tumble_Dryer_2013-11-05_01,Tumble Dryer,2013-11-05 16:07:00,2013-11-05 16:47:00,2013-11-06 06:00:00,2013-11-06 06:40:00,SUCCESS,39.0,57170.45
Tumble_Dryer_2013-11-06_01,Tumble Dryer,2013-11-06 07:43:00,2013-11-06 08:23:00,2013-11-07 06:00:00,2013-11-07 06:40:00,SUCCESS,39.0,54711.66
Tumble_Dryer_2013-11-09_01,Tumble Dryer,2013-11-09 12:23:00,2013-11-09 13:12:00,2013-11-10 06:00:00,2013-11-10 06:49:00,SUCCESS,48.0,71820.79
Tumble_Dryer_2013-11-11_01,Tumble Dryer,2013-11-11 12:04:00,2013-11-11 12:49:00,2013-11-12 06:00:00,2013-11-12 06:45:00,SUCCESS,45.0,50067.0
Tumble_Dryer_2013-11-13_01,Tumble Dryer,2013-11-13 17:06:00,2013-11-13 18:00:00,2013-11-14 06:00:00,2013-11-14 06:54:00,SUCCESS,54.0,86671.46
Tumble_Dryer_2013-11-15_01,Tumble Dryer,2013-11-15 14:38:00,2013-11-15 15:39:00,2013-11-16 06:00:00,2013-11-16 07:01:00,SUCCESS,59.0,74205.69
Tumble_Dryer_2013-11-18_01,Tumble Dryer,2013-11-18 10:36:00,2013-11-18 11:25:00,2013-11-19 06:00:00,2013-11-19 06:49:00,SUCCESS,49.0,78698.2
Tumble_Dryer_2013-11-19_01,Tumble Dryer,2013-11-19 08:10:00,2013-11-19 08:54:00,2013-11-20 06:00:00,2013-11-20 06:44:00,SUCCESS,45.0,55108.08
Tumble_Dryer_2013-11-20_01,Tumble Dryer,2013-11-20 14:01:00,2013-11-20 14:31:00,2013-11-21 06:00:00,2013-11-21 06:30:00,SUCCESS,30.0,30436.34
Tumble_Dryer_2013-11-22_01,Tumble Dryer,2013-11-22 14:56:00,2013-11-22 15:45:00,2013-11-23 06:00:00,2013-11-23 06:49:00,SUCCESS,49.0,77706.75
Tumble_Dryer_2013-11-23_01,Tumble Dryer,2013-11-23 10:07:00,2013-11-23 10:41:00,2013-11-24 06:00:00,2013-11-24 06:34:00,SUCCESS,34.0,44974.46
Tumble_Dryer_2013-11-27_01,Tumble Dryer,2013-11-27 08:12:00,2013-11-27 08:56:00,2013-11-28 06:00:00,2013-11-28 06:44:00,SUCCESS,44.0,56787.62
Tumble_Dryer_2013-11-28_01,Tumble Dryer,2013-11-28 10:14:00,2013-11-28 11:06:00,2013-11-29 06:00:00,2013-11-29 06:52:00,SUCCESS,49.0,58983.88
Tumble_Dryer_2013-11-29_01,Tumble Dryer,2013-11-29 11:14:00,2013-11-29 11:35:00,2013-11-30 06:00:00,2013-11-30 06:21:00,SUCCESS,21.0,16621.6
Tumble_Dryer_2013-11-30_02,Tumble Dryer,2013-11-30 09:37:00,2013-11-30 10:22:00,2013-12-01 06:00:00,2013-12-01 06:45:00,SUCCESS,45.0,54024.68
Tumble_Dryer_2013-12-03_01,Tumble Dryer,2013-12-03 13:01:00,2013-12-03 13:47:00,2013-12-04 06:00:00,2013-12-04 06:46:00,SUCCESS,49.0,77667.25
Tumble_Dryer_2013-12-04_02,Tumble Dryer,2013-12-04 16:34:00,2013-12-04 17:09:00,2013-12-05 06:00:00,2013-12-05 06:35:00,SUCCESS,35.0,47097.51
Tumble_Dryer_2013-12-05_01,Tumble Dryer,2013-12-05 08:33:00,2013-12-05 09:12:00,2013-12-06 06:00:00,2013-12-06 06:39:00,SUCCESS,39.0,63119.61
Tumble_Dryer_2013-12-08_01,Tumble Dryer,2013-12-08 16:09:00,2013-12-08 16:53:00,2013-12-09 06:00:00,2013-12-09 06:44:00,SUCCESS,44.0,63943.0
Tumble_Dryer_2013-12-09_01,Tumble Dryer,2013-12-09 06:47:00,2013-12-09 07:36:00,2013-12-09 06:52:00,2013-12-09 07:41:00,SUCCESS,49.0,71427.27
Tumble_Dryer_2013-12-10_01,Tumble Dryer,2013-12-10 07:57:00,2013-12-10 08:46:00,2013-12-11 06:00:00,2013-12-11 06:49:00,SUCCESS,49.0,77142.24
Tumble_Dryer_2013-12-11_01,Tumble Dryer,2013-12-11 12:31:00,2013-12-11 13:15:00,2013-12-12 06:00:00,2013-12-12 06:44:00,SUCCESS,44.0,13997.39
Tumble_Dryer_2013-12-12_01,Tumble Dryer,2013-12-12 07:03:00,2013-12-12 07:38:00,2013-12-12 07:08:00,2013-12-12 07:43:00,SUCCESS,34.0,44304.38
Tumble_Dryer_2013-12-13_01,Tumble Dryer,2013-12-13 09:56:00,2013-12-13 11:12:00,2013-12-14 06:00:00,2013-12-14 07:16:00,SUCCESS,73.0,98636.82
Tumble_Dryer_2013-12-14_01,Tumble Dryer,2013-12-14 11:26:00,2013-12-14 11:34:00,2013-12-15 06:00:00,2013-12-15 06:08:00,SUCCESS,8.0,698.82
Tumble_Dryer_2013-12-16_01,Tumble Dryer,2013-12-16 08:17:00,2013-12-16 09:03:00,2013-12-17 06:00:00,2013-12-17 06:46:00,SUCCESS,46.0,64853.63
Tumble_Dryer_2013-12-17_01,Tumble Dryer,2013-12-17 08:43:00,2013-12-17 09:25:00,2013-12-18 06:00:00,2013-12-18 06:42:00,SUCCESS,43.0,69760.32
Tumble_Dryer_2013-12-20_01,Tumble Dryer,2013-12-20 13:37:00,2013-12-20 14:24:00,2013-12-21 06:00:00,2013-12-21 06:47:00,SUCCESS,48.0,72933.5
Tumble_Dryer_2013-12-21_01,Tumble Dryer,2013-12-21 08:29:00,2013-12-21 08:54:00,2013-12-22 06:00:00,2013-12-22 06:25:00,SUCCESS,24.0,28371.54
Tumble_Dryer_2013-12-26_01,Tumble Dryer,2013-12-26 09:42:00,2013-12-26 10:34:00,2013-12-27 06:00:00,2013-12-27 06:52:00,SUCCESS,52.0,86918.85
Tumble_Dryer_2013-12-27_01,Tumble Dryer,2013-12-27 16:54:00,2013-12-27 17:38:00,2013-12-28 06:00:00,2013-12-28 06:44:00,SUCCESS,44.0,60635.84
Tumble_Dryer_2013-12-30_01,Tumble Dryer,2013-12-30 10:36:00,2013-12-30 11:19:00,2013-12-31 06:00:00,2013-12-31 06:43:00,SUCCESS,43.0,51599.34
Tumble_Dryer_2013-12-31_01,Tumble Dryer,2013-12-31 08:28:00,2013-12-31 09:00:00,2014-01-01 06:00:00,2014-01-01 06:32:00,SUCCESS,32.0,41298.02
Tumble_Dryer_2014-01-01_01,Tumble Dryer,2014-01-01 16:26:00,2014-01-01 17:05:00,2014-01-02 06:00:00,2014-01-02 06:39:00,SUCCESS,40.0,50570.49
