event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost
Tumble_Dryer_2013-10-24_01,Tumble Dryer,original,,2013-10-24 10:56:00,2013-10-24 11:07:00,11,1487.94,0.007439699999999999,0,0.0,0.15,0.0,11,1487.94,0.3,0.007439699999999999,scheduled,,2013-10-25 06:00:00,2013-10-25 06:11:00,11,1487.94,0.0037198499999999994,11,1487.94,0.15,0.0037198499999999994,0,0.0,0.3,0.0
Tumble_Dryer_2013-10-24_02,Tumble Dryer,original,,2013-10-24 12:36:00,2013-10-24 12:47:00,11,1037.54,0.005187699999999999,0,0.0,0.15,0.0,11,1037.5399999999997,0.3,0.005187699999999999,scheduled,,2013-10-25 06:11:00,2013-10-25 06:22:00,11,1037.54,0.0025938499999999995,11,1037.5399999999997,0.15,0.0025938499999999995,0,0.0,0.3,0.0
Tumble_Dryer_2013-10-27_01,Tumble Dryer,original,,2013-10-27 14:27:00,2013-10-27 14:48:00,21,3305.42,0.016527099999999992,0,0.0,0.15,0.0,21,3305.4199999999987,0.3,0.016527099999999992,scheduled,,2013-10-28 06:00:00,2013-10-28 06:21:00,21,3305.42,0.008263549999999996,21,3305.4199999999987,0.15,0.008263549999999996,0,0.0,0.3,0.0
Tumble_Dryer_2013-10-28_01,Tumble Dryer,original,,2013-10-28 08:12:00,2013-10-28 08:19:00,7,8761.62,0.0438081,0,0.0,0.15,0.0,7,8761.62,0.3,0.0438081,scheduled,,2013-10-29 06:00:00,2013-10-29 06:07:00,7,8761.62,0.02190405,7,8761.62,0.15,0.02190405,0,0.0,0.3,0.0
Tumble_Dryer_2013-11-01_01,Tumble Dryer,original,,2013-11-01 07:13:00,2013-11-01 07:31:00,18,15417.07,0.04068393472222221,17,14560.566111111106,0.15,0.036401415277777766,1,856.5038888888889,0.3,0.004282519444444444,scheduled,,2013-11-01 07:18:00,2013-11-01 07:36:00,18,15417.07,0.05139023333333333,12,10278.046666666663,0.15,0.025695116666666656,6,5139.023333333333,0.3,0.025695116666666667
Tumble_Dryer_2013-11-08_01,Tumble Dryer,original,,2013-11-08 16:12:00,2013-11-08 16:18:00,6,24.0,0.00012,0,0.0,0.15,0.0,6,24.0,0.3,0.00012,scheduled,,2013-11-09 06:00:00,2013-11-09 06:06:00,6,24.0,6e-05,6,24.0,0.15,6e-05,0,0.0,0.3,0.0
Tumble_Dryer_2013-11-13_01,Tumble Dryer,original,,2013-11-13 11:51:00,2013-11-13 11:56:00,5,279.25,0.00139625,0,0.0,0.15,0.0,5,279.25,0.3,0.00139625,scheduled,,2013-11-14 06:00:00,2013-11-14 06:05:00,5,279.25,0.000698125,5,279.25,0.15,0.000698125,0,0.0,0.3,0.0
Tumble_Dryer_2013-11-14_01,Tumble Dryer,original,,2013-11-14 18:11:00,2013-11-14 18:20:00,9,544.0,0.0027199999999999998,0,0.0,0.15,0.0,9,544.0,0.3,0.0027199999999999998,scheduled,,2013-11-15 06:00:00,2013-11-15 06:09:00,9,544.0,0.0013599999999999999,9,544.0,0.15,0.0013599999999999999,0,0.0,0.3,0.0
Tumble_Dryer_2013-11-22_01,Tumble Dryer,original,,2013-11-22 13:07:00,2013-11-22 13:12:00,5,1556.0,0.00778,0,0.0,0.15,0.0,5,1556.0,0.3,0.00778,scheduled,,2013-11-23 06:00:00,2013-11-23 06:05:00,5,1556.0,0.00389,5,1556.0,0.15,0.00389,0,0.0,0.3,0.0
Tumble_Dryer_2013-11-22_02,Tumble Dryer,original,,2013-11-22 13:58:00,2013-11-22 14:11:00,13,1584.0,0.007919999999999998,0,0.0,0.15,0.0,13,1583.9999999999998,0.3,0.007919999999999998,scheduled,,2013-11-23 06:05:00,2013-11-23 06:18:00,13,1584.0,0.003959999999999999,13,1583.9999999999998,0.15,0.003959999999999999,0,0.0,0.3,0.0
Tumble_Dryer_2013-11-27_01,Tumble Dryer,original,,2013-11-27 12:36:00,2013-11-27 12:49:00,13,2659.61,0.013298049999999999,0,0.0,0.15,0.0,13,2659.6099999999997,0.3,0.013298049999999999,scheduled,,2013-11-28 06:00:00,2013-11-28 06:13:00,13,2659.61,0.006649024999999999,13,2659.6099999999997,0.15,0.006649024999999999,0,0.0,0.3,0.0
Tumble_Dryer_2013-12-08_01,Tumble Dryer,original,,2013-12-08 09:33:00,2013-12-08 09:41:00,8,8015.26,0.0400763,0,0.0,0.15,0.0,8,8015.260000000001,0.3,0.0400763,scheduled,,2013-12-09 06:00:00,2013-12-09 06:08:00,8,8015.26,0.02003815,8,8015.260000000001,0.15,0.02003815,0,0.0,0.3,0.0
Tumble_Dryer_2013-12-11_01,Tumble Dryer,original,,2013-12-11 13:56:00,2013-12-11 14:04:00,8,585.17,0.0029258500000000002,0,0.0,0.15,0.0,8,585.17,0.3,0.0029258500000000002,scheduled,,2013-12-12 06:00:00,2013-12-12 06:08:00,8,585.17,0.0014629250000000001,8,585.17,0.15,0.0014629250000000001,0,0.0,0.3,0.0
Tumble_Dryer_2013-12-11_02,Tumble Dryer,original,,2013-12-11 14:05:00,2013-12-11 14:14:00,9,2156.5,0.0107825,0,0.0,0.15,0.0,9,2156.5,0.3,0.0107825,scheduled,,2013-12-12 06:08:00,2013-12-12 06:17:00,9,2156.5,0.00539125,9,2156.5,0.15,0.00539125,0,0.0,0.3,0.0
Tumble_Dryer_2013-12-23_01,Tumble Dryer,original,,2013-12-23 11:01:00,2013-12-23 11:13:00,12,17402.25,0.08701125,0,0.0,0.15,0.0,12,17402.25,0.3,0.08701125,scheduled,,2013-12-24 06:00:00,2013-12-24 06:12:00,12,17402.25,0.043505625,12,17402.25,0.15,0.043505625,0,0.0,0.3,0.0
