event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,season,duration(min),energy(W)
Tumble_Dryer_2013-11-14_01,Tumble Dryer,2013-11-14 18:11:00,2013-11-14 18:20:00,2013-11-14 22:00:00,2013-11-14 22:09:00,SUCCESS,winter,9.0,544.0
Tumble_Dryer_2014-04-17_10,Tumble Dryer,2014-04-17 20:36:00,2014-04-17 20:42:00,2014-04-17 22:00:00,2014-04-17 22:06:00,SUCCESS,winter,6.0,315.43
Tumble_Dryer_2014-12-21_01,Tumble Dryer,2014-12-21 21:23:00,2014-12-21 21:28:00,2014-12-21 22:00:00,2014-12-21 22:05:00,SUCCESS,winter,5.0,512.33
Washing_Machine_2015-03-25_03,Washing Machine,2015-03-25 16:34:00,2015-03-25 17:09:00,2015-03-25 16:39:00,2015-03-25 17:14:00,SUCCESS,winter,35.0,18053.36
Washing_Machine_2015-03-26_02,Washing Machine,2015-03-26 16:32:00,2015-03-26 17:05:00,2015-03-26 16:37:00,2015-03-26 17:10:00,SUCCESS,winter,33.0,19463.55
Dishwasher_2013-12-25_03,Dishwasher,2013-12-25 18:28:00,2013-12-25 18:47:00,2013-12-25 22:00:00,2013-12-25 22:19:00,SUCCESS,winter,19.0,1068.42
Dishwasher_2014-12-20_02,Dishwasher,2014-12-20 18:10:00,2014-12-20 18:30:00,2014-12-20 22:00:00,2014-12-20 22:20:00,SUCCESS,winter,20.0,1169.31
Dishwasher_2014-12-25_04,Dishwasher,2014-12-25 20:23:00,2014-12-25 20:42:00,2014-12-25 22:00:00,2014-12-25 22:19:00,SUCCESS,winter,19.0,1195.6
Dishwasher_2014-12-26_02,Dishwasher,2014-12-26 17:24:00,2014-12-26 17:59:00,2014-12-26 22:00:00,2014-12-26 22:35:00,SUCCESS,winter,35.0,53281.79
Dishwasher_2015-01-25_02,Dishwasher,2015-01-25 20:41:00,2015-01-25 21:00:00,2015-01-25 22:00:00,2015-01-25 22:19:00,SUCCESS,winter,19.0,1166.46
Dishwasher_2015-02-08_02,Dishwasher,2015-02-08 21:51:00,2015-02-08 22:10:00,2015-02-08 22:00:00,2015-02-08 22:19:00,SUCCESS,winter,19.0,1186.89
Dishwasher_2015-04-18_01,Dishwasher,2015-04-18 18:00:00,2015-04-18 18:36:00,2015-04-18 22:00:00,2015-04-18 22:36:00,SUCCESS,winter,36.0,56129.2
Dishwasher_2015-04-21_02,Dishwasher,2015-04-21 20:50:00,2015-04-21 21:09:00,2015-04-21 22:00:00,2015-04-21 22:19:00,SUCCESS,winter,19.0,1227.3
Dishwasher_2015-04-23_02,Dishwasher,2015-04-23 21:45:00,2015-04-23 22:04:00,2015-04-23 22:00:00,2015-04-23 22:19:00,SUCCESS,winter,19.0,1192.17
