appliance_ID,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W)
Appliance1,Fridge,Base,2013-11-01 22:20:00,2013-11-01 22:36:00,16.0,1161.7
Appliance1,Fridge,Base,2013-11-01 23:31:00,2013-11-01 23:46:00,15.0,1111.29
Appliance1,Fridge,Base,2013-11-02 00:41:00,2013-11-02 00:54:00,13.0,1023.94
Appliance1,Fridge,Base,2013-11-02 01:51:00,2013-11-02 02:04:00,13.0,1004.4
Appliance1,Fridge,Base,2013-11-02 03:03:00,2013-11-02 03:17:00,14.0,991.59
Appliance1,Fridge,Base,2013-11-02 04:18:00,2013-11-02 04:32:00,14.0,1016.67
Appliance1,Fridge,Base,2013-11-02 05:36:00,2013-11-02 05:50:00,14.0,997.51
Appliance1,Fridge,Base,2013-11-02 06:52:00,2013-11-02 07:06:00,14.0,1043.16
Appliance1,Fridge,Base,2013-11-02 07:54:00,2013-11-02 08:10:00,16.0,1129.8
Appliance1,Fridge,Base,2013-11-02 09:07:00,2013-11-02 09:21:00,14.0,1107.59
Appliance1,Fridge,Base,2013-11-02 10:21:00,2013-11-02 10:36:00,15.0,1044.5
Appliance1,Fridge,Base,2013-11-02 11:32:00,2013-11-02 11:46:00,14.0,1064.18
Appliance1,Fridge,Base,2013-11-02 12:46:00,2013-11-02 13:01:00,15.0,1049.94
Appliance1,Fridge,Base,2013-11-02 14:02:00,2013-11-02 14:17:00,15.0,1092.19
Appliance1,Fridge,Base,2013-11-02 15:16:00,2013-11-02 15:31:00,15.0,1064.5
Appliance1,Fridge,Base,2013-11-02 16:34:00,2013-11-02 16:49:00,15.0,1103.98
Appliance1,Fridge,Base,2013-11-02 17:47:00,2013-11-02 18:03:00,16.0,1198.6
Appliance1,Fridge,Base,2013-11-02 18:57:00,2013-11-02 19:12:00,15.0,1048.9
Appliance1,Fridge,Base,2013-11-02 20:00:00,2013-11-02 20:14:00,14.0,1048.8
Appliance1,Fridge,Base,2013-11-02 21:07:00,2013-11-02 21:22:00,15.0,1080.42
Appliance1,Fridge,Base,2013-11-02 22:17:00,2013-11-02 22:33:00,16.0,1107.94
Appliance1,Fridge,Base,2013-11-02 23:34:00,2013-11-02 23:48:00,14.0,1025.3
Appliance1,Fridge,Base,2013-11-03 00:53:00,2013-11-03 01:07:00,14.0,1033.44
Appliance1,Fridge,Base,2013-11-03 02:13:00,2013-11-03 02:27:00,14.0,1059.6
Appliance1,Fridge,Base,2013-11-03 03:37:00,2013-11-03 03:51:00,14.0,1042.32
Appliance1,Fridge,Base,2013-11-03 05:01:00,2013-11-03 05:15:00,14.0,1026.1
Appliance1,Fridge,Base,2013-11-03 06:26:00,2013-11-03 06:41:00,15.0,1090.71
Appliance1,Fridge,Base,2013-11-03 07:42:00,2013-11-03 07:58:00,16.0,1083.25
Appliance1,Fridge,Base,2013-11-03 08:55:00,2013-11-03 09:10:00,15.0,1086.08
Appliance1,Fridge,Base,2013-11-03 10:07:00,2013-11-03 10:22:00,15.0,1082.88
Appliance1,Fridge,Base,2013-11-03 11:20:00,2013-11-03 11:34:00,14.0,1050.2
Appliance1,Fridge,Base,2013-11-03 12:29:00,2013-11-03 12:46:00,17.0,1314.54
Appliance1,Fridge,Base,2013-11-03 14:43:00,2013-11-03 14:58:00,15.0,1138.22
Appliance1,Fridge,Base,2013-11-03 15:55:00,2013-11-03 16:10:00,15.0,1113.87
Appliance1,Fridge,Base,2013-11-03 17:02:00,2013-11-03 17:20:00,18.0,1226.54
Appliance1,Fridge,Base,2013-11-03 18:10:00,2013-11-03 18:27:00,17.0,1272.7
Appliance1,Fridge,Base,2013-11-03 19:19:00,2013-11-03 19:34:00,15.0,1105.81
Appliance1,Fridge,Base,2013-11-03 20:15:00,2013-11-03 20:32:00,17.0,1268.62
Appliance1,Fridge,Base,2013-11-03 21:30:00,2013-11-03 21:46:00,16.0,1176.53
Appliance1,Fridge,Base,2013-11-03 22:46:00,2013-11-03 23:00:00,14.0,1062.54
Appliance1,Fridge,Base,2013-11-04 00:03:00,2013-11-04 00:17:00,14.0,1021.5
Appliance1,Fridge,Base,2013-11-04 01:22:00,2013-11-04 01:36:00,14.0,991.0
Appliance1,Fridge,Base,2013-11-04 02:45:00,2013-11-04 02:59:00,14.0,997.2
Appliance1,Fridge,Base,2013-11-04 04:09:00,2013-11-04 04:23:00,14.0,1000.3
Appliance1,Fridge,Base,2013-11-04 05:37:00,2013-11-04 05:51:00,14.0,1039.7
Appliance1,Fridge,Base,2013-11-04 06:57:00,2013-11-04 07:14:00,17.0,1237.98
Appliance1,Fridge,Base,2013-11-04 08:10:00,2013-11-04 08:24:00,14.0,1024.35
Appliance1,Fridge,Base,2013-11-04 09:30:00,2013-11-04 09:44:00,14.0,1018.0
Appliance1,Fridge,Base,2013-11-04 10:53:00,2013-11-04 11:07:00,14.0,936.17
Appliance1,Fridge,Base,2013-11-04 12:16:00,2013-11-04 12:28:00,12.0,515.61
Appliance1,Fridge,Base,2013-11-04 13:37:00,2013-11-04 13:53:00,16.0,311.5
Appliance1,Fridge,Base,2013-11-04 14:49:00,2013-11-04 15:04:00,15.0,1119.81
Appliance1,Fridge,Base,2013-11-04 16:05:00,2013-11-04 16:21:00,16.0,1251.36
Appliance1,Fridge,Base,2013-11-04 17:10:00,2013-11-04 17:26:00,16.0,1151.42
Appliance1,Fridge,Base,2013-11-04 18:18:00,2013-11-04 18:33:00,15.0,1105.17
Appliance1,Fridge,Base,2013-11-04 19:31:00,2013-11-04 19:46:00,15.0,1059.62
Appliance1,Fridge,Base,2013-11-04 20:44:00,2013-11-04 20:58:00,14.0,1058.33
Appliance1,Fridge,Base,2013-11-04 21:56:00,2013-11-04 22:10:00,14.0,1075.8
Appliance1,Fridge,Base,2013-11-04 23:07:00,2013-11-04 23:22:00,15.0,1104.8
Appliance1,Fridge,Base,2013-11-05 00:23:00,2013-11-05 00:36:00,13.0,988.4
Appliance1,Fridge,Base,2013-11-05 01:40:00,2013-11-05 01:54:00,14.0,1012.84
Appliance1,Fridge,Base,2013-11-05 02:59:00,2013-11-05 03:13:00,14.0,1000.22
Appliance1,Fridge,Base,2013-11-05 04:22:00,2013-11-05 04:36:00,14.0,1001.1
Appliance1,Fridge,Base,2013-11-05 05:45:00,2013-11-05 05:59:00,14.0,1006.5
Appliance1,Fridge,Base,2013-11-05 07:07:00,2013-11-05 07:22:00,15.0,1030.54
Appliance1,Fridge,Base,2013-11-05 08:13:00,2013-11-05 08:30:00,17.0,1202.48
Appliance1,Fridge,Base,2013-11-05 09:29:00,2013-11-05 09:45:00,16.0,1141.45
Appliance1,Fridge,Base,2013-11-05 10:48:00,2013-11-05 11:03:00,15.0,1049.33
Appliance1,Fridge,Base,2013-11-05 12:10:00,2013-11-05 12:24:00,14.0,955.1
Appliance1,Fridge,Base,2013-11-05 13:25:00,2013-11-05 13:50:00,25.0,230.42
Appliance1,Fridge,Base,2013-11-05 14:43:00,2013-11-05 14:56:00,13.0,1010.62
Appliance1,Fridge,Base,2013-11-05 15:58:00,2013-11-05 16:13:00,15.0,1101.04
Appliance1,Fridge,Base,2013-11-05 16:59:00,2013-11-05 17:17:00,18.0,1325.01
Appliance1,Fridge,Base,2013-11-05 18:16:00,2013-11-05 18:33:00,17.0,1176.32
Appliance1,Fridge,Base,2013-11-05 19:27:00,2013-11-05 19:43:00,16.0,1106.9
Appliance1,Fridge,Base,2013-11-05 20:38:00,2013-11-05 20:55:00,17.0,1207.42
Appliance1,Fridge,Base,2013-11-05 21:52:00,2013-11-05 22:09:00,17.0,1222.72
Appliance1,Fridge,Base,2013-11-05 23:08:00,2013-11-05 23:23:00,15.0,1090.57
Appliance1,Fridge,Base,2013-11-06 00:22:00,2013-11-06 00:36:00,14.0,1021.51
Appliance1,Fridge,Base,2013-11-06 01:38:00,2013-11-06 01:51:00,13.0,983.79
Appliance1,Fridge,Base,2013-11-06 02:53:00,2013-11-06 03:05:00,12.0,947.09
Appliance1,Fridge,Base,2013-11-06 04:10:00,2013-11-06 04:24:00,14.0,999.61
Appliance1,Fridge,Base,2013-11-06 05:30:00,2013-11-06 05:44:00,14.0,986.36
Appliance1,Fridge,Base,2013-11-06 06:51:00,2013-11-06 07:05:00,14.0,1023.78
Appliance1,Fridge,Base,2013-11-06 07:59:00,2013-11-06 08:14:00,15.0,1103.82
Appliance1,Fridge,Base,2013-11-06 09:07:00,2013-11-06 09:21:00,14.0,990.82
Appliance1,Fridge,Base,2013-11-06 10:26:00,2013-11-06 10:41:00,15.0,1048.7
Appliance1,Fridge,Base,2013-11-06 11:49:00,2013-11-06 12:03:00,14.0,964.38
Appliance1,Fridge,Base,2013-11-06 12:18:00,2013-11-06 12:29:00,11.0,36.0
Appliance1,Fridge,Base,2013-11-06 13:10:00,2013-11-06 13:22:00,12.0,330.54
Appliance1,Fridge,Base,2013-11-06 14:22:00,2013-11-06 14:36:00,14.0,1000.85
Appliance1,Fridge,Base,2013-11-06 15:37:00,2013-11-06 15:52:00,15.0,1102.96
Appliance1,Fridge,Base,2013-11-06 16:31:00,2013-11-06 16:48:00,17.0,1241.6
Appliance1,Fridge,Base,2013-11-06 17:31:00,2013-11-06 17:55:00,24.0,1571.38
Appliance1,Fridge,Base,2013-11-06 18:31:00,2013-11-06 18:49:00,18.0,1347.63
Appliance1,Fridge,Base,2013-11-06 19:30:00,2013-11-06 19:47:00,17.0,1297.51
Appliance1,Fridge,Base,2013-11-06 20:26:00,2013-11-06 20:44:00,18.0,1297.97
Appliance1,Fridge,Base,2013-11-06 21:30:00,2013-11-06 21:46:00,16.0,1195.23
Appliance1,Fridge,Base,2013-11-06 22:37:00,2013-11-06 22:52:00,15.0,1135.36
Appliance1,Fridge,Base,2013-11-06 23:45:00,2013-11-07 00:00:00,15.0,1133.05
Appliance1,Fridge,Base,2013-11-07 00:56:00,2013-11-07 01:10:00,14.0,1078.68
Appliance1,Fridge,Base,2013-11-07 02:11:00,2013-11-07 02:26:00,15.0,1116.26
Appliance1,Fridge,Base,2013-11-07 03:29:00,2013-11-07 03:44:00,15.0,1099.57
Appliance1,Fridge,Base,2013-11-07 04:50:00,2013-11-07 05:05:00,15.0,1076.97
Appliance1,Fridge,Base,2013-11-07 06:16:00,2013-11-07 06:30:00,14.0,1068.69
Appliance1,Fridge,Base,2013-11-07 07:35:00,2013-11-07 07:53:00,18.0,1177.52
Appliance1,Fridge,Base,2013-11-07 08:36:00,2013-11-07 08:52:00,16.0,1146.17
