event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Tumble_Dryer_2014-03-09_01,Tumble Dryer,Appliance2,Shiftable,2014-03-09 16:57:00,2014-03-09 17:21:00,24.0,24118.93,True,"{""0"": 0, ""1"": 24}",1,1,1,0.0
Tumble_Dryer_2014-03-09_02,Tumble Dryer,Appliance2,Shiftable,2014-03-09 17:46:00,2014-03-09 19:42:00,116.0,116916.58,True,"{""0"": 0, ""1"": 116}",1,1,1,0.0
Tumble_Dryer_2014-03-16_01,Tumble Dryer,Appliance2,Shiftable,2014-03-16 14:20:00,2014-03-16 15:07:00,47.0,7468.08,True,"{""0"": 0, ""1"": 47}",1,1,1,0.0
Tumble_Dryer_2014-03-17_01,Tumble Dryer,Appliance2,Shiftable,2014-03-17 16:41:00,2014-03-17 18:06:00,85.0,71493.3,True,"{""0"": 0, ""1"": 85}",1,1,1,0.0
Tumble_Dryer_2014-03-23_01,Tumble Dryer,Appliance2,Shiftable,2014-03-23 16:44:00,2014-03-23 17:15:00,31.0,29633.5,True,"{""0"": 0, ""1"": 31}",1,1,1,0.0
Tumble_Dryer_2014-03-26_01,Tumble Dryer,Appliance2,Shiftable,2014-03-26 15:38:00,2014-03-26 17:31:00,113.0,53687.25,True,"{""0"": 0, ""1"": 113}",1,1,1,0.0
Tumble_Dryer_2014-03-27_01,Tumble Dryer,Appliance2,Shiftable,2014-03-27 10:44:00,2014-03-27 11:31:00,47.0,6126.82,True,"{""0"": 0, ""1"": 47}",1,1,1,0.0
Tumble_Dryer_2014-03-27_02,Tumble Dryer,Appliance2,Shiftable,2014-03-27 11:51:00,2014-03-27 12:47:00,56.0,12286.28,True,"{""0"": 0, ""1"": 56}",1,1,1,0.0
Tumble_Dryer_2014-04-01_01,Tumble Dryer,Appliance2,Shiftable,2014-04-01 06:43:00,2014-04-01 08:00:00,77.0,49540.03,True,"{""0"": 48, ""1"": 29}",0,0,1,0.6233766233766234
Tumble_Dryer_2014-04-03_01,Tumble Dryer,Appliance2,Shiftable,2014-04-03 07:16:00,2014-04-03 07:54:00,38.0,32321.52,True,"{""0"": 15, ""1"": 23}",1,0,1,0.39473684210526316
