event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential,month
Tumble_Dryer_2013-12-19_01,Tumble Dryer,Appliance2,Shiftable,2013-12-19 11:32:00,2013-12-19 12:33:00,61.0,119218.68,False,"{""0"": 61, ""1"": 0, ""2"": 0}",0,0,0,0.0,12
Tumble_Dryer_2013-12-21_01,Tumble Dryer,Appliance2,Shiftable,2013-12-21 16:50:00,2013-12-21 17:53:00,63.0,133775.97,True,"{""0"": 10, ""1"": 0, ""2"": 53}",2,0,2,1.0,12
Tumble_Dryer_2013-12-21_02,Tumble Dryer,Appliance2,Shiftable,2013-12-21 18:16:00,2013-12-21 19:38:00,82.0,161894.47,True,"{""0"": 0, ""1"": 0, ""2"": 82}",2,2,2,1.0,12
Tumble_Dryer_2014-01-03_01,Tumble Dryer,Appliance2,Shiftable,2014-01-03 18:44:00,2014-01-03 20:12:00,88.0,140441.23,True,"{""0"": 0, ""1"": 12, ""2"": 76}",2,2,1,1.0,1
Tumble_Dryer_2014-01-03_02,Tumble Dryer,Appliance2,Shiftable,2014-01-03 20:57:00,2014-01-03 21:48:00,51.0,57546.77,True,"{""0"": 0, ""1"": 51, ""2"": 0}",1,1,1,0.5,1
Tumble_Dryer_2014-01-04_01,Tumble Dryer,Appliance2,Shiftable,2014-01-04 12:52:00,2014-01-04 14:13:00,81.0,173261.37,False,"{""0"": 81, ""1"": 0, ""2"": 0}",0,0,0,0.0,1
Tumble_Dryer_2014-01-04_02,Tumble Dryer,Appliance2,Shiftable,2014-01-04 14:58:00,2014-01-04 16:19:00,81.0,147768.86,False,"{""0"": 81, ""1"": 0, ""2"": 0}",0,0,0,0.0,1
Tumble_Dryer_2014-01-10_01,Tumble Dryer,Appliance2,Shiftable,2014-01-10 10:16:00,2014-01-10 11:42:00,86.0,143807.4,False,"{""0"": 86, ""1"": 0, ""2"": 0}",0,0,0,0.0,1
Tumble_Dryer_2014-01-11_02,Tumble Dryer,Appliance2,Shiftable,2014-01-11 17:59:00,2014-01-11 18:35:00,36.0,61761.73,True,"{""0"": 0, ""1"": 0, ""2"": 36}",2,2,2,1.0,1
Tumble_Dryer_2014-01-12_01,Tumble Dryer,Appliance2,Shiftable,2014-01-12 15:56:00,2014-01-12 17:17:00,81.0,139038.46,True,"{""0"": 64, ""1"": 0, ""2"": 17}",0,0,2,0.0,1
Tumble_Dryer_2014-01-13_01,Tumble Dryer,Appliance2,Shiftable,2014-01-13 13:22:00,2014-01-13 14:18:00,56.0,90436.49,False,"{""0"": 56, ""1"": 0, ""2"": 0}",0,0,0,0.0,1
Tumble_Dryer_2014-01-21_01,Tumble Dryer,Appliance2,Shiftable,2014-01-21 10:46:00,2014-01-21 12:07:00,81.0,122112.33,False,"{""0"": 81, ""1"": 0, ""2"": 0}",0,0,0,0.0,1
Tumble_Dryer_2014-01-22_01,Tumble Dryer,Appliance2,Shiftable,2014-01-22 12:44:00,2014-01-22 14:00:00,76.0,104501.45,False,"{""0"": 76, ""1"": 0, ""2"": 0}",0,0,0,0.0,1
Tumble_Dryer_2014-01-22_02,Tumble Dryer,Appliance2,Shiftable,2014-01-22 18:45:00,2014-01-22 19:46:00,61.0,69882.21,True,"{""0"": 0, ""1"": 0, ""2"": 61}",2,2,2,1.0,1
