event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Dryer_2013-11-03_01,Dryer,Appliance3,Shiftable,2013-11-03 00:33:00,2013-11-03 01:07:00,34.0,35649.09,True,"{""0"": 7, ""1"": 27}",1,1,0,1.0
Dryer_2013-11-04_02,Dryer,Appliance3,Shiftable,2013-11-04 12:08:00,2013-11-04 12:13:00,5.0,133.08,True,"{""0"": 0, ""1"": 5}",1,1,1,1.0
Dryer_2013-11-11_01,Dryer,Appliance3,Shiftable,2013-11-11 06:04:00,2013-11-11 06:29:00,25.0,31408.95,True,"{""0"": 0, ""1"": 25}",1,1,1,1.0
Dryer_2013-11-11_07,Dryer,Appliance3,Shiftable,2013-11-11 06:45:00,2013-11-11 06:56:00,11.0,451.51,True,"{""0"": 0, ""1"": 11}",1,1,1,1.0
Dryer_2013-11-16_01,Dryer,Appliance3,Shiftable,2013-11-16 06:27:00,2013-11-16 07:13:00,46.0,63836.24,True,"{""0"": 0, ""1"": 46}",1,1,1,1.0
Dryer_2013-11-27_01,Dryer,Appliance3,Shiftable,2013-11-27 09:38:00,2013-11-27 09:43:00,5.0,640.0,True,"{""0"": 0, ""1"": 5}",1,1,1,1.0
Dryer_2013-11-30_01,Dryer,Appliance3,Shiftable,2013-11-30 06:56:00,2013-11-30 07:24:00,28.0,24997.07,True,"{""0"": 0, ""1"": 28}",1,1,1,1.0
Dryer_2013-11-30_03,Dryer,Appliance3,Shiftable,2013-11-30 07:27:00,2013-11-30 07:33:00,6.0,220.64,True,"{""0"": 0, ""1"": 6}",1,1,1,1.0
Dryer_2013-11-30_04,Dryer,Appliance3,Shiftable,2013-11-30 07:35:00,2013-11-30 07:42:00,7.0,253.1,True,"{""0"": 0, ""1"": 7}",1,1,1,1.0
Dryer_2013-12-08_01,Dryer,Appliance3,Shiftable,2013-12-08 06:37:00,2013-12-08 07:25:00,48.0,51930.89,True,"{""0"": 0, ""1"": 48}",1,1,1,1.0
Dryer_2013-12-08_05,Dryer,Appliance3,Shiftable,2013-12-08 07:36:00,2013-12-08 07:41:00,5.0,204.84,True,"{""0"": 0, ""1"": 5}",1,1,1,1.0
Dryer_2013-12-14_01,Dryer,Appliance3,Shiftable,2013-12-14 06:24:00,2013-12-14 07:09:00,45.0,49696.91,True,"{""0"": 0, ""1"": 45}",1,1,1,1.0
Dryer_2013-12-14_07,Dryer,Appliance3,Shiftable,2013-12-14 07:28:00,2013-12-14 07:34:00,6.0,182.44,True,"{""0"": 0, ""1"": 6}",1,1,1,1.0
Dryer_2013-12-21_01,Dryer,Appliance3,Shiftable,2013-12-21 06:40:00,2013-12-21 07:15:00,35.0,49892.68,True,"{""0"": 0, ""1"": 35}",1,1,1,1.0
Dryer_2013-12-21_04,Dryer,Appliance3,Shiftable,2013-12-21 07:21:00,2013-12-21 07:27:00,6.0,194.46,True,"{""0"": 0, ""1"": 6}",1,1,1,1.0
