event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,original_price_level,scheduled_price_level,optimization_score,shift_minutes,schedule_status,failure_reason,season
Washing_Machine_(1)_2013-12-24_01,Washing Machine (1),2013-12-24 16:04:00,2013-12-24 17:09:00,2013-12-24 16:09:00,2013-12-24 17:14:00,0,0,0.1,5,SUCCESS,,winter
Washing_Machine_(1)_2014-05-01_02,Washing Machine (1),2014-05-01 18:16:00,2014-05-05 08:11:00,2014-05-02 06:00:00,2014-05-05 19:55:00,0,0,0.1,704,SUCCESS,,summer
Washing_Machine_(1)_2014-05-15_01,Washing Machine (1),2014-05-15 10:29:00,2014-05-29 10:18:00,2014-05-16 06:00:00,2014-05-30 05:49:00,0,0,0.1,1171,SUCCESS,,summer
Washing_Machine_(1)_2014-06-16_01,Washing Machine (1),2014-06-16 14:09:00,2014-06-16 15:47:00,2014-06-17 06:00:00,2014-06-17 07:38:00,1,0,1.0,951,SUCCESS,,summer
Washing_Machine_(1)_2014-09-30_01,Washing Machine (1),2014-09-30 13:18:00,2014-09-30 15:06:00,2014-09-30 13:23:00,2014-09-30 15:11:00,1,0,1.0,5,SUCCESS,,summer
Washing_Machine_(2)_2013-12-24_02,Washing Machine (2),2013-12-24 17:08:00,2013-12-24 17:13:00,2013-12-24 22:00:00,2013-12-24 22:05:00,2,0,2.0,292,SUCCESS,,winter
Washing_Machine_(2)_2014-05-14_03,Washing Machine (2),2014-05-14 18:09:00,2014-05-14 18:16:00,2014-05-15 06:00:00,2014-05-15 06:07:00,2,0,2.0,711,SUCCESS,,summer
Washing_Machine_(2)_2014-05-14_04,Washing Machine (2),2014-05-14 19:14:00,2014-05-14 19:19:00,2014-05-15 06:00:00,2014-05-15 06:05:00,2,0,2.0,646,SUCCESS,,summer
Washing_Machine_(2)_2014-06-03_01,Washing Machine (2),2014-06-03 23:06:00,2014-06-03 23:33:00,2014-06-04 06:00:00,2014-06-04 06:27:00,1,0,1.0,414,SUCCESS,,summer
Washing_Machine_(2)_2014-06-27_01,Washing Machine (2),2014-06-27 22:30:00,2014-06-27 22:35:00,2014-06-28 06:00:00,2014-06-28 06:05:00,1,0,1.0,450,SUCCESS,,summer
Washing_Machine_(2)_2014-07-05_01,Washing Machine (2),2014-07-05 16:42:00,2014-07-05 16:55:00,2014-07-06 06:00:00,2014-07-06 06:13:00,1,0,1.0,798,SUCCESS,,summer
Washing_Machine_(2)_2014-07-18_01,Washing Machine (2),2014-07-18 19:43:00,2014-07-18 19:52:00,2014-07-19 06:00:00,2014-07-19 06:09:00,2,0,2.0,617,SUCCESS,,summer
Washing_Machine_(2)_2014-07-22_04,Washing Machine (2),2014-07-22 22:15:00,2014-07-22 22:28:00,2014-07-23 06:00:00,2014-07-23 06:13:00,1,0,1.0,465,SUCCESS,,summer
Washing_Machine_(2)_2014-08-09_03,Washing Machine (2),2014-08-09 14:57:00,2014-08-09 15:02:00,2014-08-10 06:00:00,2014-08-10 06:05:00,1,0,1.0,903,SUCCESS,,summer
Washing_Machine_(2)_2014-08-11_03,Washing Machine (2),2014-08-11 14:11:00,2014-08-11 15:00:00,2014-08-12 06:00:00,2014-08-12 06:49:00,1,0,1.0,949,SUCCESS,,summer
Washing_Machine_(2)_2014-08-11_04,Washing Machine (2),2014-08-11 15:05:00,2014-08-11 15:10:00,2014-08-12 06:00:00,2014-08-12 06:05:00,1,0,1.0,895,SUCCESS,,summer
Washing_Machine_(2)_2014-09-10_06,Washing Machine (2),2014-09-10 15:45:00,2014-09-10 15:50:00,2014-09-11 06:00:00,2014-09-11 06:05:00,1,0,1.0,855,SUCCESS,,summer
