appliance_id,appliance_name,month,cost_TOU_D,cost_TOU_D_Base,energy_TOU_D,energy_TOU_D_Base
Appliance2,Xbox,2014-01,3.1359,4.3601,7.2669,7.2669
Appliance2,Xbox,2014-03,18.98,25.2701,42.1168,42.1168
Appliance2,Xbox,2014-04,22.9004,31.7379,52.8969,52.8969
Appliance2,Xbox,2014-05,21.4531,29.469,49.1142,49.1142
Appliance2,Xbox,2014-06,17.4987,22.9742,38.291,38.291
Appliance2,Xbox,2014-07,12.755899999999999,16.7642,27.9406,27.9406
Appliance2,Xbox,2014-08,22.683699999999998,30.4296,50.7161,50.7161
Appliance3,Washing Machine,2014-01,1.586,2.1279,3.5465,3.5465
Appliance3,Washing Machine,2014-03,7.8329,10.6386,17.7314,17.7314
Appliance3,Washing Machine,2014-04,7.8246,10.7917,17.986,17.986
Appliance3,Washing Machine,2014-05,6.0653,8.4231,14.038,14.038
Appliance3,Washing Machine,2014-06,4.2752,5.9897,9.982800000000001,9.982800000000001
Appliance3,Washing Machine,2014-07,3.6419,4.937,8.2283,8.2283
Appliance3,Washing Machine,2014-08,6.1289,8.6399,14.4,14.4
Appliance3,Washing Machine,2014-09,2.1416,2.8546,4.7577,4.7577
Appliance3,Washing Machine,2014-10,5.8012,7.8613,13.1025,13.1025
Appliance3,Washing Machine,2014-11,4.8053,6.6669,11.1115,11.1115
Appliance3,Washing Machine,2014-12,6.6892,9.2305,15.384,15.384
Appliance3,Washing Machine,2015-01,6.8039000000000005,9.2787,15.4648,15.4648
Appliance3,Washing Machine,2015-02,7.7919,10.6615,17.7696,17.7696
Appliance3,Washing Machine,2015-03,4.2466,5.9022,9.8368,9.8368
Appliance3,Washing Machine,2015-04,4.4624,6.1862,10.3104,10.3104
Appliance3,Washing Machine,2015-05,4.8955,6.7288,11.2147,11.2147
Appliance4,Dishwasher,2014-01,1.3917,1.6373,2.7291,2.7291
Appliance4,Dishwasher,2014-03,6.1943,7.8426,13.0707,13.0707
Appliance4,Dishwasher,2014-04,5.5034,6.9567,11.5948,11.5948
Appliance4,Dishwasher,2014-05,7.4333,9.536999999999999,15.894599999999999,15.894599999999999
Appliance4,Dishwasher,2014-06,8.0835,10.4776,17.4625,17.4625
Appliance4,Dishwasher,2014-07,4.8177,5.6276,9.3795,9.3795
Appliance4,Dishwasher,2014-08,9.2516,11.1281,18.546599999999998,18.546599999999998
Appliance4,Dishwasher,2014-09,4.0893,5.0635,8.439,8.439
Appliance4,Dishwasher,2014-10,7.0279,9.1854,15.3088,15.3088
Appliance4,Dishwasher,2014-11,5.8729,7.5969999999999995,12.661299999999999,12.661299999999999
Appliance4,Dishwasher,2014-12,6.797499999999999,9.179499999999999,15.2995,15.2995
Appliance4,Dishwasher,2015-01,6.7072,9.1596,15.2659,15.2659
Appliance4,Dishwasher,2015-02,8.8951,11.8239,19.7062,19.7062
Appliance4,Dishwasher,2015-03,6.0886,7.939,13.2316,13.2316
Appliance4,Dishwasher,2015-04,7.134399999999999,9.3681,15.6127,15.6127
Appliance4,Dishwasher,2015-05,3.3867,4.3273,7.2125,7.2125
Appliance5,Tumble Dryer,2014-03,25.3905,34.2851,57.141799999999996,57.141799999999996
Appliance5,Tumble Dryer,2014-04,1.3383999999999998,1.817,3.028,3.028
Appliance5,Tumble Dryer,2014-05,7.4865,10.2721,17.1203,17.1203
Appliance5,Tumble Dryer,2014-06,1.2872999999999999,1.6748,2.7907,2.7907
Appliance5,Tumble Dryer,2014-07,9.4066,12.5782,20.9637,20.9637
Appliance5,Tumble Dryer,2014-08,0.0268,0.0401,0.0669,0.0669
Appliance5,Tumble Dryer,2014-11,2.7806,3.7748,6.291799999999999,6.291799999999999
Appliance5,Tumble Dryer,2014-12,12.0648,16.3061,27.176,27.176
Appliance5,Tumble Dryer,2015-01,15.4572,20.8111,34.6862,34.6862
Appliance5,Tumble Dryer,2015-02,18.0978,25.043,41.7374,41.7374
Appliance5,Tumble Dryer,2015-03,76.7349,104.55760000000001,174.2612,174.2612
Appliance5,Tumble Dryer,2015-04,13.7285,18.8928,31.487199999999998,31.487199999999998
Appliance5,Tumble Dryer,2015-05,15.973700000000001,21.3162,35.525,35.525
Appliance6,Television Site,2014-01,3.5502,4.6184,7.6975,7.6975
Appliance6,Television Site,2014-03,13.2114,17.1099,28.517,28.517
Appliance6,Television Site,2014-04,18.0559,23.6384,39.3976,39.3976
Appliance6,Television Site,2014-05,18.259,23.787,39.6444,39.6444
Appliance6,Television Site,2014-06,26.2072,32.736599999999996,54.5614,54.5614
Appliance6,Television Site,2014-07,15.5088,19.3087,32.1815,32.1815
Appliance6,Television Site,2014-08,20.6374,25.751,42.9182,42.9182
Appliance6,Television Site,2014-09,11.9023,14.5915,24.3196,24.3196
Appliance6,Television Site,2014-10,16.6367,21.5899,35.9834,35.9834
Appliance6,Television Site,2014-11,15.6698,20.299500000000002,33.8328,33.8328
Appliance6,Television Site,2014-12,17.4888,22.9402,38.2337,38.2337
Appliance6,Television Site,2015-01,15.2313,19.7398,32.8996,32.8996
Appliance6,Television Site,2015-02,16.5018,21.6011,36.0019,36.0019
Appliance6,Television Site,2015-03,32.1359,43.155100000000004,71.9258,71.9258
Appliance6,Television Site,2015-04,28.835,38.5203,64.2007,64.2007
Appliance6,Television Site,2015-05,9.4115,12.4753,20.792099999999998,20.792099999999998
Appliance7,Computer Site,2014-03,35.6293,47.5917,79.3194,79.3194
Appliance7,Computer Site,2014-08,5.5321,7.1233,11.8721,11.8721
Appliance7,Computer Site,2014-09,21.7366,28.1997,46.9998,46.9998
Appliance7,Computer Site,2014-11,27.7437,37.3088,62.1814,62.1814
Appliance7,Computer Site,2015-01,72.7312,98.3067,163.84449999999998,163.84449999999998
Appliance8,Microwave,2014-01,0.2043,0.26689999999999997,0.44480000000000003,0.44480000000000003
Appliance8,Microwave,2014-03,1.0484,1.2833,2.1387,2.1387
Appliance8,Microwave,2014-04,0.8685,1.1591,1.9316,1.9316
Appliance8,Microwave,2014-05,0.7647,1.0309,1.7186,1.7186
Appliance8,Microwave,2014-06,0.8162,0.9643,1.6073,1.6073
Appliance8,Microwave,2014-07,0.6019,0.7383,1.2306,1.2306
Appliance8,Microwave,2014-08,0.7293,0.8355,1.3924,1.3924
Appliance8,Microwave,2014-09,1.1945999999999999,1.3321,2.2204,2.2204
Appliance8,Microwave,2014-10,1.2497,1.5243,2.5402,2.5402
Appliance8,Microwave,2014-11,1.1787,1.4836,2.4721,2.4721
Appliance8,Microwave,2014-12,1.0574,1.2962,2.1603,2.1603
Appliance8,Microwave,2015-01,1.2969,1.6551,2.7585,2.7585
Appliance8,Microwave,2015-02,1.419,1.7898,2.983,2.983
Appliance8,Microwave,2015-03,0.7318,0.9494,1.5825,1.5825
Appliance8,Microwave,2015-04,1.5266,1.8973,3.1624,3.1624
Appliance8,Microwave,2015-05,0.5374,0.6816,1.1364,1.1364
Appliance9,Kettle,2014-01,0.8488,1.1691,1.9487,1.9487
Appliance9,Kettle,2014-03,2.9897,4.0196,6.6995000000000005,6.6995000000000005
Appliance9,Kettle,2014-04,3.4642,4.8097,8.0162,8.0162
Appliance9,Kettle,2014-05,3.6975,5.0992,8.4978,8.4978
Appliance9,Kettle,2014-06,3.0651,4.143,6.9051,6.9051
Appliance9,Kettle,2014-07,1.8826,2.569,4.2816,4.2816
Appliance9,Kettle,2014-08,3.6742,5.12,8.5338,8.5338
Appliance9,Kettle,2014-09,2.1952,2.925,4.8752,4.8752
Appliance9,Kettle,2014-10,3.3169,4.4902,7.4841,7.4841
Appliance9,Kettle,2014-11,2.6153,3.5364,5.8939,5.8939
Appliance9,Kettle,2014-12,2.655,3.5899,5.9835,5.9835
Appliance9,Kettle,2015-01,3.0899,4.1823,6.9704,6.9704
Appliance9,Kettle,2015-02,3.7937,5.0988,8.4984,8.4984
Appliance9,Kettle,2015-03,2.343,3.1616,5.2689,5.2689
Appliance9,Kettle,2015-04,2.5457,3.4989,5.8308,5.8308
Appliance9,Kettle,2015-05,1.583,2.1271999999999998,3.5454,3.5454
