event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Tumble_Dryer_2013-09-26_01,Tumble Dryer,Appliance4,2013-09-26 13:08:00,2013-09-26 14:02:00,2013-09-27 06:08:00,2013-09-27 07:02:00,54,0.019758208333333332,0.009879104166666666,0.009879104166666666,50.0,17.0,26
Tumble_Dryer_2013-09-27_01,Tumble Dryer,Appliance4,2013-09-27 10:18:00,2013-09-27 10:39:00,2013-09-28 06:03:00,2013-09-28 06:24:00,21,0.044654,0.022327,0.022327,50.0,19.75,14
Tumble_Dryer_2013-09-27_02,Tumble Dryer,Appliance4,2013-09-27 13:26:00,2013-09-27 14:05:00,2013-09-28 06:26:00,2013-09-28 07:05:00,39,0.022464237373737372,0.011232118686868686,0.011232118686868686,50.0,17.0,25
Tumble_Dryer_2013-09-28_01,Tumble Dryer,Appliance4,2013-09-28 08:15:00,2013-09-28 08:39:00,2013-09-29 06:00:00,2013-09-29 06:24:00,24,0.11266703571428568,0.05633351785714284,0.05633351785714284,50.0,21.75,21
Tumble_Dryer_2013-09-28_02,Tumble Dryer,Appliance4,2013-09-28 09:00:00,2013-09-28 09:05:00,2013-09-29 06:30:00,2013-09-29 06:35:00,5,0.046563249999999994,0.023281624999999997,0.023281624999999997,50.0,21.5,5
Tumble_Dryer_2013-09-28_04,Tumble Dryer,Appliance4,2013-09-28 13:33:00,2013-09-28 15:39:00,2013-09-29 06:48:00,2013-09-29 08:54:00,126,0.047347466450216445,0.036986341450216446,0.010361124999999999,21.883166675653527,17.25,45
Tumble_Dryer_2013-09-29_02,Tumble Dryer,Appliance4,2013-09-29 07:52:00,2013-09-29 08:35:00,2013-09-30 06:07:00,2013-09-30 06:50:00,43,0.28749386706349206,0.14374693353174603,0.14374693353174603,50.0,22.25,41
Tumble_Dryer_2013-10-23_01,Tumble Dryer,Appliance4,2013-10-23 16:19:00,2013-10-23 16:39:00,2013-10-24 06:04:00,2013-10-24 06:24:00,20,0.0855408086219336,0.0427704043109668,0.0427704043109668,50.0,13.75,20
Tumble_Dryer_2013-10-23_02,Tumble Dryer,Appliance4,2013-10-23 17:29:00,2013-10-23 18:09:00,2013-10-24 06:29:00,2013-10-24 07:09:00,40,0.2990614206349207,0.14953071031746035,0.14953071031746035,50.0,13.0,40
Tumble_Dryer_2013-10-24_02,Tumble Dryer,Appliance4,2013-10-24 06:38:00,2013-10-24 07:32:00,2013-10-25 06:08:00,2013-10-25 07:02:00,54,0.21313309758297258,0.21238448394660894,0.0007486136363636375,0.35124231987113247,23.5,54
Tumble_Dryer_2013-10-24_03,Tumble Dryer,Appliance4,2013-10-24 11:12:00,2013-10-24 11:50:00,2013-10-25 07:12:00,2013-10-25 07:50:00,38,0.14104792857142853,0.10043985714285712,0.04060807142857141,28.790264302255913,20.0,31
Tumble_Dryer_2013-10-24_05,Tumble Dryer,Appliance4,2013-10-24 17:48:00,2013-10-24 18:12:00,2013-10-24 17:48:00,2013-10-24 18:12:00,24,0.13190837518037515,0.13190837518037515,0.0,0.0,0.0,24
Tumble_Dryer_2013-10-25_01,Tumble Dryer,Appliance4,2013-10-25 09:54:00,2013-10-25 10:32:00,2013-10-26 06:09:00,2013-10-26 06:47:00,38,0.23913947420634918,0.11956973710317459,0.11956973710317459,50.0,20.25,37
Tumble_Dryer_2013-10-26_01,Tumble Dryer,Appliance4,2013-10-26 16:30:00,2013-10-26 17:04:00,2013-10-27 06:00:00,2013-10-27 06:34:00,34,0.24121470238095233,0.12060735119047616,0.12060735119047616,50.0,13.5,34
Tumble_Dryer_2013-10-27_01,Tumble Dryer,Appliance4,2013-10-27 06:53:00,2013-10-27 07:32:00,2013-10-28 06:08:00,2013-10-28 06:47:00,39,0.15292449242424244,0.15228096464646465,0.0006435277777777915,0.4208140681562765,23.25,39
Tumble_Dryer_2013-10-27_02,Tumble Dryer,Appliance4,2013-10-27 09:29:00,2013-10-27 10:08:00,2013-10-28 06:59:00,2013-10-28 07:38:00,39,0.009587083333333333,0.0047935416666666664,0.0047935416666666664,50.0,21.5,11
Tumble_Dryer_2013-10-27_03,Tumble Dryer,Appliance4,2013-10-27 14:43:00,2013-10-27 15:22:00,2013-10-27 14:43:00,2013-10-27 15:22:00,39,0.23710218344155845,0.23710218344155845,0.0,0.0,0.0,38
Tumble_Dryer_2013-10-29_01,Tumble Dryer,Appliance4,2013-10-29 09:56:00,2013-10-29 10:36:00,2013-10-30 06:11:00,2013-10-30 06:51:00,40,0.26577185515873014,0.13288592757936507,0.13288592757936507,50.0,20.25,36
Tumble_Dryer_2013-10-29_02,Tumble Dryer,Appliance4,2013-10-29 11:31:00,2013-10-29 11:40:00,2013-10-30 06:01:00,2013-10-30 06:10:00,9,0.04256544444444445,0.021282722222222224,0.021282722222222224,50.0,18.5,6
Tumble_Dryer_2013-10-30_01,Tumble Dryer,Appliance4,2013-10-30 09:15:00,2013-10-30 09:22:00,2013-10-31 06:00:00,2013-10-31 06:07:00,7,0.07604455555555555,0.03802227777777777,0.03802227777777777,50.0,20.75,7
Tumble_Dryer_2013-10-30_02,Tumble Dryer,Appliance4,2013-10-30 10:56:00,2013-10-30 11:35:00,2013-10-31 06:11:00,2013-10-31 06:50:00,39,0.042168301587301574,0.021084150793650787,0.021084150793650787,50.0,19.25,25
Tumble_Dryer_2013-10-30_03,Tumble Dryer,Appliance4,2013-10-30 12:15:00,2013-10-30 13:07:00,2013-10-31 07:00:00,2013-10-31 07:52:00,52,0.036706591269841264,0.028346299603174595,0.008360291666666669,22.775995747487514,18.75,42
Tumble_Dryer_2013-10-30_04,Tumble Dryer,Appliance4,2013-10-30 17:11:00,2013-10-30 18:02:00,2013-10-30 17:11:00,2013-10-30 18:02:00,51,0.3358370456349206,0.3358370456349206,0.0,0.0,0.0,51
Tumble_Dryer_2013-11-01_01,Tumble Dryer,Appliance4,2013-11-01 09:22:00,2013-11-01 09:47:00,2013-11-02 06:07:00,2013-11-02 06:32:00,25,0.12497509920634921,0.062487549603174604,0.062487549603174604,50.0,20.75,25
Tumble_Dryer_2013-11-01_02,Tumble Dryer,Appliance4,2013-11-01 09:56:00,2013-11-01 10:25:00,2013-11-02 06:41:00,2013-11-02 07:10:00,29,0.1742320992063492,0.0871160496031746,0.0871160496031746,50.0,20.75,29
Tumble_Dryer_2013-11-01_03,Tumble Dryer,Appliance4,2013-11-01 10:48:00,2013-11-01 11:13:00,2013-11-02 07:18:00,2013-11-02 07:43:00,25,0.02545226406926407,0.01798960930735931,0.007462654761904761,29.320200126780065,20.5,23
Tumble_Dryer_2013-11-01_04,Tumble Dryer,Appliance4,2013-11-01 12:05:00,2013-11-01 12:41:00,2013-11-01 12:05:00,2013-11-01 12:41:00,36,0.04158945238095239,0.04158945238095239,0.0,0.0,0.0,15
