event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost
house1_event_31188,Tumble Dryer,original,,2013-10-23 13:05:00,2013-10-23 13:37:00,32,3297.84,0.01648919999999999,0,0.0,0.15,0.0,32,3297.839999999998,0.3,0.01648919999999999,scheduled,,2013-10-24 06:00:00,2013-10-24 06:32:00,32,3297.84,0.008244599999999994,32,3297.839999999998,0.15,0.008244599999999994,0,0.0,0.3,0.0
house1_event_31190,Tumble Dryer,original,,2013-10-24 10:11:00,2013-10-24 10:43:00,32,3116.48,0.015582399999999996,0,0.0,0.15,0.0,32,3116.4799999999996,0.3,0.015582399999999996,scheduled,,2013-10-25 06:00:00,2013-10-25 06:32:00,32,3116.48,0.007791199999999998,32,3116.4799999999996,0.15,0.007791199999999998,0,0.0,0.3,0.0
house1_event_31191,Tumble Dryer,original,,2013-10-26 11:33:00,2013-10-26 12:09:00,36,3070.78,0.015353899999999993,0,0.0,0.15,0.0,36,3070.7799999999984,0.3,0.015353899999999993,scheduled,,2013-10-27 06:00:00,2013-10-27 06:36:00,36,3070.78,0.007676949999999997,36,3070.7799999999984,0.15,0.007676949999999997,0,0.0,0.3,0.0
house1_event_31192,Tumble Dryer,original,,2013-10-27 10:06:00,2013-10-27 10:39:00,33,2979.1,0.014895500000000006,0,0.0,0.15,0.0,33,2979.1000000000017,0.3,0.014895500000000006,scheduled,,2013-10-28 06:00:00,2013-10-28 06:33:00,33,2979.1,0.007447750000000003,33,2979.1000000000017,0.15,0.007447750000000003,0,0.0,0.3,0.0
house1_event_31194,Tumble Dryer,original,,2013-10-28 13:30:00,2013-10-28 14:03:00,33,3450.28,0.017251399999999993,0,0.0,0.15,0.0,33,3450.279999999999,0.3,0.017251399999999993,scheduled,,2013-10-29 06:00:00,2013-10-29 06:33:00,33,3450.28,0.008625699999999997,33,3450.279999999999,0.15,0.008625699999999997,0,0.0,0.3,0.0
house1_event_31195,Tumble Dryer,original,,2013-10-29 10:55:00,2013-10-29 11:12:00,17,12159.26,0.06079630000000001,0,0.0,0.15,0.0,17,12159.260000000002,0.3,0.06079630000000001,scheduled,,2013-10-30 06:00:00,2013-10-30 06:17:00,17,12159.26,0.030398150000000006,17,12159.260000000002,0.15,0.030398150000000006,0,0.0,0.3,0.0
house1_event_31198,Tumble Dryer,original,,2013-10-30 14:54:00,2013-10-30 15:27:00,33,17389.29,0.08694644999999997,0,0.0,0.15,0.0,33,17389.289999999994,0.3,0.08694644999999997,scheduled,,2013-10-31 06:00:00,2013-10-31 06:33:00,33,17389.29,0.04347322499999998,33,17389.289999999994,0.15,0.04347322499999998,0,0.0,0.3,0.0
house1_event_31199,Tumble Dryer,original,,2013-10-31 13:40:00,2013-10-31 14:12:00,32,2491.48,0.012457400000000002,0,0.0,0.15,0.0,32,2491.4800000000005,0.3,0.012457400000000002,scheduled,,2013-11-01 06:00:00,2013-11-01 06:32:00,32,2491.48,0.006228700000000001,32,2491.4800000000005,0.15,0.006228700000000001,0,0.0,0.3,0.0
house1_event_31201,Tumble Dryer,original,,2013-11-03 10:26:00,2013-11-03 10:59:00,33,2374.19,0.01187095,0,0.0,0.15,0.0,33,2374.19,0.3,0.01187095,scheduled,,2013-11-04 06:00:00,2013-11-04 06:33:00,33,2374.19,0.005935475,33,2374.19,0.15,0.005935475,0,0.0,0.3,0.0
house1_event_31202,Tumble Dryer,original,,2013-11-04 13:19:00,2013-11-04 13:59:00,40,3707.74,0.01853869999999999,0,0.0,0.15,0.0,40,3707.7399999999984,0.3,0.01853869999999999,scheduled,,2013-11-05 06:00:00,2013-11-05 06:40:00,40,3707.74,0.009269349999999996,40,3707.7399999999984,0.15,0.009269349999999996,0,0.0,0.3,0.0
house1_event_31204,Tumble Dryer,original,,2013-11-10 13:35:00,2013-11-10 14:11:00,36,2388.13,0.011940650000000002,0,0.0,0.15,0.0,36,2388.13,0.3,0.011940650000000002,scheduled,,2013-11-11 06:00:00,2013-11-11 06:36:00,36,2388.13,0.005970325000000001,36,2388.13,0.15,0.005970325000000001,0,0.0,0.3,0.0
house1_event_31207,Tumble Dryer,original,,2013-11-12 11:11:00,2013-11-12 11:51:00,40,2138.85,0.010694250000000006,0,0.0,0.15,0.0,40,2138.8500000000013,0.3,0.010694250000000006,scheduled,,2013-11-13 06:00:00,2013-11-13 06:40:00,40,2138.85,0.005347125000000003,40,2138.8500000000013,0.15,0.005347125000000003,0,0.0,0.3,0.0
house1_event_31208,Tumble Dryer,original,,2013-11-13 11:55:00,2013-11-13 12:30:00,35,8368.08,0.041840399999999986,0,0.0,0.15,0.0,35,8368.079999999998,0.3,0.041840399999999986,scheduled,,2013-11-14 06:00:00,2013-11-14 06:35:00,35,8368.08,0.020920199999999993,35,8368.079999999998,0.15,0.020920199999999993,0,0.0,0.3,0.0
house1_event_31209,Tumble Dryer,original,,2013-11-14 12:45:00,2013-11-14 13:19:00,34,3266.92,0.016334599999999994,0,0.0,0.15,0.0,34,3266.9199999999987,0.3,0.016334599999999994,scheduled,,2013-11-15 06:00:00,2013-11-15 06:34:00,34,3266.92,0.008167299999999997,34,3266.9199999999987,0.15,0.008167299999999997,0,0.0,0.3,0.0
house1_event_31210,Tumble Dryer,original,,2013-11-15 09:58:00,2013-11-15 10:31:00,33,2718.81,0.01359405,0,0.0,0.15,0.0,33,2718.81,0.3,0.01359405,scheduled,,2013-11-16 06:00:00,2013-11-16 06:33:00,33,2718.81,0.006797025,33,2718.81,0.15,0.006797025,0,0.0,0.3,0.0
house1_event_31212,Tumble Dryer,original,,2013-11-19 12:38:00,2013-11-19 13:11:00,33,3373.91,0.01686955,0,0.0,0.15,0.0,33,3373.91,0.3,0.01686955,scheduled,,2013-11-20 06:00:00,2013-11-20 06:33:00,33,3373.91,0.008434775,33,3373.91,0.15,0.008434775,0,0.0,0.3,0.0
house1_event_31213,Tumble Dryer,original,,2013-11-22 10:13:00,2013-11-22 10:45:00,32,6176.67,0.030883350000000018,0,0.0,0.15,0.0,32,6176.670000000004,0.3,0.030883350000000018,scheduled,,2013-11-23 06:00:00,2013-11-23 06:32:00,32,6176.67,0.015441675000000009,32,6176.670000000004,0.15,0.015441675000000009,0,0.0,0.3,0.0
house1_event_31216,Tumble Dryer,original,,2013-11-23 10:14:00,2013-11-23 10:47:00,33,9939.7,0.049698500000000013,0,0.0,0.15,0.0,33,9939.700000000003,0.3,0.049698500000000013,scheduled,,2013-11-24 06:00:00,2013-11-24 06:33:00,33,9939.7,0.024849250000000007,33,9939.700000000003,0.15,0.024849250000000007,0,0.0,0.3,0.0
house1_event_31221,Tumble Dryer,original,,2013-11-27 11:23:00,2013-11-27 11:57:00,34,1538.04,0.007690200000000001,0,0.0,0.15,0.0,34,1538.0400000000002,0.3,0.007690200000000001,scheduled,,2013-11-28 06:00:00,2013-11-28 06:34:00,34,1538.04,0.0038451000000000006,34,1538.0400000000002,0.15,0.0038451000000000006,0,0.0,0.3,0.0
house1_event_31224,Tumble Dryer,original,,2013-12-03 12:13:00,2013-12-03 12:46:00,33,10137.56,0.05068779999999998,0,0.0,0.15,0.0,33,10137.559999999996,0.3,0.05068779999999998,scheduled,,2013-12-04 06:00:00,2013-12-04 06:33:00,33,10137.56,0.02534389999999999,33,10137.559999999996,0.15,0.02534389999999999,0,0.0,0.3,0.0
house1_event_31226,Tumble Dryer,original,,2013-12-04 12:46:00,2013-12-04 13:18:00,32,3552.76,0.017763799999999993,0,0.0,0.15,0.0,32,3552.759999999999,0.3,0.017763799999999993,scheduled,,2013-12-05 06:00:00,2013-12-05 06:32:00,32,3552.76,0.008881899999999996,32,3552.759999999999,0.15,0.008881899999999996,0,0.0,0.3,0.0
house1_event_31230,Tumble Dryer,original,,2013-12-06 12:08:00,2013-12-06 12:44:00,36,16959.11,0.08479555,0,0.0,0.15,0.0,36,16959.11,0.3,0.08479555,scheduled,,2013-12-07 06:00:00,2013-12-07 06:36:00,36,16959.11,0.042397775,36,16959.11,0.15,0.042397775,0,0.0,0.3,0.0
house1_event_31232,Tumble Dryer,original,,2013-12-07 11:25:00,2013-12-07 11:39:00,14,12470.59,0.062352950000000004,0,0.0,0.15,0.0,14,12470.590000000002,0.3,0.062352950000000004,scheduled,,2013-12-08 06:00:00,2013-12-08 06:14:00,14,12470.59,0.031176475000000002,14,12470.590000000002,0.15,0.031176475000000002,0,0.0,0.3,0.0
