event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost
Fridge_2014-06-20_01,Fridge,original,,2014-06-20 13:18:00,2014-06-20 13:32:00,14,216.8,0.0010840000000000003,0,0.0,0.15,0.0,14,216.80000000000004,0.3,0.0010840000000000003
Fridge_2014-10-07_01,Fridge,original,,2014-10-07 16:33:00,2014-10-07 17:31:00,58,32824.47,0.16412234999999972,0,0.0,0.15,0.0,58,32824.46999999995,0.3,0.16412234999999972
Fridge_2014-10-07_02,Fridge,original,,2014-10-07 17:58:00,2014-10-07 18:20:00,22,868.93,0.004344649999999999,0,0.0,0.15,0.0,22,868.93,0.3,0.004344649999999999
Fridge_2014-10-07_03,Fridge,original,,2014-10-07 18:53:00,2014-10-07 19:12:00,19,712.48,0.0035624000000000016,0,0.0,0.15,0.0,19,712.4800000000002,0.3,0.0035624000000000016
Fridge_2014-10-07_04,Fridge,original,,2014-10-07 19:49:00,2014-10-07 20:08:00,19,703.41,0.00351705,0,0.0,0.15,0.0,19,703.41,0.3,0.00351705
Fridge_2014-10-07_05,Fridge,original,,2014-10-07 20:47:00,2014-10-07 21:06:00,19,694.07,0.0034703499999999988,0,0.0,0.15,0.0,19,694.0699999999997,0.3,0.0034703499999999988
Fridge_2014-10-07_06,Fridge,original,,2014-10-07 21:47:00,2014-10-07 22:06:00,19,695.38,0.0034768999999999985,0,0.0,0.15,0.0,19,695.3799999999997,0.3,0.0034768999999999985
Fridge_2014-10-07_07,Fridge,original,,2014-10-07 22:48:00,2014-10-07 23:07:00,19,760.38,0.0038018999999999996,0,0.0,0.15,0.0,19,760.3799999999999,0.3,0.0038018999999999996
Fridge_2014-10-07_08,Fridge,original,,2014-10-07 23:50:00,2014-10-08 00:10:00,20,703.95,0.0035197499999999994,0,0.0,0.15,0.0,20,703.9499999999999,0.3,0.0035197499999999994
Fridge_2014-10-08_01,Fridge,original,,2014-10-08 00:54:00,2014-10-08 01:14:00,20,705.29,0.0017632249999999998,20,705.29,0.15,0.0017632249999999998,0,0.0,0.3,0.0
Fridge_2014-10-08_02,Fridge,original,,2014-10-08 01:58:00,2014-10-08 02:18:00,20,713.46,0.00178365,20,713.46,0.15,0.00178365,0,0.0,0.3,0.0
Fridge_2014-10-08_03,Fridge,original,,2014-10-08 03:04:00,2014-10-08 03:24:00,20,731.7,0.0018292500000000004,20,731.7000000000002,0.15,0.0018292500000000004,0,0.0,0.3,0.0
Fridge_2014-10-08_04,Fridge,original,,2014-10-08 04:11:00,2014-10-08 04:31:00,20,723.16,0.0018079000000000003,20,723.1600000000002,0.15,0.0018079000000000003,0,0.0,0.3,0.0
Fridge_2014-10-08_05,Fridge,original,,2014-10-08 05:18:00,2014-10-08 05:38:00,20,734.59,0.0018364750000000008,20,734.5900000000004,0.15,0.0018364750000000008,0,0.0,0.3,0.0
Fridge_2014-10-08_06,Fridge,original,,2014-10-08 06:26:00,2014-10-08 06:46:00,20,696.84,0.0017420999999999997,20,696.8399999999998,0.15,0.0017420999999999997,0,0.0,0.3,0.0
Fridge_2014-10-08_07,Fridge,original,,2014-10-08 07:34:00,2014-10-08 07:55:00,21,730.88,0.0036543999999999995,0,0.0,0.15,0.0,21,730.88,0.3,0.0036543999999999995
Fridge_2014-10-08_08,Fridge,original,,2014-10-08 08:44:00,2014-10-08 09:04:00,20,717.25,0.0035862499999999987,0,0.0,0.15,0.0,20,717.2499999999999,0.3,0.0035862499999999987
Fridge_2014-10-08_09,Fridge,original,,2014-10-08 09:53:00,2014-10-08 10:14:00,21,722.95,0.003614750000000001,0,0.0,0.15,0.0,21,722.9500000000003,0.3,0.003614750000000001
Fridge_2014-10-08_10,Fridge,original,,2014-10-08 11:03:00,2014-10-08 11:23:00,20,775.75,0.003878750000000001,0,0.0,0.15,0.0,20,775.7500000000002,0.3,0.003878750000000001
Fridge_2014-10-08_11,Fridge,original,,2014-10-08 12:12:00,2014-10-08 12:32:00,20,731.34,0.0036566999999999997,0,0.0,0.15,0.0,20,731.34,0.3,0.0036566999999999997
Fridge_2014-10-08_12,Fridge,original,,2014-10-08 13:21:00,2014-10-08 13:42:00,21,730.98,0.0036549,0,0.0,0.15,0.0,21,730.9800000000001,0.3,0.0036549
Fridge_2014-10-08_13,Fridge,original,,2014-10-08 14:31:00,2014-10-08 14:51:00,20,720.98,0.003604899999999999,0,0.0,0.15,0.0,20,720.9799999999998,0.3,0.003604899999999999
Fridge_2014-10-08_14,Fridge,original,,2014-10-08 15:40:00,2014-10-08 16:00:00,20,693.93,0.0034696500000000008,0,0.0,0.15,0.0,20,693.9300000000002,0.3,0.0034696500000000008
Fridge_2014-10-08_15,Fridge,original,,2014-10-08 16:48:00,2014-10-08 17:13:00,25,886.46,0.004432299999999998,0,0.0,0.15,0.0,25,886.4599999999998,0.3,0.004432299999999998
Fridge_2014-10-08_16,Fridge,original,,2014-10-08 18:00:00,2014-10-08 18:21:00,21,727.29,0.0036364499999999985,0,0.0,0.15,0.0,21,727.2899999999997,0.3,0.0036364499999999985
Fridge_2014-10-08_17,Fridge,original,,2014-10-08 19:11:00,2014-10-08 19:32:00,21,741.41,0.003707050000000001,0,0.0,0.15,0.0,21,741.4100000000002,0.3,0.003707050000000001
Fridge_2014-10-08_18,Fridge,original,,2014-10-08 20:22:00,2014-10-08 20:42:00,20,719.71,0.0035985500000000003,0,0.0,0.15,0.0,20,719.71,0.3,0.0035985500000000003
Fridge_2014-10-08_19,Fridge,original,,2014-10-08 21:32:00,2014-10-08 21:54:00,22,758.93,0.0037946499999999997,0,0.0,0.15,0.0,22,758.93,0.3,0.0037946499999999997
Fridge_2014-10-08_20,Fridge,original,,2014-10-08 22:45:00,2014-10-08 23:07:00,22,754.46,0.0037722999999999993,0,0.0,0.15,0.0,22,754.4599999999999,0.3,0.0037722999999999993
Fridge_2014-10-08_21,Fridge,original,,2014-10-08 23:59:00,2014-10-09 00:20:00,21,765.43,0.003827150000000001,0,0.0,0.15,0.0,21,765.4300000000002,0.3,0.003827150000000001
Fridge_2014-10-09_01,Fridge,original,,2014-10-09 01:13:00,2014-10-09 01:34:00,21,779.27,0.001948174999999999,21,779.2699999999996,0.15,0.001948174999999999,0,0.0,0.3,0.0
Fridge_2014-10-09_02,Fridge,original,,2014-10-09 02:27:00,2014-10-09 02:49:00,22,772.46,0.0019311500000000004,22,772.4600000000002,0.15,0.0019311500000000004,0,0.0,0.3,0.0
Fridge_2014-10-09_03,Fridge,original,,2014-10-09 03:42:00,2014-10-09 04:03:00,21,744.21,0.001860525,21,744.21,0.15,0.001860525,0,0.0,0.3,0.0
