event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential,month
Washer_Dryer_2013-12-29_07,Washer Dryer,Appliance2,Shiftable,2013-12-29 16:46:00,2013-12-29 18:27:00,101.0,102387.3,True,"{""0"": 14, ""1"": 0, ""2"": 87}",2,0,2,1.0,12
Washer_Dryer_2013-12-30_01,Washer Dryer,Appliance2,Shiftable,2013-12-30 18:37:00,2013-12-30 20:28:00,111.0,116083.67,True,"{""0"": 0, ""1"": 28, ""2"": 83}",2,2,1,1.0,12
Washer_Dryer_2013-12-30_02,Washer Dryer,Appliance2,Shiftable,2013-12-30 20:54:00,2013-12-30 22:10:00,76.0,84955.0,True,"{""0"": 10, ""1"": 66, ""2"": 0}",1,1,0,0.5,12
Washer_Dryer_2014-01-04_04,Washer Dryer,Appliance2,Shiftable,2014-01-04 18:04:00,2014-01-04 18:35:00,31.0,6675.36,True,"{""0"": 0, ""1"": 0, ""2"": 31}",2,2,2,1.0,1
Washer_Dryer_2014-01-11_03,Washer Dryer,Appliance2,Shiftable,2014-01-11 17:09:00,2014-01-11 19:20:00,131.0,120739.32,True,"{""0"": 0, ""1"": 0, ""2"": 131}",2,2,2,1.0,1
Washer_Dryer_2014-01-17_01,Washer Dryer,Appliance2,Shiftable,2014-01-17 20:02:00,2014-01-18 00:44:00,282.0,294739.03,True,"{""0"": 120, ""1"": 118, ""2"": 0}",0,1,0,0.0,1
Washer_Dryer_2014-01-23_02,Washer Dryer,Appliance2,Shiftable,2014-01-23 18:20:00,2014-01-23 19:01:00,41.0,44808.66,True,"{""0"": 0, ""1"": 0, ""2"": 41}",2,2,2,1.0,1
Washer_Dryer_2014-03-08_02,Washer Dryer,Appliance2,Shiftable,2014-03-08 17:38:00,2014-03-08 19:19:00,101.0,88083.33,True,"{""0"": 0, ""1"": 0, ""2"": 101}",2,2,2,1.0,3
Washer_Dryer_2014-03-11_01,Washer Dryer,Appliance2,Shiftable,2014-03-11 18:38:00,2014-03-11 20:22:00,104.0,131276.21,True,"{""0"": 0, ""1"": 22, ""2"": 82}",2,2,1,1.0,3
Washer_Dryer_2014-04-02_01,Washer Dryer,Appliance2,Shiftable,2014-04-02 19:21:00,2014-04-02 21:27:00,126.0,137315.74,True,"{""0"": 0, ""1"": 87, ""2"": 39}",1,2,1,0.5,4
Washer_Dryer_2014-04-03_01,Washer Dryer,Appliance2,Shiftable,2014-04-03 18:45:00,2014-04-03 20:56:00,131.0,128488.17,True,"{""0"": 0, ""1"": 56, ""2"": 75}",2,2,1,1.0,4
Washer_Dryer_2014-04-03_02,Washer Dryer,Appliance2,Shiftable,2014-04-03 21:12:00,2014-04-03 23:03:00,111.0,132512.24,True,"{""0"": 63, ""1"": 48, ""2"": 0}",0,1,0,0.0,4
Washer_Dryer_2014-04-09_01,Washer Dryer,Appliance2,Shiftable,2014-04-09 15:36:00,2014-04-09 17:36:00,120.0,127638.43,True,"{""0"": 84, ""1"": 0, ""2"": 36}",0,0,2,0.0,4
Washer_Dryer_2014-04-09_02,Washer Dryer,Appliance2,Shiftable,2014-04-09 17:38:00,2014-04-09 19:25:00,107.0,97715.82,True,"{""0"": 0, ""1"": 0, ""2"": 107}",2,2,2,1.0,4
Washer_Dryer_2014-04-09_03,Washer Dryer,Appliance2,Shiftable,2014-04-09 20:04:00,2014-04-09 21:21:00,77.0,39218.26,True,"{""0"": 0, ""1"": 77, ""2"": 0}",1,1,1,0.5,4
Washer_Dryer_2014-04-30_02,Washer Dryer,Appliance2,Shiftable,2014-04-30 19:02:00,2014-04-30 20:53:00,111.0,112300.94,True,"{""0"": 0, ""1"": 53, ""2"": 58}",2,2,1,1.0,4
Washer_Dryer_2014-05-01_02,Washer Dryer,Appliance2,Shiftable,2014-05-01 18:55:00,2014-05-01 19:25:00,30.0,27518.1,True,"{""0"": 0, ""1"": 0, ""2"": 30}",2,2,2,1.0,5
Washer_Dryer_2014-05-03_02,Washer Dryer,Appliance2,Shiftable,2014-05-03 16:39:00,2014-05-03 18:29:00,110.0,53812.74,True,"{""0"": 21, ""1"": 0, ""2"": 89}",2,0,2,1.0,5
Washer_Dryer_2014-05-03_03,Washer Dryer,Appliance2,Shiftable,2014-05-03 19:04:00,2014-05-03 20:35:00,91.0,93681.49,True,"{""0"": 0, ""1"": 35, ""2"": 56}",2,2,1,1.0,5
Washer_Dryer_2014-05-05_06,Washer Dryer,Appliance2,Shiftable,2014-05-05 21:23:00,2014-05-05 22:09:00,46.0,41233.04,True,"{""0"": 9, ""1"": 37, ""2"": 0}",1,1,0,0.5,5
Washer_Dryer_2014-05-12_01,Washer Dryer,Appliance2,Shiftable,2014-05-12 16:32:00,2014-05-12 18:23:00,111.0,93473.59,True,"{""0"": 28, ""1"": 0, ""2"": 83}",2,0,2,1.0,5
Washer_Dryer_2014-05-12_02,Washer Dryer,Appliance2,Shiftable,2014-05-12 20:57:00,2014-05-12 21:29:00,32.0,42718.9,True,"{""0"": 0, ""1"": 32, ""2"": 0}",1,1,1,0.5,5
Washer_Dryer_2014-05-15_01,Washer Dryer,Appliance2,Shiftable,2014-05-15 17:14:00,2014-05-15 17:54:00,40.0,41703.81,True,"{""0"": 0, ""1"": 0, ""2"": 40}",2,2,2,1.0,5
Washer_Dryer_2014-05-18_01,Washer Dryer,Appliance2,Shiftable,2014-05-18 16:51:00,2014-05-18 18:42:00,111.0,84498.03,True,"{""0"": 9, ""1"": 0, ""2"": 102}",2,0,2,1.0,5
Washer_Dryer_2014-05-19_06,Washer Dryer,Appliance2,Shiftable,2014-05-19 15:38:00,2014-05-19 17:19:00,101.0,114774.62,True,"{""0"": 82, ""1"": 0, ""2"": 19}",0,0,2,0.0,5
Washer_Dryer_2014-05-19_07,Washer Dryer,Appliance2,Shiftable,2014-05-19 17:46:00,2014-05-19 19:31:00,105.0,116188.0,True,"{""0"": 0, ""1"": 0, ""2"": 105}",2,2,2,1.0,5
Washer_Dryer_2014-05-24_03,Washer Dryer,Appliance2,Shiftable,2014-05-24 17:39:00,2014-05-24 19:10:00,91.0,102514.38,True,"{""0"": 0, ""1"": 0, ""2"": 91}",2,2,2,1.0,5
