appliance_ID,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W)
Appliance1,Television Site,Non-shiftable,2014-03-09 19:05:00,2014-03-09 21:10:00,125.0,26656.26
Appliance1,Television Site,Non-shiftable,2014-03-13 18:16:00,2014-03-13 19:14:00,58.0,7962.26
Appliance1,Television Site,Non-shiftable,2014-03-14 18:52:00,2014-03-14 22:15:00,203.0,34791.73
Appliance1,Television Site,Non-shiftable,2014-03-17 20:19:00,2014-03-17 22:49:00,150.0,19465.34
Appliance1,Television Site,Non-shiftable,2014-03-23 07:41:00,2014-03-23 07:50:00,9.0,1781.37
Appliance1,Television Site,Non-shiftable,2014-03-23 18:49:00,2014-03-23 22:31:00,222.0,43555.21
Appliance1,Television Site,Non-shiftable,2014-03-24 18:59:00,2014-03-24 22:41:00,222.0,40925.2
Appliance1,Television Site,Non-shiftable,2014-03-25 18:35:00,2014-03-25 22:43:00,248.0,43517.96
Appliance1,Television Site,Non-shiftable,2014-03-29 08:21:00,2014-03-29 10:11:00,110.0,16252.84
Appliance1,Television Site,Non-shiftable,2014-03-29 19:25:00,2014-03-29 22:30:00,185.0,41118.91
Appliance1,Television Site,Non-shiftable,2014-03-30 07:35:00,2014-03-30 10:06:00,151.0,20920.2
Appliance1,Television Site,Non-shiftable,2014-03-30 16:24:00,2014-03-30 17:26:00,62.0,8953.37
Appliance1,Television Site,Non-shiftable,2014-04-06 14:40:00,2014-04-06 14:49:00,9.0,914.29
Appliance1,Television Site,Non-shiftable,2014-04-15 09:50:00,2014-04-15 10:19:00,29.0,3663.11
Appliance1,Television Site,Non-shiftable,2014-04-19 18:31:00,2014-04-19 20:01:00,90.0,18420.8
Appliance1,Television Site,Non-shiftable,2014-04-20 18:17:00,2014-04-20 19:52:00,95.0,15879.65
Appliance1,Television Site,Non-shiftable,2014-04-30 18:20:00,2014-04-30 21:46:00,206.0,36181.7
Appliance1,Television Site,Non-shiftable,2014-05-05 09:51:00,2014-05-05 10:52:00,61.0,3248.47
Appliance1,Television Site,Non-shiftable,2014-05-06 18:05:00,2014-05-06 21:45:00,220.0,47949.8
Appliance1,Television Site,Non-shiftable,2014-05-11 17:36:00,2014-05-11 20:06:00,150.0,33453.5
Appliance1,Television Site,Non-shiftable,2014-05-18 18:20:00,2014-05-18 21:16:00,176.0,38545.88
Appliance1,Television Site,Non-shiftable,2014-05-21 18:13:00,2014-05-21 21:34:00,201.0,39555.18
Appliance1,Television Site,Non-shiftable,2014-05-25 06:41:00,2014-05-25 09:19:00,158.0,240.8
Appliance1,Television Site,Non-shiftable,2014-05-31 18:24:00,2014-05-31 21:22:00,178.0,35690.37
Appliance1,Television Site,Non-shiftable,2014-06-14 17:48:00,2014-06-14 19:08:00,80.0,14627.76
Appliance1,Television Site,Non-shiftable,2014-06-15 18:05:00,2014-06-15 19:34:00,89.0,16645.93
Appliance1,Television Site,Non-shiftable,2014-06-18 06:12:00,2014-06-18 07:12:00,60.0,1489.6
Appliance1,Television Site,Non-shiftable,2014-06-19 18:11:00,2014-06-19 19:18:00,67.0,13611.09
Appliance1,Television Site,Non-shiftable,2014-06-22 18:04:00,2014-06-22 19:45:00,101.0,18956.98
Appliance1,Television Site,Non-shiftable,2014-06-27 19:29:00,2014-06-27 22:24:00,175.0,26913.77
Appliance1,Television Site,Non-shiftable,2014-06-28 17:52:00,2014-06-28 18:51:00,59.0,11798.73
Appliance1,Television Site,Non-shiftable,2014-06-29 18:25:00,2014-06-29 19:18:00,53.0,11370.66
