event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,original_price_level,scheduled_price_level,optimization_score,shift_minutes,schedule_status,failure_reason,season
Tumble_Dryer_2014-03-31_01,Tumble Dryer,2014-03-31 16:50:00,2014-03-31 17:05:00,2014-03-31 16:55:00,2014-03-31 17:10:00,0,0,0.1,5,SUCCESS,,winter
Tumble_Dryer_2014-03-31_02,Tumble Dryer,2014-03-31 17:07:00,2014-03-31 17:18:00,2014-04-01 06:00:00,2014-04-01 06:11:00,2,0,2.0,293,SUCCESS,,winter
Tumble_Dryer_2014-03-31_03,Tumble Dryer,2014-03-31 17:19:00,2014-03-31 17:34:00,2014-04-01 06:11:00,2014-04-01 06:26:00,2,0,2.0,281,SUCCESS,,winter
Tumble_Dryer_2014-06-05_01,Tumble Dryer,2014-06-05 16:08:00,2014-06-05 16:15:00,2014-06-06 06:00:00,2014-06-06 06:07:00,1,0,1.0,832,SUCCESS,,summer
Tumble_Dryer_2014-07-17_02,Tumble Dryer,2014-07-17 14:42:00,2014-07-17 16:47:00,2014-07-18 06:00:00,2014-07-18 08:05:00,1,0,1.0,918,SUCCESS,,summer
Tumble_Dryer_2014-11-03_01,Tumble Dryer,2014-11-03 18:03:00,2014-11-03 19:10:00,2014-11-03 22:00:00,2014-11-03 23:07:00,2,0,2.0,237,SUCCESS,,winter
Tumble_Dryer_2014-12-05_01,Tumble Dryer,2014-12-05 19:12:00,2014-12-05 19:50:00,2014-12-05 22:00:00,2014-12-05 22:38:00,2,0,2.0,168,SUCCESS,,winter
Tumble_Dryer_2014-12-10_02,Tumble Dryer,2014-12-10 16:40:00,2014-12-10 18:40:00,2014-12-10 16:45:00,2014-12-10 18:45:00,2,0,2.0,5,SUCCESS,,winter
Tumble_Dryer_2014-12-13_01,Tumble Dryer,2014-12-13 15:59:00,2014-12-13 17:39:00,2014-12-13 16:04:00,2014-12-13 17:44:00,0,0,0.1,5,SUCCESS,,winter
Tumble_Dryer_2014-12-24_01,Tumble Dryer,2014-12-24 17:11:00,2014-12-24 17:27:00,2014-12-24 22:00:00,2014-12-24 22:16:00,2,0,2.0,289,SUCCESS,,winter
