event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,duration(min),energy(W)
house2_event_10512,Washing Machine,2013-09-20 11:14:00,2013-09-20 11:20:00,2013-09-21 06:00:00,2013-09-21 06:06:00,SUCCESS,6.0,4427.07
house2_event_10513,Washing Machine,2013-09-21 17:25:00,2013-09-21 17:31:00,2013-09-22 06:00:00,2013-09-22 06:06:00,SUCCESS,6.0,4660.9
house2_event_10517,Washing Machine,2013-09-27 16:43:00,2013-09-27 16:48:00,2013-09-28 06:00:00,2013-09-28 06:05:00,SUCCESS,5.0,4161.06
house2_event_10521,Washing Machine,2013-10-01 17:37:00,2013-10-01 17:43:00,2013-10-02 06:00:00,2013-10-02 06:06:00,SUCCESS,6.0,42.93
house2_event_10540,Washing Machine,2013-10-14 10:56:00,2013-10-14 11:01:00,2013-10-15 06:00:00,2013-10-15 06:05:00,SUCCESS,5.0,2997.52
house2_event_10543,Washing Machine,2013-10-16 10:24:00,2013-10-16 10:30:00,2013-10-17 06:00:00,2013-10-17 06:06:00,SUCCESS,6.0,2741.04
house2_event_10547,Washing Machine,2013-10-20 13:39:00,2013-10-20 13:45:00,2013-10-21 06:00:00,2013-10-21 06:06:00,SUCCESS,6.0,3758.54
house2_event_10549,Washing Machine,2013-10-21 11:17:00,2013-10-21 11:25:00,2013-10-22 06:00:00,2013-10-22 06:08:00,SUCCESS,8.0,4574.09
house2_event_10555,Washing Machine,2013-10-23 19:57:00,2013-10-23 20:12:00,2013-10-24 06:00:00,2013-10-24 06:15:00,SUCCESS,15.0,1755.11
house2_event_10561,Washing Machine,2014-03-07 11:57:00,2014-03-07 12:02:00,2014-03-08 06:00:00,2014-03-08 06:05:00,SUCCESS,5.0,2812.85
house2_event_10562,Washing Machine,2014-03-08 12:01:00,2014-03-08 12:06:00,2014-03-09 06:00:00,2014-03-09 06:05:00,SUCCESS,5.0,3157.27
house2_event_10564,Washing Machine,2014-03-09 12:56:00,2014-03-09 13:03:00,2014-03-10 06:00:00,2014-03-10 06:07:00,SUCCESS,7.0,4532.56
house2_event_10568,Washing Machine,2014-03-14 08:11:00,2014-03-14 08:16:00,2014-03-15 06:00:00,2014-03-15 06:05:00,SUCCESS,5.0,3624.03
house2_event_10570,Washing Machine,2014-03-14 12:15:00,2014-03-14 12:20:00,2014-03-15 06:05:00,2014-03-15 06:10:00,SUCCESS,5.0,3468.15
house2_event_10584,Washing Machine,2014-03-20 11:32:00,2014-03-20 11:37:00,2014-03-21 06:00:00,2014-03-21 06:05:00,SUCCESS,5.0,3494.94
house2_event_10605,Washing Machine,2014-04-05 11:01:00,2014-04-05 11:08:00,2014-04-06 06:00:00,2014-04-06 06:07:00,SUCCESS,7.0,4088.23
house2_event_10606,Washing Machine,2014-04-05 11:09:00,2014-04-05 11:14:00,2014-04-06 06:07:00,2014-04-06 06:12:00,SUCCESS,5.0,2252.37
house2_event_10620,Washing Machine,2014-04-10 23:53:00,2014-04-10 23:58:00,2014-04-11 06:00:00,2014-04-11 06:05:00,SUCCESS,5.0,32.28
house2_event_10624,Washing Machine,2014-04-12 09:15:00,2014-04-12 09:23:00,2014-04-13 06:00:00,2014-04-13 06:08:00,SUCCESS,8.0,449.69
