event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Tumble_Dryer_2013-09-27_01,Tumble Dryer,Appliance4,2013-09-27 10:18:00,2013-09-27 10:39:00,2013-09-27 13:03:00,2013-09-27 13:24:00,21,0.044654,0.022327,0.022327,50.0,2.75,14
Tumble_Dryer_2013-09-28_01,Tumble Dryer,Appliance4,2013-09-28 08:15:00,2013-09-28 08:39:00,2013-09-28 13:00:00,2013-09-28 13:24:00,24,0.11266703571428568,0.05633351785714284,0.05633351785714284,50.0,4.75,21
Tumble_Dryer_2013-09-28_02,Tumble Dryer,Appliance4,2013-09-28 09:00:00,2013-09-28 09:05:00,2013-09-28 13:30:00,2013-09-28 13:35:00,5,0.046563249999999994,0.023281624999999997,0.023281624999999997,50.0,4.5,5
Tumble_Dryer_2013-09-29_01,Tumble Dryer,Appliance4,2013-09-29 06:40:00,2013-09-29 07:19:00,2013-09-29 13:10:00,2013-09-29 13:49:00,39,0.2960639404761904,0.1480319702380952,0.1480319702380952,50.0,6.5,39
Tumble_Dryer_2013-09-29_02,Tumble Dryer,Appliance4,2013-09-29 07:52:00,2013-09-29 08:35:00,2013-09-29 13:52:00,2013-09-29 14:35:00,43,0.28749386706349206,0.14374693353174603,0.14374693353174603,50.0,6.0,41
Tumble_Dryer_2013-09-30_01,Tumble Dryer,Appliance4,2013-09-30 06:09:00,2013-09-30 06:43:00,2013-09-30 13:09:00,2013-09-30 13:43:00,34,0.2527005656565657,0.12635028282828284,0.12635028282828284,50.0,7.0,34
Tumble_Dryer_2013-10-23_01,Tumble Dryer,Appliance4,2013-10-23 16:19:00,2013-10-23 16:39:00,2013-10-23 20:04:00,2013-10-23 20:24:00,20,0.0855408086219336,0.0427704043109668,0.0427704043109668,50.0,3.75,20
Tumble_Dryer_2013-10-23_02,Tumble Dryer,Appliance4,2013-10-23 17:29:00,2013-10-23 18:09:00,2013-10-23 20:29:00,2013-10-23 21:09:00,40,0.2990614206349207,0.14953071031746035,0.14953071031746035,50.0,3.0,40
Tumble_Dryer_2013-10-24_02,Tumble Dryer,Appliance4,2013-10-24 06:38:00,2013-10-24 07:32:00,2013-10-24 13:08:00,2013-10-24 14:02:00,54,0.4247689678932179,0.21238448394660894,0.21238448394660894,50.0,6.5,54
Tumble_Dryer_2013-10-24_03,Tumble Dryer,Appliance4,2013-10-24 11:12:00,2013-10-24 11:50:00,2013-10-24 14:12:00,2013-10-24 14:50:00,38,0.14104792857142853,0.07052396428571427,0.07052396428571427,50.0,3.0,31
Tumble_Dryer_2013-10-24_05,Tumble Dryer,Appliance4,2013-10-24 17:48:00,2013-10-24 18:12:00,2013-10-24 20:03:00,2013-10-24 20:27:00,24,0.13190837518037515,0.06595418759018758,0.06595418759018758,50.0,2.25,24
Tumble_Dryer_2013-10-25_01,Tumble Dryer,Appliance4,2013-10-25 09:54:00,2013-10-25 10:32:00,2013-10-25 13:09:00,2013-10-25 13:47:00,38,0.23913947420634918,0.11956973710317459,0.11956973710317459,50.0,3.25,37
Tumble_Dryer_2013-10-26_01,Tumble Dryer,Appliance4,2013-10-26 16:30:00,2013-10-26 17:04:00,2013-10-26 20:00:00,2013-10-26 20:34:00,34,0.24121470238095233,0.12060735119047616,0.12060735119047616,50.0,3.5,34
Tumble_Dryer_2013-10-27_01,Tumble Dryer,Appliance4,2013-10-27 06:53:00,2013-10-27 07:32:00,2013-10-27 13:08:00,2013-10-27 13:47:00,39,0.3045619292929293,0.15228096464646465,0.15228096464646465,50.0,6.25,39
Tumble_Dryer_2013-10-27_02,Tumble Dryer,Appliance4,2013-10-27 09:29:00,2013-10-27 10:08:00,2013-10-27 13:59:00,2013-10-27 14:38:00,39,0.009587083333333333,0.0047935416666666664,0.0047935416666666664,50.0,4.5,11
Tumble_Dryer_2013-10-29_01,Tumble Dryer,Appliance4,2013-10-29 09:56:00,2013-10-29 10:36:00,2013-10-29 13:11:00,2013-10-29 13:51:00,40,0.26577185515873014,0.13288592757936507,0.13288592757936507,50.0,3.25,36
Tumble_Dryer_2013-10-29_02,Tumble Dryer,Appliance4,2013-10-29 11:31:00,2013-10-29 11:40:00,2013-10-29 13:01:00,2013-10-29 13:10:00,9,0.04256544444444445,0.021282722222222224,0.021282722222222224,50.0,1.5,6
Tumble_Dryer_2013-10-30_01,Tumble Dryer,Appliance4,2013-10-30 09:15:00,2013-10-30 09:22:00,2013-10-30 13:00:00,2013-10-30 13:07:00,7,0.07604455555555555,0.03802227777777777,0.03802227777777777,50.0,3.75,7
Tumble_Dryer_2013-10-30_02,Tumble Dryer,Appliance4,2013-10-30 10:56:00,2013-10-30 11:35:00,2013-10-30 13:11:00,2013-10-30 13:50:00,39,0.042168301587301574,0.021084150793650787,0.021084150793650787,50.0,2.25,25
Tumble_Dryer_2013-10-30_03,Tumble Dryer,Appliance4,2013-10-30 12:15:00,2013-10-30 13:07:00,2013-10-30 14:00:00,2013-10-30 14:52:00,52,0.03373609126984126,0.018353295634920632,0.015382795634920631,45.59744491998172,1.75,42
Tumble_Dryer_2013-10-30_04,Tumble Dryer,Appliance4,2013-10-30 17:11:00,2013-10-30 18:02:00,2013-10-30 20:11:00,2013-10-30 21:02:00,51,0.3358370456349206,0.1679185228174603,0.1679185228174603,50.0,3.0,51
Tumble_Dryer_2013-11-01_01,Tumble Dryer,Appliance4,2013-11-01 09:22:00,2013-11-01 09:47:00,2013-11-01 13:07:00,2013-11-01 13:32:00,25,0.12497509920634921,0.062487549603174604,0.062487549603174604,50.0,3.75,25
Tumble_Dryer_2013-11-01_02,Tumble Dryer,Appliance4,2013-11-01 09:56:00,2013-11-01 10:25:00,2013-11-01 13:41:00,2013-11-01 14:10:00,29,0.1742320992063492,0.0871160496031746,0.0871160496031746,50.0,3.75,29
Tumble_Dryer_2013-11-01_03,Tumble Dryer,Appliance4,2013-11-01 10:48:00,2013-11-01 11:13:00,2013-11-01 14:18:00,2013-11-01 14:43:00,25,0.02545226406926407,0.012726132034632034,0.012726132034632034,50.0,3.5,23
Tumble_Dryer_2013-11-01_04,Tumble Dryer,Appliance4,2013-11-01 12:05:00,2013-11-01 12:41:00,2013-11-01 14:50:00,2013-11-01 15:26:00,36,0.04158945238095239,0.020794726190476193,0.020794726190476193,50.0,2.75,15
Tumble_Dryer_2013-11-01_06,Tumble Dryer,Appliance4,2013-11-01 16:16:00,2013-11-01 17:03:00,2013-11-01 20:01:00,2013-11-01 20:48:00,47,0.3162019083694083,0.15810095418470416,0.15810095418470416,50.0,3.75,47
Tumble_Dryer_2013-11-02_01,Tumble Dryer,Appliance4,2013-11-02 08:58:00,2013-11-02 09:52:00,2013-11-02 13:13:00,2013-11-02 14:07:00,54,0.30701001244588744,0.15350500622294372,0.15350500622294372,50.0,4.25,53
Tumble_Dryer_2013-11-02_02,Tumble Dryer,Appliance4,2013-11-02 11:01:00,2013-11-02 11:25:00,2013-11-02 14:16:00,2013-11-02 14:40:00,24,0.13523084722222223,0.06761542361111111,0.06761542361111111,50.0,3.25,23
Tumble_Dryer_2013-11-02_03,Tumble Dryer,Appliance4,2013-11-02 12:55:00,2013-11-02 13:16:00,2013-11-02 14:40:00,2013-11-02 15:01:00,21,0.07498632142857141,0.047595071428571424,0.027391249999999985,36.52832873805079,1.75,20
Tumble_Dryer_2013-11-02_06,Tumble Dryer,Appliance4,2013-11-02 15:20:00,2013-11-02 16:13:00,2013-11-02 20:05:00,2013-11-02 20:58:00,53,0.19335844868326119,0.1830670201118326,0.01029142857142859,5.3224612844752865,4.75,53
