event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost,level_2_minutes,level_2_W,level_2_rate,level_2_cost
Freezer_2013-11-28_01,Freezer,original,winter,2013-11-28 12:28:00,2013-11-28 12:43:00,15,828.11,0.00593478833333333,15,828.1099999999997,0.43,0.00593478833333333,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-28_02,Freezer,original,winter,2013-11-28 13:25:00,2013-11-28 13:40:00,15,820.37,0.005879318333333333,15,820.3699999999999,0.43,0.005879318333333333,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-28_03,Freezer,original,winter,2013-11-28 14:20:00,2013-11-28 14:35:00,15,815.66,0.005845563333333335,15,815.6600000000002,0.43,0.005845563333333335,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-28_04,Freezer,original,winter,2013-11-28 15:18:00,2013-11-28 15:34:00,16,846.6,0.006067300000000002,16,846.6000000000003,0.43,0.006067300000000002,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-28_05,Freezer,original,winter,2013-11-28 16:18:00,2013-11-28 16:33:00,15,826.4,0.0059225333333333356,15,826.4000000000003,0.43,0.0059225333333333356,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-28_06,Freezer,original,winter,2013-11-28 17:15:00,2013-11-28 17:30:00,15,816.23,0.0069379550000000035,0,0.0,0.43,0.0,0,0.0,0.46,0.0,15,816.2300000000004,0.51,0.0069379550000000035
Freezer_2013-11-28_07,Freezer,original,winter,2013-11-28 18:12:00,2013-11-28 18:27:00,15,831.74,0.007069790000000002,0,0.0,0.43,0.0,0,0.0,0.46,0.0,15,831.7400000000002,0.51,0.007069790000000002
Freezer_2013-11-28_08,Freezer,original,winter,2013-11-28 19:07:00,2013-11-28 19:23:00,16,868.0,0.007378000000000001,0,0.0,0.43,0.0,0,0.0,0.46,0.0,16,868.0,0.51,0.007378000000000001
Freezer_2013-11-28_09,Freezer,original,winter,2013-11-28 20:08:00,2013-11-28 20:24:00,16,853.79,0.006545723333333336,0,0.0,0.43,0.0,16,853.7900000000002,0.46,0.006545723333333336,0,0.0,0.51,0.0
Freezer_2013-11-28_10,Freezer,original,winter,2013-11-28 21:05:00,2013-11-28 21:20:00,15,831.16,0.006372226666666666,0,0.0,0.43,0.0,15,831.16,0.46,0.006372226666666666,0,0.0,0.51,0.0
Freezer_2013-11-28_11,Freezer,original,winter,2013-11-28 22:01:00,2013-11-28 22:17:00,16,837.91,0.0060050216666666665,16,837.91,0.43,0.0060050216666666665,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-28_12,Freezer,original,winter,2013-11-28 22:58:00,2013-11-28 23:14:00,16,1008.36,0.007226580000000002,16,1008.3600000000002,0.43,0.007226580000000002,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-28_13,Freezer,original,winter,2013-11-28 23:57:00,2013-11-29 00:12:00,15,838.26,0.006007530000000001,15,838.2600000000001,0.43,0.006007530000000001,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_01,Freezer,original,winter,2013-11-29 00:54:00,2013-11-29 01:10:00,16,860.0,0.006163333333333333,16,860.0,0.43,0.006163333333333333,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_02,Freezer,original,winter,2013-11-29 01:51:00,2013-11-29 02:07:00,16,853.66,0.006117896666666667,16,853.66,0.43,0.006117896666666667,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_03,Freezer,original,winter,2013-11-29 02:50:00,2013-11-29 03:06:00,16,879.26,0.006301363333333334,16,879.2600000000001,0.43,0.006301363333333334,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_04,Freezer,original,winter,2013-11-29 03:50:00,2013-11-29 04:06:00,16,868.58,0.006224823333333333,16,868.58,0.43,0.006224823333333333,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_05,Freezer,original,winter,2013-11-29 04:48:00,2013-11-29 05:04:00,16,867.18,0.006214790000000001,16,867.1800000000002,0.43,0.006214790000000001,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_06,Freezer,original,winter,2013-11-29 05:45:00,2013-11-29 06:00:00,15,830.05,0.005948691666666667,15,830.0500000000001,0.43,0.005948691666666667,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_07,Freezer,original,winter,2013-11-29 06:45:00,2013-11-29 07:00:00,15,842.52,0.0060380600000000005,15,842.52,0.43,0.0060380600000000005,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_08,Freezer,original,winter,2013-11-29 07:44:00,2013-11-29 07:59:00,15,844.99,0.006055761666666668,15,844.9900000000001,0.43,0.006055761666666668,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_09,Freezer,original,winter,2013-11-29 08:41:00,2013-11-29 08:56:00,15,839.37,0.0060154849999999975,15,839.3699999999997,0.43,0.0060154849999999975,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_10,Freezer,original,winter,2013-11-29 09:38:00,2013-11-29 09:53:00,15,829.12,0.005942026666666668,15,829.1200000000002,0.43,0.005942026666666668,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_11,Freezer,original,winter,2013-11-29 10:38:00,2013-11-29 10:53:00,15,828.06,0.005934429999999998,15,828.0599999999997,0.43,0.005934429999999998,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_12,Freezer,original,winter,2013-11-29 11:36:00,2013-11-29 11:52:00,16,837.2,0.005999933333333336,16,837.2000000000003,0.43,0.005999933333333336,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_13,Freezer,original,winter,2013-11-29 12:34:00,2013-11-29 12:49:00,15,859.17,0.006157385000000001,15,859.1700000000002,0.43,0.006157385000000001,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_14,Freezer,original,winter,2013-11-29 13:33:00,2013-11-29 13:48:00,15,852.71,0.0061110883333333355,15,852.7100000000003,0.43,0.0061110883333333355,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_15,Freezer,original,winter,2013-11-29 14:31:00,2013-11-29 14:46:00,15,828.41,0.005936938333333335,15,828.4100000000002,0.43,0.005936938333333335,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_16,Freezer,original,winter,2013-11-29 15:28:00,2013-11-29 15:44:00,16,855.52,0.006131226666666669,16,855.5200000000003,0.43,0.006131226666666669,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_17,Freezer,original,winter,2013-11-29 16:28:00,2013-11-29 16:44:00,16,843.13,0.006042431666666664,16,843.1299999999997,0.43,0.006042431666666664,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Freezer_2013-11-29_18,Freezer,original,winter,2013-11-29 17:27:00,2013-11-29 17:43:00,16,849.15,0.007217774999999998,0,0.0,0.43,0.0,0,0.0,0.46,0.0,16,849.1499999999997,0.51,0.007217774999999998
Freezer_2013-11-29_19,Freezer,original,winter,2013-11-29 18:25:00,2013-11-29 18:40:00,15,849.02,0.007216669999999998,0,0.0,0.43,0.0,0,0.0,0.46,0.0,15,849.0199999999998,0.51,0.007216669999999998
Freezer_2013-11-29_20,Freezer,original,winter,2013-11-29 19:25:00,2013-11-29 19:41:00,16,855.22,0.007269369999999999,0,0.0,0.43,0.0,0,0.0,0.46,0.0,16,855.2199999999998,0.51,0.007269369999999999
