event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential,month
Washing_Machine_2014-01-20_01,Washing Machine,Appliance3,Shiftable,2014-01-20 16:58:00,2014-01-20 18:07:00,69.0,30430.69,True,"{""0"": 2, ""1"": 0, ""2"": 67}",2,0,2,1.0,1
Washing_Machine_2014-01-23_01,Washing Machine,Appliance3,Shiftable,2014-01-23 17:29:00,2014-01-23 18:06:00,37.0,15497.2,True,"{""0"": 0, ""1"": 0, ""2"": 37}",2,2,2,1.0,1
Washing_Machine_2014-03-06_01,Washing Machine,Appliance3,Shiftable,2014-03-06 16:36:00,2014-03-06 17:48:00,72.0,25394.86,True,"{""0"": 24, ""1"": 0, ""2"": 48}",2,0,2,1.0,3
Washing_Machine_2014-03-06_02,Washing Machine,Appliance3,Shiftable,2014-03-06 18:23:00,2014-03-06 18:42:00,19.0,2396.78,True,"{""0"": 0, ""1"": 0, ""2"": 19}",2,2,2,1.0,3
Washing_Machine_2014-03-06_03,Washing Machine,Appliance3,Shiftable,2014-03-06 19:12:00,2014-03-06 20:25:00,73.0,27210.05,True,"{""0"": 0, ""1"": 25, ""2"": 48}",2,2,1,1.0,3
Washing_Machine_2014-03-15_04,Washing Machine,Appliance3,Shiftable,2014-03-15 19:34:00,2014-03-15 20:44:00,70.0,36654.59,True,"{""0"": 0, ""1"": 44, ""2"": 26}",1,2,1,0.5,3
Washing_Machine_2014-03-16_05,Washing Machine,Appliance3,Shiftable,2014-03-16 17:05:00,2014-03-16 17:22:00,17.0,2686.23,True,"{""0"": 0, ""1"": 0, ""2"": 17}",2,2,2,1.0,3
Washing_Machine_2014-03-16_06,Washing Machine,Appliance3,Shiftable,2014-03-16 17:24:00,2014-03-16 18:34:00,70.0,47463.07,True,"{""0"": 0, ""1"": 0, ""2"": 70}",2,2,2,1.0,3
Washing_Machine_2014-03-16_07,Washing Machine,Appliance3,Shiftable,2014-03-16 19:17:00,2014-03-16 19:52:00,35.0,7331.03,True,"{""0"": 0, ""1"": 0, ""2"": 35}",2,2,2,1.0,3
Washing_Machine_2014-03-28_02,Washing Machine,Appliance3,Shiftable,2014-03-28 19:06:00,2014-03-28 20:21:00,75.0,25717.43,True,"{""0"": 0, ""1"": 21, ""2"": 54}",2,2,1,1.0,3
Washing_Machine_2014-03-30_03,Washing Machine,Appliance3,Shiftable,2014-03-30 16:51:00,2014-03-30 17:28:00,37.0,17626.27,True,"{""0"": 9, ""1"": 0, ""2"": 28}",2,0,2,1.0,3
Washing_Machine_2014-04-08_01,Washing Machine,Appliance3,Shiftable,2014-04-08 19:29:00,2014-04-08 20:40:00,71.0,40500.29,True,"{""0"": 0, ""1"": 40, ""2"": 31}",1,2,1,0.5,4
Washing_Machine_2014-04-24_03,Washing Machine,Appliance3,Shiftable,2014-04-24 18:23:00,2014-04-24 19:07:00,44.0,10557.98,True,"{""0"": 0, ""1"": 0, ""2"": 44}",2,2,2,1.0,4
Washing_Machine_2014-04-24_04,Washing Machine,Appliance3,Shiftable,2014-04-24 19:08:00,2014-04-24 19:25:00,17.0,706.65,True,"{""0"": 0, ""1"": 0, ""2"": 17}",2,2,2,1.0,4
Washing_Machine_2014-04-24_05,Washing Machine,Appliance3,Shiftable,2014-04-24 19:39:00,2014-04-24 20:19:00,40.0,17406.29,True,"{""0"": 0, ""1"": 19, ""2"": 21}",2,2,1,1.0,4
Washing_Machine_2014-04-27_05,Washing Machine,Appliance3,Shiftable,2014-04-27 16:13:00,2014-04-27 17:21:00,68.0,22819.32,True,"{""0"": 47, ""1"": 0, ""2"": 21}",0,0,2,0.0,4
Washing_Machine_2014-04-29_01,Washing Machine,Appliance3,Shiftable,2014-04-29 16:20:00,2014-04-29 17:36:00,76.0,12501.85,True,"{""0"": 40, ""1"": 0, ""2"": 36}",0,0,2,0.0,4
Washing_Machine_2014-05-10_07,Washing Machine,Appliance3,Shiftable,2014-05-10 17:04:00,2014-05-10 17:40:00,36.0,6990.34,True,"{""0"": 0, ""1"": 0, ""2"": 36}",2,2,2,1.0,5
Washing_Machine_2014-05-10_08,Washing Machine,Appliance3,Shiftable,2014-05-10 19:45:00,2014-05-10 20:03:00,18.0,311.6,True,"{""0"": 0, ""1"": 3, ""2"": 15}",2,2,1,1.0,5
Washing_Machine_2014-05-17_04,Washing Machine,Appliance3,Shiftable,2014-05-17 16:37:00,2014-05-17 17:47:00,70.0,15607.49,True,"{""0"": 23, ""1"": 0, ""2"": 47}",2,0,2,1.0,5
Washing_Machine_2014-05-25_02,Washing Machine,Appliance3,Shiftable,2014-05-25 12:00:00,2014-05-25 17:47:00,347.0,10.0,True,"{""0"": 300, ""1"": 0, ""2"": 47}",0,0,2,0.0,5
Washing_Machine_2014-05-31_04,Washing Machine,Appliance3,Shiftable,2014-05-31 17:03:00,2014-05-31 17:43:00,40.0,11297.72,True,"{""0"": 0, ""1"": 0, ""2"": 40}",2,2,2,1.0,5
Washing_Machine_2014-06-01_02,Washing Machine,Appliance3,Shiftable,2014-06-01 13:12:00,2014-06-01 14:24:00,72.0,27836.81,True,"{""0"": 48, ""1"": 24, ""2"": 0}",0,0,1,0.0,6
Washing_Machine_2014-06-01_03,Washing Machine,Appliance3,Shiftable,2014-06-01 19:47:00,2014-06-01 20:25:00,38.0,7764.39,True,"{""0"": 0, ""1"": 25, ""2"": 13}",1,2,1,0.5,6
Washing_Machine_2014-06-02_01,Washing Machine,Appliance3,Shiftable,2014-06-02 17:17:00,2014-06-02 18:23:00,66.0,20223.46,True,"{""0"": 0, ""1"": 0, ""2"": 66}",2,2,2,1.0,6
Washing_Machine_2014-06-07_05,Washing Machine,Appliance3,Shiftable,2014-06-07 13:53:00,2014-06-07 15:07:00,74.0,20497.74,True,"{""0"": 7, ""1"": 67, ""2"": 0}",1,0,1,0.5,6
Washing_Machine_2014-06-21_03,Washing Machine,Appliance3,Shiftable,2014-06-21 13:07:00,2014-06-21 14:16:00,69.0,21716.05,True,"{""0"": 53, ""1"": 16, ""2"": 0}",0,0,1,0.0,6
Washing_Machine_2014-06-21_04,Washing Machine,Appliance3,Shiftable,2014-06-21 15:31:00,2014-06-21 16:38:00,67.0,15872.49,True,"{""0"": 0, ""1"": 67, ""2"": 0}",1,1,1,0.5,6
Washing_Machine_2014-06-24_01,Washing Machine,Appliance3,Shiftable,2014-06-24 16:19:00,2014-06-24 16:57:00,38.0,7708.79,True,"{""0"": 0, ""1"": 38, ""2"": 0}",1,1,1,0.5,6
Washing_Machine_2014-06-26_01,Washing Machine,Appliance3,Shiftable,2014-06-26 16:04:00,2014-06-26 17:13:00,69.0,22093.27,True,"{""0"": 0, ""1"": 56, ""2"": 13}",1,1,2,0.5,6
Washing_Machine_2014-06-27_03,Washing Machine,Appliance3,Shiftable,2014-06-27 14:48:00,2014-06-27 15:58:00,70.0,23279.7,True,"{""0"": 0, ""1"": 70, ""2"": 0}",1,1,1,0.5,6
Washing_Machine_2014-06-29_01,Washing Machine,Appliance3,Shiftable,2014-06-29 14:13:00,2014-06-29 15:22:00,69.0,30388.88,True,"{""0"": 0, ""1"": 69, ""2"": 0}",1,1,1,0.5,6
Washing_Machine_2014-06-29_02,Washing Machine,Appliance3,Shiftable,2014-06-29 15:28:00,2014-06-29 16:45:00,77.0,25640.04,True,"{""0"": 0, ""1"": 77, ""2"": 0}",1,1,1,0.5,6
Washing_Machine_2014-07-01_01,Washing Machine,Appliance3,Shiftable,2014-07-01 17:21:00,2014-07-01 18:02:00,41.0,14252.8,True,"{""0"": 0, ""1"": 0, ""2"": 41}",2,2,2,1.0,7
Washing_Machine_2014-07-08_01,Washing Machine,Appliance3,Shiftable,2014-07-08 16:06:00,2014-07-08 17:16:00,70.0,24456.85,True,"{""0"": 0, ""1"": 54, ""2"": 16}",1,1,2,0.5,7
Washing_Machine_2014-07-09_02,Washing Machine,Appliance3,Shiftable,2014-07-09 16:26:00,2014-07-09 17:35:00,69.0,26415.27,True,"{""0"": 0, ""1"": 34, ""2"": 35}",2,1,2,1.0,7
Washing_Machine_2014-07-26_01,Washing Machine,Appliance3,Shiftable,2014-07-26 15:21:00,2014-07-26 16:30:00,69.0,24072.19,True,"{""0"": 0, ""1"": 69, ""2"": 0}",1,1,1,0.5,7
Washing_Machine_2014-07-26_02,Washing Machine,Appliance3,Shiftable,2014-07-26 16:44:00,2014-07-26 17:52:00,68.0,20883.47,True,"{""0"": 0, ""1"": 16, ""2"": 52}",2,1,2,1.0,7
Washing_Machine_2014-07-26_03,Washing Machine,Appliance3,Shiftable,2014-07-26 18:32:00,2014-07-26 19:41:00,69.0,18396.96,True,"{""0"": 0, ""1"": 0, ""2"": 69}",2,2,2,1.0,7
Washing_Machine_2014-07-27_06,Washing Machine,Appliance3,Shiftable,2014-07-27 14:07:00,2014-07-27 15:16:00,69.0,17358.76,True,"{""0"": 0, ""1"": 69, ""2"": 0}",1,1,1,0.5,7
Washing_Machine_2014-07-31_02,Washing Machine,Appliance3,Shiftable,2014-07-31 17:36:00,2014-07-31 18:44:00,68.0,18207.42,True,"{""0"": 0, ""1"": 0, ""2"": 68}",2,2,2,1.0,7
Washing_Machine_2014-08-02_01,Washing Machine,Appliance3,Shiftable,2014-08-02 15:29:00,2014-08-02 16:38:00,69.0,19835.43,True,"{""0"": 0, ""1"": 69, ""2"": 0}",1,1,1,0.5,8
Washing_Machine_2014-08-02_02,Washing Machine,Appliance3,Shiftable,2014-08-02 16:49:00,2014-08-02 17:32:00,43.0,9983.27,True,"{""0"": 0, ""1"": 11, ""2"": 32}",2,1,2,1.0,8
Washing_Machine_2014-08-03_03,Washing Machine,Appliance3,Shiftable,2014-08-03 14:26:00,2014-08-03 15:37:00,71.0,42434.41,True,"{""0"": 0, ""1"": 71, ""2"": 0}",1,1,1,0.5,8
Washing_Machine_2014-08-08_01,Washing Machine,Appliance3,Shiftable,2014-08-08 13:29:00,2014-08-08 14:40:00,71.0,27069.28,True,"{""0"": 31, ""1"": 40, ""2"": 0}",1,0,1,0.5,8
Washing_Machine_2014-08-09_01,Washing Machine,Appliance3,Shiftable,2014-08-09 14:40:00,2014-08-09 15:50:00,70.0,29787.75,True,"{""0"": 0, ""1"": 70, ""2"": 0}",1,1,1,0.5,8
Washing_Machine_2014-08-10_03,Washing Machine,Appliance3,Shiftable,2014-08-10 19:07:00,2014-08-10 20:17:00,70.0,39032.63,True,"{""0"": 0, ""1"": 17, ""2"": 53}",2,2,1,1.0,8
Washing_Machine_2014-08-11_02,Washing Machine,Appliance3,Shiftable,2014-08-11 19:41:00,2014-08-11 20:51:00,70.0,22120.21,True,"{""0"": 0, ""1"": 51, ""2"": 19}",1,2,1,0.5,8
Washing_Machine_2014-08-18_03,Washing Machine,Appliance3,Shiftable,2014-08-18 16:11:00,2014-08-18 16:52:00,41.0,1704.78,True,"{""0"": 0, ""1"": 41, ""2"": 0}",1,1,1,0.5,8
