event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,duration(min),energy(W)
Washing_Machine_2014-01-18_01,Washing Machine,2014-01-18 08:26:00,2014-01-18 10:56:00,2014-01-18 13:00:00,2014-01-18 15:30:00,SUCCESS,150.0,29392.85
Washing_Machine_2014-01-18_02,Washing Machine,2014-01-18 11:56:00,2014-01-18 13:03:00,2014-01-18 20:00:00,2014-01-18 21:07:00,SUCCESS,67.0,24129.26
Washing_Machine_2014-01-19_01,Washing Machine,2014-01-19 08:59:00,2014-01-19 10:08:00,2014-01-19 13:00:00,2014-01-19 14:09:00,SUCCESS,69.0,25232.85
Washing_Machine_2014-01-19_02,Washing Machine,2014-01-19 10:15:00,2014-01-19 11:23:00,2014-01-19 14:09:00,2014-01-19 15:17:00,SUCCESS,68.0,31642.65
Washing_Machine_2014-01-19_03,Washing Machine,2014-01-19 11:53:00,2014-01-19 13:04:00,2014-01-19 20:00:00,2014-01-19 21:11:00,SUCCESS,71.0,27498.04
Washing_Machine_2014-01-20_01,Washing Machine,2014-01-20 16:58:00,2014-01-20 18:07:00,2014-01-20 20:00:00,2014-01-20 21:09:00,SUCCESS,69.0,30430.69
Washing_Machine_2014-01-21_01,Washing Machine,2014-01-21 08:43:00,2014-01-21 09:42:00,2014-01-21 13:00:00,2014-01-21 13:59:00,SUCCESS,59.0,185.88
Washing_Machine_2014-01-21_02,Washing Machine,2014-01-21 16:00:00,2014-01-21 16:10:00,2014-01-21 20:00:00,2014-01-21 20:10:00,SUCCESS,10.0,302.22
Washing_Machine_2014-01-23_01,Washing Machine,2014-01-23 17:29:00,2014-01-23 18:06:00,2014-01-23 20:00:00,2014-01-23 20:37:00,SUCCESS,37.0,15497.2
Washing_Machine_2014-03-06_01,Washing Machine,2014-03-06 16:36:00,2014-03-06 17:48:00,2014-03-06 20:00:00,2014-03-06 21:12:00,SUCCESS,72.0,25394.86
Washing_Machine_2014-03-06_02,Washing Machine,2014-03-06 18:23:00,2014-03-06 18:42:00,2014-03-06 21:12:00,2014-03-06 21:31:00,SUCCESS,19.0,2396.78
Washing_Machine_2014-03-06_03,Washing Machine,2014-03-06 19:12:00,2014-03-06 20:25:00,2014-03-06 22:00:00,2014-03-06 23:13:00,SUCCESS,73.0,27210.05
Washing_Machine_2014-03-07_01,Washing Machine,2014-03-07 07:15:00,2014-03-07 08:26:00,2014-03-07 13:00:00,2014-03-07 14:11:00,SUCCESS,71.0,28220.5
Washing_Machine_2014-03-08_01,Washing Machine,2014-03-08 09:25:00,2014-03-08 10:33:00,2014-03-08 13:00:00,2014-03-08 14:08:00,SUCCESS,68.0,25497.52
Washing_Machine_2014-03-08_02,Washing Machine,2014-03-08 11:16:00,2014-03-08 12:25:00,2014-03-08 14:08:00,2014-03-08 15:17:00,SUCCESS,69.0,25975.38
Washing_Machine_2014-03-08_04,Washing Machine,2014-03-08 14:56:00,2014-03-08 16:02:00,2014-03-08 20:00:00,2014-03-08 21:06:00,SUCCESS,66.0,24322.14
Washing_Machine_2014-03-09_01,Washing Machine,2014-03-09 08:08:00,2014-03-09 09:21:00,2014-03-09 13:00:00,2014-03-09 14:13:00,SUCCESS,73.0,29079.32
Washing_Machine_2014-03-09_02,Washing Machine,2014-03-09 09:22:00,2014-03-09 10:29:00,2014-03-09 14:13:00,2014-03-09 15:20:00,SUCCESS,67.0,35185.41
Washing_Machine_2014-03-09_03,Washing Machine,2014-03-09 11:27:00,2014-03-09 12:39:00,2014-03-09 20:00:00,2014-03-09 21:12:00,SUCCESS,72.0,40674.62
Washing_Machine_2014-03-15_01,Washing Machine,2014-03-15 08:51:00,2014-03-15 10:00:00,2014-03-15 13:00:00,2014-03-15 14:09:00,SUCCESS,69.0,31513.09
Washing_Machine_2014-03-15_02,Washing Machine,2014-03-15 10:44:00,2014-03-15 11:53:00,2014-03-15 14:09:00,2014-03-15 15:18:00,SUCCESS,69.0,24210.1
Washing_Machine_2014-03-15_04,Washing Machine,2014-03-15 19:34:00,2014-03-15 20:44:00,2014-03-15 20:00:00,2014-03-15 21:10:00,SUCCESS,70.0,36654.59
Washing_Machine_2014-03-16_03,Washing Machine,2014-03-16 09:21:00,2014-03-16 09:58:00,2014-03-16 13:00:00,2014-03-16 13:37:00,SUCCESS,37.0,8803.87
