event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential,month
Washer_Dryer_2014-06-05_01,Washer Dryer,Appliance4,Shiftable,2014-06-05 15:07:00,2014-06-05 15:29:00,22.0,44054.95,True,"{""0"": 0, ""1"": 22, ""2"": 0}",1,1,1,0.5,6
Washer_Dryer_2014-06-06_01,Washer Dryer,Appliance4,Shiftable,2014-06-06 15:55:00,2014-06-06 16:07:00,12.0,18739.89,True,"{""0"": 0, ""1"": 12, ""2"": 0}",1,1,1,0.5,6
Washer_Dryer_2014-08-22_01,Washer Dryer,Appliance4,Shiftable,2014-08-22 15:14:00,2014-08-22 15:25:00,11.0,21746.45,True,"{""0"": 0, ""1"": 11, ""2"": 0}",1,1,1,0.5,8
Washer_Dryer_2014-08-22_02,Washer Dryer,Appliance4,Shiftable,2014-08-22 15:27:00,2014-08-22 15:45:00,18.0,24870.49,True,"{""0"": 0, ""1"": 18, ""2"": 0}",1,1,1,0.5,8
Washer_Dryer_2014-09-01_01,Washer Dryer,Appliance4,Shiftable,2014-09-01 14:56:00,2014-09-01 15:08:00,12.0,19863.8,True,"{""0"": 0, ""1"": 12, ""2"": 0}",1,1,1,0.5,9
Washer_Dryer_2014-12-26_01,Washer Dryer,Appliance4,Shiftable,2014-12-26 19:57:00,2014-12-26 20:42:00,45.0,512.0,True,"{""0"": 0, ""1"": 42, ""2"": 3}",1,2,1,0.5,12
Washer_Dryer_2015-02-24_02,Washer Dryer,Appliance4,Shiftable,2015-02-24 20:28:00,2015-02-24 21:01:00,33.0,328.0,True,"{""0"": 0, ""1"": 33, ""2"": 0}",1,1,1,0.5,2
Washing_Machine_2014-03-30_02,Washing Machine,Appliance5,Shiftable,2014-03-30 19:19:00,2014-03-30 19:26:00,7.0,208.0,True,"{""0"": 0, ""1"": 0, ""2"": 7}",2,2,2,1.0,3
Washing_Machine_2014-04-04_01,Washing Machine,Appliance5,Shiftable,2014-04-04 18:34:00,2014-04-04 18:55:00,21.0,2870.14,True,"{""0"": 0, ""1"": 0, ""2"": 21}",2,2,2,1.0,4
Washing_Machine_2014-06-06_01,Washing Machine,Appliance5,Shiftable,2014-06-06 14:09:00,2014-06-06 14:30:00,21.0,16756.1,True,"{""0"": 0, ""1"": 21, ""2"": 0}",1,1,1,0.5,6
Washing_Machine_2014-06-13_01,Washing Machine,Appliance5,Shiftable,2014-06-13 15:58:00,2014-06-13 16:22:00,24.0,7550.46,True,"{""0"": 0, ""1"": 24, ""2"": 0}",1,1,1,0.5,6
Washing_Machine_2014-08-21_01,Washing Machine,Appliance5,Shiftable,2014-08-21 14:43:00,2014-08-21 15:25:00,42.0,12063.3,True,"{""0"": 0, ""1"": 42, ""2"": 0}",1,1,1,0.5,8
Washing_Machine_2014-09-02_01,Washing Machine,Appliance5,Shiftable,2014-09-02 18:56:00,2014-09-02 20:03:00,67.0,17455.36,True,"{""0"": 0, ""1"": 3, ""2"": 64}",2,2,1,1.0,9
Washing_Machine_2014-12-07_02,Washing Machine,Appliance5,Shiftable,2014-12-07 18:11:00,2014-12-07 18:17:00,6.0,71.11,True,"{""0"": 0, ""1"": 0, ""2"": 6}",2,2,2,1.0,12
Washing_Machine_2015-02-13_01,Washing Machine,Appliance5,Shiftable,2015-02-13 16:39:00,2015-02-13 17:29:00,50.0,19618.1,True,"{""0"": 21, ""1"": 0, ""2"": 29}",2,0,2,1.0,2
Washing_Machine_2015-02-14_01,Washing Machine,Appliance5,Shiftable,2015-02-14 21:19:00,2015-02-14 22:08:00,49.0,19958.96,True,"{""0"": 8, ""1"": 41, ""2"": 0}",1,1,0,0.5,2
Dishwasher_2014-03-07_01,Dishwasher,Appliance6,Shiftable,2014-03-07 19:19:00,2014-03-07 19:57:00,38.0,46679.04,True,"{""0"": 0, ""1"": 0, ""2"": 38}",2,2,2,1.0,3
Dishwasher_2014-03-07_03,Dishwasher,Appliance6,Shiftable,2014-03-07 20:02:00,2014-03-07 20:29:00,27.0,39738.16,True,"{""0"": 0, ""1"": 27, ""2"": 0}",1,1,1,0.5,3
Dishwasher_2014-03-08_01,Dishwasher,Appliance6,Shiftable,2014-03-08 20:11:00,2014-03-08 20:21:00,10.0,764.09,True,"{""0"": 0, ""1"": 10, ""2"": 0}",1,1,1,0.5,3
Dishwasher_2014-03-10_02,Dishwasher,Appliance6,Shiftable,2014-03-10 18:59:00,2014-03-10 20:08:00,69.0,85503.6,True,"{""0"": 0, ""1"": 8, ""2"": 61}",2,2,1,1.0,3
Dishwasher_2014-03-13_04,Dishwasher,Appliance6,Shiftable,2014-03-13 20:03:00,2014-03-13 21:12:00,69.0,87853.7,True,"{""0"": 0, ""1"": 69, ""2"": 0}",1,1,1,0.5,3
Dishwasher_2014-03-17_01,Dishwasher,Appliance6,Shiftable,2014-03-17 18:49:00,2014-03-17 19:27:00,38.0,48217.53,True,"{""0"": 0, ""1"": 0, ""2"": 38}",2,2,2,1.0,3
Dishwasher_2014-03-17_02,Dishwasher,Appliance6,Shiftable,2014-03-17 19:28:00,2014-03-17 19:59:00,31.0,39978.26,True,"{""0"": 0, ""1"": 0, ""2"": 31}",2,2,2,1.0,3
Dishwasher_2014-03-27_02,Dishwasher,Appliance6,Shiftable,2014-03-27 18:57:00,2014-03-27 19:04:00,7.0,633.54,True,"{""0"": 0, ""1"": 0, ""2"": 7}",2,2,2,1.0,3
Dishwasher_2014-03-31_01,Dishwasher,Appliance6,Shiftable,2014-03-31 17:43:00,2014-03-31 18:54:00,71.0,88005.38,True,"{""0"": 0, ""1"": 0, ""2"": 71}",2,2,2,1.0,3
Dishwasher_2014-04-03_02,Dishwasher,Appliance6,Shiftable,2014-04-03 17:50:00,2014-04-03 18:58:00,68.0,85698.11,True,"{""0"": 0, ""1"": 0, ""2"": 68}",2,2,2,1.0,4
Dishwasher_2014-04-07_01,Dishwasher,Appliance6,Shiftable,2014-04-07 17:54:00,2014-04-07 18:32:00,38.0,45306.41,True,"{""0"": 0, ""1"": 0, ""2"": 38}",2,2,2,1.0,4
Dishwasher_2014-04-07_03,Dishwasher,Appliance6,Shiftable,2014-04-07 18:36:00,2014-04-07 19:02:00,26.0,38292.3,True,"{""0"": 0, ""1"": 0, ""2"": 26}",2,2,2,1.0,4
Dishwasher_2014-04-10_03,Dishwasher,Appliance6,Shiftable,2014-04-10 18:10:00,2014-04-10 19:19:00,69.0,84481.44,True,"{""0"": 0, ""1"": 0, ""2"": 69}",2,2,2,1.0,4
Dishwasher_2014-04-12_01,Dishwasher,Appliance6,Shiftable,2014-04-12 18:51:00,2014-04-12 19:59:00,68.0,83932.98,True,"{""0"": 0, ""1"": 0, ""2"": 68}",2,2,2,1.0,4
Dishwasher_2014-04-14_02,Dishwasher,Appliance6,Shiftable,2014-04-14 18:04:00,2014-04-14 18:39:00,35.0,48421.06,True,"{""0"": 0, ""1"": 0, ""2"": 35}",2,2,2,1.0,4
Dishwasher_2014-04-14_03,Dishwasher,Appliance6,Shiftable,2014-04-14 18:40:00,2014-04-14 19:11:00,31.0,38290.47,True,"{""0"": 0, ""1"": 0, ""2"": 31}",2,2,2,1.0,4
Dishwasher_2014-04-21_01,Dishwasher,Appliance6,Shiftable,2014-04-21 17:47:00,2014-04-21 18:55:00,68.0,84923.21,True,"{""0"": 0, ""1"": 0, ""2"": 68}",2,2,2,1.0,4
Dishwasher_2014-04-23_02,Dishwasher,Appliance6,Shiftable,2014-04-23 17:50:00,2014-04-23 18:55:00,65.0,85329.62,True,"{""0"": 0, ""1"": 0, ""2"": 65}",2,2,2,1.0,4
Dishwasher_2014-04-24_01,Dishwasher,Appliance6,Shiftable,2014-04-24 18:20:00,2014-04-24 19:26:00,66.0,80533.14,True,"{""0"": 0, ""1"": 0, ""2"": 66}",2,2,2,1.0,4
Dishwasher_2014-04-25_01,Dishwasher,Appliance6,Shiftable,2014-04-25 17:59:00,2014-04-25 18:09:00,10.0,741.7,True,"{""0"": 0, ""1"": 0, ""2"": 10}",2,2,2,1.0,4
Dishwasher_2014-04-27_02,Dishwasher,Appliance6,Shiftable,2014-04-27 19:00:00,2014-04-27 19:33:00,33.0,45028.14,True,"{""0"": 0, ""1"": 0, ""2"": 33}",2,2,2,1.0,4
Dishwasher_2014-04-27_03,Dishwasher,Appliance6,Shiftable,2014-04-27 19:35:00,2014-04-27 19:43:00,8.0,577.34,True,"{""0"": 0, ""1"": 0, ""2"": 8}",2,2,2,1.0,4
Dishwasher_2014-04-27_04,Dishwasher,Appliance6,Shiftable,2014-04-27 19:44:00,2014-04-27 20:04:00,20.0,36204.32,True,"{""0"": 0, ""1"": 4, ""2"": 16}",2,2,1,1.0,4
Dishwasher_2014-04-29_02,Dishwasher,Appliance6,Shiftable,2014-04-29 17:43:00,2014-04-29 18:46:00,63.0,81117.3,True,"{""0"": 0, ""1"": 0, ""2"": 63}",2,2,2,1.0,4
Dishwasher_2014-05-03_01,Dishwasher,Appliance6,Shiftable,2014-05-03 18:43:00,2014-05-03 19:31:00,48.0,47953.65,True,"{""0"": 0, ""1"": 0, ""2"": 48}",2,2,2,1.0,5
Dishwasher_2014-05-03_02,Dishwasher,Appliance6,Shiftable,2014-05-03 19:32:00,2014-05-03 19:51:00,19.0,37006.29,True,"{""0"": 0, ""1"": 0, ""2"": 19}",2,2,2,1.0,5
Dishwasher_2014-05-04_02,Dishwasher,Appliance6,Shiftable,2014-05-04 17:56:00,2014-05-04 18:38:00,42.0,48265.06,True,"{""0"": 0, ""1"": 0, ""2"": 42}",2,2,2,1.0,5
Dishwasher_2014-05-04_03,Dishwasher,Appliance6,Shiftable,2014-05-04 18:39:00,2014-05-04 19:04:00,25.0,37330.04,True,"{""0"": 0, ""1"": 0, ""2"": 25}",2,2,2,1.0,5
Dishwasher_2014-05-24_02,Dishwasher,Appliance6,Shiftable,2014-05-24 19:50:00,2014-05-24 20:56:00,66.0,82215.74,True,"{""0"": 0, ""1"": 56, ""2"": 10}",1,2,1,0.5,5
Dishwasher_2014-05-26_01,Dishwasher,Appliance6,Shiftable,2014-05-26 18:04:00,2014-05-26 18:52:00,48.0,45185.63,True,"{""0"": 0, ""1"": 0, ""2"": 48}",2,2,2,1.0,5
Dishwasher_2014-05-26_02,Dishwasher,Appliance6,Shiftable,2014-05-26 18:53:00,2014-05-26 19:12:00,19.0,35367.88,True,"{""0"": 0, ""1"": 0, ""2"": 19}",2,2,2,1.0,5
