appliance_id,appliance_name,month,cost_Germany_Variable,cost_Germany_Variable_Base,energy_Germany_Variable,energy_Germany_Variable_Base
Appliance1,Freezer,2014-03,8.5463,10.0943,29.6907,29.6907
Appliance1,Freezer,2014-04,11.5585,13.6661,40.1948,40.1948
Appliance1,Freezer,2014-05,13.8704,16.37,48.1398,48.1398
Appliance1,Freezer,2014-06,16.0262,18.8785,55.5268,55.5268
Appliance1,Freezer,2014-07,19.1338,22.424,65.9526,65.9526
Appliance1,Freezer,2014-08,15.3959,18.1997,53.5234,53.5234
Appliance1,Freezer,2014-09,14.7319,17.3941,51.161,51.161
Appliance1,Freezer,2014-10,12.9994,15.4103,45.3233,45.3233
Appliance1,Freezer,2014-11,10.4036,12.3283,36.2558,36.2558
Appliance1,Freezer,2014-12,9.0148,10.6957,31.4558,31.4558
Appliance1,Freezer,2015-01,8.9337,10.5947,31.1637,31.1637
Appliance1,Freezer,2015-02,7.0049,8.2791,24.3525,24.3525
Appliance1,Freezer,2015-03,7.5518,8.9445,26.3087,26.3087
Appliance1,Freezer,2015-04,9.5747,11.2833,33.1895,33.1895
Appliance1,Freezer,2015-05,7.4358,8.7843,25.8365,25.8365
Appliance1,Freezer,2015-06,1.9397,2.2893,6.7333,6.7333
Appliance2,Fridge-Freezer,2014-03,4.6693,5.5327,16.272100000000002,16.272100000000002
Appliance2,Fridge-Freezer,2014-04,5.4205,6.4314,18.9205,18.9205
Appliance2,Fridge-Freezer,2014-05,5.793,6.8475,20.139,20.139
Appliance2,Fridge-Freezer,2014-06,6.5773,7.7496,22.7979,22.7979
Appliance2,Fridge-Freezer,2014-07,7.3699,8.6812,25.533,25.533
Appliance2,Fridge-Freezer,2014-08,6.0903,7.1945,21.1611,21.1611
Appliance2,Fridge-Freezer,2014-09,6.2529,7.373,21.6864,21.6864
Appliance2,Fridge-Freezer,2014-10,5.888,6.9494,20.4386,20.4386
Appliance2,Fridge-Freezer,2014-11,5.8756,6.9394,20.4121,20.4121
Appliance2,Fridge-Freezer,2014-12,5.6509,6.6742,19.6348,19.6348
Appliance2,Fridge-Freezer,2015-01,5.7413,6.8098,20.0277,20.0277
Appliance2,Fridge-Freezer,2015-02,4.6139,5.4607,16.061,16.061
Appliance2,Fridge-Freezer,2015-03,4.6441,5.5091,16.2064,16.2064
Appliance2,Fridge-Freezer,2015-04,4.8783,5.7667,16.962,16.962
Appliance2,Fridge-Freezer,2015-05,4.1909,4.9572,14.5787,14.5787
Appliance2,Fridge-Freezer,2015-06,2.1832,2.6016,7.6529,7.6529
Appliance3,Tumble Dryer,2014-03,0.057499999999999996,0.061200000000000004,0.1799,0.1799
Appliance3,Tumble Dryer,2014-04,0.0002,0.0002,0.0006000000000000001,0.0006000000000000001
Appliance3,Tumble Dryer,2014-05,0.0001,0.0002,0.0007,0.0007
Appliance3,Tumble Dryer,2014-06,0.041499999999999995,0.0463,0.1364,0.1364
Appliance3,Tumble Dryer,2014-07,0.009099999999999999,0.0093,0.0274,0.0274
Appliance3,Tumble Dryer,2014-10,0.0009,0.0009,0.0027,0.0027
Appliance3,Tumble Dryer,2014-11,0.9278,0.9733,2.8626,2.8626
Appliance3,Tumble Dryer,2014-12,5.63,5.9222,17.4189,17.4189
Appliance3,Tumble Dryer,2015-01,4.3119,4.4556000000000004,13.1043,13.1043
Appliance3,Tumble Dryer,2015-02,4.5146,4.8438,14.2461,14.2461
Appliance3,Tumble Dryer,2015-03,0.8011,0.8122,2.3889,2.3889
Appliance3,Tumble Dryer,2015-04,0.616,0.6353,1.8686,1.8686
Appliance3,Tumble Dryer,2015-05,0.0017000000000000001,0.0017000000000000001,0.0050999999999999995,0.0050999999999999995
Appliance3,Tumble Dryer,2015-06,0.5700000000000001,0.6064,1.7835999999999999,1.7835999999999999
Appliance4,Washing Machine,2014-03,1.5185,1.7773,5.2282,5.2282
Appliance4,Washing Machine,2014-04,1.2329999999999999,1.4135,4.1574,4.1574
Appliance4,Washing Machine,2014-05,1.7225,1.9605,5.7665,5.7665
Appliance4,Washing Machine,2014-06,2.5804,2.7594,8.1163,8.1163
Appliance4,Washing Machine,2014-07,1.6665,1.8462,5.4304,5.4304
Appliance4,Washing Machine,2014-08,1.4831,1.6716,4.9177,4.9177
Appliance4,Washing Machine,2014-09,2.1555,2.4838,7.3052,7.3052
