event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential,month
Tumble_Dryer_2014-03-31_01,Tumble Dryer,Appliance3,Shiftable,2014-03-31 16:50:00,2014-03-31 17:05:00,15.0,6526.47,True,"{""0"": 10, ""1"": 0, ""2"": 5}",0,0,2,0.0,3
Tumble_Dryer_2014-03-31_02,Tumble Dryer,Appliance3,Shiftable,2014-03-31 17:07:00,2014-03-31 17:18:00,11.0,2587.0,True,"{""0"": 0, ""1"": 0, ""2"": 11}",2,2,2,1.0,3
Tumble_Dryer_2014-03-31_03,Tumble Dryer,Appliance3,Shiftable,2014-03-31 17:19:00,2014-03-31 17:34:00,15.0,1052.36,True,"{""0"": 0, ""1"": 0, ""2"": 15}",2,2,2,1.0,3
Tumble_Dryer_2014-06-05_01,Tumble Dryer,Appliance3,Shiftable,2014-06-05 16:08:00,2014-06-05 16:15:00,7.0,1361.56,True,"{""0"": 0, ""1"": 7, ""2"": 0}",1,1,1,0.5,6
Tumble_Dryer_2014-07-17_02,Tumble Dryer,Appliance3,Shiftable,2014-07-17 14:42:00,2014-07-17 16:47:00,125.0,1618.76,True,"{""0"": 0, ""1"": 125, ""2"": 0}",1,1,1,0.5,7
Tumble_Dryer_2014-11-03_01,Tumble Dryer,Appliance3,Shiftable,2014-11-03 18:03:00,2014-11-03 19:10:00,67.0,136275.01,True,"{""0"": 0, ""1"": 0, ""2"": 67}",2,2,2,1.0,11
Tumble_Dryer_2014-12-05_01,Tumble Dryer,Appliance3,Shiftable,2014-12-05 19:12:00,2014-12-05 19:50:00,38.0,81887.48,True,"{""0"": 0, ""1"": 0, ""2"": 38}",2,2,2,1.0,12
Tumble_Dryer_2014-12-10_02,Tumble Dryer,Appliance3,Shiftable,2014-12-10 16:40:00,2014-12-10 18:40:00,120.0,232216.87,True,"{""0"": 20, ""1"": 0, ""2"": 100}",2,0,2,1.0,12
Tumble_Dryer_2014-12-13_01,Tumble Dryer,Appliance3,Shiftable,2014-12-13 15:59:00,2014-12-13 17:39:00,100.0,190786.38,True,"{""0"": 61, ""1"": 0, ""2"": 39}",0,0,2,0.0,12
Tumble_Dryer_2014-12-24_01,Tumble Dryer,Appliance3,Shiftable,2014-12-24 17:11:00,2014-12-24 17:27:00,16.0,34031.6,True,"{""0"": 0, ""1"": 0, ""2"": 16}",2,2,2,1.0,12
Tumble_Dryer_2014-12-24_02,Tumble Dryer,Appliance3,Shiftable,2014-12-24 19:43:00,2014-12-24 19:58:00,15.0,31637.71,True,"{""0"": 0, ""1"": 0, ""2"": 15}",2,2,2,1.0,12
Tumble_Dryer_2015-01-03_01,Tumble Dryer,Appliance3,Shiftable,2015-01-03 19:21:00,2015-01-03 19:41:00,20.0,41575.84,True,"{""0"": 0, ""1"": 0, ""2"": 20}",2,2,2,1.0,1
Tumble_Dryer_2015-01-11_01,Tumble Dryer,Appliance3,Shiftable,2015-01-11 17:27:00,2015-01-11 17:45:00,18.0,36099.98,True,"{""0"": 0, ""1"": 0, ""2"": 18}",2,2,2,1.0,1
