event_id,appliance_name,appliance_ID,Shiftability,original_start_time,original_end_time,duration(min),energy(W),is_reschedulable
Fridge_2014-06-01_01,Fridge,Appliance1,Base,2014-06-01 00:21:00,2014-06-01 00:51:00,30.0,2222.08,False
Fridge_2014-06-01_02,Fridge,Appliance1,Base,2014-06-01 02:42:00,2014-06-01 03:11:00,29.0,2194.73,False
Fridge_2014-06-01_03,Fridge,Appliance1,Base,2014-06-01 05:07:00,2014-06-01 05:37:00,30.0,2218.24,False
Fridge_2014-06-01_04,Fridge,Appliance1,Base,2014-06-01 07:34:00,2014-06-01 08:04:00,30.0,2265.23,False
Fridge_2014-06-01_05,Fridge,Appliance1,Base,2014-06-01 09:30:00,2014-06-01 10:12:00,42.0,2810.01,False
Fridge_2014-06-01_06,Fridge,Appliance1,Base,2014-06-01 11:43:00,2014-06-01 12:24:00,41.0,2980.73,False
Fridge_2014-06-01_07,Fridge,Appliance1,Base,2014-06-01 13:59:00,2014-06-01 14:30:00,31.0,2309.76,False
Fridge_2014-06-01_08,Fridge,Appliance1,Base,2014-06-01 16:04:00,2014-06-01 16:36:00,32.0,2475.98,False
Fridge_2014-06-01_09,Fridge,Appliance1,Base,2014-06-01 18:10:00,2014-06-01 18:45:00,35.0,2568.44,False
Fridge_2014-06-01_10,Fridge,Appliance1,Base,2014-06-01 20:17:00,2014-06-01 20:48:00,31.0,2291.41,False
Fridge_2014-06-01_11,Fridge,Appliance1,Base,2014-06-01 22:25:00,2014-06-01 22:56:00,31.0,2316.86,False
Fridge_2014-06-02_01,Fridge,Appliance1,Base,2014-06-02 00:39:00,2014-06-02 01:10:00,31.0,2297.36,False
Fridge_2014-06-02_02,Fridge,Appliance1,Base,2014-06-02 02:57:00,2014-06-02 03:28:00,31.0,2280.66,False
Fridge_2014-06-02_03,Fridge,Appliance1,Base,2014-06-02 05:17:00,2014-06-02 05:47:00,30.0,2283.02,False
Fridge_2014-06-02_04,Fridge,Appliance1,Base,2014-06-02 07:03:00,2014-06-02 07:32:00,29.0,2217.99,False
Fridge_2014-06-02_05,Fridge,Appliance1,Base,2014-06-02 09:15:00,2014-06-02 09:47:00,32.0,2342.68,False
Fridge_2014-06-02_06,Fridge,Appliance1,Base,2014-06-02 11:30:00,2014-06-02 12:04:00,34.0,2314.47,False
Fridge_2014-06-02_07,Fridge,Appliance1,Base,2014-06-02 13:47:00,2014-06-02 14:19:00,32.0,2311.84,False
Fridge_2014-06-02_08,Fridge,Appliance1,Base,2014-06-02 16:04:00,2014-06-02 16:36:00,32.0,2323.6,False
Fridge_2014-06-02_09,Fridge,Appliance1,Base,2014-06-02 18:21:00,2014-06-02 18:57:00,36.0,2659.73,False
Fridge_2014-06-02_10,Fridge,Appliance1,Base,2014-06-02 20:17:00,2014-06-02 20:49:00,32.0,2315.7,False
Fridge_2014-06-02_11,Fridge,Appliance1,Base,2014-06-02 22:23:00,2014-06-02 22:55:00,32.0,2348.3,False
Fridge_2014-06-03_01,Fridge,Appliance1,Base,2014-06-03 00:33:00,2014-06-03 01:04:00,31.0,2310.1,False
Fridge_2014-06-03_02,Fridge,Appliance1,Base,2014-06-03 02:45:00,2014-06-03 03:17:00,32.0,2331.4,False
Fridge_2014-06-03_03,Fridge,Appliance1,Base,2014-06-03 05:01:00,2014-06-03 05:32:00,31.0,2293.95,False
Fridge_2014-06-03_04,Fridge,Appliance1,Base,2014-06-03 06:42:00,2014-06-03 07:12:00,30.0,2259.22,False
Fridge_2014-06-03_05,Fridge,Appliance1,Base,2014-06-03 08:45:00,2014-06-03 09:16:00,31.0,2271.67,False
Fridge_2014-06-03_06,Fridge,Appliance1,Base,2014-06-03 10:54:00,2014-06-03 11:24:00,30.0,2277.01,False
Fridge_2014-06-03_07,Fridge,Appliance1,Base,2014-06-03 13:04:00,2014-06-03 13:35:00,31.0,2329.89,False
Fridge_2014-06-03_08,Fridge,Appliance1,Base,2014-06-03 15:16:00,2014-06-03 15:47:00,31.0,2348.61,False
Fridge_2014-06-03_09,Fridge,Appliance1,Base,2014-06-03 17:30:00,2014-06-03 18:02:00,32.0,2308.18,False
Fridge_2014-06-03_10,Fridge,Appliance1,Base,2014-06-03 19:36:00,2014-06-03 20:08:00,32.0,2363.66,False
Fridge_2014-06-03_11,Fridge,Appliance1,Base,2014-06-03 21:52:00,2014-06-03 22:24:00,32.0,2328.98,False
Fridge_2014-06-04_01,Fridge,Appliance1,Base,2014-06-04 00:09:00,2014-06-04 00:40:00,31.0,2311.29,False
Fridge_2014-06-04_02,Fridge,Appliance1,Base,2014-06-04 02:28:00,2014-06-04 02:59:00,31.0,2269.08,False
Fridge_2014-06-04_03,Fridge,Appliance1,Base,2014-06-04 04:49:00,2014-06-04 05:20:00,31.0,2284.4,False
Fridge_2014-06-04_04,Fridge,Appliance1,Base,2014-06-04 06:35:00,2014-06-04 07:06:00,31.0,2230.11,False
Fridge_2014-06-04_05,Fridge,Appliance1,Base,2014-06-04 08:54:00,2014-06-04 09:25:00,31.0,2283.68,False
Fridge_2014-06-04_06,Fridge,Appliance1,Base,2014-06-04 11:16:00,2014-06-04 11:47:00,31.0,2291.23,False
Fridge_2014-06-04_07,Fridge,Appliance1,Base,2014-06-04 13:41:00,2014-06-04 14:11:00,30.0,1817.1,False
Fridge_2014-06-04_08,Fridge,Appliance1,Base,2014-06-04 16:06:00,2014-06-04 16:37:00,31.0,2319.6,False
Fridge_2014-06-04_09,Fridge,Appliance1,Base,2014-06-04 18:31:00,2014-06-04 19:02:00,31.0,2302.0,False
Fridge_2014-06-04_10,Fridge,Appliance1,Base,2014-06-04 20:54:00,2014-06-04 21:25:00,31.0,2306.84,False
Fridge_2014-06-04_11,Fridge,Appliance1,Base,2014-06-04 23:17:00,2014-06-04 23:48:00,31.0,2268.62,False
Fridge_2014-06-05_01,Fridge,Appliance1,Base,2014-06-05 01:44:00,2014-06-05 02:14:00,30.0,2283.58,False
Fridge_2014-06-05_02,Fridge,Appliance1,Base,2014-06-05 04:14:00,2014-06-05 04:44:00,30.0,2231.85,False
Fridge_2014-06-05_03,Fridge,Appliance1,Base,2014-06-05 06:14:00,2014-06-05 06:44:00,30.0,2227.83,False
Fridge_2014-06-05_04,Fridge,Appliance1,Base,2014-06-05 08:40:00,2014-06-05 09:10:00,30.0,2269.59,False
Fridge_2014-06-05_05,Fridge,Appliance1,Base,2014-06-05 11:07:00,2014-06-05 11:37:00,30.0,2274.64,False
Fridge_2014-06-05_06,Fridge,Appliance1,Base,2014-06-05 13:33:00,2014-06-05 14:04:00,31.0,2299.85,False
Fridge_2014-06-05_07,Fridge,Appliance1,Base,2014-06-05 15:58:00,2014-06-05 16:30:00,32.0,2114.05,False
Fridge_2014-06-05_08,Fridge,Appliance1,Base,2014-06-05 18:03:00,2014-06-05 18:33:00,30.0,2246.45,False
Fridge_2014-06-05_09,Fridge,Appliance1,Base,2014-06-05 20:26:00,2014-06-05 20:58:00,32.0,2302.54,False
Fridge_2014-06-05_10,Fridge,Appliance1,Base,2014-06-05 22:51:00,2014-06-05 23:22:00,31.0,2254.25,False
Fridge_2014-06-06_01,Fridge,Appliance1,Base,2014-06-06 01:18:00,2014-06-06 01:48:00,30.0,2250.17,False
Fridge_2014-06-06_02,Fridge,Appliance1,Base,2014-06-06 03:46:00,2014-06-06 04:16:00,30.0,2202.57,False
Fridge_2014-06-06_03,Fridge,Appliance1,Base,2014-06-06 06:06:00,2014-06-06 06:41:00,35.0,2633.19,False
Fridge_2014-06-06_04,Fridge,Appliance1,Base,2014-06-06 08:20:00,2014-06-06 08:50:00,30.0,2206.84,False
Fridge_2014-06-06_05,Fridge,Appliance1,Base,2014-06-06 10:31:00,2014-06-06 11:01:00,30.0,2201.76,False
Fridge_2014-06-06_06,Fridge,Appliance1,Base,2014-06-06 12:42:00,2014-06-06 13:13:00,31.0,2253.8,False
Fridge_2014-06-06_07,Fridge,Appliance1,Base,2014-06-06 14:55:00,2014-06-06 15:26:00,31.0,2261.75,False
Fridge_2014-06-06_08,Fridge,Appliance1,Base,2014-06-06 17:09:00,2014-06-06 17:40:00,31.0,2292.97,False
Fridge_2014-06-06_09,Fridge,Appliance1,Base,2014-06-06 19:24:00,2014-06-06 20:08:00,44.0,3211.32,False
Fridge_2014-06-06_10,Fridge,Appliance1,Base,2014-06-06 21:21:00,2014-06-06 21:53:00,32.0,2343.69,False
Fridge_2014-06-06_11,Fridge,Appliance1,Base,2014-06-06 23:12:00,2014-06-06 23:56:00,44.0,2314.93,False
Fridge_2014-06-07_01,Fridge,Appliance1,Base,2014-06-07 01:09:00,2014-06-07 01:40:00,31.0,2269.35,False
Fridge_2014-06-07_02,Fridge,Appliance1,Base,2014-06-07 03:11:00,2014-06-07 03:42:00,31.0,2239.75,False
Fridge_2014-06-07_03,Fridge,Appliance1,Base,2014-06-07 05:19:00,2014-06-07 05:49:00,30.0,2239.87,False
