event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost
Fridge-Freezer_(1)_2014-01-10_01,Fridge-Freezer (1),original,,2014-01-10 11:38:00,2014-01-10 12:38:00,60,5198.24,0.02599119999999996,0,0.0,0.15,0.0,60,5198.2399999999925,0.3,0.02599119999999996
Fridge-Freezer_(1)_2014-01-10_02,Fridge-Freezer (1),original,,2014-01-10 13:50:00,2014-01-10 14:42:00,52,4935.97,0.024679849999999996,0,0.0,0.15,0.0,52,4935.969999999999,0.3,0.024679849999999996
Fridge-Freezer_(1)_2014-01-10_03,Fridge-Freezer (1),original,,2014-01-10 16:00:00,2014-01-10 17:18:00,78,5702.09,0.02851044999999996,0,0.0,0.15,0.0,78,5702.089999999993,0.3,0.02851044999999996
Fridge-Freezer_(1)_2014-01-10_04,Fridge-Freezer (1),original,,2014-01-10 18:25:00,2014-01-10 19:48:00,83,7567.11,0.03783555000000002,0,0.0,0.15,0.0,83,7567.110000000004,0.3,0.03783555000000002
Fridge-Freezer_(1)_2014-01-10_05,Fridge-Freezer (1),original,,2014-01-10 21:00:00,2014-01-10 22:18:00,78,7888.12,0.039440599999999916,0,0.0,0.15,0.0,78,7888.119999999984,0.3,0.039440599999999916
Fridge-Freezer_(1)_2014-01-10_06,Fridge-Freezer (1),original,,2014-01-10 23:51:00,2014-01-11 00:56:00,65,6370.92,0.025483680000000012,26,2548.368000000001,0.15,0.006370920000000001,39,3822.552000000002,0.3,0.01911276000000001
Fridge-Freezer_(1)_2014-01-11_01,Fridge-Freezer (1),original,,2014-01-11 01:07:00,2014-01-11 01:19:00,12,71.05,0.00017762499999999997,12,71.05,0.15,0.00017762499999999997,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-11_02,Fridge-Freezer (1),original,,2014-01-11 01:21:00,2014-01-11 01:49:00,28,160.02,0.00040005000000000016,28,160.02000000000007,0.15,0.00040005000000000016,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-11_03,Fridge-Freezer (1),original,,2014-01-11 01:50:00,2014-01-11 02:04:00,14,81.06,0.00020265000000000002,14,81.06000000000002,0.15,0.00020265000000000002,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-11_04,Fridge-Freezer (1),original,,2014-01-11 02:08:00,2014-01-11 02:36:00,28,161.59,0.00040397500000000005,28,161.59,0.15,0.00040397500000000005,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-11_05,Fridge-Freezer (1),original,,2014-01-11 02:37:00,2014-01-11 04:31:00,114,6304.25,0.015760625000000028,114,6304.250000000012,0.15,0.015760625000000028,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-11_06,Fridge-Freezer (1),original,,2014-01-11 04:36:00,2014-01-11 04:53:00,17,99.35,0.000248375,17,99.35,0.15,0.000248375,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-11_07,Fridge-Freezer (1),original,,2014-01-11 04:54:00,2014-01-11 05:14:00,20,113.79,0.0002844749999999999,20,113.78999999999998,0.15,0.0002844749999999999,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-11_08,Fridge-Freezer (1),original,,2014-01-11 05:25:00,2014-01-11 06:35:00,70,6013.22,0.015033049999999984,70,6013.219999999994,0.15,0.015033049999999984,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-11_09,Fridge-Freezer (1),original,,2014-01-11 06:50:00,2014-01-11 07:01:00,11,64.93,0.00016232500000000006,11,64.93000000000002,0.15,0.00016232500000000006,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-11_10,Fridge-Freezer (1),original,,2014-01-11 07:08:00,2014-01-11 07:28:00,20,116.14,0.00029035000000000004,20,116.14000000000003,0.15,0.00029035000000000004,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-11_11,Fridge-Freezer (1),original,,2014-01-11 08:05:00,2014-01-11 09:06:00,61,5981.48,0.029907400000000025,0,0.0,0.15,0.0,61,5981.480000000005,0.3,0.029907400000000025
Fridge-Freezer_(1)_2014-01-11_12,Fridge-Freezer (1),original,,2014-01-11 10:29:00,2014-01-11 11:40:00,71,6937.15,0.03468574999999995,0,0.0,0.15,0.0,71,6937.149999999991,0.3,0.03468574999999995
Fridge-Freezer_(1)_2014-01-11_13,Fridge-Freezer (1),original,,2014-01-11 13:01:00,2014-01-11 14:15:00,74,6743.11,0.033715549999999955,0,0.0,0.15,0.0,74,6743.1099999999915,0.3,0.033715549999999955
Fridge-Freezer_(1)_2014-01-11_14,Fridge-Freezer (1),original,,2014-01-11 14:24:00,2014-01-11 14:36:00,12,69.49,0.00034744999999999996,0,0.0,0.15,0.0,12,69.49,0.3,0.00034744999999999996
Fridge-Freezer_(1)_2014-01-11_15,Fridge-Freezer (1),original,,2014-01-11 15:22:00,2014-01-11 17:20:00,118,12397.14,0.06198570000000013,0,0.0,0.15,0.0,118,12397.140000000027,0.3,0.06198570000000013
Fridge-Freezer_(1)_2014-01-11_16,Fridge-Freezer (1),original,,2014-01-11 18:42:00,2014-01-11 20:55:00,133,13439.23,0.06719614999999986,0,0.0,0.15,0.0,133,13439.229999999972,0.3,0.06719614999999986
Fridge-Freezer_(1)_2014-01-11_17,Fridge-Freezer (1),original,,2014-01-11 21:05:00,2014-01-11 21:21:00,16,93.16,0.00046580000000000005,0,0.0,0.15,0.0,16,93.16000000000001,0.3,0.00046580000000000005
Fridge-Freezer_(1)_2014-01-11_18,Fridge-Freezer (1),original,,2014-01-11 21:34:00,2014-01-11 21:55:00,21,123.55,0.0006177499999999996,0,0.0,0.15,0.0,21,123.54999999999993,0.3,0.0006177499999999996
Fridge-Freezer_(1)_2014-01-11_19,Fridge-Freezer (1),original,,2014-01-11 22:20:00,2014-01-12 00:02:00,102,7934.45,0.03967225000000003,0,0.0,0.15,0.0,102,7934.450000000006,0.3,0.03967225000000003
Fridge-Freezer_(1)_2014-01-12_01,Fridge-Freezer (1),original,,2014-01-12 00:17:00,2014-01-12 03:16:00,179,6951.06,0.01863971396648049,166,6446.234413407839,0.15,0.016115586033519598,13,504.82558659217864,0.3,0.002524127932960893
Fridge-Freezer_(1)_2014-01-12_02,Fridge-Freezer (1),original,,2014-01-12 03:36:00,2014-01-12 04:00:00,24,137.6,0.000344,24,137.6,0.15,0.000344,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-12_03,Fridge-Freezer (1),original,,2014-01-12 04:13:00,2014-01-12 04:28:00,15,86.87,0.00021717499999999993,15,86.86999999999998,0.15,0.00021717499999999993,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-12_04,Fridge-Freezer (1),original,,2014-01-12 04:33:00,2014-01-12 05:43:00,70,6606.12,0.016515299999999983,70,6606.1199999999935,0.15,0.016515299999999983,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-12_05,Fridge-Freezer (1),original,,2014-01-12 06:03:00,2014-01-12 06:24:00,21,119.89,0.0002997250000000001,21,119.89000000000003,0.15,0.0002997250000000001,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-12_06,Fridge-Freezer (1),original,,2014-01-12 06:25:00,2014-01-12 06:36:00,11,64.46,0.00016114999999999996,11,64.46,0.15,0.00016114999999999996,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-12_07,Fridge-Freezer (1),original,,2014-01-12 06:39:00,2014-01-12 07:02:00,23,130.84,0.00032710000000000014,23,130.84000000000006,0.15,0.00032710000000000014,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-12_08,Fridge-Freezer (1),original,,2014-01-12 07:13:00,2014-01-12 07:23:00,10,60.02,0.00015005000000000002,10,60.02000000000002,0.15,0.00015005000000000002,0,0.0,0.3,0.0
Fridge-Freezer_(1)_2014-01-12_09,Fridge-Freezer (1),original,,2014-01-12 07:24:00,2014-01-12 07:35:00,11,65.29,0.0002374181818181818,6,35.61272727272728,0.15,8.903181818181818e-05,5,29.677272727272733,0.3,0.00014838636363636364
Fridge-Freezer_(1)_2014-01-12_10,Fridge-Freezer (1),original,,2014-01-12 08:00:00,2014-01-12 09:19:00,79,6890.65,0.03445324999999996,0,0.0,0.15,0.0,79,6890.649999999992,0.3,0.03445324999999996
Fridge-Freezer_(1)_2014-01-12_11,Fridge-Freezer (1),original,,2014-01-12 11:07:00,2014-01-12 12:07:00,60,5891.55,0.029457750000000026,0,0.0,0.15,0.0,60,5891.550000000005,0.3,0.029457750000000026
