event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,orig_level_2_minutes,orig_level_2_W,orig_level_2_rate,orig_level_2_cost,orig_level_3_minutes,orig_level_3_W,orig_level_3_rate,orig_level_3_cost,orig_level_4_minutes,orig_level_4_W,orig_level_4_rate,orig_level_4_cost,orig_level_5_minutes,orig_level_5_W,orig_level_5_rate,orig_level_5_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost,sched_level_2_minutes,sched_level_2_W,sched_level_2_rate,sched_level_2_cost,sched_level_3_minutes,sched_level_3_W,sched_level_3_rate,sched_level_3_cost,sched_level_4_minutes,sched_level_4_W,sched_level_4_rate,sched_level_4_cost,sched_level_5_minutes,sched_level_5_W,sched_level_5_rate,sched_level_5_cost
Tumble_Dryer_2013-12-19_01,Tumble Dryer,original,,2013-12-19 11:32:00,2013-12-19 12:33:00,61,119218.68,0.6390903009836062,0,0.0,0.22,0.0,0,0.0,0.26,0.0,28,54723.328524590135,0.3,0.27361664262295066,33,64495.3514754098,0.34,0.36547365836065554,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-12-20 06:00:00,2013-12-20 07:01:00,61,119218.68,0.5166142799999998,0,0.0,0.22,0.0,61,119218.67999999992,0.26,0.5166142799999998,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-12-21_01,Tumble Dryer,original,,2013-12-21 16:50:00,2013-12-21 17:53:00,63,133775.97,0.7134718399999999,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,63,133775.96999999997,0.32,0.7134718399999999,0,0.0,0.28,0.0,scheduled,,2013-12-22 06:00:00,2013-12-22 07:03:00,63,133775.97,0.5796958699999999,0,0.0,0.22,0.0,63,133775.96999999997,0.26,0.5796958699999999,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-12-21_02,Tumble Dryer,original,,2013-12-21 18:16:00,2013-12-21 19:38:00,82,161894.47,0.8634371733333335,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,82,161894.47000000003,0.32,0.8634371733333335,0,0.0,0.28,0.0,scheduled,,2013-12-21 20:00:00,2013-12-21 21:22:00,82,161894.47,0.7555075266666669,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,82,161894.47000000003,0.28,0.7555075266666669
Tumble_Dryer_2014-01-03_01,Tumble Dryer,original,,2014-01-03 18:44:00,2014-01-03 20:12:00,88,140441.23,0.7362525087878781,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,76,121290.15318181804,0.32,0.6468808169696962,12,19151.076818181824,0.28,0.08937169181818186,scheduled,,2014-01-04 06:00:00,2014-01-04 07:28:00,88,140441.23,0.6085786633333327,0,0.0,0.22,0.0,88,140441.22999999984,0.26,0.6085786633333327,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2014-01-03_02,Tumble Dryer,original,,2014-01-03 20:57:00,2014-01-03 21:48:00,51,57546.77,0.2685515933333336,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,51,57546.770000000055,0.28,0.2685515933333336,scheduled,,2014-01-03 21:02:00,2014-01-03 21:53:00,51,57546.77,0.2685515933333336,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,51,57546.770000000055,0.28,0.2685515933333336
Tumble_Dryer_2014-01-04_01,Tumble Dryer,original,,2014-01-04 12:52:00,2014-01-04 14:13:00,81,173261.37,0.9818144300000001,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,81,173261.37,0.34,0.9818144300000001,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2014-01-05 06:00:00,2014-01-05 07:21:00,81,173261.37,0.75079927,0,0.0,0.22,0.0,81,173261.37,0.26,0.75079927,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2014-01-04_02,Tumble Dryer,original,,2014-01-04 14:58:00,2014-01-04 16:19:00,81,147768.86,0.8258029295473253,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,62,113107.02864197534,0.34,0.6409398289711936,19,34661.83135802468,0.32,0.18486310057613167,0,0.0,0.28,0.0,scheduled,,2014-01-04 20:00:00,2014-01-04 21:21:00,81,147768.86,0.6895880133333339,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,81,147768.8600000001,0.28,0.6895880133333339
Tumble_Dryer_2014-01-10_01,Tumble Dryer,original,,2014-01-10 10:16:00,2014-01-10 11:42:00,86,143807.4,0.7190370000000007,0,0.0,0.22,0.0,0,0.0,0.26,0.0,86,143807.40000000014,0.3,0.7190370000000007,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2014-01-11 06:00:00,2014-01-11 07:26:00,86,143807.4,0.6231654000000006,0,0.0,0.22,0.0,86,143807.40000000014,0.26,0.6231654000000006,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2014-01-11_02,Tumble Dryer,original,,2014-01-11 17:59:00,2014-01-11 18:35:00,36,61761.73,0.3293958933333332,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,36,61761.72999999997,0.32,0.3293958933333332,0,0.0,0.28,0.0,scheduled,,2014-01-12 06:00:00,2014-01-12 06:36:00,36,61761.73,0.26763416333333323,0,0.0,0.22,0.0,36,61761.72999999997,0.26,0.26763416333333323,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2014-01-12_01,Tumble Dryer,original,,2014-01-12 15:56:00,2014-01-12 17:17:00,81,139038.46,0.743827152263374,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,4,6866.096790123456,0.34,0.03890788181069959,77,132172.36320987644,0.32,0.7049192704526744,0,0.0,0.28,0.0,scheduled,,2014-01-13 06:00:00,2014-01-13 07:21:00,81,139038.46,0.6024999933333332,0,0.0,0.22,0.0,81,139038.45999999993,0.26,0.6024999933333332,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
