event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential,month
Tumble_Dryer_2013-11-14_01,Tumble Dryer,Appliance4,Shiftable,2013-11-14 18:11:00,2013-11-14 18:20:00,9.0,544.0,True,"{""0"": 0, ""1"": 0, ""2"": 9}",2,2,2,1.0,11
Tumble_Dryer_2014-04-17_10,Tumble Dryer,Appliance4,Shiftable,2014-04-17 20:36:00,2014-04-17 20:42:00,6.0,315.43,True,"{""0"": 0, ""1"": 6, ""2"": 0}",1,1,1,0.5,4
Tumble_Dryer_2014-05-08_06,Tumble Dryer,Appliance4,Shiftable,2014-05-08 17:01:00,2014-05-08 17:09:00,8.0,451.2,True,"{""0"": 0, ""1"": 0, ""2"": 8}",2,2,2,1.0,5
Tumble_Dryer_2014-06-03_05,Tumble Dryer,Appliance4,Shiftable,2014-06-03 23:33:00,2014-06-03 23:47:00,14.0,57.6,True,"{""0"": 0, ""1"": 14, ""2"": 0}",1,1,1,0.5,6
Tumble_Dryer_2014-06-05_05,Tumble Dryer,Appliance4,Shiftable,2014-06-05 14:22:00,2014-06-05 14:27:00,5.0,57.6,True,"{""0"": 0, ""1"": 5, ""2"": 0}",1,1,1,0.5,6
Tumble_Dryer_2014-06-05_08,Tumble Dryer,Appliance4,Shiftable,2014-06-05 16:40:00,2014-06-05 16:50:00,10.0,640.0,True,"{""0"": 0, ""1"": 10, ""2"": 0}",1,1,1,0.5,6
Tumble_Dryer_2014-06-23_01,Tumble Dryer,Appliance4,Shiftable,2014-06-23 21:53:00,2014-06-23 22:15:00,22.0,1332.57,True,"{""0"": 0, ""1"": 22, ""2"": 0}",1,1,1,0.5,6
Tumble_Dryer_2014-07-06_01,Tumble Dryer,Appliance4,Shiftable,2014-07-06 14:02:00,2014-07-06 14:14:00,12.0,7209.61,True,"{""0"": 0, ""1"": 12, ""2"": 0}",1,1,1,0.5,7
Tumble_Dryer_2014-07-30_01,Tumble Dryer,Appliance4,Shiftable,2014-07-30 15:41:00,2014-07-30 15:56:00,15.0,10509.25,True,"{""0"": 0, ""1"": 15, ""2"": 0}",1,1,1,0.5,7
Tumble_Dryer_2014-08-06_01,Tumble Dryer,Appliance4,Shiftable,2014-08-06 16:37:00,2014-08-06 16:43:00,6.0,7264.79,True,"{""0"": 0, ""1"": 6, ""2"": 0}",1,1,1,0.5,8
Tumble_Dryer_2014-08-07_01,Tumble Dryer,Appliance4,Shiftable,2014-08-07 19:17:00,2014-08-07 19:22:00,5.0,155.43,True,"{""0"": 0, ""1"": 0, ""2"": 5}",2,2,2,1.0,8
Tumble_Dryer_2014-08-08_06,Tumble Dryer,Appliance4,Shiftable,2014-08-08 17:45:00,2014-08-08 17:50:00,5.0,106.97,True,"{""0"": 0, ""1"": 0, ""2"": 5}",2,2,2,1.0,8
Tumble_Dryer_2014-08-13_02,Tumble Dryer,Appliance4,Shiftable,2014-08-13 14:49:00,2014-08-13 15:09:00,20.0,19941.57,True,"{""0"": 0, ""1"": 20, ""2"": 0}",1,1,1,0.5,8
Tumble_Dryer_2014-08-17_02,Tumble Dryer,Appliance4,Shiftable,2014-08-17 21:01:00,2014-08-17 21:07:00,6.0,763.1,True,"{""0"": 0, ""1"": 6, ""2"": 0}",1,1,1,0.5,8
Tumble_Dryer_2014-08-23_01,Tumble Dryer,Appliance4,Shiftable,2014-08-23 15:23:00,2014-08-23 15:30:00,7.0,8623.99,True,"{""0"": 0, ""1"": 7, ""2"": 0}",1,1,1,0.5,8
Tumble_Dryer_2014-09-03_01,Tumble Dryer,Appliance4,Shiftable,2014-09-03 15:59:00,2014-09-03 16:14:00,15.0,12644.42,True,"{""0"": 0, ""1"": 15, ""2"": 0}",1,1,1,0.5,9
Tumble_Dryer_2014-09-03_02,Tumble Dryer,Appliance4,Shiftable,2014-09-03 16:15:00,2014-09-03 16:26:00,11.0,12781.29,True,"{""0"": 0, ""1"": 11, ""2"": 0}",1,1,1,0.5,9
Tumble_Dryer_2014-09-08_01,Tumble Dryer,Appliance4,Shiftable,2014-09-08 15:18:00,2014-09-08 15:36:00,18.0,11134.07,True,"{""0"": 0, ""1"": 18, ""2"": 0}",1,1,1,0.5,9
Tumble_Dryer_2014-09-12_01,Tumble Dryer,Appliance4,Shiftable,2014-09-12 15:56:00,2014-09-12 16:15:00,19.0,13597.59,True,"{""0"": 0, ""1"": 19, ""2"": 0}",1,1,1,0.5,9
Tumble_Dryer_2014-09-16_01,Tumble Dryer,Appliance4,Shiftable,2014-09-16 15:28:00,2014-09-16 15:43:00,15.0,12098.15,True,"{""0"": 0, ""1"": 15, ""2"": 0}",1,1,1,0.5,9
Tumble_Dryer_2014-12-21_01,Tumble Dryer,Appliance4,Shiftable,2014-12-21 21:23:00,2014-12-21 21:28:00,5.0,512.33,True,"{""0"": 0, ""1"": 5, ""2"": 0}",1,1,1,0.5,12
Tumble_Dryer_2015-06-06_01,Tumble Dryer,Appliance4,Shiftable,2015-06-06 15:49:00,2015-06-06 15:57:00,8.0,13220.35,True,"{""0"": 0, ""1"": 8, ""2"": 0}",1,1,1,0.5,6
Washing_Machine_2014-06-11_02,Washing Machine,Appliance5,Shiftable,2014-06-11 13:31:00,2014-06-11 14:04:00,33.0,13705.48,True,"{""0"": 29, ""1"": 4, ""2"": 0}",0,0,1,0.0,6
Washing_Machine_2014-06-11_03,Washing Machine,Appliance5,Shiftable,2014-06-11 14:08:00,2014-06-11 14:44:00,36.0,13096.02,True,"{""0"": 0, ""1"": 36, ""2"": 0}",1,1,1,0.5,6
Washing_Machine_2014-06-19_01,Washing Machine,Appliance5,Shiftable,2014-06-19 13:54:00,2014-06-19 14:28:00,34.0,13144.44,True,"{""0"": 6, ""1"": 28, ""2"": 0}",1,0,1,0.5,6
Washing_Machine_2014-06-20_01,Washing Machine,Appliance5,Shiftable,2014-06-20 13:51:00,2014-06-20 14:03:00,12.0,3251.49,True,"{""0"": 9, ""1"": 3, ""2"": 0}",0,0,1,0.0,6
Washing_Machine_2014-06-21_01,Washing Machine,Appliance5,Shiftable,2014-06-21 14:22:00,2014-06-21 14:55:00,33.0,12768.16,True,"{""0"": 0, ""1"": 33, ""2"": 0}",1,1,1,0.5,6
Washing_Machine_2014-08-23_02,Washing Machine,Appliance5,Shiftable,2014-08-23 15:30:00,2014-08-23 16:03:00,33.0,12886.46,True,"{""0"": 0, ""1"": 33, ""2"": 0}",1,1,1,0.5,8
Washing_Machine_2014-09-18_02,Washing Machine,Appliance5,Shiftable,2014-09-18 14:50:00,2014-09-18 15:25:00,35.0,13407.48,True,"{""0"": 0, ""1"": 35, ""2"": 0}",1,1,1,0.5,9
Washing_Machine_2014-09-20_01,Washing Machine,Appliance5,Shiftable,2014-09-20 21:13:00,2014-09-20 21:34:00,21.0,3988.18,True,"{""0"": 0, ""1"": 21, ""2"": 0}",1,1,1,0.5,9
Washing_Machine_2014-09-30_04,Washing Machine,Appliance5,Shiftable,2014-09-30 20:08:00,2014-09-30 20:14:00,6.0,150.4,True,"{""0"": 0, ""1"": 6, ""2"": 0}",1,1,1,0.5,9
Washing_Machine_2014-10-01_06,Washing Machine,Appliance5,Shiftable,2014-10-01 17:54:00,2014-10-01 18:00:00,6.0,640.0,True,"{""0"": 0, ""1"": 0, ""2"": 6}",2,2,2,1.0,10
Washing_Machine_2014-10-01_07,Washing Machine,Appliance5,Shiftable,2014-10-01 21:01:00,2014-10-01 21:50:00,49.0,654.21,True,"{""0"": 0, ""1"": 49, ""2"": 0}",1,1,1,0.5,10
Washing_Machine_2014-10-02_06,Washing Machine,Appliance5,Shiftable,2014-10-02 21:49:00,2014-10-02 21:56:00,7.0,397.21,True,"{""0"": 0, ""1"": 7, ""2"": 0}",1,1,1,0.5,10
Washing_Machine_2014-10-30_02,Washing Machine,Appliance5,Shiftable,2014-10-30 21:24:00,2014-10-30 21:31:00,7.0,54.56,True,"{""0"": 0, ""1"": 7, ""2"": 0}",1,1,1,0.5,10
Washing_Machine_2015-03-25_03,Washing Machine,Appliance5,Shiftable,2015-03-25 16:34:00,2015-03-25 17:09:00,35.0,18053.36,True,"{""0"": 26, ""1"": 0, ""2"": 9}",0,0,2,0.0,3
Washing_Machine_2015-03-26_02,Washing Machine,Appliance5,Shiftable,2015-03-26 16:32:00,2015-03-26 17:05:00,33.0,19463.55,True,"{""0"": 28, ""1"": 0, ""2"": 5}",0,0,2,0.0,3
Washing_Machine_2015-05-20_03,Washing Machine,Appliance5,Shiftable,2015-05-20 16:57:00,2015-05-20 17:32:00,35.0,15182.8,True,"{""0"": 3, ""1"": 0, ""2"": 32}",2,0,2,1.0,5
Washing_Machine_2015-05-31_02,Washing Machine,Appliance5,Shiftable,2015-05-31 17:55:00,2015-05-31 18:30:00,35.0,15583.11,True,"{""0"": 0, ""1"": 0, ""2"": 35}",2,2,2,1.0,5
Washing_Machine_2015-06-06_05,Washing Machine,Appliance5,Shiftable,2015-06-06 15:09:00,2015-06-06 15:20:00,11.0,2870.37,True,"{""0"": 0, ""1"": 11, ""2"": 0}",1,1,1,0.5,6
Washing_Machine_2015-06-29_01,Washing Machine,Appliance5,Shiftable,2015-06-29 13:35:00,2015-06-29 14:08:00,33.0,11753.88,True,"{""0"": 25, ""1"": 8, ""2"": 0}",0,0,1,0.0,6
Washing_Machine_2015-06-30_04,Washing Machine,Appliance5,Shiftable,2015-06-30 15:55:00,2015-06-30 16:31:00,36.0,12040.87,True,"{""0"": 0, ""1"": 36, ""2"": 0}",1,1,1,0.5,6
Washing_Machine_2015-07-05_03,Washing Machine,Appliance5,Shiftable,2015-07-05 13:29:00,2015-07-05 14:03:00,34.0,10835.34,True,"{""0"": 31, ""1"": 3, ""2"": 0}",0,0,1,0.0,7
Dishwasher_2013-12-25_03,Dishwasher,Appliance6,Shiftable,2013-12-25 18:28:00,2013-12-25 18:47:00,19.0,1068.42,True,"{""0"": 0, ""1"": 0, ""2"": 19}",2,2,2,1.0,12
Dishwasher_2014-06-14_01,Dishwasher,Appliance6,Shiftable,2014-06-14 12:24:00,2014-06-14 14:19:00,115.0,64625.11,True,"{""0"": 96, ""1"": 19, ""2"": 0}",0,0,1,0.0,6
Dishwasher_2014-07-25_02,Dishwasher,Appliance6,Shiftable,2014-07-25 20:41:00,2014-07-25 21:00:00,19.0,1185.02,True,"{""0"": 0, ""1"": 19, ""2"": 0}",1,1,1,0.5,7
Dishwasher_2014-07-27_01,Dishwasher,Appliance6,Shiftable,2014-07-27 14:41:00,2014-07-27 15:11:00,30.0,44833.52,True,"{""0"": 0, ""1"": 30, ""2"": 0}",1,1,1,0.5,7
Dishwasher_2014-09-08_01,Dishwasher,Appliance6,Shiftable,2014-09-08 13:41:00,2014-09-08 14:13:00,32.0,50608.45,True,"{""0"": 19, ""1"": 13, ""2"": 0}",0,0,1,0.0,9
Dishwasher_2014-12-20_02,Dishwasher,Appliance6,Shiftable,2014-12-20 18:10:00,2014-12-20 18:30:00,20.0,1169.31,True,"{""0"": 0, ""1"": 0, ""2"": 20}",2,2,2,1.0,12
Dishwasher_2014-12-25_04,Dishwasher,Appliance6,Shiftable,2014-12-25 20:23:00,2014-12-25 20:42:00,19.0,1195.6,True,"{""0"": 0, ""1"": 19, ""2"": 0}",1,1,1,0.5,12
Dishwasher_2014-12-26_02,Dishwasher,Appliance6,Shiftable,2014-12-26 17:24:00,2014-12-26 17:59:00,35.0,53281.79,True,"{""0"": 0, ""1"": 0, ""2"": 35}",2,2,2,1.0,12
Dishwasher_2015-01-25_02,Dishwasher,Appliance6,Shiftable,2015-01-25 20:41:00,2015-01-25 21:00:00,19.0,1166.46,True,"{""0"": 0, ""1"": 19, ""2"": 0}",1,1,1,0.5,1
Dishwasher_2015-02-08_02,Dishwasher,Appliance6,Shiftable,2015-02-08 21:51:00,2015-02-08 22:10:00,19.0,1186.89,True,"{""0"": 10, ""1"": 9, ""2"": 0}",0,1,0,0.0,2
Dishwasher_2015-04-18_01,Dishwasher,Appliance6,Shiftable,2015-04-18 18:00:00,2015-04-18 18:36:00,36.0,56129.2,True,"{""0"": 0, ""1"": 0, ""2"": 36}",2,2,2,1.0,4
Dishwasher_2015-04-21_02,Dishwasher,Appliance6,Shiftable,2015-04-21 20:50:00,2015-04-21 21:09:00,19.0,1227.3,True,"{""0"": 0, ""1"": 19, ""2"": 0}",1,1,1,0.5,4
Dishwasher_2015-04-23_02,Dishwasher,Appliance6,Shiftable,2015-04-23 21:45:00,2015-04-23 22:04:00,19.0,1192.17,True,"{""0"": 4, ""1"": 15, ""2"": 0}",1,1,0,0.5,4
