event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Washing_Machine_(1)_2013-10-11_01,Washing Machine (1),Appliance4,2013-10-11 10:19:00,2013-10-13 12:44:00,2013-10-11 10:19:00,2013-10-13 12:44:00,3025,0.3585429213394535,0.3585429213394535,0.0,0.0,0.0,2885
Washing_Machine_(1)_2013-10-27_01,Washing Machine (1),Appliance4,2013-10-27 07:35:00,2013-10-27 08:41:00,2013-10-28 00:35:00,2013-10-28 01:41:00,66,0.2681002086940837,0.13405010434704184,0.13405010434704184,50.0,17.0,66
Washing_Machine_(1)_2013-11-04_01,Washing Machine (1),Appliance4,2013-11-04 10:06:00,2013-11-04 12:28:00,2013-11-05 00:36:00,2013-11-05 02:58:00,142,0.2971574365079367,0.14857871825396834,0.14857871825396834,50.0,14.5,142
Washing_Machine_(1)_2013-11-11_01,Washing Machine (1),Appliance4,2013-11-11 10:04:00,2013-11-11 11:05:00,2013-11-12 00:34:00,2013-11-12 01:35:00,61,0.23990421230158726,0.11995210615079363,0.11995210615079363,50.0,14.5,61
Washing_Machine_(1)_2013-11-18_01,Washing Machine (1),Appliance4,2013-11-18 09:27:00,2013-11-18 10:49:00,2013-11-19 00:42:00,2013-11-19 02:04:00,82,0.3129611984126986,0.1564805992063493,0.1564805992063493,50.0,15.25,82
Washing_Machine_(1)_2013-11-25_01,Washing Machine (1),Appliance4,2013-11-25 14:00:00,2013-11-25 15:02:00,2013-11-26 00:30:00,2013-11-26 01:32:00,62,0.2919056879509379,0.14595284397546895,0.14595284397546895,50.0,10.5,62
Washing_Machine_(1)_2013-12-02_01,Washing Machine (1),Appliance4,2013-12-02 08:04:00,2013-12-02 09:16:00,2013-12-03 00:34:00,2013-12-03 01:46:00,72,0.32485093849206387,0.16242546924603193,0.16242546924603193,50.0,16.5,72
Washing_Machine_(1)_2013-12-09_01,Washing Machine (1),Appliance4,2013-12-09 10:53:00,2013-12-09 13:15:00,2013-12-10 00:38:00,2013-12-10 03:00:00,142,0.2670658908730161,0.13353294543650804,0.13353294543650804,50.0,13.75,142
Washing_Machine_(1)_2013-12-24_01,Washing Machine (1),Appliance4,2013-12-24 16:04:00,2013-12-24 17:09:00,2013-12-25 00:34:00,2013-12-25 01:39:00,65,0.2109088115079366,0.1054544057539683,0.1054544057539683,50.0,8.5,53
Washing_Machine_(1)_2014-01-02_01,Washing Machine (1),Appliance4,2014-01-02 10:46:00,2014-01-02 12:53:00,2014-01-03 00:31:00,2014-01-03 02:38:00,127,0.29660107323232343,0.14830053661616172,0.14830053661616172,50.0,13.75,127
