appliance_id,appliance_name,month,cost_Germany_Variable,cost_Germany_Variable_Base,energy_Germany_Variable,energy_Germany_Variable_Base
Appliance1,Fridge-Freezer,2013-12,2.5879,3.0127,8.8618,8.8618
Appliance1,Fridge-Freezer,2014-01,3.5648,4.2179,12.4044,12.4044
Appliance1,Fridge-Freezer,2014-02,0.701,0.8196,2.4085,2.4085
Appliance1,Fridge-Freezer,2014-03,4.0364,4.7868,14.0763,14.0763
Appliance1,Fridge-Freezer,2014-04,4.7645,5.6492,16.6185,16.6185
Appliance1,Fridge-Freezer,2014-05,5.3551,6.3307,18.6201,18.6201
Appliance1,Fridge-Freezer,2014-06,5.6391,6.6361,19.518,19.518
Appliance1,Fridge-Freezer,2014-07,5.6173,6.6129,19.4471,19.4471
Appliance1,Fridge-Freezer,2014-08,5.764,6.8213,20.0662,20.0662
Appliance1,Fridge-Freezer,2014-09,4.3005,5.0608,14.8849,14.8849
Appliance1,Fridge-Freezer,2014-10,5.2203,6.1853,18.1919,18.1919
Appliance1,Fridge-Freezer,2014-11,4.1865,4.9573,14.5794,14.5794
Appliance1,Fridge-Freezer,2014-12,4.3329,5.1065,15.0169,15.0169
Appliance1,Fridge-Freezer,2015-01,4.8454,5.7676,16.9618,16.9618
Appliance1,Fridge-Freezer,2015-02,4.3013,5.0951,14.9865,14.9865
Appliance1,Fridge-Freezer,2015-03,4.2265,5.0492,14.8524,14.8524
Appliance1,Fridge-Freezer,2015-04,3.9395,4.7014,13.8285,13.8285
Appliance1,Fridge-Freezer,2015-05,3.463,4.1037,12.0723,12.0723
Appliance1,Fridge-Freezer,2015-06,3.9252000000000002,4.6411,13.648,13.648
Appliance1,Fridge-Freezer,2015-07,1.5071,1.7803,5.2374,5.2374
Appliance2,Tumble Dryer,2013-12,2.2103,2.3510999999999997,6.9148,6.9148
Appliance2,Tumble Dryer,2014-01,8.1632,8.619399999999999,25.3508,25.3508
Appliance2,Tumble Dryer,2014-02,1.5674000000000001,1.5857,4.664,4.664
Appliance2,Tumble Dryer,2014-03,0.8829,0.9635,2.8336,2.8336
Appliance2,Tumble Dryer,2014-04,2.5021,2.6395,7.763,7.763
Appliance2,Tumble Dryer,2014-05,6.9841,7.2679,21.3766,21.3766
Appliance2,Tumble Dryer,2014-06,1.9303,1.9567999999999999,5.755,5.755
Appliance2,Tumble Dryer,2014-07,0.1224,0.1226,0.36079999999999995,0.36079999999999995
Appliance2,Tumble Dryer,2014-08,1.8514,1.8853,5.5454,5.5454
Appliance2,Tumble Dryer,2014-10,4.446,5.0709,14.9144,14.9144
Appliance2,Tumble Dryer,2014-11,1.9858,2.2696,6.6754,6.6754
Appliance2,Tumble Dryer,2014-12,4.5678,5.1576,15.1697,15.1697
Appliance2,Tumble Dryer,2015-03,0.0003,0.0003,0.0009,0.0009
Appliance2,Tumble Dryer,2015-05,3.0041,3.2445999999999997,9.5433,9.5433
Appliance2,Tumble Dryer,2015-06,0.6771,0.8212,2.4154,2.4154
Appliance2,Tumble Dryer,2015-07,0.0015,0.002,0.0059,0.0059
Appliance3,Washing Machine,2013-12,0.49889999999999995,0.5438000000000001,1.5995000000000001,1.5995000000000001
Appliance3,Washing Machine,2014-01,4.6472999999999995,4.8421,14.2422,14.2422
Appliance3,Washing Machine,2014-02,0.9078,0.9504,2.7953,2.7953
Appliance3,Washing Machine,2014-03,4.7938,4.9697000000000005,14.616200000000001,14.616200000000001
