event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,is_shifted,is_low_rate_period,search_start,search_end
Dishwasher_2014-03-07_01,Dishwasher,Appliance6,2014-03-07 19:19:00,2014-03-07 19:57:00,2014-03-07 20:04:00,2014-03-07 20:42:00,38,0.23339521212121206,0.11669760606060603,0.11669760606060603,50.0,True,True,2014-03-07 19:19:00,2014-03-08 14:00:00
Dishwasher_2014-03-09_01,Dishwasher,Appliance6,2014-03-09 09:18:00,2014-03-09 10:28:00,2014-03-09 13:03:00,2014-03-09 14:13:00,70,0.4383263176406927,0.21916315882034634,0.21916315882034634,50.0,True,True,2014-03-09 09:18:00,2014-03-10 14:00:00
Dishwasher_2014-03-10_02,Dishwasher,Appliance6,2014-03-10 18:59:00,2014-03-10 20:08:00,2014-03-10 20:14:00,2014-03-10 21:23:00,69,0.40841202669552656,0.2137590102813853,0.19465301641414126,47.660941326602064,True,True,2014-03-10 18:59:00,2014-03-11 14:00:00
Dishwasher_2014-03-13_01,Dishwasher,Appliance6,2014-03-13 08:44:00,2014-03-13 08:54:00,2014-03-13 13:14:00,2014-03-13 13:24:00,10,0.003696,0.001848,0.001848,50.0,True,True,2014-03-13 08:44:00,2014-03-14 14:00:00
Dishwasher_2014-03-16_01,Dishwasher,Appliance6,2014-03-16 09:44:00,2014-03-16 10:55:00,2014-03-16 13:14:00,2014-03-16 14:25:00,71,0.43523211111111104,0.21761605555555552,0.21761605555555552,50.0,True,True,2014-03-16 09:44:00,2014-03-17 14:00:00
Dishwasher_2014-03-17_01,Dishwasher,Appliance6,2014-03-17 18:49:00,2014-03-17 19:27:00,2014-03-17 20:04:00,2014-03-17 20:42:00,38,0.241087647005772,0.120543823502886,0.120543823502886,50.0,True,True,2014-03-17 18:49:00,2014-03-18 14:00:00
Dishwasher_2014-03-21_01,Dishwasher,Appliance6,2014-03-21 09:22:00,2014-03-21 10:35:00,2014-03-21 13:07:00,2014-03-21 14:20:00,73,0.44990815223665204,0.22495407611832602,0.22495407611832602,50.0,True,True,2014-03-21 09:22:00,2014-03-22 14:00:00
Dishwasher_2014-03-27_02,Dishwasher,Appliance6,2014-03-27 18:57:00,2014-03-27 19:04:00,2014-03-27 20:12:00,2014-03-27 20:19:00,7,0.0031676818181818178,0.0015838409090909089,0.0015838409090909089,50.0,True,True,2014-03-27 18:57:00,2014-03-28 14:00:00
Dishwasher_2014-03-28_05,Dishwasher,Appliance6,2014-03-28 22:51:00,2014-03-29 00:00:00,2014-03-29 12:51:00,2014-03-29 14:00:00,69,0.4383186666666666,0.22210883333333328,0.2162098333333333,49.327087750464656,True,False,2014-03-28 22:51:00,2014-03-29 14:00:00
Dishwasher_2014-03-31_01,Dishwasher,Appliance6,2014-03-31 17:43:00,2014-03-31 18:54:00,2014-03-31 20:13:00,2014-03-31 21:24:00,71,0.4400268749999999,0.22001343749999994,0.22001343749999994,50.0,True,True,2014-03-31 17:43:00,2014-04-01 14:00:00
