event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost
house21_event_7023,Tumble Dryer,original,,2014-03-07 16:20:00,2014-03-07 22:08:00,348,9773.43,0.04886715000000002,0,0.0,0.15,0.0,348,9773.430000000006,0.3,0.04886715000000002,scheduled,,2014-03-08 06:00:00,2014-03-08 11:48:00,348,9773.43,0.04254812198275847,90,2527.6112068965513,0.15,0.006319028017241378,258,7245.818793103418,0.3,0.036229093965517094
house21_event_7024,Tumble Dryer,original,,2014-04-08 16:12:00,2014-04-08 16:25:00,13,617.28,0.0030864,0,0.0,0.15,0.0,13,617.28,0.3,0.0030864,scheduled,,2014-04-09 06:00:00,2014-04-09 06:13:00,13,617.28,0.0015432,13,617.28,0.15,0.0015432,0,0.0,0.3,0.0
house21_event_7025,Tumble Dryer,original,,2014-04-26 09:18:00,2014-04-26 09:25:00,7,455.69,0.0022784499999999996,0,0.0,0.15,0.0,7,455.68999999999994,0.3,0.0022784499999999996,scheduled,,2014-04-27 06:00:00,2014-04-27 06:07:00,7,455.69,0.0011392249999999998,7,455.68999999999994,0.15,0.0011392249999999998,0,0.0,0.3,0.0
house21_event_7029,Tumble Dryer,original,,2014-05-27 08:34:00,2014-05-27 09:01:00,27,315.81,0.0015790499999999994,0,0.0,0.15,0.0,27,315.8099999999999,0.3,0.0015790499999999994,scheduled,,2014-05-28 06:00:00,2014-05-28 06:27:00,27,315.81,0.0007895249999999997,27,315.8099999999999,0.15,0.0007895249999999997,0,0.0,0.3,0.0
house21_event_7036,Tumble Dryer,original,,2014-06-07 10:25:00,2014-06-07 10:37:00,12,548.68,0.0027434,0,0.0,0.15,0.0,12,548.6800000000001,0.3,0.0027434,scheduled,,2014-06-08 06:00:00,2014-06-08 06:12:00,12,548.68,0.0013717,12,548.6800000000001,0.15,0.0013717,0,0.0,0.3,0.0
house21_event_7037,Tumble Dryer,original,,2014-06-10 14:54:00,2014-06-10 15:00:00,6,535.03,0.00267515,0,0.0,0.15,0.0,6,535.03,0.3,0.00267515,scheduled,,2014-06-11 06:00:00,2014-06-11 06:06:00,6,535.03,0.001337575,6,535.03,0.15,0.001337575,0,0.0,0.3,0.0
house21_event_7038,Tumble Dryer,original,,2014-06-14 09:56:00,2014-06-14 10:05:00,9,660.08,0.003300400000000001,0,0.0,0.15,0.0,9,660.0800000000002,0.3,0.003300400000000001,scheduled,,2014-06-15 06:00:00,2014-06-15 06:09:00,9,660.08,0.0016502000000000005,9,660.0800000000002,0.15,0.0016502000000000005,0,0.0,0.3,0.0
house21_event_7042,Tumble Dryer,original,,2014-06-24 19:08:00,2014-06-24 19:20:00,12,635.31,0.0031765499999999998,0,0.0,0.15,0.0,12,635.31,0.3,0.0031765499999999998,scheduled,,2014-06-25 06:00:00,2014-06-25 06:12:00,12,635.31,0.0015882749999999999,12,635.31,0.15,0.0015882749999999999,0,0.0,0.3,0.0
house21_event_7043,Tumble Dryer,original,,2014-08-13 10:37:00,2014-08-13 10:45:00,8,587.7,0.0029384999999999993,0,0.0,0.15,0.0,8,587.6999999999999,0.3,0.0029384999999999993,scheduled,,2014-08-14 06:00:00,2014-08-14 06:08:00,8,587.7,0.0014692499999999996,8,587.6999999999999,0.15,0.0014692499999999996,0,0.0,0.3,0.0
house21_event_7047,Tumble Dryer,original,,2014-08-16 10:19:00,2014-08-16 10:28:00,9,556.67,0.0027833499999999995,0,0.0,0.15,0.0,9,556.67,0.3,0.0027833499999999995,scheduled,,2014-08-17 06:00:00,2014-08-17 06:09:00,9,556.67,0.0013916749999999998,9,556.67,0.15,0.0013916749999999998,0,0.0,0.3,0.0
house21_event_7054,Tumble Dryer,original,,2014-09-09 14:46:00,2014-09-09 16:24:00,98,3217.43,0.01608714999999997,0,0.0,0.15,0.0,98,3217.429999999994,0.3,0.01608714999999997,scheduled,,2014-09-10 06:00:00,2014-09-10 07:38:00,98,3217.43,0.008700193367346926,90,2954.782653061219,0.15,0.007386956632653048,8,262.64734693877557,0.3,0.0013132367346938777
house21_event_7055,Tumble Dryer,original,,2014-09-13 08:13:00,2014-09-13 08:32:00,19,800.75,0.004003749999999998,0,0.0,0.15,0.0,19,800.7499999999995,0.3,0.004003749999999998,scheduled,,2014-09-14 06:00:00,2014-09-14 06:19:00,19,800.75,0.002001874999999999,19,800.7499999999995,0.15,0.002001874999999999,0,0.0,0.3,0.0
house21_event_7056,Tumble Dryer,original,,2014-09-26 12:59:00,2014-09-26 13:08:00,9,615.6,0.0030779999999999996,0,0.0,0.15,0.0,9,615.5999999999999,0.3,0.0030779999999999996,scheduled,,2014-09-27 06:00:00,2014-09-27 06:09:00,9,615.6,0.0015389999999999998,9,615.5999999999999,0.15,0.0015389999999999998,0,0.0,0.3,0.0
house21_event_7057,Tumble Dryer,original,,2014-10-21 11:44:00,2014-10-21 11:59:00,15,1056.17,0.005280849999999999,0,0.0,0.15,0.0,15,1056.17,0.3,0.005280849999999999,scheduled,,2014-10-22 06:00:00,2014-10-22 06:15:00,15,1056.17,0.0026404249999999996,15,1056.17,0.15,0.0026404249999999996,0,0.0,0.3,0.0
house21_event_7061,Tumble Dryer,original,,2014-11-16 17:38:00,2014-11-16 17:49:00,11,794.92,0.0039746,0,0.0,0.15,0.0,11,794.92,0.3,0.0039746,scheduled,,2014-11-17 06:00:00,2014-11-17 06:11:00,11,794.92,0.0019873,11,794.92,0.15,0.0019873,0,0.0,0.3,0.0
house21_event_7063,Tumble Dryer,original,,2014-12-07 14:19:00,2014-12-07 14:36:00,17,907.12,0.0045356,0,0.0,0.15,0.0,17,907.1200000000001,0.3,0.0045356,scheduled,,2014-12-08 06:00:00,2014-12-08 06:17:00,17,907.12,0.0022678,17,907.1200000000001,0.15,0.0022678,0,0.0,0.3,0.0
house21_event_7067,Tumble Dryer,original,,2014-12-22 12:05:00,2014-12-22 12:21:00,16,1190.19,0.00595095,0,0.0,0.15,0.0,16,1190.19,0.3,0.00595095,scheduled,,2014-12-23 06:00:00,2014-12-23 06:16:00,16,1190.19,0.002975475,16,1190.19,0.15,0.002975475,0,0.0,0.3,0.0
house21_event_7075,Washing Machine,original,,2014-03-07 22:08:00,2014-03-07 22:32:00,24,484.93,0.002424650000000001,0,0.0,0.15,0.0,24,484.9300000000002,0.3,0.002424650000000001,scheduled,,2014-03-08 06:00:00,2014-03-08 06:24:00,24,484.93,0.0012123250000000004,24,484.9300000000002,0.15,0.0012123250000000004,0,0.0,0.3,0.0
house21_event_7076,Washing Machine,original,,2014-03-08 07:49:00,2014-03-08 09:26:00,97,3031.48,0.015157399999999988,0,0.0,0.15,0.0,97,3031.4799999999977,0.3,0.015157399999999988,scheduled,,2014-03-09 06:00:00,2014-03-09 07:37:00,97,3031.48,0.008125616494845358,90,2812.7134020618546,0.15,0.007031783505154636,7,218.76659793814434,0.3,0.0010938329896907216
house21_event_7077,Washing Machine,original,,2014-03-08 09:57:00,2014-03-08 10:57:00,60,2380.79,0.011903949999999998,0,0.0,0.15,0.0,60,2380.7899999999995,0.3,0.011903949999999998,scheduled,,2014-03-08 10:02:00,2014-03-08 11:02:00,60,2380.79,0.011903949999999998,0,0.0,0.15,0.0,60,2380.7899999999995,0.3,0.011903949999999998
house21_event_7082,Washing Machine,original,,2014-03-09 15:26:00,2014-03-09 16:53:00,87,3739.31,0.018696550000000024,0,0.0,0.15,0.0,87,3739.3100000000045,0.3,0.018696550000000024,scheduled,,2014-03-10 06:00:00,2014-03-10 07:27:00,87,3739.31,0.009348275000000012,87,3739.3100000000045,0.15,0.009348275000000012,0,0.0,0.3,0.0
house21_event_7083,Washing Machine,original,,2014-03-09 18:31:00,2014-03-09 19:29:00,58,1566.43,0.007832150000000005,0,0.0,0.15,0.0,58,1566.430000000001,0.3,0.007832150000000005,scheduled,,2014-03-09 18:36:00,2014-03-09 19:34:00,58,1566.43,0.007832150000000005,0,0.0,0.15,0.0,58,1566.430000000001,0.3,0.007832150000000005
house21_event_7084,Washing Machine,original,,2014-03-09 21:20:00,2014-03-09 22:57:00,97,2478.74,0.012393699999999983,0,0.0,0.15,0.0,97,2478.7399999999966,0.3,0.012393699999999983,scheduled,,2014-03-09 21:25:00,2014-03-09 23:02:00,97,2478.74,0.012393699999999983,0,0.0,0.15,0.0,97,2478.7399999999966,0.3,0.012393699999999983
house21_event_7086,Washing Machine,original,,2014-03-10 19:27:00,2014-03-10 20:52:00,85,2283.58,0.011417899999999993,0,0.0,0.15,0.0,85,2283.5799999999986,0.3,0.011417899999999993,scheduled,,2014-03-11 06:00:00,2014-03-11 07:25:00,85,2283.58,0.0057089499999999965,85,2283.5799999999986,0.15,0.0057089499999999965,0,0.0,0.3,0.0
house21_event_7089,Washing Machine,original,,2014-03-11 16:20:00,2014-03-11 17:14:00,54,1631.35,0.008156749999999989,0,0.0,0.15,0.0,54,1631.349999999998,0.3,0.008156749999999989,scheduled,,2014-03-12 06:00:00,2014-03-12 06:54:00,54,1631.35,0.004078374999999994,54,1631.349999999998,0.15,0.004078374999999994,0,0.0,0.3,0.0
house21_event_7090,Washing Machine,original,,2014-03-11 19:18:00,2014-03-11 19:52:00,34,970.41,0.0048520499999999975,0,0.0,0.15,0.0,34,970.4099999999995,0.3,0.0048520499999999975,scheduled,,2014-03-11 19:23:00,2014-03-11 19:57:00,34,970.41,0.0048520499999999975,0,0.0,0.15,0.0,34,970.4099999999995,0.3,0.0048520499999999975
