event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Tumble_Dryer_2014-03-09_01,Tumble Dryer,Appliance2,Shiftable,2014-03-09 16:59:00,2014-03-09 17:25:00,26.0,24118.93,True,"{""0"": 0, ""1"": 26}",1,1,1,1.0
Tumble_Dryer_2014-03-09_02,Tumble Dryer,Appliance2,Shiftable,2014-03-09 17:43:00,2014-03-09 19:39:00,116.0,116916.58,True,"{""0"": 0, ""1"": 116}",1,1,1,1.0
Tumble_Dryer_2014-03-16_01,Tumble Dryer,Appliance2,Shiftable,2014-03-16 14:16:00,2014-03-16 15:03:00,47.0,7468.08,True,"{""0"": 0, ""1"": 47}",1,1,1,1.0
Tumble_Dryer_2014-03-17_01,Tumble Dryer,Appliance2,Shiftable,2014-03-17 16:38:00,2014-03-17 18:03:00,85.0,71493.3,True,"{""0"": 0, ""1"": 85}",1,1,1,1.0
Tumble_Dryer_2014-03-23_01,Tumble Dryer,Appliance2,Shiftable,2014-03-23 16:46:00,2014-03-23 17:17:00,31.0,29633.5,True,"{""0"": 0, ""1"": 31}",1,1,1,1.0
Tumble_Dryer_2014-03-26_01,Tumble Dryer,Appliance2,Shiftable,2014-03-26 15:33:00,2014-03-26 17:26:00,113.0,53687.25,True,"{""0"": 0, ""1"": 113}",1,1,1,1.0
Tumble_Dryer_2014-03-27_01,Tumble Dryer,Appliance2,Shiftable,2014-03-27 10:46:00,2014-03-27 11:32:00,46.0,6126.82,True,"{""0"": 0, ""1"": 46}",1,1,1,1.0
Tumble_Dryer_2014-03-27_02,Tumble Dryer,Appliance2,Shiftable,2014-03-27 11:56:00,2014-03-27 12:49:00,53.0,12286.28,True,"{""0"": 0, ""1"": 53}",1,1,1,1.0
Tumble_Dryer_2014-04-01_01,Tumble Dryer,Appliance2,Shiftable,2014-04-01 06:47:00,2014-04-01 08:03:00,76.0,49540.03,True,"{""0"": 0, ""1"": 76}",1,1,1,1.0
Tumble_Dryer_2014-04-03_01,Tumble Dryer,Appliance2,Shiftable,2014-04-03 07:11:00,2014-04-03 07:52:00,41.0,32321.52,True,"{""0"": 0, ""1"": 41}",1,1,1,1.0
Tumble_Dryer_2014-04-05_01,Tumble Dryer,Appliance2,Shiftable,2014-04-05 09:09:00,2014-04-05 11:06:00,117.0,41576.8,True,"{""0"": 0, ""1"": 117}",1,1,1,1.0
Tumble_Dryer_2014-04-06_01,Tumble Dryer,Appliance2,Shiftable,2014-04-06 15:25:00,2014-04-06 16:18:00,53.0,9381.04,True,"{""0"": 0, ""1"": 53}",1,1,1,1.0
Tumble_Dryer_2014-04-06_02,Tumble Dryer,Appliance2,Shiftable,2014-04-06 17:12:00,2014-04-06 17:39:00,27.0,19085.0,True,"{""0"": 0, ""1"": 27}",1,1,1,1.0
Tumble_Dryer_2014-04-06_03,Tumble Dryer,Appliance2,Shiftable,2014-04-06 18:17:00,2014-04-06 20:18:00,121.0,78080.62,True,"{""0"": 0, ""1"": 121}",1,1,1,1.0
Tumble_Dryer_2014-04-06_04,Tumble Dryer,Appliance2,Shiftable,2014-04-06 20:21:00,2014-04-06 21:27:00,66.0,36840.38,True,"{""0"": 0, ""1"": 66}",1,1,1,1.0
Tumble_Dryer_2014-04-06_05,Tumble Dryer,Appliance2,Shiftable,2014-04-06 21:31:00,2014-04-06 23:32:00,121.0,59757.59,True,"{""0"": 92, ""1"": 29}",0,1,0,0.0
Tumble_Dryer_2014-04-07_01,Tumble Dryer,Appliance2,Shiftable,2014-04-07 10:26:00,2014-04-07 12:19:00,113.0,22577.75,True,"{""0"": 0, ""1"": 113}",1,1,1,1.0
Tumble_Dryer_2014-04-07_02,Tumble Dryer,Appliance2,Shiftable,2014-04-07 13:14:00,2014-04-07 15:16:00,122.0,42104.69,True,"{""0"": 0, ""1"": 122}",1,1,1,1.0
Tumble_Dryer_2014-04-07_03,Tumble Dryer,Appliance2,Shiftable,2014-04-07 16:10:00,2014-04-07 17:11:00,61.0,40766.49,True,"{""0"": 0, ""1"": 61}",1,1,1,1.0
Tumble_Dryer_2014-04-08_01,Tumble Dryer,Appliance2,Shiftable,2014-04-08 07:34:00,2014-04-08 09:09:00,95.0,25102.98,True,"{""0"": 0, ""1"": 95}",1,1,1,1.0
Tumble_Dryer_2014-04-08_02,Tumble Dryer,Appliance2,Shiftable,2014-04-08 18:53:00,2014-04-08 20:04:00,71.0,72078.83,True,"{""0"": 0, ""1"": 71}",1,1,1,1.0
Tumble_Dryer_2014-04-09_01,Tumble Dryer,Appliance2,Shiftable,2014-04-09 19:12:00,2014-04-09 21:08:00,116.0,120336.03,True,"{""0"": 0, ""1"": 116}",1,1,1,1.0
Tumble_Dryer_2014-04-11_01,Tumble Dryer,Appliance2,Shiftable,2014-04-11 11:30:00,2014-04-11 13:22:00,112.0,25313.64,True,"{""0"": 0, ""1"": 112}",1,1,1,1.0
Tumble_Dryer_2014-04-12_01,Tumble Dryer,Appliance2,Shiftable,2014-04-12 18:05:00,2014-04-12 19:57:00,112.0,110285.56,True,"{""0"": 0, ""1"": 112}",1,1,1,1.0
Tumble_Dryer_2014-04-28_01,Tumble Dryer,Appliance2,Shiftable,2014-04-28 17:11:00,2014-04-28 18:30:00,79.0,79683.79,True,"{""0"": 0, ""1"": 79}",1,1,1,1.0
Tumble_Dryer_2014-04-29_01,Tumble Dryer,Appliance2,Shiftable,2014-04-29 16:29:00,2014-04-29 17:30:00,61.0,58990.75,True,"{""0"": 0, ""1"": 61}",1,1,1,1.0
Tumble_Dryer_2014-05-01_01,Tumble Dryer,Appliance2,Shiftable,2014-05-01 07:15:00,2014-05-01 09:00:00,105.0,8061.08,True,"{""0"": 0, ""1"": 105}",1,1,1,1.0
Tumble_Dryer_2014-05-11_01,Tumble Dryer,Appliance2,Shiftable,2014-05-11 09:27:00,2014-05-11 11:20:00,113.0,24105.3,True,"{""0"": 0, ""1"": 113}",1,1,1,1.0
Tumble_Dryer_2014-05-11_02,Tumble Dryer,Appliance2,Shiftable,2014-05-11 18:12:00,2014-05-11 20:02:00,110.0,71919.94,True,"{""0"": 0, ""1"": 110}",1,1,1,1.0
Tumble_Dryer_2014-05-17_01,Tumble Dryer,Appliance2,Shiftable,2014-05-17 08:40:00,2014-05-17 09:51:00,71.0,11149.79,True,"{""0"": 0, ""1"": 71}",1,1,1,1.0
Tumble_Dryer_2014-05-22_01,Tumble Dryer,Appliance2,Shiftable,2014-05-22 07:32:00,2014-05-22 09:03:00,91.0,21654.04,True,"{""0"": 0, ""1"": 91}",1,1,1,1.0
Tumble_Dryer_2014-05-26_01,Tumble Dryer,Appliance2,Shiftable,2014-05-26 14:59:00,2014-05-26 16:39:00,100.0,30638.96,True,"{""0"": 0, ""1"": 100}",1,1,1,1.0
Tumble_Dryer_2014-05-26_03,Tumble Dryer,Appliance2,Shiftable,2014-05-26 18:07:00,2014-05-26 20:07:00,120.0,95043.39,True,"{""0"": 0, ""1"": 120}",1,1,1,1.0
Tumble_Dryer_2014-06-07_01,Tumble Dryer,Appliance2,Shiftable,2014-06-07 16:13:00,2014-06-07 18:02:00,109.0,26582.34,True,"{""0"": 0, ""1"": 109}",1,1,1,1.0
Tumble_Dryer_2014-06-08_01,Tumble Dryer,Appliance2,Shiftable,2014-06-08 13:17:00,2014-06-08 13:44:00,27.0,5731.69,True,"{""0"": 0, ""1"": 27}",1,1,1,1.0
Tumble_Dryer_2014-06-09_01,Tumble Dryer,Appliance2,Shiftable,2014-06-09 21:00:00,2014-06-09 23:01:00,121.0,115611.35,True,"{""0"": 61, ""1"": 60}",0,1,0,0.0
