event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost
Fridge-Freezer_2014-03-06_01,Fridge-Freezer,original,,2014-03-06 16:23:00,2014-03-06 16:52:00,29,1999.46,0.009997300000000006,0,0.0,0.15,0.0,29,1999.4600000000012,0.3,0.009997300000000006
Fridge-Freezer_2014-03-06_02,Fridge-Freezer,original,,2014-03-06 17:10:00,2014-03-06 17:42:00,32,2899.9,0.014499499999999995,0,0.0,0.15,0.0,32,2899.899999999999,0.3,0.014499499999999995
Fridge-Freezer_2014-03-06_03,Fridge-Freezer,original,,2014-03-06 18:09:00,2014-03-06 18:31:00,22,1691.49,0.00845745,0,0.0,0.15,0.0,22,1691.49,0.3,0.00845745
Fridge-Freezer_2014-03-06_04,Fridge-Freezer,original,,2014-03-06 18:42:00,2014-03-06 19:20:00,38,3378.79,0.01689395000000001,0,0.0,0.15,0.0,38,3378.7900000000013,0.3,0.01689395000000001
Fridge-Freezer_2014-03-06_05,Fridge-Freezer,original,,2014-03-06 19:46:00,2014-03-06 20:08:00,22,1721.64,0.008608200000000002,0,0.0,0.15,0.0,22,1721.64,0.3,0.008608200000000002
Fridge-Freezer_2014-03-06_06,Fridge-Freezer,original,,2014-03-06 20:17:00,2014-03-06 20:48:00,31,2783.25,0.01391625,0,0.0,0.15,0.0,31,2783.2499999999995,0.3,0.01391625
Fridge-Freezer_2014-03-06_07,Fridge-Freezer,original,,2014-03-06 21:37:00,2014-03-06 22:16:00,39,4590.13,0.022950650000000003,0,0.0,0.15,0.0,39,4590.130000000001,0.3,0.022950650000000003
Fridge-Freezer_2014-03-06_08,Fridge-Freezer,original,,2014-03-06 23:16:00,2014-03-06 23:56:00,40,4529.44,0.022647199999999982,0,0.0,0.15,0.0,40,4529.439999999997,0.3,0.022647199999999982
Fridge-Freezer_2014-03-07_01,Fridge-Freezer,original,,2014-03-07 00:47:00,2014-03-07 01:17:00,30,2634.94,0.006587350000000001,30,2634.940000000001,0.15,0.006587350000000001,0,0.0,0.3,0.0
Fridge-Freezer_2014-03-07_02,Fridge-Freezer,original,,2014-03-07 01:34:00,2014-03-07 01:55:00,21,1638.03,0.004095074999999999,21,1638.0299999999997,0.15,0.004095074999999999,0,0.0,0.3,0.0
