appliance_ID,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W)
Appliance1,Fridge-Freezer,Base,2013-12-17 17:47:00,2013-12-17 18:02:00,15.0,1092.17
Appliance1,Fridge-Freezer,Base,2013-12-17 18:29:00,2013-12-17 18:46:00,17.0,1104.51
Appliance1,Fridge-Freezer,Base,2013-12-17 18:47:00,2013-12-17 19:03:00,16.0,3083.89
Appliance1,Fridge-Freezer,Base,2013-12-17 19:10:00,2013-12-17 19:55:00,45.0,3503.33
Appliance1,Fridge-Freezer,Base,2013-12-17 20:19:00,2013-12-17 20:35:00,16.0,1274.0
Appliance1,Fridge-Freezer,Base,2013-12-17 20:56:00,2013-12-17 21:12:00,16.0,1170.76
Appliance1,Fridge-Freezer,Base,2013-12-17 21:33:00,2013-12-17 21:51:00,18.0,1250.3
Appliance1,Fridge-Freezer,Base,2013-12-17 22:13:00,2013-12-17 22:31:00,18.0,1351.08
Appliance1,Fridge-Freezer,Base,2013-12-17 22:56:00,2013-12-17 23:12:00,16.0,1227.81
Appliance1,Fridge-Freezer,Base,2013-12-17 23:37:00,2013-12-17 23:53:00,16.0,1178.62
Appliance1,Fridge-Freezer,Base,2013-12-18 00:17:00,2013-12-18 00:32:00,15.0,1135.37
Appliance1,Fridge-Freezer,Base,2013-12-18 00:58:00,2013-12-18 01:14:00,16.0,1123.04
Appliance1,Fridge-Freezer,Base,2013-12-18 01:40:00,2013-12-18 01:56:00,16.0,1135.7
Appliance1,Fridge-Freezer,Base,2013-12-18 02:24:00,2013-12-18 02:40:00,16.0,1108.51
Appliance1,Fridge-Freezer,Base,2013-12-18 03:06:00,2013-12-18 03:24:00,18.0,917.54
Appliance1,Fridge-Freezer,Base,2013-12-18 03:49:00,2013-12-18 04:04:00,15.0,1048.89
Appliance1,Fridge-Freezer,Base,2013-12-18 04:32:00,2013-12-18 04:47:00,15.0,1066.0
Appliance1,Fridge-Freezer,Base,2013-12-18 05:15:00,2013-12-18 05:29:00,14.0,1014.6
Appliance1,Fridge-Freezer,Base,2013-12-18 06:00:00,2013-12-18 06:15:00,15.0,1077.08
Appliance1,Fridge-Freezer,Base,2013-12-18 06:44:00,2013-12-18 07:00:00,16.0,1105.38
Appliance1,Fridge-Freezer,Base,2013-12-18 07:28:00,2013-12-18 07:43:00,15.0,1091.99
Appliance1,Fridge-Freezer,Base,2013-12-18 08:11:00,2013-12-18 08:27:00,16.0,1099.8
Appliance1,Fridge-Freezer,Base,2013-12-18 08:54:00,2013-12-18 09:08:00,14.0,1034.04
Appliance1,Fridge-Freezer,Base,2013-12-18 09:35:00,2013-12-18 09:51:00,16.0,1149.33
Appliance1,Fridge-Freezer,Base,2013-12-18 10:20:00,2013-12-18 10:36:00,16.0,1089.6
Appliance1,Fridge-Freezer,Base,2013-12-18 11:04:00,2013-12-18 11:19:00,15.0,1070.1
Appliance1,Fridge-Freezer,Base,2013-12-18 11:47:00,2013-12-18 12:01:00,14.0,1023.2
Appliance1,Fridge-Freezer,Base,2013-12-18 12:30:00,2013-12-18 12:45:00,15.0,1095.95
Appliance1,Fridge-Freezer,Base,2013-12-18 12:47:00,2013-12-18 13:02:00,15.0,3181.34
Appliance1,Fridge-Freezer,Base,2013-12-18 13:14:00,2013-12-18 13:59:00,45.0,3205.73
Appliance1,Fridge-Freezer,Base,2013-12-18 14:24:00,2013-12-18 14:40:00,16.0,1112.1
Appliance1,Fridge-Freezer,Base,2013-12-18 15:07:00,2013-12-18 15:21:00,14.0,990.9
Appliance1,Fridge-Freezer,Base,2013-12-18 15:45:00,2013-12-18 15:59:00,14.0,979.3
Appliance1,Fridge-Freezer,Base,2013-12-18 16:27:00,2013-12-18 16:41:00,14.0,962.7
Appliance1,Fridge-Freezer,Base,2013-12-18 17:08:00,2013-12-18 17:22:00,14.0,1012.1
Appliance1,Fridge-Freezer,Base,2013-12-18 17:52:00,2013-12-18 18:12:00,20.0,1455.28
Appliance1,Fridge-Freezer,Base,2013-12-18 18:30:00,2013-12-18 18:46:00,16.0,1156.38
Appliance1,Fridge-Freezer,Base,2013-12-18 19:13:00,2013-12-18 19:29:00,16.0,1141.83
Appliance1,Fridge-Freezer,Base,2013-12-18 19:55:00,2013-12-18 20:10:00,15.0,1166.46
Appliance1,Fridge-Freezer,Base,2013-12-18 20:40:00,2013-12-18 20:56:00,16.0,1191.6
Appliance1,Fridge-Freezer,Base,2013-12-18 21:24:00,2013-12-18 21:40:00,16.0,1172.7
Appliance1,Fridge-Freezer,Base,2013-12-18 22:06:00,2013-12-18 22:22:00,16.0,1147.3
Appliance1,Fridge-Freezer,Base,2013-12-18 22:49:00,2013-12-18 23:04:00,15.0,1101.96
Appliance1,Fridge-Freezer,Base,2013-12-18 23:30:00,2013-12-18 23:46:00,16.0,1153.5
Appliance1,Fridge-Freezer,Base,2013-12-19 00:14:00,2013-12-19 00:29:00,15.0,1114.2
Appliance1,Fridge-Freezer,Base,2013-12-19 00:56:00,2013-12-19 01:11:00,15.0,1027.06
Appliance1,Fridge-Freezer,Base,2013-12-19 01:38:00,2013-12-19 01:54:00,16.0,1091.2
Appliance1,Fridge-Freezer,Base,2013-12-19 02:22:00,2013-12-19 02:37:00,15.0,1039.0
Appliance1,Fridge-Freezer,Base,2013-12-19 03:06:00,2013-12-19 03:20:00,14.0,1054.9
Appliance1,Fridge-Freezer,Base,2013-12-19 03:49:00,2013-12-19 04:03:00,14.0,1004.87
Appliance1,Fridge-Freezer,Base,2013-12-19 04:33:00,2013-12-19 04:48:00,15.0,1094.8
Appliance1,Fridge-Freezer,Base,2013-12-19 05:18:00,2013-12-19 05:32:00,14.0,1006.32
Appliance1,Fridge-Freezer,Base,2013-12-19 06:02:00,2013-12-19 06:23:00,21.0,965.37
Appliance1,Fridge-Freezer,Base,2013-12-19 06:44:00,2013-12-19 06:58:00,14.0,998.1
Appliance1,Fridge-Freezer,Base,2013-12-19 06:59:00,2013-12-19 07:14:00,15.0,3082.56
Appliance1,Fridge-Freezer,Base,2013-12-19 07:27:00,2013-12-19 08:13:00,46.0,3386.26
Appliance1,Fridge-Freezer,Base,2013-12-19 08:40:00,2013-12-19 08:56:00,16.0,1165.1
Appliance1,Fridge-Freezer,Base,2013-12-19 09:21:00,2013-12-19 09:36:00,15.0,1093.2
Appliance1,Fridge-Freezer,Base,2013-12-19 10:02:00,2013-12-19 10:18:00,16.0,1152.31
Appliance1,Fridge-Freezer,Base,2013-12-19 10:44:00,2013-12-19 10:59:00,15.0,1133.2
Appliance1,Fridge-Freezer,Base,2013-12-19 11:27:00,2013-12-19 11:43:00,16.0,1152.3
Appliance1,Fridge-Freezer,Base,2013-12-19 12:09:00,2013-12-19 12:24:00,15.0,1066.36
Appliance1,Fridge-Freezer,Base,2013-12-19 12:51:00,2013-12-19 13:06:00,15.0,1085.84
Appliance1,Fridge-Freezer,Base,2013-12-19 13:36:00,2013-12-19 13:52:00,16.0,1128.37
Appliance1,Fridge-Freezer,Base,2013-12-19 14:21:00,2013-12-19 14:35:00,14.0,1004.4
Appliance1,Fridge-Freezer,Base,2013-12-19 15:03:00,2013-12-19 15:18:00,15.0,1050.5
Appliance1,Fridge-Freezer,Base,2013-12-19 15:47:00,2013-12-19 16:02:00,15.0,1050.7
Appliance1,Fridge-Freezer,Base,2013-12-19 16:30:00,2013-12-19 16:44:00,14.0,968.1
Appliance1,Fridge-Freezer,Base,2013-12-19 17:12:00,2013-12-24 12:23:00,6911.0,524089.7
Appliance1,Fridge-Freezer,Base,2013-12-24 12:35:00,2013-12-24 12:50:00,15.0,1123.19
Appliance1,Fridge-Freezer,Base,2013-12-24 13:16:00,2013-12-24 13:32:00,16.0,1189.72
Appliance1,Fridge-Freezer,Base,2013-12-24 13:59:00,2013-12-24 14:16:00,17.0,1241.26
Appliance1,Fridge-Freezer,Base,2013-12-24 14:40:00,2013-12-24 15:03:00,23.0,1615.93
