event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,is_shifted
Dishwasher_2014-01-18_01,Dishwasher,Appliance4,2014-01-18 17:55:00,2014-01-18 18:54:00,2014-01-18 20:10:00,2014-01-18 21:09:00,59,0.3827613111471861,0.19138065557359304,0.19138065557359304,50.0,True
Dishwasher_2014-01-20_01,Dishwasher,Appliance4,2014-01-20 18:32:00,2014-01-20 19:31:00,2014-01-20 20:02:00,2014-01-20 21:01:00,59,0.2700575256026654,0.1350287628013327,0.1350287628013327,50.0,True
Dishwasher_2014-01-23_01,Dishwasher,Appliance4,2014-01-23 18:38:00,2014-01-23 19:25:00,2014-01-23 20:08:00,2014-01-23 20:55:00,47,0.16584616373794334,0.08292308186897167,0.08292308186897167,50.0,True
Dishwasher_2014-03-09_01,Dishwasher,Appliance4,2014-03-09 18:13:00,2014-03-09 19:10:00,2014-03-09 20:13:00,2014-03-09 21:10:00,57,0.36915043452380936,0.18457521726190468,0.18457521726190468,50.0,True
Dishwasher_2014-03-12_02,Dishwasher,Appliance4,2014-03-12 07:11:00,2014-03-12 08:08:00,2014-03-12 13:11:00,2014-03-12 14:08:00,57,0.3704428908730159,0.18522144543650795,0.18522144543650795,50.0,True
Dishwasher_2014-03-14_01,Dishwasher,Appliance4,2014-03-14 07:12:00,2014-03-14 08:19:00,2014-03-14 13:12:00,2014-03-14 14:19:00,67,0.36480628373015866,0.18240314186507933,0.18240314186507933,50.0,True
Dishwasher_2014-03-16_01,Dishwasher,Appliance4,2014-03-16 18:23:00,2014-03-16 19:22:00,2014-03-16 20:08:00,2014-03-16 21:07:00,59,0.3133855903679653,0.15669279518398266,0.15669279518398266,50.0,True
Dishwasher_2014-03-19_01,Dishwasher,Appliance4,2014-03-19 07:34:00,2014-03-19 08:31:00,2014-03-19 13:04:00,2014-03-19 14:01:00,57,0.36828801046176046,0.18414400523088023,0.18414400523088023,50.0,True
Dishwasher_2014-03-22_01,Dishwasher,Appliance4,2014-03-22 10:53:00,2014-03-22 11:47:00,2014-03-22 13:08:00,2014-03-22 14:02:00,54,0.29219981637806636,0.14609990818903318,0.14609990818903318,50.0,True
Dishwasher_2014-03-23_01,Dishwasher,Appliance4,2014-03-23 18:45:00,2014-03-23 19:43:00,2014-03-23 20:00:00,2014-03-23 20:58:00,58,0.3790537063492064,0.1895268531746032,0.1895268531746032,50.0,True
Dishwasher_2014-03-26_01,Dishwasher,Appliance4,2014-03-26 18:22:00,2014-03-26 19:19:00,2014-03-26 20:07:00,2014-03-26 21:04:00,57,0.3661209090909092,0.1830604545454546,0.1830604545454546,50.0,True
Dishwasher_2014-03-29_01,Dishwasher,Appliance4,2014-03-29 18:41:00,2014-03-29 19:39:00,2014-03-29 20:11:00,2014-03-29 21:09:00,58,0.367008117063492,0.183504058531746,0.183504058531746,50.0,True
Dishwasher_2014-03-31_01,Dishwasher,Appliance4,2014-03-31 17:17:00,2014-03-31 18:12:00,2014-03-31 20:02:00,2014-03-31 20:57:00,55,0.3561770674603173,0.17808853373015865,0.17808853373015865,50.0,True
Dishwasher_2014-04-02_01,Dishwasher,Appliance4,2014-04-02 19:09:00,2014-04-02 20:03:00,2014-04-02 20:09:00,2014-04-02 21:03:00,54,0.3416165396825396,0.17355126984126978,0.1680652698412698,49.19705292883388,True
Dishwasher_2014-04-04_01,Dishwasher,Appliance4,2014-04-04 18:09:00,2014-04-04 19:18:00,2014-04-04 20:09:00,2014-04-04 21:18:00,69,0.20711662965792374,0.10355831482896187,0.10355831482896187,50.0,True
Dishwasher_2014-04-09_01,Dishwasher,Appliance4,2014-04-09 17:40:00,2014-04-09 18:37:00,2014-04-09 20:10:00,2014-04-09 21:07:00,57,0.36738586111111105,0.18369293055555552,0.18369293055555552,50.0,True
Dishwasher_2014-04-12_01,Dishwasher,Appliance4,2014-04-12 10:25:00,2014-04-12 11:20:00,2014-04-12 13:10:00,2014-04-12 14:05:00,55,0.2514254642857143,0.12571273214285714,0.12571273214285714,50.0,True
Dishwasher_2014-04-13_01,Dishwasher,Appliance4,2014-04-13 12:20:00,2014-04-13 13:15:00,2014-04-13 13:05:00,2014-04-13 14:00:00,55,0.29677360452741713,0.1793786501623377,0.11739495436507943,39.55707400326906,True
Dishwasher_2014-04-15_01,Dishwasher,Appliance4,2014-04-15 18:10:00,2014-04-15 19:03:00,2014-04-15 20:10:00,2014-04-15 21:03:00,53,0.21872311237373734,0.10936155618686867,0.10936155618686867,50.0,True
Dishwasher_2014-04-17_01,Dishwasher,Appliance4,2014-04-17 17:17:00,2014-04-17 18:17:00,2014-04-17 20:02:00,2014-04-17 21:02:00,60,0.06888925000000001,0.034444625000000006,0.034444625000000006,50.0,True
Dishwasher_2014-04-20_01,Dishwasher,Appliance4,2014-04-20 07:40:00,2014-04-20 08:37:00,2014-04-20 13:10:00,2014-04-20 14:07:00,57,0.35656529094516587,0.17828264547258293,0.17828264547258293,50.0,True
Dishwasher_2014-04-22_01,Dishwasher,Appliance4,2014-04-22 17:11:00,2014-04-22 18:04:00,2014-04-22 20:11:00,2014-04-22 21:04:00,53,0.24844700735294115,0.12422350367647057,0.12422350367647057,50.0,True
Dishwasher_2014-04-26_02,Dishwasher,Appliance4,2014-04-26 17:39:00,2014-04-26 18:34:00,2014-04-26 20:09:00,2014-04-26 21:04:00,55,0.3619398333333333,0.18096991666666665,0.18096991666666665,50.0,True
Dishwasher_2014-04-28_01,Dishwasher,Appliance4,2014-04-28 06:02:00,2014-04-28 06:57:00,2014-04-28 13:02:00,2014-04-28 13:57:00,55,0.34874420959595964,0.17437210479797982,0.17437210479797982,50.0,True
Dishwasher_2014-05-01_01,Dishwasher,Appliance4,2014-05-01 06:12:00,2014-05-01 07:09:00,2014-05-01 13:12:00,2014-05-01 14:09:00,57,0.3563667694410852,0.1781833847205426,0.1781833847205426,50.0,True
Dishwasher_2014-05-03_01,Dishwasher,Appliance4,2014-05-03 10:22:00,2014-05-03 11:14:00,2014-05-03 13:07:00,2014-05-03 13:59:00,52,0.33211208279220794,0.16605604139610397,0.16605604139610397,50.0,True
Dishwasher_2014-05-04_01,Dishwasher,Appliance4,2014-05-04 17:59:00,2014-05-04 18:54:00,2014-05-04 20:14:00,2014-05-04 21:09:00,55,0.3534806643217893,0.17674033216089466,0.17674033216089466,50.0,True
Dishwasher_2014-05-07_01,Dishwasher,Appliance4,2014-05-07 06:13:00,2014-05-07 07:07:00,2014-05-07 13:13:00,2014-05-07 14:07:00,54,0.3428994357864357,0.17144971789321786,0.17144971789321786,50.0,True
Dishwasher_2014-05-09_01,Dishwasher,Appliance4,2014-05-09 06:44:00,2014-05-09 07:39:00,2014-05-09 13:14:00,2014-05-09 14:09:00,55,0.34783579166666667,0.17391789583333334,0.17391789583333334,50.0,True
Dishwasher_2014-05-11_01,Dishwasher,Appliance4,2014-05-11 12:16:00,2014-05-11 13:11:00,2014-05-11 13:01:00,2014-05-11 13:56:00,55,0.31346925,0.17428987500000004,0.13917937499999994,44.39968992173872,True
Dishwasher_2014-05-14_01,Dishwasher,Appliance4,2014-05-14 18:03:00,2014-05-14 18:56:00,2014-05-14 20:03:00,2014-05-14 20:56:00,53,0.34380010101010094,0.17190005050505047,0.17190005050505047,50.0,True
Dishwasher_2014-05-17_01,Dishwasher,Appliance4,2014-05-17 17:49:00,2014-05-17 18:43:00,2014-05-17 20:04:00,2014-05-17 20:58:00,54,0.33965672255522267,0.16982836127761133,0.16982836127761133,50.0,True
Dishwasher_2014-05-19_01,Dishwasher,Appliance4,2014-05-19 19:28:00,2014-05-19 20:19:00,2014-05-19 20:13:00,2014-05-19 21:04:00,51,0.2689686112914863,0.16479057837301578,0.10417803291847053,38.73241283369339,True
Dishwasher_2014-05-22_01,Dishwasher,Appliance4,2014-05-22 19:18:00,2014-05-22 20:04:00,2014-05-22 20:03:00,2014-05-22 20:49:00,46,0.2924593898809524,0.1519235421626984,0.14053584771825398,48.05311526344224,True
Dishwasher_2014-05-26_01,Dishwasher,Appliance4,2014-05-26 11:57:00,2014-05-26 12:50:00,2014-05-26 13:12:00,2014-05-26 14:05:00,53,0.34506984920634926,0.17253492460317463,0.17253492460317463,50.0,True
Dishwasher_2014-05-27_01,Dishwasher,Appliance4,2014-05-27 17:05:00,2014-05-27 17:57:00,2014-05-27 20:05:00,2014-05-27 20:57:00,52,0.3333754754689754,0.1666877377344877,0.1666877377344877,50.0,True
Dishwasher_2014-05-29_01,Dishwasher,Appliance4,2014-05-29 08:28:00,2014-05-29 09:25:00,2014-05-29 13:13:00,2014-05-29 14:10:00,57,0.35902470003607495,0.17951235001803748,0.17951235001803748,50.0,True
Dishwasher_2014-05-30_01,Dishwasher,Appliance4,2014-05-30 17:42:00,2014-05-30 18:35:00,2014-05-30 20:12:00,2014-05-30 21:05:00,53,0.3318319255050506,0.1659159627525253,0.1659159627525253,50.0,True
Dishwasher_2014-06-01_01,Dishwasher,Appliance4,2014-06-01 18:25:00,2014-06-01 19:20:00,2014-06-01 20:10:00,2014-06-01 21:05:00,55,0.34208604671717163,0.17104302335858582,0.17104302335858582,50.0,True
Dishwasher_2014-06-04_01,Dishwasher,Appliance4,2014-06-04 17:16:00,2014-06-04 18:09:00,2014-06-04 20:01:00,2014-06-04 20:54:00,53,0.3397084781746031,0.16985423908730155,0.16985423908730155,50.0,True
Dishwasher_2014-06-06_01,Dishwasher,Appliance4,2014-06-06 19:48:00,2014-06-06 20:41:00,2014-06-06 20:03:00,2014-06-06 20:56:00,53,0.2065519836760461,0.1643292993326118,0.04222268434343429,20.441674580891895,True
Dishwasher_2014-06-08_01,Dishwasher,Appliance4,2014-06-08 08:26:00,2014-06-08 09:18:00,2014-06-08 13:11:00,2014-06-08 14:03:00,52,0.3359516825396825,0.16797584126984125,0.16797584126984125,50.0,True
Dishwasher_2014-06-11_01,Dishwasher,Appliance4,2014-06-11 12:57:00,2014-06-11 13:49:00,2014-06-11 13:12:00,2014-06-11 14:04:00,52,0.16739560317460317,0.16498060317460317,0.0024150000000000005,1.442690222562786,True
Dishwasher_2014-06-13_01,Dishwasher,Appliance4,2014-06-13 06:05:00,2014-06-13 06:59:00,2014-06-13 13:05:00,2014-06-13 13:59:00,54,0.32458092514430015,0.16229046257215007,0.16229046257215007,50.0,True
Dishwasher_2014-06-15_01,Dishwasher,Appliance4,2014-06-15 08:07:00,2014-06-15 08:57:00,2014-06-15 13:07:00,2014-06-15 13:57:00,50,0.3243698463203463,0.16218492316017316,0.16218492316017316,50.0,True
Dishwasher_2014-06-16_01,Dishwasher,Appliance4,2014-06-16 06:18:00,2014-06-16 07:37:00,2014-06-16 13:03:00,2014-06-16 14:22:00,79,0.40164236868686853,0.20082118434343427,0.20082118434343427,50.0,True
Dishwasher_2014-06-18_01,Dishwasher,Appliance4,2014-06-18 06:12:00,2014-06-18 07:36:00,2014-06-18 13:12:00,2014-06-18 14:36:00,84,0.27088906998556994,0.13544453499278497,0.13544453499278497,50.0,True
Dishwasher_2014-06-21_01,Dishwasher,Appliance4,2014-06-21 07:45:00,2014-06-21 09:05:00,2014-06-21 13:00:00,2014-06-21 14:20:00,80,0.4091160654761905,0.20455803273809525,0.20455803273809525,50.0,True
Dishwasher_2014-06-22_01,Dishwasher,Appliance4,2014-06-22 12:16:00,2014-06-22 13:35:00,2014-06-22 13:01:00,2014-06-22 14:20:00,79,0.33927677290764785,0.20211511318542572,0.13716165972222213,40.42765985620771,True
Dishwasher_2014-06-24_01,Dishwasher,Appliance4,2014-06-24 18:55:00,2014-06-24 20:15:00,2014-06-24 20:10:00,2014-06-24 21:30:00,80,0.3507142821969698,0.202166043380231,0.14854823881673881,42.35591373302284,True
Dishwasher_2014-06-26_01,Dishwasher,Appliance4,2014-06-26 19:00:00,2014-06-26 20:18:00,2014-06-26 20:00:00,2014-06-26 21:18:00,78,0.3323594406565654,0.19645265845959584,0.13590678219696958,40.891506475185444,True
Dishwasher_2014-06-29_01,Dishwasher,Appliance4,2014-06-29 07:45:00,2014-06-29 08:37:00,2014-06-29 13:00:00,2014-06-29 13:52:00,52,0.3283778021839272,0.1641889010919636,0.1641889010919636,50.0,True
Dishwasher_2014-07-01_02,Dishwasher,Appliance4,2014-07-01 17:01:00,2014-07-01 17:53:00,2014-07-01 20:01:00,2014-07-01 20:53:00,52,0.3017834056478652,0.1508917028239326,0.1508917028239326,50.0,True
Dishwasher_2014-07-03_01,Dishwasher,Appliance4,2014-07-03 17:46:00,2014-07-03 18:39:00,2014-07-03 20:01:00,2014-07-03 20:54:00,53,0.3212689801587301,0.16063449007936506,0.16063449007936506,50.0,True
Dishwasher_2014-07-06_01,Dishwasher,Appliance4,2014-07-06 17:14:00,2014-07-06 18:05:00,2014-07-06 20:14:00,2014-07-06 21:05:00,51,0.3284317828282828,0.1642158914141414,0.1642158914141414,50.0,True
Dishwasher_2014-07-08_01,Dishwasher,Appliance4,2014-07-08 17:35:00,2014-07-08 18:25:00,2014-07-08 20:05:00,2014-07-08 20:55:00,50,0.31572657918470415,0.15786328959235207,0.15786328959235207,50.0,True
Dishwasher_2014-07-11_01,Dishwasher,Appliance4,2014-07-11 18:08:00,2014-07-11 18:59:00,2014-07-11 20:08:00,2014-07-11 20:59:00,51,0.33035873755411255,0.16517936877705627,0.16517936877705627,50.0,True
Dishwasher_2014-07-12_02,Dishwasher,Appliance4,2014-07-12 09:42:00,2014-07-12 10:29:00,2014-07-12 13:12:00,2014-07-12 13:59:00,47,0.28267053106615597,0.14133526553307799,0.14133526553307799,50.0,True
Dishwasher_2014-07-28_01,Dishwasher,Appliance4,2014-07-28 12:23:00,2014-07-28 13:15:00,2014-07-28 13:08:00,2014-07-28 14:00:00,52,0.2609951373556998,0.15686129797979803,0.10413383937590176,39.89876609615985,True
Dishwasher_2014-07-30_01,Dishwasher,Appliance4,2014-07-30 07:31:00,2014-07-30 08:22:00,2014-07-30 13:01:00,2014-07-30 13:52:00,51,0.3113698472222222,0.1556849236111111,0.1556849236111111,50.0,True
Dishwasher_2014-07-31_01,Dishwasher,Appliance4,2014-07-31 07:31:00,2014-07-31 08:21:00,2014-07-31 13:01:00,2014-07-31 13:51:00,50,0.3068038809523809,0.15340194047619046,0.15340194047619046,50.0,True
Dishwasher_2014-08-02_01,Dishwasher,Appliance4,2014-08-02 16:49:00,2014-08-02 17:39:00,2014-08-02 20:04:00,2014-08-02 20:54:00,50,0.30394293001443,0.151971465007215,0.151971465007215,50.0,True
Dishwasher_2014-08-03_01,Dishwasher,Appliance4,2014-08-03 19:17:00,2014-08-03 20:07:00,2014-08-03 20:02:00,2014-08-03 20:52:00,50,0.2862077757936508,0.15025713789682535,0.13595063789682546,47.50067936478523,True
