event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Tumble_Dryer_2013-11-03_01,Tumble Dryer,Appliance4,2013-11-03 12:17:00,2013-11-03 12:30:00,2013-11-04 06:02:00,2013-11-04 06:15:00,13,0.10558753968253967,0.052793769841269836,0.052793769841269836,50.0,17.75,9
Tumble_Dryer_2013-11-03_02,Tumble Dryer,Appliance4,2013-11-03 12:32:00,2013-11-03 12:44:00,2013-11-04 06:17:00,2013-11-04 06:29:00,12,0.09014483928571429,0.045072419642857145,0.045072419642857145,50.0,17.75,12
Tumble_Dryer_2013-11-03_03,Tumble Dryer,Appliance4,2013-11-03 16:46:00,2013-11-03 17:13:00,2013-11-04 06:31:00,2013-11-04 06:58:00,27,0.369243595959596,0.184621797979798,0.184621797979798,50.0,13.75,27
Tumble_Dryer_2013-11-04_01,Tumble Dryer,Appliance4,2013-11-04 12:06:00,2013-11-04 12:38:00,2013-11-05 06:06:00,2013-11-05 06:38:00,32,0.025507,0.0127535,0.0127535,50.0,18.0,16
Tumble_Dryer_2013-11-04_02,Tumble Dryer,Appliance4,2013-11-04 13:08:00,2013-11-04 13:29:00,2013-11-05 06:38:00,2013-11-05 06:59:00,21,0.00416875,0.002084375,0.002084375,50.0,17.5,4
Tumble_Dryer_2013-11-04_03,Tumble Dryer,Appliance4,2013-11-04 13:34:00,2013-11-04 14:10:00,2013-11-05 07:04:00,2013-11-05 07:40:00,36,0.055267,0.03672449999999999,0.018542500000000003,33.55076266126261,17.5,10
Tumble_Dryer_2013-11-06_01,Tumble Dryer,Appliance4,2013-11-06 12:16:00,2013-11-06 12:46:00,2013-11-07 06:01:00,2013-11-07 06:31:00,30,0.03488499999999999,0.017442499999999996,0.017442499999999996,50.0,17.75,6
Tumble_Dryer_2013-11-06_02,Tumble Dryer,Appliance4,2013-11-06 12:53:00,2013-11-06 13:21:00,2013-11-07 06:38:00,2013-11-07 07:06:00,28,0.019910000000000004,0.009955000000000002,0.009955000000000002,50.0,17.75,7
Tumble_Dryer_2013-11-09_01,Tumble Dryer,Appliance4,2013-11-09 16:15:00,2013-11-09 16:41:00,2013-11-10 06:00:00,2013-11-10 06:26:00,26,0.1940441369047619,0.09702206845238096,0.09702206845238096,50.0,13.75,26
Tumble_Dryer_2013-11-10_01,Tumble Dryer,Appliance4,2013-11-10 11:09:00,2013-11-10 11:21:00,2013-11-11 06:09:00,2013-11-11 06:21:00,12,0.003796,0.001898,0.001898,50.0,19.0,4
Tumble_Dryer_2013-11-10_02,Tumble Dryer,Appliance4,2013-11-10 11:25:00,2013-11-10 12:02:00,2013-11-11 06:25:00,2013-11-11 07:02:00,37,0.11863219047619046,0.05931609523809523,0.05931609523809523,50.0,19.0,22
Tumble_Dryer_2013-11-10_03,Tumble Dryer,Appliance4,2013-11-10 12:52:00,2013-11-10 13:11:00,2013-11-11 07:07:00,2013-11-11 07:26:00,19,0.009940000000000001,0.0049700000000000005,0.0049700000000000005,50.0,18.25,7
