event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost
house20_event_17934,Tumble Dryer,original,,2014-03-22 20:36:00,2014-03-22 21:01:00,27,30652.63,0.1532631500000001,0,0.0,0.15,0.0,27,30652.63000000002,0.3,0.1532631500000001,scheduled,,2014-03-23 06:00:00,2014-03-23 06:25:00,27,30652.63,0.07663157500000005,27,30652.63000000002,0.15,0.07663157500000005,0,0.0,0.3,0.0
house20_event_17941,Tumble Dryer,original,,2014-03-25 07:49:00,2014-03-25 08:57:00,71,51301.71,0.2565085500000001,0,0.0,0.15,0.0,71,51301.71000000003,0.3,0.2565085500000001,scheduled,,2014-03-26 06:00:00,2014-03-26 07:08:00,71,51301.71,0.12825427500000006,71,51301.71000000003,0.15,0.12825427500000006,0,0.0,0.3,0.0
house20_event_17943,Tumble Dryer,original,,2014-03-29 07:21:00,2014-03-29 08:31:00,70,53614.33,0.2508384725000003,9,6893.271,0.15,0.0172331775,61,46721.05900000007,0.3,0.23360529500000032,scheduled,,2014-03-29 07:26:00,2014-03-29 08:36:00,70,53614.33,0.26041246000000035,4,3063.676,0.15,0.00765919,66,50550.654000000075,0.3,0.25275327000000036
house20_event_17949,Tumble Dryer,original,,2014-03-31 18:41:00,2014-03-31 19:13:00,33,32856.6,0.16428299999999998,0,0.0,0.15,0.0,33,32856.59999999999,0.3,0.16428299999999998,scheduled,,2014-04-01 06:00:00,2014-04-01 06:32:00,33,32856.6,0.08214149999999999,33,32856.59999999999,0.15,0.08214149999999999,0,0.0,0.3,0.0
house20_event_17952,Tumble Dryer,original,,2014-04-03 19:08:00,2014-04-03 20:18:00,70,50700.47,0.2535023499999996,0,0.0,0.15,0.0,70,50700.46999999993,0.3,0.2535023499999996,scheduled,,2014-04-04 06:00:00,2014-04-04 07:10:00,70,50700.47,0.1267511749999998,70,50700.46999999993,0.15,0.1267511749999998,0,0.0,0.3,0.0
house20_event_17955,Tumble Dryer,original,,2014-04-08 12:31:00,2014-04-08 13:40:00,69,50726.95,0.2536347499999996,0,0.0,0.15,0.0,69,50726.949999999924,0.3,0.2536347499999996,scheduled,,2014-04-09 06:00:00,2014-04-09 07:09:00,69,50726.95,0.1268173749999998,69,50726.949999999924,0.15,0.1268173749999998,0,0.0,0.3,0.0
house20_event_17960,Tumble Dryer,original,,2014-04-11 06:39:00,2014-04-11 07:46:00,67,50748.18,0.1571678708955224,51,38629.21164179106,0.15,0.09657302910447765,16,12118.968358208951,0.3,0.06059484179104475,scheduled,,2014-04-11 06:44:00,2014-04-11 07:51:00,67,50748.18,0.1666358149253731,46,34842.03402985074,0.15,0.08710508507462686,21,15906.145970149248,0.3,0.07953072985074623
house20_event_17970,Tumble Dryer,original,,2014-04-16 18:56:00,2014-04-16 20:06:00,70,52702.18,0.2635109000000003,0,0.0,0.15,0.0,70,52702.18000000007,0.3,0.2635109000000003,scheduled,,2014-04-17 06:00:00,2014-04-17 07:10:00,70,52702.18,0.13175545000000016,70,52702.18000000007,0.15,0.13175545000000016,0,0.0,0.3,0.0
house20_event_17977,Tumble Dryer,original,,2014-04-19 19:02:00,2014-04-19 20:10:00,68,50825.43,0.2541271499999996,0,0.0,0.15,0.0,68,50825.42999999992,0.3,0.2541271499999996,scheduled,,2014-04-20 06:00:00,2014-04-20 07:08:00,68,50825.43,0.1270635749999998,68,50825.42999999992,0.15,0.1270635749999998,0,0.0,0.3,0.0
house20_event_17984,Tumble Dryer,original,,2014-04-22 06:57:00,2014-04-22 08:05:00,69,50518.74,0.192190858695652,33,24161.136521739114,0.15,0.06040284130434778,36,26357.603478260848,0.3,0.13178801739130422,scheduled,,2014-04-22 07:02:00,2014-04-22 08:10:00,69,50518.74,0.2013428043478259,28,20500.358260869558,0.15,0.051250895652173896,41,30018.381739130404,0.3,0.150091908695652
house20_event_17990,Tumble Dryer,original,,2014-04-25 06:39:00,2014-04-25 07:52:00,73,51462.36,0.1674289109589041,51,35953.15561643837,0.15,0.08988288904109593,22,15509.20438356164,0.3,0.0775460219178082,scheduled,,2014-04-25 06:44:00,2014-04-25 07:57:00,73,51462.36,0.17624095890410962,46,32428.33643835619,0.15,0.08107084109589047,27,19034.023561643837,0.3,0.09517011780821917
house20_event_17995,Tumble Dryer,original,,2014-04-28 06:43:00,2014-04-28 07:53:00,70,50098.66,0.16639912071428561,47,33637.67171428567,0.15,0.08409417928571418,23,16460.988285714287,0.3,0.08230494142857143,scheduled,,2014-04-28 06:48:00,2014-04-28 07:58:00,70,50098.66,0.17534530999999987,42,30059.195999999967,0.15,0.0751479899999999,28,20039.463999999993,0.3,0.10019731999999996
house20_event_18007,Tumble Dryer,original,,2014-05-01 06:15:00,2014-05-01 07:50:00,97,59274.96,0.18179691340206183,75,45831.154639175256,0.15,0.11457788659793813,22,13443.805360824741,0.3,0.0672190268041237,scheduled,,2014-05-01 06:20:00,2014-05-01 07:55:00,97,59274.96,0.18943543917525774,70,42775.744329896916,0.15,0.10693936082474229,27,16499.21567010309,0.3,0.08249607835051545
house20_event_18010,Tumble Dryer,original,,2014-05-29 18:23:00,2014-05-29 19:33:00,70,50235.69,0.2511784500000003,0,0.0,0.15,0.0,70,50235.69000000006,0.3,0.2511784500000003,scheduled,,2014-05-30 06:00:00,2014-05-30 07:10:00,70,50235.69,0.12558922500000014,70,50235.69000000006,0.15,0.12558922500000014,0,0.0,0.3,0.0
