event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost
Tumble_Dryer_2014-03-09_01,Tumble Dryer,original,,2014-03-09 17:01:00,2014-03-09 17:24:00,26,24118.93,0.12059464999999998,0,0.0,0.15,0.0,26,24118.929999999997,0.3,0.12059464999999998,scheduled,,2014-03-09 20:00:00,2014-03-09 20:23:00,26,24118.93,0.06029732499999999,26,24118.929999999997,0.15,0.06029732499999999,0,0.0,0.3,0.0
Tumble_Dryer_2014-03-17_01,Tumble Dryer,original,,2014-03-17 16:40:00,2014-03-17 18:05:00,85,71493.3,0.35746649999999963,0,0.0,0.15,0.0,85,71493.29999999992,0.3,0.35746649999999963,scheduled,,2014-03-17 20:00:00,2014-03-17 21:25:00,85,71493.3,0.17873324999999982,85,71493.29999999992,0.15,0.17873324999999982,0,0.0,0.3,0.0
Tumble_Dryer_2014-03-23_01,Tumble Dryer,original,,2014-03-23 16:41:00,2014-03-23 17:12:00,31,29633.5,0.14816749999999992,0,0.0,0.15,0.0,31,29633.499999999985,0.3,0.14816749999999992,scheduled,,2014-03-23 20:00:00,2014-03-23 20:31:00,31,29633.5,0.07408374999999996,31,29633.499999999985,0.15,0.07408374999999996,0,0.0,0.3,0.0
Tumble_Dryer_2014-03-26_01,Tumble Dryer,original,,2014-03-26 15:34:00,2014-03-26 17:27:00,113,53687.25,0.23755420353982334,26,12352.818584070797,0.15,0.030882046460176994,87,41334.43141592927,0.3,0.20667215707964634,scheduled,,2014-03-26 15:39:00,2014-03-26 17:32:00,113,53687.25,0.24349305862831902,21,9977.276548672568,0.15,0.024943191371681418,92,43709.97345132752,0.3,0.2185498672566376
Tumble_Dryer_2014-03-27_01,Tumble Dryer,original,,2014-03-27 10:42:00,2014-03-27 11:28:00,46,6126.82,0.030634100000000004,0,0.0,0.15,0.0,46,6126.8200000000015,0.3,0.030634100000000004,scheduled,,2014-03-27 13:00:00,2014-03-27 13:46:00,46,6126.82,0.015317050000000002,46,6126.8200000000015,0.15,0.015317050000000002,0,0.0,0.3,0.0
Tumble_Dryer_2014-04-01_01,Tumble Dryer,original,,2014-04-01 06:43:00,2014-04-01 07:59:00,76,49540.03,0.24770014999999973,0,0.0,0.15,0.0,76,49540.02999999995,0.3,0.24770014999999973,scheduled,,2014-04-01 13:00:00,2014-04-01 14:16:00,76,49540.03,0.12385007499999987,76,49540.02999999995,0.15,0.12385007499999987,0,0.0,0.3,0.0
Tumble_Dryer_2014-04-03_01,Tumble Dryer,original,,2014-04-03 07:16:00,2014-04-03 07:57:00,41,32321.52,0.16160760000000016,0,0.0,0.15,0.0,41,32321.520000000026,0.3,0.16160760000000016,scheduled,,2014-04-03 13:00:00,2014-04-03 13:41:00,41,32321.52,0.08080380000000008,41,32321.520000000026,0.15,0.08080380000000008,0,0.0,0.3,0.0
Tumble_Dryer_2014-04-05_01,Tumble Dryer,original,,2014-04-05 09:07:00,2014-04-05 11:02:00,117,41576.8,0.20788399999999993,0,0.0,0.15,0.0,117,41576.79999999999,0.3,0.20788399999999993,scheduled,,2014-04-05 13:00:00,2014-04-05 14:55:00,117,41576.8,0.10394199999999996,117,41576.79999999999,0.15,0.10394199999999996,0,0.0,0.3,0.0
Tumble_Dryer_2014-04-06_01,Tumble Dryer,original,,2014-04-06 15:30:00,2014-04-06 16:23:00,53,9381.04,0.033630143396226414,30,5310.022641509432,0.15,0.01327505660377358,23,4071.017358490567,0.3,0.020355086792452834,scheduled,,2014-04-06 15:35:00,2014-04-06 16:28:00,53,9381.04,0.03584265283018867,25,4425.018867924528,0.15,0.01106254716981132,28,4956.021132075471,0.3,0.024780105660377354
Tumble_Dryer_2014-04-07_01,Tumble Dryer,original,,2014-04-07 10:21:00,2014-04-07 12:16:00,113,22577.75,0.11288874999999994,0,0.0,0.15,0.0,113,22577.74999999999,0.3,0.11288874999999994,scheduled,,2014-04-07 13:00:00,2014-04-07 14:55:00,113,22577.75,0.05644437499999997,113,22577.74999999999,0.15,0.05644437499999997,0,0.0,0.3,0.0
