event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,is_shifted
Dishwasher_2014-01-18_01,Dishwasher,Appliance4,2014-01-18 17:55:00,2014-01-18 18:54:00,2014-01-19 06:10:00,2014-01-19 07:09:00,59,0.3827613111471861,0.19138065557359304,0.19138065557359304,50.0,True
Dishwasher_2014-01-20_01,Dishwasher,Appliance4,2014-01-20 18:32:00,2014-01-20 19:31:00,2014-01-21 06:02:00,2014-01-21 07:01:00,59,0.2700575256026654,0.1350287628013327,0.1350287628013327,50.0,True
Dishwasher_2014-01-23_01,Dishwasher,Appliance4,2014-01-23 18:38:00,2014-01-23 19:25:00,2014-01-24 06:08:00,2014-01-24 06:55:00,47,0.16584616373794334,0.08292308186897167,0.08292308186897167,50.0,True
Dishwasher_2014-03-08_01,Dishwasher,Appliance4,2014-03-08 13:24:00,2014-03-08 14:19:00,2014-03-09 06:09:00,2014-03-09 07:04:00,55,0.37389841468253965,0.18694920734126982,0.18694920734126982,50.0,True
Dishwasher_2014-03-09_01,Dishwasher,Appliance4,2014-03-09 18:13:00,2014-03-09 19:10:00,2014-03-10 06:13:00,2014-03-10 07:10:00,57,0.36915043452380936,0.18457521726190468,0.18457521726190468,50.0,True
Dishwasher_2014-03-12_02,Dishwasher,Appliance4,2014-03-12 07:11:00,2014-03-12 08:08:00,2014-03-13 06:11:00,2014-03-13 07:08:00,57,0.2939557390873016,0.18522144543650795,0.10873429365079365,36.99002237153151,True
Dishwasher_2014-03-14_01,Dishwasher,Appliance4,2014-03-14 07:12:00,2014-03-14 08:19:00,2014-03-15 06:12:00,2014-03-15 07:19:00,67,0.2949439126984127,0.18240314186507933,0.11254077083333336,38.15666843357064,True
Dishwasher_2014-03-16_01,Dishwasher,Appliance4,2014-03-16 18:23:00,2014-03-16 19:22:00,2014-03-17 06:08:00,2014-03-17 07:07:00,59,0.3133855903679653,0.15669279518398266,0.15669279518398266,50.0,True
Dishwasher_2014-03-19_01,Dishwasher,Appliance4,2014-03-19 07:34:00,2014-03-19 08:31:00,2014-03-20 06:04:00,2014-03-20 07:01:00,57,0.36828801046176046,0.18414400523088023,0.18414400523088023,50.0,True
Dishwasher_2014-03-22_01,Dishwasher,Appliance4,2014-03-22 10:53:00,2014-03-22 11:47:00,2014-03-23 06:08:00,2014-03-23 07:02:00,54,0.29219981637806636,0.14609990818903318,0.14609990818903318,50.0,True
Dishwasher_2014-03-23_01,Dishwasher,Appliance4,2014-03-23 18:45:00,2014-03-23 19:43:00,2014-03-24 06:00:00,2014-03-24 06:58:00,58,0.3790537063492064,0.1895268531746032,0.1895268531746032,50.0,True
Dishwasher_2014-03-26_01,Dishwasher,Appliance4,2014-03-26 18:22:00,2014-03-26 19:19:00,2014-03-27 06:07:00,2014-03-27 07:04:00,57,0.3661209090909092,0.1830604545454546,0.1830604545454546,50.0,True
Dishwasher_2014-03-29_01,Dishwasher,Appliance4,2014-03-29 18:41:00,2014-03-29 19:39:00,2014-03-30 06:11:00,2014-03-30 07:09:00,58,0.367008117063492,0.183504058531746,0.183504058531746,50.0,True
Dishwasher_2014-03-31_01,Dishwasher,Appliance4,2014-03-31 17:17:00,2014-03-31 18:12:00,2014-04-01 06:02:00,2014-04-01 06:57:00,55,0.3561770674603173,0.17808853373015865,0.17808853373015865,50.0,True
