event_id,appliance_name,appliance_id,shiftability,is_reschedulable,start_time,end_time,duration_minutes,energy_w,cost_calculated,low_price_power,high_price_power,total_minutes,missing_minutes,tariff_type
Television_Site_2014-03-09_01,Television Site,Appliance1,Non-shiftable,False,2014-03-09 19:05:00,2014-03-09 21:10:00,125.0,26656.26,0.13328129743867242,0.0,26.656259487734488,126,0,Economy_7
Television_Site_2014-03-13_01,Television Site,Appliance1,Non-shiftable,False,2014-03-13 18:16:00,2014-03-13 19:14:00,58.0,7962.26,0.0398112996031746,0.0,7.962259920634921,59,0,Economy_7
Television_Site_2014-03-14_01,Television Site,Appliance1,Non-shiftable,False,2014-03-14 18:52:00,2014-03-14 22:15:00,203.0,34791.73,0.17395863383838395,0.0,34.791726767676764,193,0,Economy_7
Television_Site_2014-03-17_01,Television Site,Appliance1,Non-shiftable,False,2014-03-17 20:19:00,2014-03-17 22:49:00,150.0,19465.34,0.09732671536266017,0.0,19.465343072532036,104,0,Economy_7
Television_Site_2014-03-23_01,Television Site,Appliance1,Non-shiftable,False,2014-03-23 07:41:00,2014-03-23 07:50:00,9.0,1781.37,0.008906825396825397,0.0,1.7813650793650795,10,0,Economy_7
Television_Site_2014-03-23_02,Television Site,Appliance1,Non-shiftable,False,2014-03-23 18:49:00,2014-03-23 22:31:00,222.0,43555.21,0.2177760508563074,0.0,43.555210171261514,210,0,Economy_7
Television_Site_2014-03-24_01,Television Site,Appliance1,Non-shiftable,False,2014-03-24 18:59:00,2014-03-24 22:41:00,222.0,40925.2,0.20462600238650233,0.0,40.92520047730048,219,0,Economy_7
Television_Site_2014-03-25_01,Television Site,Appliance1,Non-shiftable,False,2014-03-25 18:35:00,2014-03-25 22:43:00,248.0,43517.96,0.21758977777777785,0.0,43.51795555555557,249,0,Economy_7
Television_Site_2014-03-29_01,Television Site,Appliance1,Non-shiftable,False,2014-03-29 08:21:00,2014-03-29 10:11:00,110.0,16252.84,0.08126417857142856,0.0,16.2528357142857,111,0,Economy_7
Television_Site_2014-03-29_02,Television Site,Appliance1,Non-shiftable,False,2014-03-29 19:25:00,2014-03-29 22:30:00,185.0,41118.91,0.2055945634920634,0.0,41.118912698412714,184,0,Economy_7
Television_Site_2014-03-30_01,Television Site,Appliance1,Non-shiftable,False,2014-03-30 07:35:00,2014-03-30 10:06:00,151.0,20920.2,0.10460101190476198,0.0,20.920202380952382,148,0,Economy_7
Television_Site_2014-03-30_02,Television Site,Appliance1,Non-shiftable,False,2014-03-30 16:24:00,2014-03-30 17:26:00,62.0,8953.37,0.04476684108946608,0.0,8.953368217893217,63,0,Economy_7
Television_Site_2014-04-06_01,Television Site,Appliance1,Non-shiftable,False,2014-04-06 14:40:00,2014-04-06 14:49:00,9.0,914.29,0.004571430555555554,0.0,0.914286111111111,10,0,Economy_7
Television_Site_2014-04-15_01,Television Site,Appliance1,Non-shiftable,False,2014-04-15 09:50:00,2014-04-15 10:19:00,29.0,3663.11,0.018315537337662335,0.0,3.6631074675324675,30,0,Economy_7
Television_Site_2014-04-19_01,Television Site,Appliance1,Non-shiftable,False,2014-04-19 18:31:00,2014-04-19 20:01:00,90.0,18420.8,0.09210399999999999,0.0,18.420800000000007,91,0,Economy_7
Television_Site_2014-04-20_01,Television Site,Appliance1,Non-shiftable,False,2014-04-20 18:17:00,2014-04-20 19:52:00,95.0,15879.65,0.07939825965007218,0.0,15.879651930014433,82,0,Economy_7
Television_Site_2014-04-30_01,Television Site,Appliance1,Non-shiftable,False,2014-04-30 18:20:00,2014-04-30 21:46:00,206.0,36181.7,0.18090851207819963,0.0,36.181702415639926,187,0,Economy_7
Television_Site_2014-05-05_01,Television Site,Appliance1,Non-shiftable,False,2014-05-05 09:51:00,2014-05-05 10:52:00,61.0,3248.47,0.016242361386979032,0.0,3.248472277395807,55,0,Economy_7
Television_Site_2014-05-06_01,Television Site,Appliance1,Non-shiftable,False,2014-05-06 18:05:00,2014-05-06 21:45:00,220.0,47949.8,0.23974902157564656,0.0,47.94980431512936,221,0,Economy_7
Television_Site_2014-05-11_01,Television Site,Appliance1,Non-shiftable,False,2014-05-11 17:36:00,2014-05-11 20:06:00,150.0,33453.5,0.16726750649350647,0.0,33.45350129870128,151,0,Economy_7
Television_Site_2014-05-18_01,Television Site,Appliance1,Non-shiftable,False,2014-05-18 18:20:00,2014-05-18 21:16:00,176.0,38545.88,0.19272940476190487,0.0,38.54588095238097,177,0,Economy_7
Television_Site_2014-05-21_01,Television Site,Appliance1,Non-shiftable,False,2014-05-21 18:13:00,2014-05-21 21:34:00,201.0,39555.18,0.19777589398101883,0.0,39.55517879620381,193,0,Economy_7
Television_Site_2014-05-25_01,Television Site,Appliance1,Non-shiftable,False,2014-05-25 06:41:00,2014-05-25 09:19:00,158.0,240.8,0.000602,0.24080000000000001,0.0,5,0,Economy_7
Television_Site_2014-05-31_01,Television Site,Appliance1,Non-shiftable,False,2014-05-31 18:24:00,2014-05-31 21:22:00,178.0,35690.37,0.1784518686868686,0.0,35.69037373737374,179,0,Economy_7
Television_Site_2014-06-14_01,Television Site,Appliance1,Non-shiftable,False,2014-06-14 17:48:00,2014-06-14 19:08:00,80.0,14627.76,0.07313878968253967,0.0,14.627757936507937,81,0,Economy_7
Television_Site_2014-06-15_01,Television Site,Appliance1,Non-shiftable,False,2014-06-15 18:05:00,2014-06-15 19:34:00,89.0,16645.93,0.08322964707514706,0.0,16.645929415029414,90,0,Economy_7
Television_Site_2014-06-18_01,Television Site,Appliance1,Non-shiftable,False,2014-06-18 06:12:00,2014-06-18 07:12:00,60.0,1489.6,0.0037239930033416864,1.4895972013366754,0.0,26,0,Economy_7
Television_Site_2014-06-19_01,Television Site,Appliance1,Non-shiftable,False,2014-06-19 18:11:00,2014-06-19 19:18:00,67.0,13611.09,0.06805545559301808,0.0,13.611091118603621,68,0,Economy_7
Television_Site_2014-06-22_01,Television Site,Appliance1,Non-shiftable,False,2014-06-22 18:04:00,2014-06-22 19:45:00,101.0,18956.98,0.09478488383838375,0.0,18.956976767676764,102,0,Economy_7
Television_Site_2014-06-27_01,Television Site,Appliance1,Non-shiftable,False,2014-06-27 19:29:00,2014-06-27 22:24:00,175.0,26913.77,0.1345688600704849,0.0,26.91377201409703,176,0,Economy_7
Television_Site_2014-06-28_01,Television Site,Appliance1,Non-shiftable,False,2014-06-28 17:52:00,2014-06-28 18:51:00,59.0,11798.73,0.05899366666666667,0.0,11.798733333333333,60,0,Economy_7
Television_Site_2014-06-29_01,Television Site,Appliance1,Non-shiftable,False,2014-06-29 18:25:00,2014-06-29 19:18:00,53.0,11370.66,0.05685330321067821,0.0,11.37066064213564,54,0,Economy_7
Television_Site_2014-06-30_01,Television Site,Appliance1,Non-shiftable,False,2014-06-30 17:13:00,2014-07-01 05:37:00,744.0,88484.47,0.3689037660880783,29.407435273060347,59.0770355810856,724,0,Economy_7
Television_Site_2014-07-01_01,Television Site,Appliance1,Non-shiftable,False,2014-07-01 05:38:00,2014-07-01 22:28:00,1010.0,40112.44,0.19330721103239604,2.9019998917748904,37.210442260591776,731,0,Economy_7
Television_Site_2014-07-02_01,Television Site,Appliance1,Non-shiftable,False,2014-07-02 05:48:00,2014-07-02 18:05:00,737.0,22112.22,0.10163275779176088,3.5713394660894675,18.54088182530743,677,0,Economy_7
Television_Site_2014-07-03_01,Television Site,Appliance1,Non-shiftable,False,2014-07-03 13:04:00,2014-07-03 13:16:00,12.0,153.6,0.0007679999999999999,0.0,0.1536,2,0,Economy_7
Television_Site_2014-07-03_02,Television Site,Appliance1,Non-shiftable,False,2014-07-03 21:55:00,2014-07-03 22:01:00,6.0,178.13,0.0008906666666666666,0.0,0.1781333333333333,7,0,Economy_7
Television_Site_2014-07-03_03,Television Site,Appliance1,Non-shiftable,False,2014-07-03 23:33:00,2014-07-03 23:48:00,15.0,921.6,0.004608,0.0,0.9216000000000002,16,0,Economy_7
Television_Site_2014-07-07_01,Television Site,Appliance1,Non-shiftable,False,2014-07-07 18:35:00,2014-07-08 19:28:00,1493.0,35099.32,0.15197123223304457,9.410146789321782,25.68917305194805,1494,0,Economy_7
Television_Site_2014-07-08_01,Television Site,Appliance1,Non-shiftable,False,2014-07-08 19:30:00,2014-07-08 21:33:00,123.0,2718.1,0.013590494142553358,0.0,2.7180988285106706,124,0,Economy_7
Television_Site_2014-07-16_01,Television Site,Appliance1,Non-shiftable,False,2014-07-16 20:03:00,2014-07-16 20:05:00,2.0,256.0,0.0012799999999999999,0.0,0.256,3,0,Economy_7
Television_Site_2014-07-17_01,Television Site,Appliance1,Non-shiftable,False,2014-07-17 00:50:00,2014-07-17 00:52:00,2.0,25.6,6.4e-05,0.025599999999999998,0.0,3,0,Economy_7
Television_Site_2014-07-17_02,Television Site,Appliance1,Non-shiftable,False,2014-07-17 13:48:00,2014-07-17 13:50:00,2.0,12.8,6.4e-05,0.0,0.0128,3,0,Economy_7
Television_Site_2014-07-26_01,Television Site,Appliance1,Non-shiftable,False,2014-07-26 15:09:00,2014-07-27 10:08:00,1139.0,6711.02,0.02633037738650213,2.889887806637786,3.821131573981519,1097,0,Economy_7
Television_Site_2014-07-30_01,Television Site,Appliance1,Non-shiftable,False,2014-07-30 18:28:00,2014-07-30 18:51:00,23.0,4204.1,0.0210205,0.0,4.2040999999999995,24,0,Economy_7
Television_Site_2014-07-31_01,Television Site,Appliance1,Non-shiftable,False,2014-07-31 18:15:00,2014-07-31 18:54:00,39.0,7506.83,0.03753413492063492,0.0,7.5068269841269855,40,0,Economy_7
Television_Site_2014-08-02_01,Television Site,Appliance1,Non-shiftable,False,2014-08-02 13:46:00,2014-08-02 14:46:00,60.0,11430.05,0.057150249098124085,0.0,11.430049819624822,61,0,Economy_7
Television_Site_2014-08-04_01,Television Site,Appliance1,Non-shiftable,False,2014-08-04 18:06:00,2014-08-04 22:14:00,248.0,50600.27,0.25300134397546886,0.0,50.600268795093825,247,0,Economy_7
Television_Site_2014-08-05_01,Television Site,Appliance1,Non-shiftable,False,2014-08-05 18:18:00,2014-08-05 19:15:00,57.0,8681.76,0.04340881598956599,0.0,8.681763197913195,46,0,Economy_7
Television_Site_2014-08-06_01,Television Site,Appliance1,Non-shiftable,False,2014-08-06 07:52:00,2014-08-06 08:41:00,49.0,6317.8,0.0315890027786541,0.0,6.31780055573082,34,0,Economy_7
Television_Site_2014-08-06_02,Television Site,Appliance1,Non-shiftable,False,2014-08-06 13:37:00,2014-08-06 13:48:00,11.0,2016.84,0.010084210317460318,0.0,2.016842063492063,12,0,Economy_7
Television_Site_2014-08-06_03,Television Site,Appliance1,Non-shiftable,False,2014-08-06 18:18:00,2014-08-06 19:06:00,48.0,9149.8,0.04574900793650794,0.0,9.14980158730159,49,0,Economy_7
Television_Site_2014-08-06_04,Television Site,Appliance1,Non-shiftable,False,2014-08-06 21:26:00,2014-08-06 21:29:00,3.0,263.31,0.0013165714285714287,0.0,0.2633142857142857,4,0,Economy_7
Television_Site_2014-08-06_05,Television Site,Appliance1,Non-shiftable,False,2014-08-06 21:59:00,2014-08-06 22:02:00,3.0,24.0,0.00011999999999999999,0.0,0.024,4,0,Economy_7
Television_Site_2014-08-06_06,Television Site,Appliance1,Non-shiftable,False,2014-08-06 22:04:00,2014-08-06 22:06:00,2.0,22.4,0.00011199999999999998,0.0,0.0224,3,0,Economy_7
Television_Site_2014-08-07_01,Television Site,Appliance1,Non-shiftable,False,2014-08-07 18:19:00,2014-08-07 18:58:00,39.0,7431.8,0.03715899621212121,0.0,7.431799242424243,40,0,Economy_7
Television_Site_2014-08-08_01,Television Site,Appliance1,Non-shiftable,False,2014-08-08 18:41:00,2014-08-08 19:05:00,24.0,4331.71,0.021658538961038965,0.0,4.331707792207792,25,0,Economy_7
Television_Site_2014-08-08_02,Television Site,Appliance1,Non-shiftable,False,2014-08-08 21:39:00,2014-08-08 21:41:00,2.0,100.7,0.0005034999999999999,0.0,0.1007,3,0,Economy_7
Television_Site_2014-08-09_01,Television Site,Appliance1,Non-shiftable,False,2014-08-09 03:40:00,2014-08-09 03:42:00,2.0,32.0,7.999999999999999e-05,0.032,0.0,3,0,Economy_7
Television_Site_2014-08-11_01,Television Site,Appliance1,Non-shiftable,False,2014-08-11 18:28:00,2014-08-11 19:02:00,34.0,6495.05,0.03247524819624819,0.0,6.49504963924964,35,0,Economy_7
Television_Site_2014-08-18_01,Television Site,Appliance1,Non-shiftable,False,2014-08-18 08:21:00,2014-08-18 09:53:00,92.0,5518.58,0.02759290415140415,0.0,5.518580830280828,93,0,Economy_7
Television_Site_2014-08-18_02,Television Site,Appliance1,Non-shiftable,False,2014-08-18 18:02:00,2014-08-18 19:19:00,77.0,14594.72,0.07297361616161618,0.0,14.594723232323231,78,0,Economy_7
Television_Site_2014-08-25_01,Television Site,Appliance1,Non-shiftable,False,2014-08-25 18:21:00,2014-08-25 19:09:00,48.0,13121.1,0.06560547673160176,0.0,13.121095346320347,49,0,Economy_7
Television_Site_2014-08-28_01,Television Site,Appliance1,Non-shiftable,False,2014-08-28 06:17:00,2014-08-28 06:19:00,2.0,27.2,6.8e-05,0.027200000000000002,0.0,3,0,Economy_7
Television_Site_2014-08-29_01,Television Site,Appliance1,Non-shiftable,False,2014-08-29 05:45:00,2014-08-29 05:51:00,6.0,272.25,0.0006806168831168831,0.2722467532467532,0.0,7,0,Economy_7
Television_Site_2014-09-05_01,Television Site,Appliance1,Non-shiftable,False,2014-09-05 17:50:00,2014-09-05 18:38:00,48.0,8763.53,0.04381764141414139,0.0,8.76352828282828,49,0,Economy_7
Television_Site_2014-09-07_01,Television Site,Appliance1,Non-shiftable,False,2014-09-07 17:53:00,2014-09-07 19:04:00,71.0,12094.63,0.06047312695637693,0.0,12.094625391275388,64,0,Economy_7
Television_Site_2014-09-28_01,Television Site,Appliance1,Non-shiftable,False,2014-09-28 12:47:00,2014-09-28 12:50:00,3.0,21.71,0.00010857142857142855,0.0,0.021714285714285714,4,0,Economy_7
