event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost_reported,optimized_cost_reported,original_cost_calculated,optimized_cost_calculated,cost_savings_calculated,savings_percentage_calculated,is_shifted,original_low_price_power,original_high_price_power,original_missing_minutes,optimized_low_price_power,optimized_high_price_power,optimized_missing_minutes
Dryer_2013-11-03_01,Dryer,Appliance3,2013-11-03 00:33:00,2013-11-03 01:07:00,2013-11-03 01:03:00,2013-11-03 01:37:00,34,0.1756166944444444,0.0891227222222222,0.17561669444444444,0.08912272222222223,0.08649397222222222,49.25156602898262,True,1.0514999999999999,34.5975888888889,0,35.649088888888905,0.0,0
Dryer_2013-11-04_02,Dryer,Appliance3,2013-11-04 12:08:00,2013-11-04 12:13:00,2013-11-04 13:08:00,2013-11-04 13:13:00,5,0.0006653968253968,0.0003326984126984,0.0006653968253968254,0.0003326984126984127,0.0003326984126984127,50.0,True,0.0,0.13307936507936508,0,0.13307936507936508,0.0,0
Dryer_2013-11-11_01,Dryer,Appliance3,2013-11-11 06:04:00,2013-11-11 06:29:00,2013-11-11 13:04:00,2013-11-11 13:29:00,25,0.1570447655122655,0.0785223827561327,0.15704476551226554,0.07852238275613277,0.07852238275613277,50.0,True,0.0,31.408953102453104,0,31.408953102453104,0.0,0
Dryer_2013-11-16_01,Dryer,Appliance3,2013-11-16 06:27:00,2013-11-16 07:13:00,2013-11-16 13:12:00,2013-11-16 13:58:00,46,0.3191811765873016,0.1595905882936508,0.3191811765873016,0.1595905882936508,0.1595905882936508,50.0,True,0.0,63.836235317460336,0,63.836235317460336,0.0,0
Dryer_2013-11-27_01,Dryer,Appliance3,2013-11-27 09:38:00,2013-11-27 09:43:00,2013-11-27 13:08:00,2013-11-27 13:13:00,5,0.0032,0.0016,0.0032,0.0016,0.0016,50.0,True,0.0,0.64,0,0.64,0.0,0
Dryer_2013-11-30_01,Dryer,Appliance3,2013-11-30 06:56:00,2013-11-30 07:24:00,2013-11-30 13:11:00,2013-11-30 13:39:00,28,0.1249853293650793,0.0624926646825396,0.12498532936507938,0.06249266468253969,0.06249266468253969,50.0,True,0.0,24.997065873015863,0,24.997065873015863,0.0,0
Dryer_2013-12-08_01,Dryer,Appliance3,2013-12-08 06:37:00,2013-12-08 07:25:00,2013-12-08 13:07:00,2013-12-08 13:55:00,48,0.2596544662698413,0.1298272331349206,0.25965446626984134,0.12982723313492067,0.12982723313492067,50.0,True,0.0,51.93089325396826,0,51.93089325396826,0.0,0
Dryer_2013-12-14_01,Dryer,Appliance3,2013-12-14 06:24:00,2013-12-14 07:09:00,2013-12-14 13:09:00,2013-12-14 13:54:00,45,0.2484845631313131,0.1242422815656565,0.24848456313131315,0.12424228156565657,0.12424228156565657,50.0,True,0.0,49.696912626262616,0,49.696912626262616,0.0,0
Dryer_2013-12-21_01,Dryer,Appliance3,2013-12-21 06:40:00,2013-12-21 07:15:00,2013-12-21 13:10:00,2013-12-21 13:45:00,35,0.2494634121572871,0.1247317060786435,0.24946341215728718,0.12473170607864359,0.12473170607864359,50.0,True,0.0,49.89268243145744,0,49.89268243145744,0.0,0
Dryer_2013-12-24_01,Dryer,Appliance3,2013-12-24 06:31:00,2013-12-24 07:09:00,2013-12-24 13:01:00,2013-12-24 13:39:00,38,0.2490382321428571,0.1245191160714285,0.24903823214285714,0.12451911607142857,0.12451911607142857,50.0,True,0.0,49.80764642857142,0,49.80764642857142,0.0,0
Dryer_2013-12-31_01,Dryer,Appliance3,2013-12-31 06:58:00,2013-12-31 07:31:00,2013-12-31 13:13:00,2013-12-31 13:46:00,33,0.150617373015873,0.0753086865079365,0.15061737301587302,0.07530868650793651,0.07530868650793651,50.0,True,0.0,30.12347460317461,0,30.12347460317461,0.0,0
Dryer_2014-01-08_01,Dryer,Appliance3,2014-01-08 07:00:00,2014-01-08 07:30:00,2014-01-08 13:00:00,2014-01-08 13:30:00,30,0.1482659999999999,0.0741329999999999,0.14826599999999998,0.07413299999999999,0.07413299999999999,50.0,True,0.0,29.653199999999995,0,29.653199999999995,0.0,0
Dryer_2014-01-15_01,Dryer,Appliance3,2014-01-15 17:28:00,2014-01-15 17:48:00,2014-01-15 20:13:00,2014-01-15 20:33:00,20,0.0283428571428571,0.0141714285714285,0.028342857142857145,0.014171428571428573,0.014171428571428573,50.0,True,0.0,5.66857142857143,8,5.66857142857143,0.0,8
Dryer_2014-03-12_01,Dryer,Appliance3,2014-03-12 10:24:00,2014-03-12 10:30:00,2014-03-12 13:09:00,2014-03-12 13:15:00,6,0.0007235,0.00036175,0.0007235,0.00036175,0.00036175,50.0,True,0.0,0.14470000000000002,0,0.14470000000000002,0.0,0
Dryer_2014-03-16_02,Dryer,Appliance3,2014-03-16 06:17:00,2014-03-16 07:00:00,2014-03-16 13:02:00,2014-03-16 13:45:00,43,0.1871298762626262,0.0935649381313131,0.1871298762626262,0.0935649381313131,0.0935649381313131,50.0,True,0.0,37.42597525252525,0,37.42597525252525,0.0,0
Dryer_2014-03-21_01,Dryer,Appliance3,2014-03-21 06:28:00,2014-03-21 07:08:00,2014-03-21 13:13:00,2014-03-21 13:53:00,40,0.1769386792929292,0.0884693396464646,0.17693867929292922,0.08846933964646461,0.08846933964646461,50.0,True,0.0,35.38773585858585,0,35.38773585858585,0.0,0
Dryer_2014-03-22_01,Dryer,Appliance3,2014-03-22 06:35:00,2014-03-22 07:12:00,2014-03-22 13:05:00,2014-03-22 13:42:00,37,0.1761278358585858,0.0880639179292929,0.1761278358585858,0.0880639179292929,0.0880639179292929,50.0,True,0.0,35.225567171717174,0,35.225567171717174,0.0,0
