event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost,level_2_minutes,level_2_W,level_2_rate,level_2_cost
Fridge-Freezer_2013-09-26_01,Fridge-Freezer,original,summer,2013-09-26 09:56:00,2013-09-27 06:20:00,1224,55864.4,0.4253727189542496,624,28479.890196078635,0.4,0.18986593464052426,420,19169.156862745065,0.48,0.1533532549019605,180,8215.352941176485,0.6,0.08215352941176486
Fridge-Freezer_2013-09-27_01,Fridge-Freezer,original,summer,2013-09-27 06:21:00,2013-09-27 06:41:00,20,7307.86,0.048719066666666665,20,7307.86,0.4,0.048719066666666665,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-27_02,Fridge-Freezer,original,summer,2013-09-27 06:44:00,2013-09-28 03:19:00,1235,59957.61,0.45603385959514475,635,30828.40676113395,0.4,0.205522711740893,420,20390.442267206538,0.48,0.1631235381376523,180,8738.760971659945,0.6,0.08738760971659945
Fridge-Freezer_2013-09-28_01,Fridge-Freezer,original,summer,2013-09-28 03:20:00,2013-09-28 03:42:00,22,7815.71,0.05210473333333332,22,7815.709999999998,0.4,0.05210473333333332,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-28_02,Fridge-Freezer,original,summer,2013-09-28 03:45:00,2013-09-28 10:12:00,387,31104.67,0.2073644666666679,387,31104.67000000018,0.4,0.2073644666666679,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-28_03,Fridge-Freezer,original,summer,2013-09-28 10:13:00,2013-09-28 10:33:00,20,7364.8,0.04909866666666665,20,7364.799999999997,0.4,0.04909866666666665,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-28_04,Fridge-Freezer,original,summer,2013-09-28 10:35:00,2013-09-29 03:41:00,1026,59552.31,0.4643454970760219,426,24726.39771929816,0.4,0.16484265146198773,420,24378.138596491142,0.48,0.1950251087719291,180,10447.773684210504,0.6,0.10447773684210504
Fridge-Freezer_2013-09-29_01,Fridge-Freezer,original,summer,2013-09-29 03:42:00,2013-09-29 04:04:00,22,7916.76,0.052778399999999996,22,7916.7599999999975,0.4,0.052778399999999996,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-29_02,Fridge-Freezer,original,summer,2013-09-29 04:07:00,2013-09-29 15:56:00,709,39295.44,0.2705418069393505,593,32866.28479548649,0.4,0.2191085653032433,116,6429.155204513398,0.48,0.05143324163610718,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-29_03,Fridge-Freezer,original,summer,2013-09-29 15:58:00,2013-09-29 16:19:00,21,7728.48,0.06182783999999999,0,0.0,0.4,0.0,21,7728.479999999998,0.48,0.06182783999999999,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-29_04,Fridge-Freezer,original,summer,2013-09-29 16:22:00,2013-09-30 13:03:00,1241,62923.01,0.4687029044641394,783,39700.81936341636,0.4,0.26467212908944243,278,14095.565495568027,0.48,0.11276452396454421,180,9126.625141015282,0.6,0.09126625141015281
Fridge-Freezer_2013-09-30_01,Fridge-Freezer,original,summer,2013-09-30 13:04:00,2013-09-30 13:26:00,22,7830.55,0.05220366666666665,22,7830.549999999998,0.4,0.05220366666666665,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-30_02,Fridge-Freezer,original,summer,2013-09-30 13:29:00,2013-10-01 10:00:00,1231,64092.44,0.48767873382074445,631,32853.232851340676,0.4,0.21902155234227116,420,21867.44500406179,0.48,0.1749395600324943,180,9371.762144597893,0.6,0.09371762144597892
Fridge-Freezer_2014-06-01_01,Fridge-Freezer,original,summer,2014-06-01 09:51:00,2014-06-01 10:13:00,22,7941.59,0.05294393333333332,22,7941.589999999997,0.4,0.05294393333333332,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-01_02,Fridge-Freezer,original,summer,2014-06-01 10:16:00,2014-06-01 23:25:00,789,46232.78,0.37345616966624345,224,13125.656172370023,0.4,0.08750437448246684,385,22559.72154626108,0.48,0.18047777237008863,180,10547.402281368793,0.6,0.10547402281368794
Fridge-Freezer_2014-06-01_03,Fridge-Freezer,original,summer,2014-06-01 23:26:00,2014-06-01 23:46:00,20,7650.88,0.06120703999999998,0,0.0,0.4,0.0,20,7650.879999999998,0.48,0.06120703999999998,0,0.0,0.6,0.0
Fridge-Freezer_2014-06-01_04,Fridge-Freezer,original,summer,2014-06-01 23:50:00,2014-06-02 17:35:00,1065,55202.39,0.3871942284507039,840,43539.91323943658,0.4,0.29026608826291056,190,9848.31370892018,0.48,0.07878650967136143,35,1814.1630516431912,0.6,0.01814163051643191
Fridge-Freezer_2014-06-02_01,Fridge-Freezer,original,summer,2014-06-02 17:36:00,2014-06-02 17:56:00,20,7290.91,0.07290910000000003,0,0.0,0.4,0.0,0,0.0,0.48,0.0,20,7290.910000000003,0.6,0.07290910000000003
Fridge-Freezer_2014-06-02_02,Fridge-Freezer,original,summer,2014-06-02 17:59:00,2014-06-03 14:25:00,1226,63787.28,0.46461697422512244,840,43704.172267536655,0.4,0.29136114845024436,265,13787.625774877688,0.48,0.1103010061990215,121,6295.481957585656,0.6,0.06295481957585657
