event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,orig_level_2_minutes,orig_level_2_W,orig_level_2_rate,orig_level_2_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost,sched_level_2_minutes,sched_level_2_W,sched_level_2_rate,sched_level_2_cost
Tumble_Dryer_2013-09-28_02,Tumble Dryer,original,summer,2013-09-28 12:47:00,2013-09-28 14:14:00,87,80107.45,0.5512374720306514,73,67216.5959770115,0.4,0.4481106398467434,14,12890.85402298851,0.48,0.10312683218390807,0,0.0,0.6,0.0,scheduled,summer,2013-09-29 06:00:00,2013-09-29 07:27:00,87,80107.45,0.5340496666666661,87,80107.44999999991,0.4,0.5340496666666661,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2013-09-28_03,Tumble Dryer,original,summer,2013-09-28 14:16:00,2013-09-28 16:07:00,111,89277.62,0.7142209599999999,0,0.0,0.4,0.0,111,89277.62,0.48,0.7142209599999999,0,0.0,0.6,0.0,scheduled,summer,2013-09-29 07:27:00,2013-09-29 09:18:00,111,89277.62,0.5951841333333333,111,89277.62,0.4,0.5951841333333333,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2013-09-28_09,Tumble Dryer,original,summer,2013-09-28 16:31:00,2013-09-28 17:34:00,63,51667.62,0.46910918476190466,0,0.0,0.4,0.0,29,23783.507619047614,0.48,0.19026806095238089,34,27884.112380952374,0.6,0.27884112380952375,scheduled,summer,2013-09-29 09:18:00,2013-09-29 10:21:00,63,51667.62,0.34445079999999995,63,51667.61999999999,0.4,0.34445079999999995,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2013-09-28_16,Tumble Dryer,original,summer,2013-09-28 17:56:00,2013-09-28 19:19:00,83,66583.67,0.6658366999999985,0,0.0,0.4,0.0,0,0.0,0.48,0.0,83,66583.66999999985,0.6,0.6658366999999985,scheduled,summer,2013-09-29 10:21:00,2013-09-29 11:44:00,83,66583.67,0.4438911333333324,83,66583.66999999985,0.4,0.4438911333333324,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2013-09-28_17,Tumble Dryer,original,summer,2013-09-28 19:22:00,2013-09-28 19:27:00,5,97.29,0.0009729000000000001,0,0.0,0.4,0.0,0,0.0,0.48,0.0,5,97.29,0.6,0.0009729000000000001,scheduled,summer,2013-09-29 11:44:00,2013-09-29 11:49:00,5,97.29,0.0006486,5,97.29,0.4,0.0006486,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2013-09-28_19,Tumble Dryer,original,summer,2013-09-28 19:34:00,2013-09-28 19:41:00,7,286.7,0.0028669999999999998,0,0.0,0.4,0.0,0,0.0,0.48,0.0,7,286.7,0.6,0.0028669999999999998,scheduled,summer,2013-09-29 11:49:00,2013-09-29 11:56:00,7,286.7,0.0019113333333333335,7,286.7,0.4,0.0019113333333333335,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2013-10-04_45,Tumble Dryer,original,summer,2013-10-04 17:20:00,2013-10-04 18:35:00,75,60770.83,0.6077083000000006,0,0.0,0.4,0.0,0,0.0,0.48,0.0,75,60770.83000000007,0.6,0.6077083000000006,scheduled,summer,2013-10-05 06:00:00,2013-10-05 07:15:00,75,60770.83,0.40513886666666715,75,60770.83000000007,0.4,0.40513886666666715,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2013-10-04_47,Tumble Dryer,original,summer,2013-10-04 18:41:00,2013-10-04 20:16:00,95,72753.31,0.7030267218947374,0,0.0,0.4,0.0,16,12253.189052631582,0.48,0.09802551242105266,79,60500.12094736847,0.6,0.6050012094736847,scheduled,summer,2013-10-05 07:15:00,2013-10-05 08:50:00,95,72753.31,0.48502206666666725,95,72753.31000000008,0.4,0.48502206666666725,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2013-10-04_62,Tumble Dryer,original,summer,2013-10-04 21:25:00,2013-10-04 21:30:00,5,83.21,0.0006656799999999999,0,0.0,0.4,0.0,5,83.21,0.48,0.0006656799999999999,0,0.0,0.6,0.0,scheduled,summer,2013-10-05 08:50:00,2013-10-05 08:55:00,5,83.21,0.0005547333333333333,5,83.21,0.4,0.0005547333333333333,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2013-10-04_67,Tumble Dryer,original,summer,2013-10-04 21:50:00,2013-10-04 21:58:00,8,264.45,0.0021156,0,0.0,0.4,0.0,8,264.45,0.48,0.0021156,0,0.0,0.6,0.0,scheduled,summer,2013-10-05 08:55:00,2013-10-05 09:03:00,8,264.45,0.001763,8,264.45,0.4,0.001763,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2013-10-05_15,Tumble Dryer,original,summer,2013-10-05 14:18:00,2013-10-05 17:23:00,185,160265.85,1.3219766870270298,0,0.0,0.4,0.0,162,140340.90648648684,0.48,1.1227272518918947,23,19924.943513513514,0.6,0.19924943513513516,scheduled,summer,2013-10-06 06:00:00,2013-10-06 09:05:00,185,160265.85,1.0684390000000032,185,160265.85000000047,0.4,1.0684390000000032,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2013-10-05_16,Tumble Dryer,original,summer,2013-10-05 17:24:00,2013-10-05 17:30:00,6,189.3,0.0018930000000000002,0,0.0,0.4,0.0,0,0.0,0.48,0.0,6,189.3,0.6,0.0018930000000000002,scheduled,summer,2013-10-06 09:05:00,2013-10-06 09:11:00,6,189.3,0.001262,6,189.3,0.4,0.001262,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2013-10-05_21,Tumble Dryer,original,summer,2013-10-05 17:49:00,2013-10-05 19:08:00,79,62375.17,0.6237516999999994,0,0.0,0.4,0.0,0,0.0,0.48,0.0,79,62375.16999999995,0.6,0.6237516999999994,scheduled,summer,2013-10-06 09:11:00,2013-10-06 10:30:00,79,62375.17,0.4158344666666663,79,62375.16999999995,0.4,0.4158344666666663,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2013-10-05_39,Tumble Dryer,original,summer,2013-10-05 20:13:00,2013-10-05 20:18:00,5,128.5,0.001028,0,0.0,0.4,0.0,5,128.5,0.48,0.001028,0,0.0,0.6,0.0,scheduled,summer,2013-10-06 10:30:00,2013-10-06 10:35:00,5,128.5,0.0008566666666666667,5,128.5,0.4,0.0008566666666666667,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2013-10-06_31,Tumble Dryer,original,summer,2013-10-06 18:13:00,2013-10-06 18:55:00,42,35503.74,0.35503739999999995,0,0.0,0.4,0.0,0,0.0,0.48,0.0,42,35503.74,0.6,0.35503739999999995,scheduled,summer,2013-10-07 06:00:00,2013-10-07 06:42:00,42,35503.74,0.2366916,42,35503.74,0.4,0.2366916,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Tumble_Dryer_2013-10-06_39,Tumble Dryer,original,summer,2013-10-06 19:25:00,2013-10-06 19:32:00,7,158.09,0.0015809,0,0.0,0.4,0.0,0,0.0,0.48,0.0,7,158.09000000000003,0.6,0.0015809,scheduled,summer,2013-10-07 06:42:00,2013-10-07 06:49:00,7,158.09,0.0010539333333333335,7,158.09000000000003,0.4,0.0010539333333333335,0,0.0,0.48,0.0,0,0.0,0.6,0.0
