event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Washer_Dryer_2014-03-16_03,Washer Dryer,Appliance4,2014-03-16 11:29:00,2014-03-16 11:36:00,2014-03-17 00:44:00,2014-03-17 00:51:00,7,0.000252,0.000126,0.000126,50.0,13.25,7
Washer_Dryer_2014-03-19_01,Washer Dryer,Appliance4,2014-03-19 14:06:00,2014-03-19 14:12:00,2014-03-20 00:36:00,2014-03-20 00:42:00,6,0.00020836363636363636,0.00010418181818181818,0.00010418181818181818,50.0,10.5,6
Washer_Dryer_2014-03-20_03,Washer Dryer,Appliance4,2014-03-20 12:08:00,2014-03-20 12:13:00,2014-03-21 00:38:00,2014-03-21 00:43:00,5,0.0030080000000000003,0.0015040000000000001,0.0015040000000000001,50.0,12.5,5
Washer_Dryer_2014-04-21_01,Washer Dryer,Appliance4,2014-04-21 13:27:00,2014-04-21 13:43:00,2014-04-22 00:42:00,2014-04-22 00:58:00,16,0.0649683511904762,0.0324841755952381,0.0324841755952381,50.0,11.25,16
Washer_Dryer_2014-05-06_01,Washer Dryer,Appliance4,2014-05-06 07:19:00,2014-05-06 07:34:00,2014-05-06 07:19:00,2014-05-06 07:34:00,15,0.00066,0.00066,0.0,0.0,0.0,1
Washer_Dryer_2014-05-22_02,Washer Dryer,Appliance4,2014-05-22 16:33:00,2014-05-22 16:40:00,2014-05-23 00:33:00,2014-05-23 00:40:00,7,0.000472,0.000236,0.000236,50.0,8.0,7
Washer_Dryer_2014-06-05_01,Washer Dryer,Appliance4,2014-06-05 15:07:00,2014-06-05 15:29:00,2014-06-06 00:37:00,2014-06-06 00:59:00,22,0.22027474999999996,0.11013737499999998,0.11013737499999998,50.0,9.5,22
Washer_Dryer_2014-06-06_01,Washer Dryer,Appliance4,2014-06-06 15:55:00,2014-06-06 16:07:00,2014-06-07 00:40:00,2014-06-07 00:52:00,12,0.09369944949494949,0.046849724747474744,0.046849724747474744,50.0,8.75,12
Washer_Dryer_2014-06-09_01,Washer Dryer,Appliance4,2014-06-09 10:06:00,2014-06-09 10:22:00,2014-06-10 00:36:00,2014-06-10 00:52:00,16,0.029352919191919194,0.014676459595959597,0.014676459595959597,50.0,14.5,16
Washer_Dryer_2014-06-11_01,Washer Dryer,Appliance4,2014-06-11 10:31:00,2014-06-11 10:43:00,2014-06-12 00:31:00,2014-06-12 00:43:00,12,0.054847809523809514,0.027423904761904757,0.027423904761904757,50.0,14.0,12
Washer_Dryer_2014-06-11_02,Washer Dryer,Appliance4,2014-06-11 11:54:00,2014-06-11 12:17:00,2014-06-12 00:54:00,2014-06-12 01:17:00,23,0.1358393035714286,0.0679196517857143,0.0679196517857143,50.0,13.0,23
Washer_Dryer_2014-06-11_03,Washer Dryer,Appliance4,2014-06-11 12:48:00,2014-06-11 13:02:00,2014-06-12 01:18:00,2014-06-12 01:32:00,14,0.0742475376984127,0.03712376884920635,0.03712376884920635,50.0,12.5,14
