event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,is_shifted
Dishwasher_2014-01-11_01,Dishwasher,Appliance6,2014-01-11 08:17:00,2014-01-11 08:55:00,2014-01-12 06:02:00,2014-01-12 06:40:00,38,0.2671127467532467,0.13355637337662335,0.13355637337662335,50.0,True
Dishwasher_2014-01-12_01,Dishwasher,Appliance6,2014-01-12 14:56:00,2014-01-12 15:53:00,2014-01-13 06:11:00,2014-01-13 07:08:00,57,0.2852855961399711,0.14264279806998556,0.14264279806998556,50.0,True
Dishwasher_2014-01-14_01,Dishwasher,Appliance6,2014-01-14 08:38:00,2014-01-14 09:16:00,2014-01-15 06:08:00,2014-01-15 06:46:00,38,0.2648319682539682,0.1324159841269841,0.1324159841269841,50.0,True
Dishwasher_2014-01-15_02,Dishwasher,Appliance6,2014-01-15 20:28:00,2014-01-15 21:04:00,2014-01-16 06:13:00,2014-01-16 06:49:00,36,0.2634433571428571,0.13172167857142855,0.13172167857142855,50.0,True
Dishwasher_2014-01-16_01,Dishwasher,Appliance6,2014-01-16 18:57:00,2014-01-16 19:31:00,2014-01-17 06:12:00,2014-01-17 06:46:00,34,0.20511112698412698,0.10255556349206349,0.10255556349206349,50.0,True
Dishwasher_2014-01-18_01,Dishwasher,Appliance6,2014-01-18 10:57:00,2014-01-18 11:37:00,2014-01-19 06:12:00,2014-01-19 06:52:00,40,0.2732470317460317,0.13662351587301585,0.13662351587301585,50.0,True
Dishwasher_2014-01-19_01,Dishwasher,Appliance6,2014-01-19 19:00:00,2014-01-19 19:36:00,2014-01-20 06:00:00,2014-01-20 06:36:00,36,0.24870524494949497,0.12435262247474749,0.12435262247474749,50.0,True
Dishwasher_2014-01-20_01,Dishwasher,Appliance6,2014-01-20 19:58:00,2014-01-20 20:43:00,2014-01-21 06:13:00,2014-01-21 06:58:00,45,0.2723704861111111,0.13618524305555554,0.13618524305555554,50.0,True
Dishwasher_2014-01-21_01,Dishwasher,Appliance6,2014-01-21 20:26:00,2014-01-21 21:03:00,2014-01-22 06:11:00,2014-01-22 06:48:00,37,0.27127852922077916,0.13563926461038958,0.13563926461038958,50.0,True
Dishwasher_2014-01-22_01,Dishwasher,Appliance6,2014-01-22 19:39:00,2014-01-22 20:17:00,2014-01-23 06:09:00,2014-01-23 06:47:00,38,0.2609069543650794,0.1304534771825397,0.1304534771825397,50.0,True
