event_id,appliance_name,appliance_id,shiftability,is_reschedulable,start_time,end_time,duration_minutes,energy_w,cost_calculated,low_price_power,high_price_power,total_minutes,missing_minutes,tariff_type
Fridge-Freezer_(1)_2014-01-10_01,Fridge-Freezer (1),Appliance1,Base,False,2014-01-10 10:58:00,2014-01-10 22:18:00,680.0,32971.18,0.16485589166389128,0.0,32.9711783327783,681,0,Economy_7
Fridge-Freezer_(1)_2014-01-10_02,Fridge-Freezer (1),Appliance1,Base,False,2014-01-10 23:51:00,2014-01-12 20:12:00,2661.0,127204.58,0.5521627483072491,33.54406154401161,93.66051888944294,2661,0,Economy_7
Fridge-Freezer_(1)_2014-01-12_01,Fridge-Freezer (1),Appliance1,Base,False,2014-01-12 21:46:00,2014-01-15 20:52:00,4266.0,184056.07,0.8033796577936106,46.76028005050516,137.29579153346455,4266,0,Economy_7
Fridge-Freezer_(1)_2014-01-15_01,Fridge-Freezer (1),Appliance1,Base,False,2014-01-15 22:15:00,2014-01-17 19:29:00,2714.0,123123.53,0.5250890996572839,36.21141014818529,86.91211485736441,2715,0,Economy_7
Fridge-Freezer_(1)_2014-01-17_01,Fridge-Freezer (1),Appliance1,Base,False,2014-01-17 20:36:00,2014-01-17 23:47:00,191.0,12392.13,0.06196066904337484,0.0,12.39213380867499,192,0,Economy_7
Fridge-Freezer_(1)_2014-01-18_01,Fridge-Freezer (1),Appliance1,Base,False,2014-01-18 01:23:00,2014-01-20 00:51:00,2848.0,136278.56,0.5759034690032173,42.19573917748927,94.0828242118989,2849,0,Economy_7
Fridge-Freezer_(1)_2014-01-20_01,Fridge-Freezer (1),Appliance1,Base,False,2014-01-20 02:24:00,2014-01-20 21:34:00,1150.0,52432.31,0.22731515376984104,13.938550396825427,38.49375555555561,1151,0,Economy_7
Fridge-Freezer_(1)_2014-01-20_02,Fridge-Freezer (1),Appliance1,Base,False,2014-01-20 23:11:00,2014-01-22 20:52:00,2741.0,117799.6,0.5094735478132957,31.809777705627713,85.98982070984546,2742,0,Economy_7
Fridge-Freezer_(1)_2014-01-22_01,Fridge-Freezer (1),Appliance1,Base,False,2014-01-22 22:08:00,2014-01-22 23:09:00,61.0,6066.51,0.030332537698412695,0.0,6.06650753968254,62,0,Economy_7
Fridge-Freezer_(1)_2014-01-23_01,Fridge-Freezer (1),Appliance1,Base,False,2014-01-23 00:46:00,2014-01-25 22:49:00,4203.0,91857.82,0.3509473805916299,43.336685425685474,48.521133405483454,1949,0,Economy_7
Fridge-Freezer_(1)_2014-01-25_01,Fridge-Freezer (1),Appliance1,Base,False,2014-01-25 23:40:00,2014-01-26 02:42:00,182.0,9083.54,0.02747582278138529,7.176757539682538,1.9067857864357864,85,0,Economy_7
Fridge-Freezer_(1)_2014-01-26_01,Fridge-Freezer (1),Appliance1,Base,False,2014-01-26 14:00:00,2014-01-26 21:06:00,426.0,2695.77,0.01347887438949939,0.0,2.6957748778998782,53,0,Economy_7
Fridge-Freezer_(1)_2014-01-27_01,Fridge-Freezer (1),Appliance1,Base,False,2014-01-27 00:42:00,2014-02-01 22:08:00,8486.0,36173.67,0.14010354166666641,16.30591984126986,19.86774841269844,901,0,Economy_7
Fridge-Freezer_(1)_2014-02-01_01,Fridge-Freezer (1),Appliance1,Base,False,2014-02-01 22:34:00,2014-02-01 22:43:00,9.0,4.67,2.3333333333333332e-05,0.0,0.004666666666666667,2,0,Economy_7
Fridge-Freezer_(1)_2014-02-02_01,Fridge-Freezer (1),Appliance1,Base,False,2014-02-02 01:46:00,2014-02-06 23:30:00,7064.0,33323.92,0.11836783928571402,19.30070714285717,14.023214285714326,659,0,Economy_7
Fridge-Freezer_(1)_2014-02-07_01,Fridge-Freezer (1),Appliance1,Base,False,2014-02-07 02:07:00,2014-02-07 21:30:00,1163.0,3869.5,0.00967376190476191,3.869504761904761,0.0,70,0,Economy_7
Fridge-Freezer_(1)_2014-02-07_02,Fridge-Freezer (1),Appliance1,Base,False,2014-02-07 21:47:00,2014-02-08 22:17:00,1470.0,8755.68,0.04377839285714283,0.0,8.755678571428568,134,0,Economy_7
Fridge-Freezer_(1)_2014-02-09_01,Fridge-Freezer (1),Appliance1,Base,False,2014-02-09 00:17:00,2014-02-09 22:11:00,1314.0,4109.2,0.010273005952380957,4.1092023809523806,0.0,107,0,Economy_7
Fridge-Freezer_(1)_2014-02-10_01,Fridge-Freezer (1),Appliance1,Base,False,2014-02-10 00:39:00,2014-02-11 20:27:00,2628.0,5557.97,0.0138949255952381,5.5579702380952325,0.0,121,0,Economy_7
Fridge-Freezer_(1)_2014-02-11_01,Fridge-Freezer (1),Appliance1,Base,False,2014-02-11 22:06:00,2014-02-13 20:36:00,2790.0,11115.15,0.03858122023809517,6.79782142857142,4.317333333333331,264,0,Economy_7
Fridge-Freezer_(1)_2014-02-13_01,Fridge-Freezer (1),Appliance1,Base,False,2014-02-13 23:36:00,2014-02-18 21:42:00,7086.0,28494.79,0.08624844345238074,22.490210714285695,6.004583333333329,619,0,Economy_7
Fridge-Freezer_(1)_2014-02-18_01,Fridge-Freezer (1),Appliance1,Base,False,2014-02-18 22:00:00,2014-02-19 01:42:00,222.0,2041.0,0.010205,0.0,2.0410000000000004,21,0,Economy_7
Fridge-Freezer_(1)_2014-02-19_01,Fridge-Freezer (1),Appliance1,Base,False,2014-02-19 04:48:00,2014-02-22 21:25:00,5317.0,69409.31,0.2784242216325368,27.448927236652178,41.96038070818088,1585,0,Economy_7
Fridge-Freezer_(1)_2014-02-22_01,Fridge-Freezer (1),Appliance1,Base,False,2014-02-22 21:32:00,2014-02-22 21:38:00,6.0,58.98,0.00029491865079365076,0.0,0.05898373015873016,7,0,Economy_7
Fridge-Freezer_(1)_2014-02-22_02,Fridge-Freezer (1),Appliance1,Base,False,2014-02-22 22:23:00,2014-02-26 21:41:00,5718.0,35563.04,0.12555585155122617,20.90373816738819,14.659301226551271,734,0,Economy_7
Fridge-Freezer_(1)_2014-02-26_01,Fridge-Freezer (1),Appliance1,Base,False,2014-02-26 23:19:00,2014-02-26 23:52:00,33.0,2812.13,0.014060654761904759,0.0,2.812130952380953,30,0,Economy_7
Fridge-Freezer_(1)_2014-02-27_01,Fridge-Freezer (1),Appliance1,Base,False,2014-02-27 01:25:00,2014-02-27 14:12:00,767.0,20368.41,0.05800257341269832,17.53579920634926,2.832615079365078,395,0,Economy_7
Fridge-Freezer_(1)_2014-02-27_02,Fridge-Freezer (1),Appliance1,Base,False,2014-02-27 15:35:00,2014-02-27 23:20:00,465.0,27305.32,0.13652660335497827,0.0,27.30532067099568,466,0,Economy_7
Fridge-Freezer_(1)_2014-02-28_01,Fridge-Freezer (1),Appliance1,Base,False,2014-02-28 00:43:00,2014-02-28 22:29:00,1306.0,60170.06,0.25905901136363657,16.71650613275615,43.453549206349166,1212,0,Economy_7
Fridge-Freezer_(1)_2014-02-28_02,Fridge-Freezer (1),Appliance1,Base,False,2014-02-28 23:56:00,2014-03-01 23:15:00,1399.0,64198.55,0.2740718398268405,18.768367532467533,45.4301841991341,1400,0,Economy_7
Fridge-Freezer_(1)_2014-03-02_01,Fridge-Freezer (1),Appliance1,Base,False,2014-03-02 00:36:00,2014-03-03 12:11:00,2135.0,110741.74,0.45862409146409117,38.03384704184709,72.70789477189477,2132,0,Economy_7
Fridge-Freezer_(1)_2014-03-03_01,Fridge-Freezer (1),Appliance1,Base,False,2014-03-03 13:37:00,2014-03-04 19:48:00,1811.0,82525.3,0.3613985909992778,20.49116150793651,62.034137445887886,1811,0,Economy_7
Fridge-Freezer_(1)_2014-03-04_01,Fridge-Freezer (1),Appliance1,Base,False,2014-03-04 20:50:00,2014-03-04 21:45:00,55.0,5476.81,0.02738405555555555,0.0,5.476811111111113,56,0,Economy_7
Fridge-Freezer_(1)_2014-03-04_02,Fridge-Freezer (1),Appliance1,Base,False,2014-03-04 23:13:00,2014-03-05 21:52:00,1359.0,62002.49,0.2683466533952154,16.66631417748914,45.33617359029859,1359,0,Economy_7
Fridge-Freezer_(1)_2014-03-05_01,Fridge-Freezer (1),Appliance1,Base,False,2014-03-05 23:15:00,2014-03-06 21:31:00,1336.0,63562.88,0.2765891917388165,16.490091630591575,47.072792532467545,1336,0,Economy_7
Fridge-Freezer_(1)_2014-03-06_01,Fridge-Freezer (1),Appliance1,Base,False,2014-03-06 22:44:00,2014-03-07 21:49:00,1385.0,69622.18,0.28756001668470427,24.220349025974024,45.40182882395392,1386,0,Economy_7
Fridge-Freezer_(1)_2014-03-07_01,Fridge-Freezer (1),Appliance1,Base,False,2014-03-07 23:13:00,2014-03-08 02:37:00,204.0,12137.0,0.042389733134920594,7.31810912698413,4.818892063492061,205,0,Economy_7
Fridge-Freezer_(1)_2014-03-08_01,Fridge-Freezer (1),Appliance1,Base,False,2014-03-08 04:28:00,2014-03-08 19:24:00,896.0,44205.28,0.1982173484848479,9.123626190476186,35.0816566017316,897,0,Economy_7
Fridge-Freezer_(1)_2014-03-08_02,Fridge-Freezer (1),Appliance1,Base,False,2014-03-08 20:50:00,2014-03-09 18:15:00,1285.0,78592.49,0.34931133107170637,17.4604489121989,61.1320417582417,1276,0,Economy_7
Fridge-Freezer_(1)_2014-03-09_01,Fridge-Freezer (1),Appliance1,Base,False,2014-03-09 19:37:00,2014-03-09 21:32:00,115.0,10707.8,0.05353901587301589,0.0,10.707803174603173,116,0,Economy_7
Fridge-Freezer_(1)_2014-03-09_02,Fridge-Freezer (1),Appliance1,Base,False,2014-03-09 22:51:00,2014-03-09 23:48:00,57.0,5570.93,0.02785465079365079,0.0,5.570930158730161,58,0,Economy_7
Fridge-Freezer_(1)_2014-03-10_01,Fridge-Freezer (1),Appliance1,Base,False,2014-03-10 01:18:00,2014-03-10 02:11:00,53.0,5308.38,0.01327095833333333,5.308383333333333,0.0,54,0,Economy_7
Fridge-Freezer_(1)_2014-03-10_02,Fridge-Freezer (1),Appliance1,Base,False,2014-03-10 03:44:00,2014-03-10 11:15:00,451.0,23992.43,0.09228096663059143,11.072466666666688,12.919959992785,452,0,Economy_7
