event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,duration(min),energy(W)
Dryer_2013-11-04_02,Dryer,2013-11-04 12:08:00,2013-11-04 12:13:00,2013-11-04 12:13:00,2013-11-04 12:18:00,SUCCESS,5.0,133.08
Dryer_2013-11-27_01,Dryer,2013-11-27 09:38:00,2013-11-27 09:43:00,2013-11-27 09:43:00,2013-11-27 09:48:00,SUCCESS,5.0,640.0
Dryer_2013-12-08_05,Dryer,2013-12-08 07:36:00,2013-12-08 07:41:00,2013-12-08 07:41:00,2013-12-08 07:46:00,SUCCESS,5.0,204.84
Dryer_2013-12-14_07,Dryer,2013-12-14 07:28:00,2013-12-14 07:34:00,2013-12-14 07:33:00,2013-12-14 07:39:00,SUCCESS,6.0,182.44
Dryer_2013-12-24_07,Dryer,2013-12-24 07:31:00,2013-12-24 07:37:00,2013-12-24 07:36:00,2013-12-24 07:42:00,SUCCESS,6.0,278.77
Dryer_2013-12-31_01,Dryer,2013-12-31 06:58:00,2013-12-31 07:31:00,2013-12-31 07:03:00,2013-12-31 07:36:00,SUCCESS,33.0,30123.47
Dryer_2014-01-15_01,Dryer,2014-01-15 17:28:00,2014-01-15 17:48:00,2014-01-15 17:33:00,2014-01-15 17:53:00,SUCCESS,20.0,5668.57
Dryer_2014-03-12_01,Dryer,2014-03-12 10:24:00,2014-03-12 10:30:00,2014-03-12 10:29:00,2014-03-12 10:35:00,SUCCESS,6.0,144.7
Dryer_2014-03-21_05,Dryer,2014-03-21 07:27:00,2014-03-21 07:33:00,2014-03-21 07:32:00,2014-03-21 07:38:00,SUCCESS,6.0,237.11
Dryer_2014-04-03_01,Dryer,2014-04-03 18:40:00,2014-04-03 18:53:00,2014-04-03 18:45:00,2014-04-03 18:58:00,SUCCESS,13.0,3218.29
Dryer_2014-04-10_01,Dryer,2014-04-10 18:51:00,2014-04-10 18:57:00,2014-04-10 18:56:00,2014-04-10 19:02:00,SUCCESS,6.0,1353.14
Dryer_2014-04-12_13,Dryer,2014-04-12 20:03:00,2014-04-12 20:24:00,2014-04-12 20:08:00,2014-04-12 20:29:00,SUCCESS,21.0,2586.76
Dryer_2014-04-20_01,Dryer,2014-04-20 00:20:00,2014-04-20 00:55:00,2014-04-20 06:30:00,2014-04-20 07:05:00,SUCCESS,35.0,35441.03
Dryer_2014-04-25_01,Dryer,2014-04-25 08:23:00,2014-04-25 08:28:00,2014-04-25 08:28:00,2014-04-25 08:33:00,SUCCESS,5.0,3624.13
Dryer_2014-05-17_01,Dryer,2014-05-17 07:25:00,2014-05-17 08:41:00,2014-05-17 07:30:00,2014-05-17 08:46:00,SUCCESS,76.0,3093.89
Dryer_2014-05-25_01,Dryer,2014-05-25 18:12:00,2014-05-25 18:22:00,2014-05-25 18:17:00,2014-05-25 18:27:00,SUCCESS,10.0,142.67
Dryer_2014-06-03_01,Dryer,2014-06-03 00:25:00,2014-06-03 01:00:00,2014-06-03 06:30:00,2014-06-03 07:05:00,SUCCESS,35.0,35656.28
Dryer_2014-08-16_01,Dryer,2014-08-16 06:56:00,2014-08-16 07:31:00,2014-08-16 07:01:00,2014-08-16 07:36:00,SUCCESS,35.0,36618.71
Dryer_2014-10-04_01,Dryer,2014-10-04 06:45:00,2014-10-04 07:40:00,2014-10-04 06:50:00,2014-10-04 07:45:00,SUCCESS,55.0,31413.02
Dryer_2014-10-11_06,Dryer,2014-10-11 07:40:00,2014-10-11 07:48:00,2014-10-11 07:45:00,2014-10-11 07:53:00,SUCCESS,8.0,182.89
Dryer_2014-10-14_01,Dryer,2014-10-14 06:54:00,2014-10-14 07:31:00,2014-10-14 06:59:00,2014-10-14 07:36:00,SUCCESS,37.0,48824.15
Dryer_2014-10-18_01,Dryer,2014-10-18 06:52:00,2014-10-18 07:39:00,2014-10-18 06:57:00,2014-10-18 07:44:00,SUCCESS,47.0,35447.67
Dryer_2014-10-22_01,Dryer,2014-10-22 07:30:00,2014-10-22 08:07:00,2014-10-22 07:35:00,2014-10-22 08:12:00,SUCCESS,37.0,41033.88
Dryer_2015-01-04_01,Dryer,2015-01-04 07:36:00,2015-01-04 08:12:00,2015-01-04 07:41:00,2015-01-04 08:17:00,SUCCESS,36.0,50882.76
Dryer_2015-02-26_04,Dryer,2015-02-26 07:02:00,2015-02-26 07:32:00,2015-02-26 07:07:00,2015-02-26 07:37:00,SUCCESS,30.0,27889.89
Dryer_2015-05-06_01,Dryer,2015-05-06 07:11:00,2015-05-06 07:36:00,2015-05-06 07:16:00,2015-05-06 07:41:00,SUCCESS,25.0,29250.23
Washing_Machine_2013-11-07_01,Washing Machine,2013-11-07 06:38:00,2013-11-07 08:04:00,2013-11-07 06:43:00,2013-11-07 08:09:00,SUCCESS,86.0,84292.31
Washing_Machine_2013-11-07_02,Washing Machine,2013-11-07 08:19:00,2013-11-07 09:17:00,2013-11-08 06:00:00,2013-11-08 06:58:00,SUCCESS,58.0,43748.4
Washing_Machine_2013-11-14_02,Washing Machine,2013-11-14 06:34:00,2013-11-14 07:42:00,2013-11-14 06:39:00,2013-11-14 07:47:00,SUCCESS,68.0,60278.85
Washing_Machine_2013-11-15_01,Washing Machine,2013-11-15 06:58:00,2013-11-15 08:02:00,2013-11-15 07:03:00,2013-11-15 08:07:00,SUCCESS,64.0,52585.61
Washing_Machine_2013-11-18_03,Washing Machine,2013-11-18 07:15:00,2013-11-18 07:42:00,2013-11-18 07:20:00,2013-11-18 07:47:00,SUCCESS,27.0,3461.45
Washing_Machine_2013-11-21_02,Washing Machine,2013-11-21 06:49:00,2013-11-21 08:16:00,2013-11-21 06:54:00,2013-11-21 08:21:00,SUCCESS,87.0,86277.76
Washing_Machine_2013-11-22_01,Washing Machine,2013-11-22 06:28:00,2013-11-22 07:56:00,2013-11-22 06:33:00,2013-11-22 08:01:00,SUCCESS,88.0,97157.21
Washing_Machine_2013-11-28_01,Washing Machine,2013-11-28 06:42:00,2013-11-28 07:50:00,2013-11-28 06:47:00,2013-11-28 07:55:00,SUCCESS,68.0,67136.52
Washing_Machine_2013-11-28_02,Washing Machine,2013-11-28 07:58:00,2013-11-28 09:14:00,2013-11-29 06:00:00,2013-11-29 07:16:00,SUCCESS,76.0,73267.39
Washing_Machine_2013-11-29_02,Washing Machine,2013-11-29 07:18:00,2013-11-29 08:22:00,2013-11-29 07:23:00,2013-11-29 08:27:00,SUCCESS,64.0,51949.21
Washing_Machine_2013-12-05_01,Washing Machine,2013-12-05 06:39:00,2013-12-05 08:19:00,2013-12-05 06:44:00,2013-12-05 08:24:00,SUCCESS,100.0,107000.92
Washing_Machine_2013-12-05_02,Washing Machine,2013-12-05 11:23:00,2013-12-05 12:17:00,2013-12-06 06:00:00,2013-12-06 06:54:00,SUCCESS,54.0,36625.96
Washing_Machine_2013-12-06_01,Washing Machine,2013-12-06 07:29:00,2013-12-06 08:30:00,2013-12-07 06:00:00,2013-12-07 07:01:00,SUCCESS,61.0,46771.04
Washing_Machine_2013-12-12_02,Washing Machine,2013-12-12 06:52:00,2013-12-12 08:03:00,2013-12-12 06:57:00,2013-12-12 08:08:00,SUCCESS,71.0,74864.42
Washing_Machine_2013-12-13_01,Washing Machine,2013-12-13 07:12:00,2013-12-13 08:13:00,2013-12-13 07:17:00,2013-12-13 08:18:00,SUCCESS,61.0,52782.33
Washing_Machine_2013-12-19_01,Washing Machine,2013-12-19 06:32:00,2013-12-19 08:05:00,2013-12-19 06:37:00,2013-12-19 08:10:00,SUCCESS,93.0,95533.15
Washing_Machine_2013-12-20_01,Washing Machine,2013-12-20 06:56:00,2013-12-20 08:31:00,2013-12-20 07:01:00,2013-12-20 08:36:00,SUCCESS,95.0,106507.64
Washing_Machine_2013-12-20_02,Washing Machine,2013-12-20 08:44:00,2013-12-20 09:19:00,2013-12-21 06:00:00,2013-12-21 06:35:00,SUCCESS,35.0,19976.68
Washing_Machine_2013-12-20_03,Washing Machine,2013-12-20 10:00:00,2013-12-20 10:11:00,2013-12-21 06:35:00,2013-12-21 06:46:00,SUCCESS,11.0,2185.81
Washing_Machine_2013-12-21_01,Washing Machine,2013-12-21 10:41:00,2013-12-21 11:39:00,2013-12-22 06:00:00,2013-12-22 06:58:00,SUCCESS,58.0,41889.32
Washing_Machine_2013-12-24_04,Washing Machine,2013-12-24 06:49:00,2013-12-24 07:35:00,2013-12-25 06:00:00,2013-12-25 06:46:00,SUCCESS,46.0,78317.52
Washing_Machine_2013-12-24_05,Washing Machine,2013-12-24 07:36:00,2013-12-24 08:11:00,2013-12-25 06:46:00,2013-12-25 07:21:00,SUCCESS,35.0,4724.45
Washing_Machine_2013-12-31_01,Washing Machine,2013-12-31 06:57:00,2013-12-31 08:31:00,2013-12-31 07:02:00,2013-12-31 08:36:00,SUCCESS,94.0,96166.37
Washing_Machine_2013-12-31_02,Washing Machine,2013-12-31 09:59:00,2013-12-31 11:16:00,2014-01-01 06:00:00,2014-01-01 07:17:00,SUCCESS,77.0,79641.94
Washing_Machine_2014-01-03_01,Washing Machine,2014-01-03 07:42:00,2014-01-03 09:07:00,2014-01-04 06:00:00,2014-01-04 07:25:00,SUCCESS,85.0,86172.67
Washing_Machine_2014-01-09_01,Washing Machine,2014-01-09 07:52:00,2014-01-09 09:05:00,2014-01-10 06:00:00,2014-01-10 07:13:00,SUCCESS,73.0,71526.6
Washing_Machine_2014-01-10_01,Washing Machine,2014-01-10 07:22:00,2014-01-10 08:18:00,2014-01-10 07:27:00,2014-01-10 08:23:00,SUCCESS,56.0,48244.66
