event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost,level_2_minutes,level_2_W,level_2_rate,level_2_cost
Fridge-Freezer_2013-10-01_01,Fridge-Freezer,original,winter,2013-10-01 10:01:00,2013-10-01 10:23:00,22,7885.3,0.056511316666666686,22,7885.300000000002,0.43,0.056511316666666686,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge-Freezer_2013-10-01_02,Fridge-Freezer,original,winter,2013-10-01 10:26:00,2013-10-02 03:14:00,1008,53791.55,0.401515498214284,708,37782.16011904735,0.43,0.27077214751983936,120,6403.755952380965,0.46,0.04909546230158741,180,9605.63392857144,0.51,0.08164788839285725
Fridge-Freezer_2013-10-02_01,Fridge-Freezer,original,winter,2013-10-02 03:15:00,2013-10-02 03:36:00,21,7722.37,0.05534365166666667,21,7722.370000000001,0.43,0.05534365166666667,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge-Freezer_2013-10-02_02,Fridge-Freezer,original,winter,2013-10-02 03:40:00,2013-10-03 06:17:00,1597,85160.19,0.626312225995634,1297,69162.65900438561,0.43,0.4956657228647636,120,6399.012398246707,0.46,0.049059095053224755,180,9598.518597370059,0.51,0.0815874080776455
Fridge-Freezer_2013-10-03_01,Fridge-Freezer,original,winter,2013-10-03 06:20:00,2013-10-04 05:07:00,1367,65640.17,0.4848265226493605,1067,51234.86568398048,0.43,0.36718320406852684,120,5762.121726408186,0.46,0.04417626656912943,180,8643.182589612261,0.51,0.07346705201170421
Fridge-Freezer_2013-10-04_01,Fridge-Freezer,original,winter,2013-10-04 05:08:00,2013-10-04 05:29:00,21,7396.87,0.05301090166666667,21,7396.870000000001,0.43,0.05301090166666667,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge-Freezer_2013-10-04_02,Fridge-Freezer,original,winter,2013-10-04 05:32:00,2013-10-05 08:33:00,1621,79402.34,0.5837451693419732,1321,64707.273991363865,0.43,0.4637354636047743,120,5878.026403454643,0.46,0.045064869093152264,180,8817.039605181957,0.51,0.07494483664404664
Fridge-Freezer_2013-10-05_01,Fridge-Freezer,original,winter,2013-10-05 08:34:00,2013-10-05 08:56:00,22,7962.09,0.05706164500000002,22,7962.090000000005,0.43,0.05706164500000002,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Fridge-Freezer_2013-10-05_02,Fridge-Freezer,original,winter,2013-10-05 08:59:00,2013-10-05 20:44:00,705,41468.74,0.31260371451063956,481,28292.85665248241,0.43,0.20276547267612394,44,2588.119943262409,0.46,0.019842252898345136,180,10587.763404255353,0.51,0.0899959889361705
Fridge-Freezer_2013-10-05_03,Fridge-Freezer,original,winter,2013-10-05 20:46:00,2013-10-05 21:08:00,22,7833.47,0.06005660333333334,0,0.0,0.43,0.0,22,7833.47,0.46,0.06005660333333334,0,0.0,0.51,0.0
