event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Tumble_Dryer_2013-09-28_02,Tumble Dryer,Appliance2,2013-09-28 12:47:00,2013-09-28 14:14:00,2013-09-29 06:02:00,2013-09-29 07:29:00,87,0.4005312693001443,0.20026563465007216,0.20026563465007216,50.0,17.25,86
Tumble_Dryer_2013-09-28_03,Tumble Dryer,Appliance2,2013-09-28 14:16:00,2013-09-28 16:07:00,2013-09-28 14:16:00,2013-09-28 16:07:00,111,0.4463861234043733,0.4463861234043733,0.0,0.0,0.0,111
Tumble_Dryer_2013-09-28_09,Tumble Dryer,Appliance2,2013-09-28 16:31:00,2013-09-28 17:34:00,2013-09-28 16:31:00,2013-09-28 17:34:00,63,0.2583380768398269,0.2583380768398269,0.0,0.0,0.0,63
Tumble_Dryer_2013-09-28_16,Tumble Dryer,Appliance2,2013-09-28 17:56:00,2013-09-28 19:19:00,2013-09-28 17:56:00,2013-09-28 19:19:00,83,0.33291734090909086,0.33291734090909086,0.0,0.0,0.0,83
Tumble_Dryer_2013-09-28_17,Tumble Dryer,Appliance2,2013-09-28 19:22:00,2013-09-28 19:27:00,2013-09-28 19:22:00,2013-09-28 19:27:00,5,0.0004854343434343434,0.0004854343434343434,0.0,0.0,0.0,5
Tumble_Dryer_2013-09-28_19,Tumble Dryer,Appliance2,2013-09-28 19:34:00,2013-09-28 19:41:00,2013-09-28 19:34:00,2013-09-28 19:41:00,7,0.0014334999999999999,0.0014334999999999999,0.0,0.0,0.0,7
Tumble_Dryer_2013-09-29_02,Tumble Dryer,Appliance2,2013-09-29 07:13:00,2013-09-29 07:52:00,2013-09-30 06:13:00,2013-09-30 06:52:00,39,0.09495543154761905,0.06917431349206349,0.025781118055555566,27.150756555328414,23.0,39
Tumble_Dryer_2013-09-29_08,Tumble Dryer,Appliance2,2013-09-29 08:11:00,2013-09-29 08:16:00,2013-09-30 06:56:00,2013-09-30 07:01:00,5,0.0005123484848484849,0.00025617424242424243,0.00025617424242424243,50.0,22.75,5
Tumble_Dryer_2013-09-29_13,Tumble Dryer,Appliance2,2013-09-29 08:35:00,2013-09-29 08:40:00,2013-09-30 06:05:00,2013-09-30 06:10:00,5,0.0007618181818181818,0.0003809090909090909,0.0003809090909090909,50.0,21.5,5
Tumble_Dryer_2013-09-29_28,Tumble Dryer,Appliance2,2013-09-29 09:44:00,2013-09-29 10:49:00,2013-09-30 07:14:00,2013-09-30 08:19:00,65,0.26515252182539695,0.22189123511904763,0.04326128670634932,16.315623328235553,21.5,65
