appliance_id,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W),event_id,is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Appliance5,Tumble Dryer,Shiftable,2014-03-07 16:20:00,2014-03-07 22:08:00,348.0,9773.43,house21_event_7023,True,"{""0"": 120, ""1"": 228}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-04-08 16:12:00,2014-04-08 16:25:00,13.0,617.28,house21_event_7024,True,"{""0"": 0, ""1"": 13}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-04-26 09:18:00,2014-04-26 09:25:00,7.0,455.69,house21_event_7025,True,"{""0"": 0, ""1"": 7}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-04-26 09:31:00,2014-04-26 09:38:00,7.0,284.91,house21_event_7026,True,"{""0"": 0, ""1"": 7}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-04-26 09:47:00,2014-04-26 09:52:00,5.0,237.23,house21_event_7027,True,"{""0"": 0, ""1"": 5}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-05-27 08:34:00,2014-05-27 09:01:00,27.0,315.81,house21_event_7029,True,"{""0"": 0, ""1"": 27}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-05-27 14:38:00,2014-05-27 14:45:00,7.0,383.26,house21_event_7032,False,"{""0"": 7, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-30 06:39:00,2014-05-30 06:48:00,9.0,592.75,house21_event_7034,True,"{""0"": 0, ""1"": 9}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-05-30 06:53:00,2014-05-30 07:00:00,7.0,184.58,house21_event_7035,True,"{""0"": 0, ""1"": 7}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-06-07 10:25:00,2014-06-07 10:37:00,12.0,548.68,house21_event_7036,True,"{""0"": 0, ""1"": 12}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-06-10 14:54:00,2014-06-10 15:00:00,6.0,535.03,house21_event_7037,False,"{""0"": 6, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-14 09:56:00,2014-06-14 10:05:00,9.0,660.08,house21_event_7038,True,"{""0"": 0, ""1"": 9}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-06-14 10:09:00,2014-06-14 10:20:00,11.0,735.58,house21_event_7039,True,"{""0"": 0, ""1"": 11}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-06-14 10:24:00,2014-06-14 10:29:00,5.0,173.79,house21_event_7040,True,"{""0"": 0, ""1"": 5}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-06-14 10:33:00,2014-06-14 10:44:00,11.0,731.93,house21_event_7041,True,"{""0"": 0, ""1"": 11}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-06-24 19:08:00,2014-06-24 19:20:00,12.0,635.31,house21_event_7042,True,"{""0"": 0, ""1"": 12}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-13 10:37:00,2014-08-13 10:45:00,8.0,587.7,house21_event_7043,True,"{""0"": 0, ""1"": 8}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-13 10:56:00,2014-08-13 11:02:00,6.0,292.43,house21_event_7044,True,"{""0"": 0, ""1"": 6}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-16 10:19:00,2014-08-16 10:28:00,9.0,556.67,house21_event_7047,True,"{""0"": 0, ""1"": 9}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-16 10:34:00,2014-08-16 10:51:00,17.0,149.17,house21_event_7048,True,"{""0"": 0, ""1"": 17}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-16 11:37:00,2014-08-16 11:44:00,7.0,640.76,house21_event_7049,True,"{""0"": 0, ""1"": 7}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-16 11:48:00,2014-08-16 11:53:00,5.0,346.78,house21_event_7050,True,"{""0"": 0, ""1"": 5}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-16 11:58:00,2014-08-16 12:07:00,9.0,623.81,house21_event_7051,True,"{""0"": 0, ""1"": 9}",1,1,1,1.0
