event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Tumble_Dryer_2014-03-21_01,Tumble Dryer,Appliance3,Shiftable,2014-03-21 09:43:00,2014-03-21 11:02:00,79.0,96376.99,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 79, ""4"": 0, ""5"": 0}",3,3,3,0.6
Tumble_Dryer_2014-03-21_02,Tumble Dryer,Appliance3,Shiftable,2014-03-21 11:06:00,2014-03-21 11:58:00,52.0,54475.48,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 52, ""4"": 0, ""5"": 0}",3,3,3,0.6
Tumble_Dryer_2014-03-24_01,Tumble Dryer,Appliance3,Shiftable,2014-03-24 10:33:00,2014-03-24 11:20:00,47.0,52689.9,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 47, ""4"": 0, ""5"": 0}",3,3,3,0.6
Tumble_Dryer_2014-03-30_01,Tumble Dryer,Appliance3,Shiftable,2014-03-30 12:51:00,2014-03-30 13:18:00,27.0,37126.05,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 27}",5,5,5,1.0
Tumble_Dryer_2014-03-30_02,Tumble Dryer,Appliance3,Shiftable,2014-03-30 14:10:00,2014-03-30 15:18:00,68.0,74987.32,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 68}",5,5,5,1.0
Tumble_Dryer_2014-03-31_01,Tumble Dryer,Appliance3,Shiftable,2014-03-31 08:07:00,2014-03-31 08:48:00,41.0,43806.26,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 41, ""4"": 0, ""5"": 0}",3,3,3,0.6
Tumble_Dryer_2014-03-31_02,Tumble Dryer,Appliance3,Shiftable,2014-03-31 10:24:00,2014-03-31 11:08:00,44.0,47962.16,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 44, ""4"": 0, ""5"": 0}",3,3,3,0.6
Tumble_Dryer_2014-04-07_01,Tumble Dryer,Appliance3,Shiftable,2014-04-07 08:33:00,2014-04-07 08:55:00,22.0,30862.91,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 22, ""4"": 0, ""5"": 0}",3,3,3,0.6
Tumble_Dryer_2014-04-07_02,Tumble Dryer,Appliance3,Shiftable,2014-04-07 08:56:00,2014-04-07 09:38:00,42.0,33670.42,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 42, ""4"": 0, ""5"": 0}",3,3,3,0.6
Tumble_Dryer_2014-04-07_03,Tumble Dryer,Appliance3,Shiftable,2014-04-07 10:10:00,2014-04-07 11:03:00,53.0,57816.76,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 53, ""4"": 0, ""5"": 0}",3,3,3,0.6
