event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,is_shifted
Dishwasher_2013-09-26_01,Dishwasher,Appliance5,2013-09-26 08:07:00,2013-09-26 09:20:00,2013-09-27 06:07:00,2013-09-27 07:20:00,73,0.36425669841269825,0.18212834920634913,0.18212834920634913,50.0,True
Dishwasher_2013-09-28_03,Dishwasher,Appliance5,2013-09-28 18:56:00,2013-09-28 20:10:00,2013-09-29 06:11:00,2013-09-29 07:25:00,74,0.41506018055555566,0.20753009027777783,0.20753009027777783,50.0,True
Dishwasher_2013-09-30_01,Dishwasher,Appliance5,2013-09-30 07:03:00,2013-09-30 08:15:00,2013-10-01 06:03:00,2013-10-01 07:15:00,72,0.3192483552350427,0.20321769497863246,0.11603066025641023,36.34495161955778,True
Dishwasher_2013-10-23_01,Dishwasher,Appliance5,2013-10-23 09:24:00,2013-10-23 10:50:00,2013-10-24 06:09:00,2013-10-24 07:35:00,86,0.3557412976190476,0.17787314880952382,0.17786814880952379,49.9992972421204,True
Dishwasher_2013-10-24_01,Dishwasher,Appliance5,2013-10-24 14:07:00,2013-10-24 15:20:00,2013-10-25 06:07:00,2013-10-25 07:20:00,73,0.25777124783549776,0.12888562391774888,0.12888562391774888,50.0,True
Dishwasher_2013-10-26_01,Dishwasher,Appliance5,2013-10-26 14:13:00,2013-10-26 15:23:00,2013-10-27 06:13:00,2013-10-27 07:23:00,70,0.3486995218253968,0.1743497609126984,0.1743497609126984,50.0,True
Dishwasher_2013-10-28_01,Dishwasher,Appliance5,2013-10-28 10:18:00,2013-10-28 11:24:00,2013-10-29 06:03:00,2013-10-29 07:09:00,66,0.17322024819624823,0.08661012409812412,0.08661012409812412,50.0,True
Dishwasher_2013-10-29_01,Dishwasher,Appliance5,2013-10-29 09:55:00,2013-10-29 11:08:00,2013-10-30 06:10:00,2013-10-30 07:23:00,73,0.25369308730158724,0.12684654365079362,0.12684654365079362,50.0,True
Dishwasher_2013-10-31_01,Dishwasher,Appliance5,2013-10-31 09:02:00,2013-10-31 10:15:00,2013-11-01 06:02:00,2013-11-01 07:15:00,73,0.4290051089466089,0.21450255447330446,0.21450255447330446,50.0,True
Dishwasher_2013-11-01_01,Dishwasher,Appliance5,2013-11-01 16:17:00,2013-11-01 16:52:00,2013-11-02 06:02:00,2013-11-02 06:37:00,35,0.24189713852813854,0.12094856926406927,0.12094856926406927,50.0,True
